Orthogroup	Homo_sapiens	Gorilla_gorilla_gorilla
OG0000694	sp|P10696|PPBN_HUMAN, sp|P05187|PPB1_HUMAN	tr|G3QVI4|G3QVI4_GORGO
OG0000695	sp|Q96AY3|FKB10_HUMAN	tr|G3R3P6|G3R3P6_GORGO
OG0000695	sp|O95302|FKBP9_HUMAN, sp|Q75LS8|FKB9L_HUMAN	tr|G3QWY1|G3QWY1_GORGO
OG0000696	sp|Q9UI15|TAGL3_HUMAN	tr|A0A2I2YEZ6|A0A2I2YEZ6_GORGO
OG0000696	sp|P37802|TAGL2_HUMAN	tr|A0A2I2ZY31|A0A2I2ZY31_GORGO, tr|G3QGK8|G3QGK8_GORGO
OG0000697	sp|Q9BYE3|LCE3D_HUMAN, sp|Q5T5B0|LCE3E_HUMAN, sp|Q5TA76|LCE3A_HUMAN, sp|Q5T5A8|LCE3C_HUMAN	tr|G3RDP1|G3RDP1_GORGO
OG0000698	sp|Q494W8|CRFM7_HUMAN	tr|G3S1A6|G3S1A6_GORGO
OG0000698	tr|A0A1W2PN81|A0A1W2PN81_HUMAN, sp|P36544|ACHA7_HUMAN	tr|G3RVQ9|G3RVQ9_GORGO
OG0000699	sp|P62269|RS18_HUMAN	tr|G3RR69|G3RR69_GORGO, tr|G3QUM7|G3QUM7_GORGO, tr|A0A2I2Z348|A0A2I2Z348_GORGO, tr|G3SCM1|G3SCM1_GORGO
OG0000700	sp|P26439|3BHS2_HUMAN	tr|G3QLD9|G3QLD9_GORGO
OG0000700	sp|P14060|3BHS1_HUMAN	tr|A0A2I2YBN8|A0A2I2YBN8_GORGO, tr|G3QLD6|G3QLD6_GORGO
OG0000701	sp|Q6P435|SMG1L_HUMAN	tr|G3S758|G3S758_GORGO
OG0000701	sp|Q96Q15|SMG1_HUMAN	tr|G3QVR1|G3QVR1_GORGO, tr|G3R3L1|G3R3L1_GORGO
OG0000702	sp|P48029|SC6A8_HUMAN	tr|G3SKP7|G3SKP7_GORGO, tr|G3QQL1|G3QQL1_GORGO, tr|A0A2I2ZT67|A0A2I2ZT67_GORGO, tr|A0A2I2YBM2|A0A2I2YBM2_GORGO
OG0000703	sp|P49335|PO3F4_HUMAN, sp|P20265|PO3F2_HUMAN, sp|P20264|PO3F3_HUMAN, sp|Q03052|PO3F1_HUMAN	tr|A0A2I2YJ72|A0A2I2YJ72_GORGO
OG0000704	sp|O60518|RNBP6_HUMAN	tr|A0A2I2YGY3|A0A2I2YGY3_GORGO, tr|A0A2I2YG07|A0A2I2YG07_GORGO
OG0000704	sp|O00410|IPO5_HUMAN	tr|A0A2I2Y2J6|A0A2I2Y2J6_GORGO
OG0000705	sp|O00505|IMA4_HUMAN	tr|A0A2I2ZC10|A0A2I2ZC10_GORGO
OG0000705	sp|O00629|IMA3_HUMAN	tr|A0A2I2ZSZ9|A0A2I2ZSZ9_GORGO, tr|G3QQ32|G3QQ32_GORGO
OG0000706	sp|A6NLI5|TR64C_HUMAN	tr|G3RPA6|G3RPA6_GORGO
OG0000706	sp|A6NGJ6|TRI64_HUMAN, sp|A6NI03|TR64B_HUMAN	tr|G3QZ63|G3QZ63_GORGO
OG0000707	sp|Q9Y5Q0|FADS3_HUMAN	tr|G3R9K5|G3R9K5_GORGO
OG0000707	sp|A8MWK0|FS2P1_HUMAN, sp|O95864|FADS2_HUMAN	tr|G3R9J3|G3R9J3_GORGO
OG0000708	sp|P68106|FKB1B_HUMAN	tr|G3QH78|G3QH78_GORGO
OG0000708	tr|Q5VVH2|Q5VVH2_HUMAN, sp|P62942|FKB1A_HUMAN	tr|G3RU72|G3RU72_GORGO
OG0000709	sp|Q9H2X3|CLC4M_HUMAN	sp|Q8HY06|CLC4M_GORGO
OG0000709	sp|Q9NNX6|CD209_HUMAN	tr|A0A2I2YAA3|A0A2I2YAA3_GORGO, sp|Q8HXZ8|CD209_GORGO
OG0000710	sp|Q5T7P3|LCE1B_HUMAN	tr|G3S2H5|G3S2H5_GORGO
OG0000710	sp|Q5T751|LCE1C_HUMAN, sp|Q5T754|LCE1F_HUMAN	tr|G3QL95|G3QL95_GORGO
OG0000711	sp|O60602|TLR5_HUMAN, sp|Q15399|TLR1_HUMAN, sp|Q9Y2C9|TLR6_HUMAN, sp|Q9BXR5|TLR10_HUMAN	tr|G3S396|G3S396_GORGO
OG0000712	sp|Q8N3U4|STAG2_HUMAN	tr|G3QND0|G3QND0_GORGO
OG0000712	sp|Q8TBR4|ST3L4_HUMAN, sp|Q8WVM7|STAG1_HUMAN	tr|A0A2I2YS46|A0A2I2YS46_GORGO
OG0000713	sp|A0A0B4J271|TVAL3_HUMAN, sp|A0A0B4J245|TVAL1_HUMAN, sp|A0A075B6T6|TVAL2_HUMAN	tr|A0A2I2ZKN4|A0A2I2ZKN4_GORGO, tr|A0A2I2ZQH0|A0A2I2ZQH0_GORGO
OG0000714	sp|P54317|LIPR2_HUMAN	tr|G3R2A5|G3R2A5_GORGO
OG0000714	sp|P54315|LIPR1_HUMAN, sp|P16233|LIPP_HUMAN	tr|G3RIW7|G3RIW7_GORGO
OG0000715	sp|Q9P1Q5|OR1A1_HUMAN	sp|Q9TU92|OR1A1_GORGO, tr|G3RWP2|G3RWP2_GORGO
OG0000715	sp|Q9Y585|OR1A2_HUMAN	tr|G3RN90|G3RN90_GORGO
OG0000716	sp|Q6H3X3|ULBP5_HUMAN	tr|G3RKL3|G3RKL3_GORGO
OG0000716	sp|Q9BZM5|ULBP2_HUMAN, sp|Q5VY80|ULBP6_HUMAN	tr|G3QY25|G3QY25_GORGO
OG0000717	sp|P05164|PERM_HUMAN	tr|A0A2I2ZML3|A0A2I2ZML3_GORGO
OG0000717	sp|P22079|PERL_HUMAN, sp|P11678|PERE_HUMAN	tr|G3QKU8|G3QKU8_GORGO
OG0000718	sp|Q6ZMU1|C3P1_HUMAN	tr|G3RPZ9|G3RPZ9_GORGO
OG0000718	sp|P0C0L4|CO4A_HUMAN, sp|P0C0L5|CO4B_HUMAN	tr|A0A2I2ZB59|A0A2I2ZB59_GORGO
OG0000719	sp|P14207|FOLR2_HUMAN	tr|G3R6P4|G3R6P4_GORGO
OG0000719	sp|P41439|FOLR3_HUMAN	tr|A0A2I2Z774|A0A2I2Z774_GORGO, tr|G3QMX1|G3QMX1_GORGO
OG0000720	sp|P13385|TDGF1_HUMAN	tr|A0A2I2Z787|A0A2I2Z787_GORGO
OG0000720	sp|P51864|TDGF3_HUMAN	tr|G3QLN2|G3QLN2_GORGO, tr|A0A2I2Z510|A0A2I2Z510_GORGO
OG0000721	sp|Q15005|SPCS2_HUMAN	tr|A0A2I2YRZ9|A0A2I2YRZ9_GORGO, tr|A0A2I2Y5A9|A0A2I2Y5A9_GORGO, tr|A0A2I2Y484|A0A2I2Y484_GORGO, tr|A0A2I2YNC6|A0A2I2YNC6_GORGO
OG0000722	sp|O95248|MTMR5_HUMAN	tr|A0A2I2YWP1|A0A2I2YWP1_GORGO, tr|A0A2I2ZGJ9|A0A2I2ZGJ9_GORGO
OG0000722	sp|Q86WG5|MTMRD_HUMAN	tr|G3R071|G3R071_GORGO
OG0000723	sp|Q5T2Q4|CCYL2_HUMAN, sp|P0C7X3|CCYL3_HUMAN	tr|A0A2I2Y7M7|A0A2I2Y7M7_GORGO
OG0000723	sp|Q8N7R7|CCYL1_HUMAN	tr|A0A2I2ZGD7|A0A2I2ZGD7_GORGO
OG0000724	sp|Q9NS67|GPR27_HUMAN	tr|G3R3W9|G3R3W9_GORGO
OG0000724	sp|Q9NS66|GP173_HUMAN, sp|P60893|GPR85_HUMAN	tr|A0A2I2ZY14|A0A2I2ZY14_GORGO
OG0000725	tr|Q8WX69|Q8WX69_HUMAN, sp|A0A075B734|AQP7B_HUMAN, sp|O14520|AQP7_HUMAN, sp|A6NL99|AQP73_HUMAN	tr|G3QQL6|G3QQL6_GORGO
OG0000726	sp|Q13542|4EBP2_HUMAN, sp|O60516|4EBP3_HUMAN, sp|Q13541|4EBP1_HUMAN	tr|A0A2I2ZJX6|A0A2I2ZJX6_GORGO, tr|A0A2I2ZUT4|A0A2I2ZUT4_GORGO
OG0000727	sp|P24468|COT2_HUMAN	tr|G3RXP9|G3RXP9_GORGO
OG0000727	sp|P10588|NR2F6_HUMAN, sp|P10589|COT1_HUMAN	tr|G3R754|G3R754_GORGO
OG0000728	sp|Q8NA70|FA47B_HUMAN, sp|Q5HY64|FA47C_HUMAN, sp|Q5JRC9|FA47A_HUMAN, sp|A6NHR8|FA47D_HUMAN	tr|G3QGX4|G3QGX4_GORGO
OG0000729	sp|P0DPF6|CB27B_HUMAN, sp|P0DPF5|CB27A_HUMAN	tr|G3S6F6|G3S6F6_GORGO, tr|G3S2W4|G3S2W4_GORGO, tr|G3RZ34|G3RZ34_GORGO
OG0000730	sp|Q86XE0|SNX32_HUMAN	tr|A0A2I2YFR6|A0A2I2YFR6_GORGO
OG0000730	sp|Q9UNH7|SNX6_HUMAN	tr|A0A2I2YI29|A0A2I2YI29_GORGO, tr|A0A2I2YBM0|A0A2I2YBM0_GORGO
OG0000731	sp|Q86X60|FA72B_HUMAN, sp|Q5TYM5|FA72A_HUMAN, sp|Q6L9T8|FA72D_HUMAN, sp|H0Y354|FA72C_HUMAN	tr|A0A2I2YYK2|A0A2I2YYK2_GORGO
OG0000732	sp|Q8NGG0|OR8J3_HUMAN, sp|Q8NGP2|OR8J1_HUMAN, sp|P0C617|O5AL1_HUMAN, sp|Q8NGG1|OR8J2_HUMAN	tr|G3RDV3|G3RDV3_GORGO
OG0000733	tr|A0A087WWU0|A0A087WWU0_HUMAN	tr|G3RJR1|G3RJR1_GORGO
OG0000733	sp|Q5JQC4|CT47A_HUMAN, sp|P0C2W7|CT47B_HUMAN	tr|G3RRX3|G3RRX3_GORGO
OG0000734	sp|B3EWG6|FM25G_HUMAN, sp|B3EWG3|FM25A_HUMAN, sp|B3EWG5|FM25C_HUMAN, sp|A8MYX2|FM25E_HUMAN	tr|G3RI84|G3RI84_GORGO
OG0000735	sp|Q92581|SL9A6_HUMAN	tr|G3QV19|G3QV19_GORGO
OG0000735	sp|Q96T83|SL9A7_HUMAN	tr|G3R0D8|G3R0D8_GORGO, tr|A0A2I2YMF4|A0A2I2YMF4_GORGO
OG0000736	sp|Q8NHC5|O14AG_HUMAN, sp|Q8NHC7|O14CZ_HUMAN, sp|Q8NGZ2|O14K1_HUMAN, sp|Q8NHC6|O14L1_HUMAN	tr|G3SBD8|G3SBD8_GORGO
OG0000737	sp|Q8NH74|O10A6_HUMAN, sp|Q96KK4|O10C1_HUMAN, sp|Q8NGE5|O10A7_HUMAN, sp|P58181|O10A3_HUMAN	tr|G3R8D8|G3R8D8_GORGO
OG0000741	sp|P49802|RGS7_HUMAN	tr|A0A2I2YSN6|A0A2I2YSN6_GORGO
OG0000741	sp|P49758|RGS6_HUMAN	tr|A0A2I2YJI5|A0A2I2YJI5_GORGO
OG0000742	sp|A8MVU1|NCF1C_HUMAN, sp|A6NI72|NCF1B_HUMAN, sp|P14598|NCF1_HUMAN	tr|A0A2I2YVU2|A0A2I2YVU2_GORGO
OG0000743	sp|P23528|COF1_HUMAN	tr|A0A2I2YGZ7|A0A2I2YGZ7_GORGO, tr|A0A2I2ZBB0|A0A2I2ZBB0_GORGO, tr|A0A2I2ZPS2|A0A2I2ZPS2_GORGO
OG0000744	sp|Q15811|ITSN1_HUMAN	tr|A0A2I2YID5|A0A2I2YID5_GORGO
OG0000744	sp|Q9NZM3|ITSN2_HUMAN	tr|G3QX93|G3QX93_GORGO
OG0000745	sp|Q9NQA5|TRPV5_HUMAN	tr|A0A2I2YSM6|A0A2I2YSM6_GORGO
OG0000745	sp|Q9H1D0|TRPV6_HUMAN	tr|G3RHV5|G3RHV5_GORGO
OG0000746	sp|Q86Z02|HIPK1_HUMAN	tr|G3RN01|G3RN01_GORGO
OG0000746	sp|Q9H2X6|HIPK2_HUMAN	tr|G3QN68|G3QN68_GORGO
OG0000747	sp|P62826|RAN_HUMAN	tr|A0A2I2YGR5|A0A2I2YGR5_GORGO, tr|A0A2I2Z6Y3|A0A2I2Z6Y3_GORGO, tr|A0A2I2ZBI2|A0A2I2ZBI2_GORGO
OG0000748	sp|Q8IWQ3|BRSK2_HUMAN	tr|A0A2I2ZHP3|A0A2I2ZHP3_GORGO
OG0000748	sp|Q8TDC3|BRSK1_HUMAN	tr|G3RX40|G3RX40_GORGO
OG0000749	sp|P49321|NASP_HUMAN	tr|A0A2I2YBD5|A0A2I2YBD5_GORGO, tr|A0A2I2Z0K7|A0A2I2Z0K7_GORGO, tr|G3S5W1|G3S5W1_GORGO
OG0000750	sp|Q08211|DHX9_HUMAN	tr|G3SFU0|G3SFU0_GORGO, tr|A0A2I2YVH9|A0A2I2YVH9_GORGO, tr|A0A2I2YSX0|A0A2I2YSX0_GORGO
OG0000751	sp|P55287|CAD11_HUMAN	tr|A0A2I2Z9A0|A0A2I2Z9A0_GORGO
OG0000751	sp|P55286|CADH8_HUMAN	tr|G3S1A0|G3S1A0_GORGO
OG0000753	sp|O95319|CELF2_HUMAN	tr|A0A2I2YNJ8|A0A2I2YNJ8_GORGO
OG0000753	sp|Q92879|CELF1_HUMAN	tr|G3QNB8|G3QNB8_GORGO
OG0000754	sp|O14958|CASQ2_HUMAN	tr|G3RLH3|G3RLH3_GORGO
OG0000754	sp|P31415|CASQ1_HUMAN	tr|G3RFB8|G3RFB8_GORGO
OG0000755	sp|P24046|GBRR1_HUMAN	tr|G3RXD5|G3RXD5_GORGO
OG0000755	sp|P28476|GBRR2_HUMAN	tr|G3RC21|G3RC21_GORGO
OG0000756	sp|Q2VIR3|IF2GL_HUMAN	tr|G3QNA6|G3QNA6_GORGO
OG0000756	sp|P41091|IF2G_HUMAN	tr|G3SB85|G3SB85_GORGO
OG0000757	sp|Q5VV63|ATRN1_HUMAN	tr|G3SGZ8|G3SGZ8_GORGO
OG0000757	sp|O75882|ATRN_HUMAN	tr|G3SDK4|G3SDK4_GORGO
OG0000758	sp|Q09428|ABCC8_HUMAN	tr|G3RIT5|G3RIT5_GORGO
OG0000758	sp|O60706|ABCC9_HUMAN	tr|A0A2I2Y3H7|A0A2I2Y3H7_GORGO
OG0000759	sp|P54105|ICLN_HUMAN	tr|A0A2I2Z6E0|A0A2I2Z6E0_GORGO, tr|A0A2I2ZIA4|A0A2I2ZIA4_GORGO, tr|A0A2I2Y5C6|A0A2I2Y5C6_GORGO
OG0000760	sp|Q9NP60|IRPL2_HUMAN	tr|G3QJX3|G3QJX3_GORGO
OG0000760	sp|Q9NZN1|IRPL1_HUMAN	tr|G3QKJ0|G3QKJ0_GORGO
OG0000761	sp|Q93008|USP9X_HUMAN, sp|O00507|USP9Y_HUMAN	tr|G3QP11|G3QP11_GORGO, tr|A0A2I2YGV5|A0A2I2YGV5_GORGO
OG0000762	sp|P24723|KPCL_HUMAN	tr|G3QZ70|G3QZ70_GORGO
OG0000762	sp|Q02156|KPCE_HUMAN	tr|G3R8H1|G3R8H1_GORGO
OG0000763	sp|Q96PB7|NOE3_HUMAN	tr|G3RLQ0|G3RLQ0_GORGO
OG0000763	sp|Q99784|NOE1_HUMAN	tr|G3RJC5|G3RJC5_GORGO
OG0000764	sp|Q15185|TEBP_HUMAN	tr|G3SFD3|G3SFD3_GORGO, tr|G3SFM2|G3SFM2_GORGO, tr|A0A2I2ZCD6|A0A2I2ZCD6_GORGO
OG0000765	sp|Q07283|TRHY_HUMAN	tr|G3RXF1|G3RXF1_GORGO
OG0000765	sp|P25815|S100P_HUMAN	tr|G3SGV1|G3SGV1_GORGO
OG0000766	sp|Q9HAB3|S52A2_HUMAN	tr|G3SIW6|G3SIW6_GORGO
OG0000766	sp|Q9NWF4|S52A1_HUMAN	tr|G3RHZ9|G3RHZ9_GORGO
OG0000767	sp|P51970|NDUA8_HUMAN	sp|Q0MQB0|NDUA8_GORGO, tr|A0A2I2YHG3|A0A2I2YHG3_GORGO, tr|A0A2I2ZIP6|A0A2I2ZIP6_GORGO
OG0000768	sp|Q9Y3D8|KAD6_HUMAN	tr|A0A2I2ZNZ0|A0A2I2ZNZ0_GORGO, tr|A0A2I2ZA33|A0A2I2ZA33_GORGO, tr|A0A2I2ZUN0|A0A2I2ZUN0_GORGO
OG0000769	sp|Q7RTU3|OLIG3_HUMAN, sp|Q8TAK6|OLIG1_HUMAN, sp|Q13516|OLIG2_HUMAN	tr|G3QGN5|G3QGN5_GORGO
OG0000770	sp|O60879|DIAP2_HUMAN	tr|G3QK53|G3QK53_GORGO
OG0000770	sp|Q9NSV4|DIAP3_HUMAN	tr|G3QH97|G3QH97_GORGO
OG0000771	sp|O00757|F16P2_HUMAN	tr|G3QSB7|G3QSB7_GORGO
OG0000771	sp|P09467|F16P1_HUMAN	tr|G3QSC2|G3QSC2_GORGO
OG0000772	sp|Q9H4B8|DPEP3_HUMAN	tr|G3RA55|G3RA55_GORGO
OG0000772	sp|Q9H4A9|DPEP2_HUMAN	tr|G3RA64|G3RA64_GORGO
OG0000773	sp|Q9BY08|EBPL_HUMAN	tr|G3RQ64|G3RQ64_GORGO, tr|A0A2I2Z3U9|A0A2I2Z3U9_GORGO, tr|A0A2I2Z0P8|A0A2I2Z0P8_GORGO
OG0000774	sp|P39748|FEN1_HUMAN	tr|G3RA03|G3RA03_GORGO
OG0000774	sp|P28715|ERCC5_HUMAN	tr|G3SG26|G3SG26_GORGO
OG0000775	sp|Q96F24|NRBF2_HUMAN	tr|G3RB58|G3RB58_GORGO, tr|A0A2I2YIQ7|A0A2I2YIQ7_GORGO, tr|A0A2I2YC64|A0A2I2YC64_GORGO
OG0000777	sp|O00469|PLOD2_HUMAN	tr|A0A2I2YIY7|A0A2I2YIY7_GORGO
OG0000777	sp|Q02809|PLOD1_HUMAN	tr|A0A2I2Z7X8|A0A2I2Z7X8_GORGO
OG0000778	sp|Q6P3V2|Z585A_HUMAN, sp|Q52M93|Z585B_HUMAN	tr|G3RLP8|G3RLP8_GORGO, tr|A0A2I2YJC2|A0A2I2YJC2_GORGO
OG0000779	sp|O00560|SDCB1_HUMAN	tr|A0A2I2YB93|A0A2I2YB93_GORGO, tr|A0A2I2YLI2|A0A2I2YLI2_GORGO, tr|A0A2I2Y5Y8|A0A2I2Y5Y8_GORGO
OG0000780	sp|P0C7A2|F153B_HUMAN, sp|Q9UHL3|F153A_HUMAN	tr|G3S127|G3S127_GORGO, tr|A0A2I2YPN9|A0A2I2YPN9_GORGO
OG0000781	sp|Q96E22|NGBR_HUMAN	tr|G3SFP4|G3SFP4_GORGO, tr|A0A2I2ZE33|A0A2I2ZE33_GORGO, tr|A0A2I2ZF41|A0A2I2ZF41_GORGO
OG0000782	sp|P49840|GSK3A_HUMAN	tr|G3QPQ5|G3QPQ5_GORGO
OG0000782	sp|P49841|GSK3B_HUMAN	tr|G3QWP9|G3QWP9_GORGO
OG0000783	sp|Q9NRF8|PYRG2_HUMAN	tr|G3QVM9|G3QVM9_GORGO
OG0000783	sp|P17812|PYRG1_HUMAN	tr|A0A2I2ZQT8|A0A2I2ZQT8_GORGO
OG0000784	sp|Q99958|FOXC2_HUMAN	tr|G3RF44|G3RF44_GORGO
OG0000784	sp|Q12948|FOXC1_HUMAN	tr|G3R1I1|G3R1I1_GORGO
OG0000785	sp|Q13255|GRM1_HUMAN	tr|G3RGA1|G3RGA1_GORGO
OG0000785	sp|P41594|GRM5_HUMAN	tr|A0A2I2Z175|A0A2I2Z175_GORGO
OG0000786	sp|P42229|STA5A_HUMAN	tr|G3RLN8|G3RLN8_GORGO
OG0000786	sp|P51692|STA5B_HUMAN	tr|G3RVS4|G3RVS4_GORGO
OG0000787	sp|Q6A1A2|PDPK2_HUMAN	tr|G3RXW1|G3RXW1_GORGO
OG0000787	sp|O15530|PDPK1_HUMAN	tr|G3S9P2|G3S9P2_GORGO
OG0000788	sp|A0A0C4DH26|KVD41_HUMAN, sp|A0A0C4DH24|KV621_HUMAN, sp|A0A0A0MT36|KVD21_HUMAN	tr|G3SEI0|G3SEI0_GORGO
OG0000789	sp|Q9BUY5|ZN426_HUMAN	tr|A0A2I2Y2H9|A0A2I2Y2H9_GORGO
OG0000789	sp|Q14584|ZN266_HUMAN	tr|G3SAJ5|G3SAJ5_GORGO
OG0000790	sp|A0A0B4J279|TVA21_HUMAN	tr|G3S2N5|G3S2N5_GORGO, tr|A0A2I2YHN5|A0A2I2YHN5_GORGO, tr|A0A2I2ZW35|A0A2I2ZW35_GORGO
OG0000791	sp|P26196|DDX6_HUMAN	tr|G3SD87|G3SD87_GORGO, tr|A0A2I2YQE6|A0A2I2YQE6_GORGO, tr|A0A2I2Y8Z9|A0A2I2Y8Z9_GORGO
OG0000792	sp|Q9NS69|TOM22_HUMAN	tr|G3RBP4|G3RBP4_GORGO, tr|A0A2I2YQQ4|A0A2I2YQQ4_GORGO, tr|A0A2I2YW56|A0A2I2YW56_GORGO
OG0000793	sp|Q3SY69|AL1L2_HUMAN	tr|G3SB56|G3SB56_GORGO
OG0000793	sp|O75891|AL1L1_HUMAN	tr|A0A2I2YJB5|A0A2I2YJB5_GORGO
OG0000794	sp|O94842|TOX4_HUMAN	tr|A0A2I2YIG9|A0A2I2YIG9_GORGO, tr|G3RFD2|G3RFD2_GORGO, tr|G3SCI2|G3SCI2_GORGO
OG0000795	sp|Q9Y255|PRLD1_HUMAN	tr|G3R7X2|G3R7X2_GORGO, tr|A0A2I2YNW4|A0A2I2YNW4_GORGO, tr|A0A2I2ZTE3|A0A2I2ZTE3_GORGO
OG0000796	sp|A1XBS5|CBAR1_HUMAN	tr|A0A2I2ZLV5|A0A2I2ZLV5_GORGO, tr|G3SG05|G3SG05_GORGO, tr|A0A2I2YYZ7|A0A2I2YYZ7_GORGO
OG0000797	sp|P51815|ZN75D_HUMAN	tr|A0A2I2Z4A5|A0A2I2Z4A5_GORGO
OG0000797	sp|Q92670|ZN75C_HUMAN	tr|G3S6U6|G3S6U6_GORGO
OG0000798	sp|O95461|LARG1_HUMAN	tr|A0A2I2Z685|A0A2I2Z685_GORGO
OG0000798	sp|Q8N3Y3|LARG2_HUMAN	tr|G3QIP8|G3QIP8_GORGO
OG0000799	sp|A2RTX5|SYTC2_HUMAN	tr|G3QXW0|G3QXW0_GORGO
OG0000799	sp|P26639|SYTC_HUMAN	tr|G3RZ96|G3RZ96_GORGO
OG0000800	sp|Q5TCH4|CP4AM_HUMAN	tr|G3S2N8|G3S2N8_GORGO
OG0000800	sp|Q02928|CP4AB_HUMAN	tr|G3RH75|G3RH75_GORGO
OG0000801	sp|Q9P2D1|CHD7_HUMAN	tr|G3R983|G3R983_GORGO
OG0000801	sp|Q3L8U1|CHD9_HUMAN	tr|G3RS86|G3RS86_GORGO
OG0000802	sp|Q07444|NKG2E_HUMAN, sp|P26717|NKG2C_HUMAN, sp|P26715|NKG2A_HUMAN	tr|G3RU67|G3RU67_GORGO
OG0000803	sp|O75449|KTNA1_HUMAN	tr|G3QFN1|G3QFN1_GORGO
OG0000803	sp|Q9BW62|KATL1_HUMAN	tr|G3S5S1|G3S5S1_GORGO
OG0000804	sp|Q6PH85|DCNL2_HUMAN	tr|G3S9Y5|G3S9Y5_GORGO
OG0000804	sp|Q96GG9|DCNL1_HUMAN	tr|G3R5C6|G3R5C6_GORGO
OG0000805	sp|Q01518|CAP1_HUMAN	tr|A0A2I2Z432|A0A2I2Z432_GORGO, tr|A0A2I2YDM2|A0A2I2YDM2_GORGO, tr|A0A2I2ZQK8|A0A2I2ZQK8_GORGO
OG0000806	sp|Q9UBC0|HNF6_HUMAN	tr|G3QPT4|G3QPT4_GORGO
OG0000806	sp|O95948|ONEC2_HUMAN	tr|G3RZH1|G3RZH1_GORGO
OG0000807	sp|Q14541|HNF4G_HUMAN	tr|A0A2I2YNN8|A0A2I2YNN8_GORGO
OG0000807	sp|P41235|HNF4A_HUMAN	tr|G3QVQ9|G3QVQ9_GORGO
OG0000808	sp|Q86UD0|SAPC2_HUMAN	tr|G3QNH2|G3QNH2_GORGO, tr|A0A2I2YFQ9|A0A2I2YFQ9_GORGO, tr|G3S6T0|G3S6T0_GORGO
OG0000809	sp|Q9UL46|PSME2_HUMAN	tr|A0A2I2ZAF0|A0A2I2ZAF0_GORGO, tr|A0A2I2ZQT7|A0A2I2ZQT7_GORGO, tr|G3S8N8|G3S8N8_GORGO
OG0000810	sp|Q13442|HAP28_HUMAN	tr|G3S491|G3S491_GORGO, tr|A0A2I2Z5Y8|A0A2I2Z5Y8_GORGO, tr|A0A2I2ZGL5|A0A2I2ZGL5_GORGO
OG0000811	sp|Q14574|DSC3_HUMAN	tr|G3QL11|G3QL11_GORGO
OG0000811	sp|Q02487|DSC2_HUMAN	tr|G3QTI1|G3QTI1_GORGO
OG0000812	sp|Q9NYZ1|TV23B_HUMAN	tr|G3R2F9|G3R2F9_GORGO
OG0000812	sp|Q96ET8|TV23C_HUMAN	tr|G3RUP6|G3RUP6_GORGO
OG0000813	sp|Q8WX94|NALP7_HUMAN	tr|G3R4S1|G3R4S1_GORGO
OG0000813	sp|Q9NX02|NALP2_HUMAN	tr|G3QXN7|G3QXN7_GORGO
OG0000814	sp|C9J202|AG1L2_HUMAN	tr|G3RRT7|G3RRT7_GORGO, tr|G3RW01|G3RW01_GORGO, tr|A0A2I2YSF2|A0A2I2YSF2_GORGO
OG0000815	sp|Q8TE57|ATS16_HUMAN	tr|G3RFX7|G3RFX7_GORGO
OG0000815	sp|Q8TE60|ATS18_HUMAN	tr|G3SKG9|G3SKG9_GORGO
OG0000816	sp|P36959|GMPR1_HUMAN	tr|G3QNH0|G3QNH0_GORGO
OG0000816	sp|Q9P2T1|GMPR2_HUMAN	tr|A0A2I2YCU4|A0A2I2YCU4_GORGO
OG0000817	sp|Q9UKD2|MRT4_HUMAN	tr|G3QE40|G3QE40_GORGO, tr|A0A2I2Y2J5|A0A2I2Y2J5_GORGO, tr|A0A2I2YHS5|A0A2I2YHS5_GORGO
OG0000819	sp|O43286|B4GT5_HUMAN	tr|A0A2I2YGP3|A0A2I2YGP3_GORGO
OG0000819	sp|Q9UBX8|B4GT6_HUMAN	tr|G3QLQ7|G3QLQ7_GORGO
OG0000821	sp|P10644|KAP0_HUMAN	tr|G3RK51|G3RK51_GORGO
OG0000821	sp|P31321|KAP1_HUMAN	tr|G3R8D7|G3R8D7_GORGO
OG0000822	sp|Q99595|TI17A_HUMAN	tr|G3QZB6|G3QZB6_GORGO
OG0000822	sp|O60830|TI17B_HUMAN	tr|A0A2I2YE04|A0A2I2YE04_GORGO
OG0000823	sp|P17987|TCPA_HUMAN	tr|A0A2I2ZLC8|A0A2I2ZLC8_GORGO, tr|G3RDV8|G3RDV8_GORGO, tr|A0A2I2YPB7|A0A2I2YPB7_GORGO
OG0000824	sp|O75923|DYSF_HUMAN	tr|G3QWB2|G3QWB2_GORGO
OG0000824	sp|Q9NZM1|MYOF_HUMAN	tr|G3QUY2|G3QUY2_GORGO
OG0000825	sp|P31513|FMO3_HUMAN	tr|G3RKD7|G3RKD7_GORGO
OG0000825	sp|O60774|FMO6_HUMAN	tr|G3RPF1|G3RPF1_GORGO
OG0000826	sp|Q8IXF9|AQ12A_HUMAN, sp|A6NM10|AQ12B_HUMAN	tr|G3S296|G3S296_GORGO, tr|G3S3X2|G3S3X2_GORGO
OG0000827	sp|Q8IVH8|M4K3_HUMAN	tr|G3RY59|G3RY59_GORGO
OG0000827	sp|Q9Y4K4|M4K5_HUMAN	tr|G3SBD3|G3SBD3_GORGO
OG0000829	sp|Q13901|C1D_HUMAN	tr|A0A2I2ZB61|A0A2I2ZB61_GORGO, tr|G3S6K9|G3S6K9_GORGO, tr|A0A2I2YJS5|A0A2I2YJS5_GORGO
