Orthogroup	Homo_sapiens	Diceros_bicornis_minor
OG0000573	sp|Q13021|MALL_HUMAN, sp|P21145|MAL_HUMAN	tr|A0A7J7FEP8|A0A7J7FEP8_DICBM, tr|A0A7J7FDV8|A0A7J7FDV8_DICBM, tr|A0A7J7FDM3|A0A7J7FDM3_DICBM, tr|A0A7J7FE07|A0A7J7FE07_DICBM
OG0000574	sp|P31644|GBRA5_HUMAN	tr|A0A7J7E740|A0A7J7E740_DICBM
OG0000574	sp|P34903|GBRA3_HUMAN, sp|P47869|GBRA2_HUMAN, sp|P14867|GBRA1_HUMAN	tr|A0A7J7EC22|A0A7J7EC22_DICBM
OG0000575	sp|P35443|TSP4_HUMAN	tr|A0A7J7ED46|A0A7J7ED46_DICBM
OG0000575	sp|P49746|TSP3_HUMAN	tr|A0A7J7EX85|A0A7J7EX85_DICBM
OG0000575	sp|P49747|COMP_HUMAN	tr|A0A7J7EF67|A0A7J7EF67_DICBM
OG0000576	sp|Q9UF47|DNJ5B_HUMAN	tr|A0A7J7FE02|A0A7J7FE02_DICBM
OG0000576	sp|Q9NVM6|DJC17_HUMAN, sp|Q8N7S2|DNJ5G_HUMAN, sp|Q9H3Z4|DNJC5_HUMAN	tr|A0A7J7F0G5|A0A7J7F0G5_DICBM
OG0000577	sp|O95969|SG1D2_HUMAN, sp|O95968|SG1D1_HUMAN	tr|A0A7J7FDJ5|A0A7J7FDJ5_DICBM, tr|A0A7J7FDJ0|A0A7J7FDJ0_DICBM, tr|A0A7J7FDA0|A0A7J7FDA0_DICBM, tr|A0A7J7FD74|A0A7J7FD74_DICBM
OG0000578	sp|Q6ZN68|D19P2_HUMAN, sp|Q6NXN4|D19P1_HUMAN, sp|Q6NUT2|D19L2_HUMAN	tr|A0A7J7FJ46|A0A7J7FJ46_DICBM
OG0000578	sp|Q2PZI1|D19L1_HUMAN	tr|A0A7J7FI04|A0A7J7FI04_DICBM
OG0000579	sp|Q9H2J7|S6A15_HUMAN	tr|A0A7J7FF59|A0A7J7FF59_DICBM
OG0000579	sp|Q9H1V8|S6A17_HUMAN	tr|A0A7J7E5D6|A0A7J7E5D6_DICBM, tr|A0A7J7F118|A0A7J7F118_DICBM, tr|A0A7J7E5E0|A0A7J7E5E0_DICBM
OG0000580	sp|P08670|VIME_HUMAN	tr|A0A7J7FLD4|A0A7J7FLD4_DICBM
OG0000580	sp|P14136|GFAP_HUMAN	tr|A0A7J7F8V1|A0A7J7F8V1_DICBM
OG0000580	sp|P17661|DESM_HUMAN	tr|A0A7J7F3V1|A0A7J7F3V1_DICBM
OG0000581	sp|Q9UBD6|RHCG_HUMAN	tr|A0A7J7FH38|A0A7J7FH38_DICBM
OG0000581	sp|Q02094|RHAG_HUMAN	tr|A0A7J7FP19|A0A7J7FP19_DICBM
OG0000581	sp|Q9H310|RHBG_HUMAN	tr|A0A7J7EWH2|A0A7J7EWH2_DICBM
OG0000582	sp|Q01851|PO4F1_HUMAN	tr|A0A7J7EX92|A0A7J7EX92_DICBM
OG0000582	sp|Q15319|PO4F3_HUMAN	tr|A0A7J7ECJ3|A0A7J7ECJ3_DICBM
OG0000582	sp|Q12837|PO4F2_HUMAN	tr|A0A7J7F6V6|A0A7J7F6V6_DICBM
OG0000583	sp|Q5H9U9|DDX6L_HUMAN	tr|A0A7J7F6V0|A0A7J7F6V0_DICBM
OG0000583	sp|Q8IY21|DDX60_HUMAN	tr|A0A7J7F6A1|A0A7J7F6A1_DICBM, tr|A0A7J7F723|A0A7J7F723_DICBM, tr|A0A7J7F612|A0A7J7F612_DICBM
OG0000584	sp|Q9BUP0|EFHD1_HUMAN	tr|A0A7J7EUP6|A0A7J7EUP6_DICBM, tr|A0A7J7EDN2|A0A7J7EDN2_DICBM, tr|A0A7J7EDW5|A0A7J7EDW5_DICBM, tr|A0A7J7EE00|A0A7J7EE00_DICBM, tr|A0A7J7EE06|A0A7J7EE06_DICBM
OG0000585	sp|Q8N2A0|CX062_HUMAN, sp|Q96M98|PACRG_HUMAN, sp|Q5T7P6|TMM78_HUMAN, sp|F2Z398|LMO7D_HUMAN, sp|A6NJG6|ARGFX_HUMAN	tr|A0A7J7F7H2|A0A7J7F7H2_DICBM
OG0000586	sp|P35913|PDE6B_HUMAN	tr|A0A7J7EH46|A0A7J7EH46_DICBM
OG0000586	sp|P51160|PDE6C_HUMAN	tr|A0A7J7E6H1|A0A7J7E6H1_DICBM
OG0000586	sp|P16499|PDE6A_HUMAN	tr|A0A7J7EBT5|A0A7J7EBT5_DICBM
OG0000587	sp|P0DPD6|ECE2_HUMAN	tr|A0A7J7F2H2|A0A7J7F2H2_DICBM
OG0000587	sp|P0DPD8|EFCE2_HUMAN, sp|P78562|PHEX_HUMAN, sp|P42892|ECE1_HUMAN	tr|A0A7J7F9U7|A0A7J7F9U7_DICBM
OG0000588	sp|P48960|AGRE5_HUMAN	tr|A0A7J7FMZ1|A0A7J7FMZ1_DICBM
OG0000588	sp|Q9UHX3|AGRE2_HUMAN, sp|Q14246|AGRE1_HUMAN, sp|Q9BY15|AGRE3_HUMAN	tr|A0A7J7FLT9|A0A7J7FLT9_DICBM
OG0000589	sp|Q99784|NOE1_HUMAN	tr|A0A7J7EXA3|A0A7J7EXA3_DICBM
OG0000589	sp|O95897|NOE2_HUMAN	tr|A0A7J7E836|A0A7J7E836_DICBM
OG0000589	sp|Q96PB7|NOE3_HUMAN	tr|A0A7J7E5Y0|A0A7J7E5Y0_DICBM
OG0000590	sp|P34932|HSP74_HUMAN	tr|A0A7J7ECI9|A0A7J7ECI9_DICBM
OG0000590	sp|O95757|HS74L_HUMAN	tr|A0A7J7F6Q2|A0A7J7F6Q2_DICBM
OG0000590	sp|Q92598|HS105_HUMAN	tr|A0A7J7EKR3|A0A7J7EKR3_DICBM
OG0000591	sp|Q03113|GNA12_HUMAN	tr|A0A7J7ER52|A0A7J7ER52_DICBM
OG0000591	sp|Q14344|GNA13_HUMAN	tr|A0A7J7F8K6|A0A7J7F8K6_DICBM, tr|A0A7J7ERF2|A0A7J7ERF2_DICBM, tr|A0A7J7F8T2|A0A7J7F8T2_DICBM
OG0000592	sp|Q14103|HNRPD_HUMAN	tr|A0A7J7FFL7|A0A7J7FFL7_DICBM
OG0000592	sp|Q99729|ROAA_HUMAN	tr|A0A7J7EXS7|A0A7J7EXS7_DICBM, tr|A0A7J7FP96|A0A7J7FP96_DICBM, tr|A0A7J7EIC3|A0A7J7EIC3_DICBM
OG0000593	sp|P36896|ACV1B_HUMAN	tr|A0A7J7FLJ0|A0A7J7FLJ0_DICBM
OG0000593	sp|Q8NER5|ACV1C_HUMAN	tr|A0A7J7E4Q9|A0A7J7E4Q9_DICBM
OG0000593	sp|P36897|TGFR1_HUMAN	tr|A0A7J7EPY4|A0A7J7EPY4_DICBM
OG0000594	sp|P0DUB6|AMY1A_HUMAN, sp|P0DTE8|AMY1C_HUMAN, sp|P0DTE7|AMY1B_HUMAN, sp|P04746|AMYP_HUMAN, sp|P19961|AMY2B_HUMAN	tr|A0A7J7E5U9|A0A7J7E5U9_DICBM
OG0000595	sp|Q13247|SRSF6_HUMAN	tr|A0A7J7EP70|A0A7J7EP70_DICBM
OG0000595	sp|Q08170|SRSF4_HUMAN	tr|A0A7J7F9Z0|A0A7J7F9Z0_DICBM
OG0000595	sp|Q13243|SRSF5_HUMAN	tr|A0A7J7F521|A0A7J7F521_DICBM
OG0000596	sp|P10276|RARA_HUMAN	tr|A0A7J7F201|A0A7J7F201_DICBM
OG0000596	sp|P13631|RARG_HUMAN	tr|A0A7J7FK77|A0A7J7FK77_DICBM
OG0000596	sp|P10826|RARB_HUMAN	tr|A0A7J7F1A2|A0A7J7F1A2_DICBM
OG0000597	sp|Q9H252|KCNH6_HUMAN	tr|A0A7J7F8T3|A0A7J7F8T3_DICBM
OG0000597	sp|Q9NS40|KCNH7_HUMAN	tr|A0A7J7E4N0|A0A7J7E4N0_DICBM
OG0000597	sp|Q12809|KCNH2_HUMAN	tr|A0A7J7ETB6|A0A7J7ETB6_DICBM
OG0000598	sp|O00570|SOX1_HUMAN, sp|P41225|SOX3_HUMAN, sp|Q9Y651|SOX21_HUMAN, sp|O95416|SOX14_HUMAN, sp|P48431|SOX2_HUMAN	tr|A0A7J7EY33|A0A7J7EY33_DICBM
OG0000599	sp|P14410|SUIS_HUMAN	tr|A0A7J7F2X5|A0A7J7F2X5_DICBM
OG0000599	sp|Q2M2H8|MGAL_HUMAN	tr|A0A7J7EFB5|A0A7J7EFB5_DICBM
OG0000599	sp|O43451|MGA_HUMAN	tr|A0A7J7EFM4|A0A7J7EFM4_DICBM
OG0000600	sp|Q5MIZ7|P4R3B_HUMAN	tr|A0A7J7EQG3|A0A7J7EQG3_DICBM, tr|A0A7J7EQN0|A0A7J7EQN0_DICBM
OG0000600	sp|Q6ZMV5|P4R3C_HUMAN, sp|Q6IN85|P4R3A_HUMAN	tr|A0A7J7F4J9|A0A7J7F4J9_DICBM
OG0000601	sp|Q96GD4|AURKB_HUMAN	tr|A0A7J7E903|A0A7J7E903_DICBM
OG0000601	sp|Q9UQB9|AURKC_HUMAN	tr|A0A7J7FN95|A0A7J7FN95_DICBM
OG0000601	sp|O14965|AURKA_HUMAN	tr|A0A7J7EYP8|A0A7J7EYP8_DICBM
OG0000602	sp|Q5H9R7|PP6R3_HUMAN	tr|A0A7J7EZE2|A0A7J7EZE2_DICBM
OG0000602	sp|O75170|PP6R2_HUMAN	tr|A0A7J7FJH7|A0A7J7FJH7_DICBM
OG0000602	sp|Q9UPN7|PP6R1_HUMAN	tr|A0A7J7EMJ4|A0A7J7EMJ4_DICBM
OG0000603	sp|Q8NF50|DOCK8_HUMAN	tr|A0A7J7EA92|A0A7J7EA92_DICBM
OG0000603	sp|Q96HP0|DOCK6_HUMAN	tr|A0A7J7EF94|A0A7J7EF94_DICBM
OG0000603	sp|Q96N67|DOCK7_HUMAN	tr|A0A7J7F7J0|A0A7J7F7J0_DICBM
OG0000604	sp|P41586|PACR_HUMAN	tr|A0A7J7FIB3|A0A7J7FIB3_DICBM
OG0000604	sp|P47872|SCTR_HUMAN	tr|A0A7J7E5A1|A0A7J7E5A1_DICBM
OG0000604	sp|P41587|VIPR2_HUMAN	tr|A0A7J7E6W9|A0A7J7E6W9_DICBM
OG0000605	sp|Q8IWQ3|BRSK2_HUMAN	tr|A0A7J7F9E6|A0A7J7F9E6_DICBM, tr|A0A7J7EN89|A0A7J7EN89_DICBM, tr|A0A7J7EH30|A0A7J7EH30_DICBM
OG0000605	sp|Q8TDC3|BRSK1_HUMAN	tr|A0A7J7EMQ5|A0A7J7EMQ5_DICBM
OG0000606	sp|Q8TBX8|PI42C_HUMAN	tr|A0A7J7FJU4|A0A7J7FJU4_DICBM
OG0000606	sp|P78356|PI42B_HUMAN	tr|A0A7J7EJL8|A0A7J7EJL8_DICBM
OG0000606	sp|P48426|PI42A_HUMAN	tr|A0A7J7FLB5|A0A7J7FLB5_DICBM
OG0000608	sp|Q9Y2A9|B3GN3_HUMAN	tr|A0A7J7EDD6|A0A7J7EDD6_DICBM
OG0000608	sp|Q8NFL0|B3GN7_HUMAN, sp|Q9C0J1|B3GN4_HUMAN, sp|Q6ZMB0|B3GN6_HUMAN	tr|A0A7J7EI30|A0A7J7EI30_DICBM
OG0000609	sp|Q8WYJ6|SEPT1_HUMAN	tr|A0A7J7EG95|A0A7J7EG95_DICBM
OG0000609	sp|O43236|SEPT4_HUMAN	tr|A0A7J7EK64|A0A7J7EK64_DICBM
OG0000609	sp|Q99719|SEPT5_HUMAN	tr|A0A7J7EJQ1|A0A7J7EJQ1_DICBM
OG0000610	sp|Q9P2U8|VGLU2_HUMAN	tr|A0A7J7ETJ9|A0A7J7ETJ9_DICBM
OG0000610	sp|Q8NDX2|VGLU3_HUMAN	tr|A0A7J7FFQ3|A0A7J7FFQ3_DICBM
OG0000610	sp|Q9P2U7|VGLU1_HUMAN	tr|A0A7J7FD57|A0A7J7FD57_DICBM
OG0000611	sp|P0CG29|GST2_HUMAN, sp|P0CG30|GSTT2_HUMAN, sp|A0A1W2PR19|GSTT4_HUMAN, tr|A0A1W2PRG0|A0A1W2PRG0_HUMAN, sp|P30711|GSTT1_HUMAN	tr|A0A7J7F1M8|A0A7J7F1M8_DICBM
OG0000612	sp|P04920|B3A2_HUMAN	tr|A0A7J7E6Y6|A0A7J7E6Y6_DICBM
OG0000612	sp|P02730|B3AT_HUMAN	tr|A0A7J7F8Z4|A0A7J7F8Z4_DICBM
OG0000612	sp|P48751|B3A3_HUMAN	tr|A0A7J7EJG4|A0A7J7EJG4_DICBM
OG0000613	sp|P16050|LOX15_HUMAN	tr|A0A7J7E7U0|A0A7J7E7U0_DICBM
OG0000613	sp|P18054|LOX12_HUMAN	tr|A0A7J7E7K0|A0A7J7E7K0_DICBM, tr|A0A7J7E7W3|A0A7J7E7W3_DICBM, tr|A0A7J7E7L7|A0A7J7E7L7_DICBM
OG0000614	sp|Q9NY57|ST32B_HUMAN	tr|A0A7J7FG53|A0A7J7FG53_DICBM
OG0000614	sp|Q8WU08|ST32A_HUMAN	tr|A0A7J7ECB9|A0A7J7ECB9_DICBM
OG0000614	sp|Q86UX6|ST32C_HUMAN	tr|A0A7J7F3P8|A0A7J7F3P8_DICBM
OG0000615	sp|Q96J94|PIWL1_HUMAN	tr|A0A7J7FGE3|A0A7J7FGE3_DICBM
OG0000615	sp|Q7Z3Z3|PIWL3_HUMAN	tr|A0A7J7FM90|A0A7J7FM90_DICBM
OG0000615	sp|Q7Z3Z4|PIWL4_HUMAN	tr|A0A7J7FDH1|A0A7J7FDH1_DICBM
OG0000616	sp|O94806|KPCD3_HUMAN	tr|A0A7J7EBW4|A0A7J7EBW4_DICBM
OG0000616	sp|Q9BZL6|KPCD2_HUMAN	tr|A0A7J7ERS7|A0A7J7ERS7_DICBM
OG0000616	sp|Q15139|KPCD1_HUMAN	tr|A0A7J7FCW7|A0A7J7FCW7_DICBM
OG0000617	sp|Q6P589|TP8L2_HUMAN	tr|A0A7J7EK65|A0A7J7EK65_DICBM
OG0000617	sp|Q5GJ75|TP8L3_HUMAN, sp|O95379|TFIP8_HUMAN, sp|Q8WVP5|TP8L1_HUMAN	tr|A0A7J7EEB4|A0A7J7EEB4_DICBM
OG0000618	sp|Q9HAT8|PELI2_HUMAN	tr|A0A7J7F426|A0A7J7F426_DICBM
OG0000618	sp|Q96FA3|PELI1_HUMAN	tr|A0A7J7EQK7|A0A7J7EQK7_DICBM
OG0000618	sp|Q8N2H9|PELI3_HUMAN	tr|A0A7J7EYS5|A0A7J7EYS5_DICBM
OG0000619	sp|Q92738|US6NL_HUMAN	tr|A0A7J7F0T1|A0A7J7F0T1_DICBM, tr|A0A7J7EZW6|A0A7J7EZW6_DICBM, tr|A0A7J7ELH8|A0A7J7ELH8_DICBM, tr|A0A7J7E6Q2|A0A7J7E6Q2_DICBM, tr|A0A7J7FLW3|A0A7J7FLW3_DICBM
OG0000620	sp|Q86VQ3|TXND2_HUMAN	tr|A0A7J7EUI5|A0A7J7EUI5_DICBM
OG0000620	sp|P10599|THIO_HUMAN	tr|A0A7J7EPR2|A0A7J7EPR2_DICBM
OG0000620	sp|Q6A555|TXND8_HUMAN	tr|A0A7J7EPK8|A0A7J7EPK8_DICBM
OG0000621	sp|O95180|CAC1H_HUMAN	tr|A0A7J7EDD4|A0A7J7EDD4_DICBM
OG0000621	sp|O43497|CAC1G_HUMAN	tr|A0A7J7EK02|A0A7J7EK02_DICBM
OG0000621	sp|Q9P0X4|CAC1I_HUMAN	tr|A0A7J7FJ51|A0A7J7FJ51_DICBM
OG0000622	sp|P24844|MYL9_HUMAN	tr|A0A7J7EQD7|A0A7J7EQD7_DICBM
OG0000622	sp|O14950|ML12B_HUMAN	tr|A0A7J7ETP2|A0A7J7ETP2_DICBM
OG0000622	sp|P19105|ML12A_HUMAN	tr|A0A7J7FFW5|A0A7J7FFW5_DICBM
OG0000623	sp|O94823|AT10B_HUMAN	tr|A0A7J7EBN2|A0A7J7EBN2_DICBM
OG0000623	sp|O60312|AT10A_HUMAN	tr|A0A7J7E746|A0A7J7E746_DICBM
OG0000623	sp|Q9P241|AT10D_HUMAN	tr|A0A7J7FFY2|A0A7J7FFY2_DICBM
OG0000624	sp|Q00610|CLH1_HUMAN	tr|A0A7J7EJS5|A0A7J7EJS5_DICBM
OG0000624	sp|P53675|CLH2_HUMAN	tr|A0A7J7EIS8|A0A7J7EIS8_DICBM, tr|A0A7J7EIY0|A0A7J7EIY0_DICBM, tr|A0A7J7EJ34|A0A7J7EJ34_DICBM
OG0000625	sp|Q96L73|NSD1_HUMAN	tr|A0A7J7EM53|A0A7J7EM53_DICBM
OG0000625	sp|O96028|NSD2_HUMAN	tr|A0A7J7ELE2|A0A7J7ELE2_DICBM
OG0000625	sp|Q9BZ95|NSD3_HUMAN	tr|A0A7J7F3A1|A0A7J7F3A1_DICBM
OG0000626	sp|O75365|TP4A3_HUMAN	tr|A0A7J7F6M5|A0A7J7F6M5_DICBM
OG0000626	sp|Q12974|TP4A2_HUMAN	tr|A0A7J7FSA1|A0A7J7FSA1_DICBM, tr|A0A7J7FGD1|A0A7J7FGD1_DICBM, tr|A0A7J7E406|A0A7J7E406_DICBM
OG0000627	sp|P20594|ANPRB_HUMAN	tr|A0A7J7EJV0|A0A7J7EJV0_DICBM
OG0000627	sp|P16066|ANPRA_HUMAN	tr|A0A7J7F886|A0A7J7F886_DICBM, tr|A0A7J7EXU1|A0A7J7EXU1_DICBM, tr|A0A7J7F8J2|A0A7J7F8J2_DICBM
OG0000628	sp|Q8N1B3|CCNQ_HUMAN	tr|A0A7J7FA92|A0A7J7FA92_DICBM
OG0000628	sp|Q96S94|CCNL2_HUMAN	tr|A0A7J7EU72|A0A7J7EU72_DICBM
OG0000628	sp|Q9UK58|CCNL1_HUMAN	tr|A0A7J7E4A5|A0A7J7E4A5_DICBM
OG0000629	sp|Q14332|FZD2_HUMAN	tr|A0A7J7F8W3|A0A7J7F8W3_DICBM
OG0000629	sp|O75084|FZD7_HUMAN	tr|A0A7J7E473|A0A7J7E473_DICBM
OG0000629	sp|Q9UP38|FZD1_HUMAN	tr|A0A7J7FIB5|A0A7J7FIB5_DICBM
OG0000630	sp|Q8TBE7|S35G2_HUMAN, sp|P0C7Q6|S35G6_HUMAN, sp|Q8N808|S35G3_HUMAN, sp|Q96KT7|S35G5_HUMAN, sp|P0C7Q5|S35G4_HUMAN	tr|A0A7J7E7Z9|A0A7J7E7Z9_DICBM
OG0000631	sp|Q9UMR2|DD19B_HUMAN, sp|Q9NUU7|DD19A_HUMAN	tr|A0A7J7EUJ8|A0A7J7EUJ8_DICBM, tr|A0A7J7EUY3|A0A7J7EUY3_DICBM
OG0000631	sp|Q9UHL0|DDX25_HUMAN	tr|A0A7J7F109|A0A7J7F109_DICBM
OG0000632	sp|Q9Y5A9|YTHD2_HUMAN	tr|A0A7J7F944|A0A7J7F944_DICBM
OG0000632	sp|Q9BYJ9|YTHD1_HUMAN	tr|A0A7J7EEJ0|A0A7J7EEJ0_DICBM
OG0000632	sp|Q7Z739|YTHD3_HUMAN	tr|A0A7J7FEA3|A0A7J7FEA3_DICBM
OG0000633	sp|Q13950|RUNX2_HUMAN	tr|A0A7J7FNY8|A0A7J7FNY8_DICBM
OG0000633	sp|Q13761|RUNX3_HUMAN	tr|A0A7J7F9C3|A0A7J7F9C3_DICBM
OG0000633	sp|Q01196|RUNX1_HUMAN	tr|A0A7J7FIL4|A0A7J7FIL4_DICBM
OG0000634	sp|P30301|MIP_HUMAN	tr|A0A7J7FK55|A0A7J7FK55_DICBM
OG0000634	sp|P55064|AQP5_HUMAN, sp|P41181|AQP2_HUMAN, sp|Q13520|AQP6_HUMAN	tr|A0A7J7FKG0|A0A7J7FKG0_DICBM
OG0000635	sp|P43320|CRBB2_HUMAN	tr|A0A7J7FMH1|A0A7J7FMH1_DICBM
OG0000635	sp|P53674|CRBB1_HUMAN	tr|A0A7J7FM87|A0A7J7FM87_DICBM
OG0000635	sp|P26998|CRBB3_HUMAN	tr|A0A7J7FMQ7|A0A7J7FMQ7_DICBM
OG0000636	sp|Q9UKU0|ACSL6_HUMAN	tr|A0A7J7ECL0|A0A7J7ECL0_DICBM
OG0000636	sp|Q9ULC5|ACSL5_HUMAN	tr|A0A7J7FIZ8|A0A7J7FIZ8_DICBM
OG0000636	sp|P33121|ACSL1_HUMAN	tr|A0A7J7F443|A0A7J7F443_DICBM
OG0000637	sp|P49795|RGS19_HUMAN	tr|A0A7J7EUK3|A0A7J7EUK3_DICBM
OG0000637	sp|Q9UGC6|RGS17_HUMAN	tr|A0A7J7EGB9|A0A7J7EGB9_DICBM
OG0000637	sp|O76081|RGS20_HUMAN	tr|A0A7J7FDY5|A0A7J7FDY5_DICBM
OG0000638	sp|Q5FYB1|ARSI_HUMAN	tr|A0A7J7EBS7|A0A7J7EBS7_DICBM
OG0000638	sp|P15848|ARSB_HUMAN	tr|A0A7J7ECV9|A0A7J7ECV9_DICBM
OG0000638	sp|Q5FYB0|ARSJ_HUMAN	tr|A0A7J7F744|A0A7J7F744_DICBM
OG0000639	sp|P23515|OMGP_HUMAN	tr|A0A7J7EW46|A0A7J7EW46_DICBM
OG0000639	sp|Q6PEZ8|PONL1_HUMAN	tr|A0A7J7FLP9|A0A7J7FLP9_DICBM
OG0000639	sp|Q7Z5L7|PODN_HUMAN	tr|A0A7J7F5W3|A0A7J7F5W3_DICBM
OG0000640	sp|Q05193|DYN1_HUMAN	tr|A0A7J7FJH5|A0A7J7FJH5_DICBM
OG0000640	sp|P50570|DYN2_HUMAN, sp|Q9UQ16|DYN3_HUMAN	tr|A0A7J7EG04|A0A7J7EG04_DICBM, tr|A0A7J7ELY6|A0A7J7ELY6_DICBM
OG0000641	sp|Q8IWR1|TRI59_HUMAN, sp|O60858|TRI13_HUMAN, sp|Q86UV7|TRI73_HUMAN, sp|Q86UV6|TRI74_HUMAN, sp|Q86XT4|TRI50_HUMAN	tr|A0A7J7FLE6|A0A7J7FLE6_DICBM
OG0000642	sp|P06734|FCER2_HUMAN	tr|A0A7J7FNC0|A0A7J7FNC0_DICBM
OG0000642	sp|Q9H2X3|CLC4M_HUMAN, sp|Q9NNX6|CD209_HUMAN	tr|A0A7J7FN37|A0A7J7FN37_DICBM, tr|A0A7J7FNY0|A0A7J7FNY0_DICBM
OG0000643	sp|Q99767|APBA2_HUMAN	tr|A0A7J7FGK9|A0A7J7FGK9_DICBM
OG0000643	sp|O96018|APBA3_HUMAN	tr|A0A7J7EGU2|A0A7J7EGU2_DICBM
OG0000643	sp|Q02410|APBA1_HUMAN	tr|A0A7J7EAF8|A0A7J7EAF8_DICBM
OG0000644	tr|A0A2R8Y4M4|A0A2R8Y4M4_HUMAN, tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN, sp|Q8N6D2|RN182_HUMAN, sp|A6NIN4|RN227_HUMAN, sp|Q9NXI6|RN186_HUMAN	tr|A0A7J7F9K7|A0A7J7F9K7_DICBM
OG0000645	sp|A8MWX3|WASH4_HUMAN, sp|Q9NQA3|WASH6_HUMAN, sp|A8K0Z3|WASH1_HUMAN, sp|Q6VEQ5|WASH2_HUMAN, sp|C4AMC7|WASH3_HUMAN	tr|A0A7J7EU88|A0A7J7EU88_DICBM
OG0000646	sp|P07288|KLK3_HUMAN, sp|P20151|KLK2_HUMAN, sp|P06870|KLK1_HUMAN	tr|A0A7J7EMX7|A0A7J7EMX7_DICBM, tr|A0A7J7EN68|A0A7J7EN68_DICBM, tr|A0A7J7EN42|A0A7J7EN42_DICBM
OG0000647	sp|Q13404|UB2V1_HUMAN	tr|A0A7J7ENW6|A0A7J7ENW6_DICBM
OG0000647	sp|Q15819|UB2V2_HUMAN	tr|A0A7J7FBU9|A0A7J7FBU9_DICBM, tr|A0A7J7ECK1|A0A7J7ECK1_DICBM, tr|A0A7J7EH37|A0A7J7EH37_DICBM
OG0000648	sp|Q14832|GRM3_HUMAN	tr|A0A7J7FJK8|A0A7J7FJK8_DICBM
OG0000648	sp|Q14416|GRM2_HUMAN	tr|A0A7J7ERE6|A0A7J7ERE6_DICBM, tr|A0A7J7EY19|A0A7J7EY19_DICBM, tr|A0A7J7FIP2|A0A7J7FIP2_DICBM
OG0000649	sp|P05062|ALDOB_HUMAN	tr|A0A7J7EPM5|A0A7J7EPM5_DICBM
OG0000649	sp|P04075|ALDOA_HUMAN	tr|A0A7J7EH16|A0A7J7EH16_DICBM
OG0000649	sp|P09972|ALDOC_HUMAN	tr|A0A7J7EKG3|A0A7J7EKG3_DICBM
OG0000650	sp|P51148|RAB5C_HUMAN	tr|A0A7J7ERN0|A0A7J7ERN0_DICBM
OG0000650	sp|P61020|RAB5B_HUMAN	tr|A0A7J7FL36|A0A7J7FL36_DICBM
OG0000650	sp|P20339|RAB5A_HUMAN	tr|A0A7J7F1C2|A0A7J7F1C2_DICBM
OG0000651	sp|Q01995|TAGL_HUMAN	tr|A0A7J7EZG7|A0A7J7EZG7_DICBM
OG0000651	sp|Q9UI15|TAGL3_HUMAN	tr|A0A7J7F899|A0A7J7F899_DICBM
OG0000651	sp|P37802|TAGL2_HUMAN	tr|A0A7J7EIG8|A0A7J7EIG8_DICBM
OG0000652	sp|Q9HB58|SP110_HUMAN	tr|A0A7J7EJF8|A0A7J7EJF8_DICBM
OG0000652	sp|Q9H930|SP14L_HUMAN, sp|Q13342|SP140_HUMAN	tr|A0A7J7EJ28|A0A7J7EJ28_DICBM, tr|A0A7J7EJF7|A0A7J7EJF7_DICBM
OG0000653	sp|Q86VL8|S47A2_HUMAN	tr|A0A7J7E7V9|A0A7J7E7V9_DICBM
OG0000653	sp|Q96FL8|S47A1_HUMAN	tr|A0A7J7E801|A0A7J7E801_DICBM, tr|A0A7J7E8A3|A0A7J7E8A3_DICBM, tr|A0A7J7E960|A0A7J7E960_DICBM
OG0000654	sp|P02100|HBE_HUMAN, sp|P69891|HBG1_HUMAN, sp|P69892|HBG2_HUMAN, sp|P02042|HBD_HUMAN, sp|P68871|HBB_HUMAN	tr|A0A7J7ET90|A0A7J7ET90_DICBM
OG0000655	sp|P0C5J1|F86B2_HUMAN, sp|Q8N7N1|F86B1_HUMAN, sp|Q96G04|EF2KT_HUMAN, sp|Q9NVL1|F86C1_HUMAN, sp|A6NEL3|F86C2_HUMAN	tr|A0A7J7ERK2|A0A7J7ERK2_DICBM
OG0000656	sp|Q9UMF0|ICAM5_HUMAN	tr|A0A7J7E7G8|A0A7J7E7G8_DICBM
OG0000656	sp|P32942|ICAM3_HUMAN	tr|A0A7J7EF70|A0A7J7EF70_DICBM
OG0000656	sp|P05362|ICAM1_HUMAN	tr|A0A7J7E6W8|A0A7J7E6W8_DICBM
OG0000657	sp|O00459|P85B_HUMAN	tr|A0A7J7EDC7|A0A7J7EDC7_DICBM
OG0000657	sp|Q92569|P55G_HUMAN	tr|A0A7J7F5A2|A0A7J7F5A2_DICBM
OG0000657	sp|P27986|P85A_HUMAN	tr|A0A7J7E8H5|A0A7J7E8H5_DICBM
OG0000658	sp|P01242|SOM2_HUMAN, sp|P01241|SOMA_HUMAN, sp|P0DML3|CSH2_HUMAN, sp|P0DML2|CSH1_HUMAN, sp|Q14406|CSHL_HUMAN	tr|A0A7J7F8S0|A0A7J7F8S0_DICBM
OG0000659	sp|O95271|TNKS1_HUMAN	tr|A0A7J7F2V4|A0A7J7F2V4_DICBM
OG0000659	sp|Q9H2K2|TNKS2_HUMAN	tr|A0A7J7FIF5|A0A7J7FIF5_DICBM, tr|A0A7J7F316|A0A7J7F316_DICBM, tr|A0A7J7E5X0|A0A7J7E5X0_DICBM
