Orthogroup	Homo_sapiens	Rhinolophus_ferrumequinum
OG0002302	sp|P10176|COX8A_HUMAN	tr|A0A671E5U7|A0A671E5U7_RHIFE, tr|A0A671ESF5|A0A671ESF5_RHIFE
OG0002303	sp|P40337|VHL_HUMAN, sp|Q6RSH7|VHLL_HUMAN	tr|A0A671EWH4|A0A671EWH4_RHIFE
OG0002304	sp|Q9H3H1|MOD5_HUMAN	tr|A0A671E564|A0A671E564_RHIFE, tr|A0A671E5A6|A0A671E5A6_RHIFE
OG0002305	sp|Q9NZ81|PRR13_HUMAN	tr|A0A671EVQ0|A0A671EVQ0_RHIFE, tr|A0A671DRA1|A0A671DRA1_RHIFE
OG0002306	sp|Q9UNP9|PPIE_HUMAN	tr|A0A671E3W4|A0A671E3W4_RHIFE, tr|A0A671E0M6|A0A671E0M6_RHIFE
OG0002307	tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN, sp|Q8N6D2|RN182_HUMAN	tr|A0A671F562|A0A671F562_RHIFE
OG0002308	sp|O95751|LDOC1_HUMAN	tr|A0A671DM01|A0A671DM01_RHIFE, tr|A0A671FAP3|A0A671FAP3_RHIFE
OG0002309	sp|P52741|ZN134_HUMAN	tr|A0A671E9R2|A0A671E9R2_RHIFE, tr|A0A671EC77|A0A671EC77_RHIFE
OG0002310	sp|P26374|RAE2_HUMAN, sp|P24386|RAE1_HUMAN	tr|A0A671E2D6|A0A671E2D6_RHIFE
OG0002311	sp|Q99732|LITAF_HUMAN	tr|A0A671FGU4|A0A671FGU4_RHIFE, tr|A0A671F7A7|A0A671F7A7_RHIFE
OG0002312	sp|Q9BUJ2|HNRL1_HUMAN	tr|A0A671FA12|A0A671FA12_RHIFE, tr|A0A671G161|A0A671G161_RHIFE
OG0002313	sp|O60518|RNBP6_HUMAN, sp|O00410|IPO5_HUMAN	tr|A0A671E3L6|A0A671E3L6_RHIFE
OG0002314	sp|Q14183|DOC2A_HUMAN	tr|A0A671FPH8|A0A671FPH8_RHIFE, tr|A0A671G3J1|A0A671G3J1_RHIFE
OG0002315	sp|Q3KRA6|CB076_HUMAN	tr|A0A671EJL6|A0A671EJL6_RHIFE, tr|A0A671EMW9|A0A671EMW9_RHIFE
OG0002316	sp|Q7Z5Y6|BMP8A_HUMAN, sp|P34820|BMP8B_HUMAN	tr|A0A671DZ79|A0A671DZ79_RHIFE
OG0002317	sp|O15550|KDM6A_HUMAN, sp|O14607|UTY_HUMAN	tr|A0A671DQI3|A0A671DQI3_RHIFE
OG0002318	sp|O43676|NDUB3_HUMAN	tr|A0A671EWB5|A0A671EWB5_RHIFE, tr|A0A671FS08|A0A671FS08_RHIFE
OG0002319	sp|P53367|ARFP1_HUMAN	tr|A0A671DH47|A0A671DH47_RHIFE, tr|A0A671EBZ4|A0A671EBZ4_RHIFE
OG0002320	sp|Q00978|IRF9_HUMAN, sp|Q02556|IRF8_HUMAN	tr|A0A671EXQ3|A0A671EXQ3_RHIFE
OG0002321	sp|Q8WZ74|CTTB2_HUMAN	tr|A0A671FLG4|A0A671FLG4_RHIFE, sp|Q2IBB2|CTTB2_RHIFE
OG0002322	sp|O15372|EIF3H_HUMAN	tr|A0A671EL00|A0A671EL00_RHIFE, tr|A0A671E936|A0A671E936_RHIFE
OG0002323	sp|O75319|DUS11_HUMAN	tr|A0A671EQ95|A0A671EQ95_RHIFE, tr|A0A671FD05|A0A671FD05_RHIFE
OG0002324	sp|O95925|EPPI_HUMAN	tr|A0A671FYP2|A0A671FYP2_RHIFE, tr|A0A671FTD2|A0A671FTD2_RHIFE
OG0002325	sp|O75340|PDCD6_HUMAN, sp|P30626|SORCN_HUMAN	tr|A0A671FXC0|A0A671FXC0_RHIFE
OG0002326	sp|P55263|ADK_HUMAN	tr|A0A671E4F6|A0A671E4F6_RHIFE, tr|A0A671FN11|A0A671FN11_RHIFE
OG0002327	sp|Q04917|1433F_HUMAN, sp|P61981|1433G_HUMAN	tr|B2KIH1|B2KIH1_RHIFE
OG0002328	sp|Q96PG1|M4A4E_HUMAN, sp|Q96JQ5|M4A4A_HUMAN	tr|A0A671DRX0|A0A671DRX0_RHIFE
OG0002329	sp|Q6P435|SMG1L_HUMAN, sp|Q96Q15|SMG1_HUMAN	tr|A0A671FS23|A0A671FS23_RHIFE
OG0002330	sp|P16410|CTLA4_HUMAN	tr|A0A671F1J8|A0A671F1J8_RHIFE, tr|A0A671F5K8|A0A671F5K8_RHIFE
OG0002331	sp|P30408|T4S1_HUMAN	tr|A0A671EAY4|A0A671EAY4_RHIFE, tr|A0A671G1V2|A0A671G1V2_RHIFE
OG0002332	sp|Q7Z4H9|F220A_HUMAN, sp|B1ANY3|F220P_HUMAN	tr|A0A671EMM7|A0A671EMM7_RHIFE
OG0002333	sp|Q8N2F6|ARM10_HUMAN	tr|A0A671E090|A0A671E090_RHIFE, tr|A0A671F192|A0A671F192_RHIFE
OG0002334	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A671FRW3|A0A671FRW3_RHIFE, tr|A0A671FL25|A0A671FL25_RHIFE
OG0002335	sp|Q9HBL8|NMRL1_HUMAN	tr|A0A671F7F1|A0A671F7F1_RHIFE, tr|A0A671FQG8|A0A671FQG8_RHIFE
OG0002336	sp|Q9BZA5|TXNG2_HUMAN, sp|Q9NUQ3|TXLNG_HUMAN	tr|A0A671EVG5|A0A671EVG5_RHIFE
OG0002337	sp|Q9Y585|OR1A2_HUMAN, sp|Q9P1Q5|OR1A1_HUMAN	tr|A0A671ECU0|A0A671ECU0_RHIFE
OG0002338	sp|O60238|BNI3L_HUMAN	tr|A0A671DT39|A0A671DT39_RHIFE, tr|A0A671EFY1|A0A671EFY1_RHIFE
OG0002339	sp|P34981|TRFR_HUMAN	tr|A0A671F904|A0A671F904_RHIFE, tr|A0A671EEN8|A0A671EEN8_RHIFE
OG0002340	sp|Q96JH7|VCIP1_HUMAN, sp|Q5VVQ6|OTU1_HUMAN	tr|A0A671F7J3|A0A671F7J3_RHIFE
OG0002341	sp|Q9NRX2|RM17_HUMAN	tr|A0A671EM02|A0A671EM02_RHIFE, tr|A0A671DZZ2|A0A671DZZ2_RHIFE
OG0002342	tr|A0A1W2PRG0|A0A1W2PRG0_HUMAN, sp|A0A1W2PR19|GSTT4_HUMAN	tr|A0A671FK63|A0A671FK63_RHIFE
OG0002343	sp|P36578|RL4_HUMAN	tr|A0A671EUA4|A0A671EUA4_RHIFE, tr|A0A671DY07|A0A671DY07_RHIFE
OG0002344	sp|P23528|COF1_HUMAN, sp|P60981|DEST_HUMAN	tr|A0A671DVK4|A0A671DVK4_RHIFE
OG0002345	sp|Q5XKR9|F104B_HUMAN, sp|Q969W3|F104A_HUMAN	tr|A0A671EKQ4|A0A671EKQ4_RHIFE
OG0002346	sp|Q8TE23|TS1R2_HUMAN, sp|Q7RTX1|TS1R1_HUMAN	tr|A0A671FF36|A0A671FF36_RHIFE
OG0002347	sp|P30046|DOPD_HUMAN, sp|A6NHG4|DDTL_HUMAN	tr|A0A671FCZ4|A0A671FCZ4_RHIFE
OG0002348	sp|A8MV23|SERP3_HUMAN, sp|P07093|GDN_HUMAN	tr|A0A671FRK1|A0A671FRK1_RHIFE
OG0002349	sp|P15509|CSF2R_HUMAN	tr|A0A671E0R7|A0A671E0R7_RHIFE, tr|A0A671E832|A0A671E832_RHIFE
OG0002350	sp|Q01844|EWS_HUMAN	tr|A0A671DR04|A0A671DR04_RHIFE, tr|A0A671G5S1|A0A671G5S1_RHIFE
OG0002351	sp|Q16342|PDCD2_HUMAN	tr|A0A671FVP7|A0A671FVP7_RHIFE, tr|A0A671EG64|A0A671EG64_RHIFE
OG0002352	sp|Q8WV44|TRI41_HUMAN, sp|Q96A61|TRI52_HUMAN	tr|A0A671G4V6|A0A671G4V6_RHIFE
OG0002353	sp|Q9UJN7|ZN391_HUMAN, tr|A0A087WUV0|A0A087WUV0_HUMAN	tr|A0A671FRI9|A0A671FRI9_RHIFE
OG0002355	sp|Q9BRL6|SRSF8_HUMAN, sp|Q01130|SRSF2_HUMAN	tr|A0A671FCD0|A0A671FCD0_RHIFE
OG0002356	sp|Q8N183|NDUF2_HUMAN	tr|A0A671FHL1|A0A671FHL1_RHIFE, tr|A0A671EF52|A0A671EF52_RHIFE
OG0002357	sp|Q9NYG2|ZDHC3_HUMAN	tr|A0A671F4B2|A0A671F4B2_RHIFE, tr|A0A671ECN6|A0A671ECN6_RHIFE
OG0002358	tr|A0A087X1L8|A0A087X1L8_HUMAN, sp|O75144|ICOSL_HUMAN	tr|A0A671DIQ3|A0A671DIQ3_RHIFE
OG0002359	sp|Q02363|ID2_HUMAN	tr|A0A671ENJ0|A0A671ENJ0_RHIFE, tr|A0A671EBV0|A0A671EBV0_RHIFE
OG0002360	sp|O75223|GGCT_HUMAN	tr|A0A671FDE4|A0A671FDE4_RHIFE, tr|A0A671G9Q3|A0A671G9Q3_RHIFE
OG0002361	sp|Q9NRP2|COXM2_HUMAN	tr|A0A671EPF0|A0A671EPF0_RHIFE, tr|A0A671EL63|A0A671EL63_RHIFE
OG0002362	sp|Q9UBK7|RBL2A_HUMAN, sp|Q9UNT1|RBL2B_HUMAN	tr|A0A671DUF1|A0A671DUF1_RHIFE
OG0002363	sp|Q9UJ68|MSRA_HUMAN	tr|A0A671ENA1|A0A671ENA1_RHIFE, tr|A0A671FHX9|A0A671FHX9_RHIFE
OG0002364	sp|O43447|PPIH_HUMAN	tr|A0A671G6E0|A0A671G6E0_RHIFE, tr|A0A671E5M2|A0A671E5M2_RHIFE
OG0002365	sp|O43818|U3IP2_HUMAN	tr|A0A671FGX7|A0A671FGX7_RHIFE, tr|A0A671FJX1|A0A671FJX1_RHIFE
OG0002366	sp|P10606|COX5B_HUMAN	tr|A0A671E870|A0A671E870_RHIFE, tr|A0A671FTD1|A0A671FTD1_RHIFE
OG0002367	sp|Q08257|QOR_HUMAN	tr|A0A671EB81|A0A671EB81_RHIFE, tr|A0A671FQ57|A0A671FQ57_RHIFE
OG0002368	sp|Q9HAE3|CLXN_HUMAN	tr|A0A671FR59|A0A671FR59_RHIFE, tr|A0A671F861|A0A671F861_RHIFE
OG0002369	sp|Q9Y5N1|HRH3_HUMAN, sp|Q9H3N8|HRH4_HUMAN	tr|A0A671FUT8|A0A671FUT8_RHIFE
OG0002370	sp|Q5JX69|F209B_HUMAN, sp|Q5JX71|F209A_HUMAN	tr|A0A671G4C3|A0A671G4C3_RHIFE
OG0002371	sp|Q5W0A0|ERI6B_HUMAN, sp|Q7L0X2|ERIP6_HUMAN	tr|A0A671EJT9|A0A671EJT9_RHIFE
OG0002372	sp|Q09161|NCBP1_HUMAN	tr|A0A671G3F2|A0A671G3F2_RHIFE, tr|A0A671EWS7|A0A671EWS7_RHIFE
OG0002373	sp|Q6IQ19|CCSAP_HUMAN	tr|A0A671FDH4|A0A671FDH4_RHIFE, tr|A0A671FLJ9|A0A671FLJ9_RHIFE
OG0002374	sp|Q6NSW5|DE10B_HUMAN, sp|Q8TCE6|DEN10_HUMAN	tr|A0A671F1K5|A0A671F1K5_RHIFE
OG0002375	sp|Q12967|GNDS_HUMAN, sp|Q8IZJ4|RGDSR_HUMAN	tr|A0A671F8V0|A0A671F8V0_RHIFE
OG0002376	sp|Q9NZS2|KLRF1_HUMAN	tr|A0A671ERY2|A0A671ERY2_RHIFE, tr|A0A671EPM1|A0A671EPM1_RHIFE
OG0002377	sp|Q9Y3C0|WASC3_HUMAN	tr|A0A671EUY6|A0A671EUY6_RHIFE, tr|A0A671F1N1|A0A671F1N1_RHIFE
OG0002378	sp|P17026|ZNF22_HUMAN	tr|A0A671EBX8|A0A671EBX8_RHIFE, tr|A0A671GAF2|A0A671GAF2_RHIFE
OG0002379	sp|Q9H446|RWDD1_HUMAN	tr|A0A671EF16|A0A671EF16_RHIFE, tr|A0A671FLQ8|A0A671FLQ8_RHIFE
OG0002380	sp|O60888|CUTA_HUMAN	tr|A0A671FU16|A0A671FU16_RHIFE, tr|A0A671FDW2|A0A671FDW2_RHIFE
OG0002381	sp|P16260|GDC_HUMAN, sp|Q8WUT9|S2543_HUMAN	tr|A0A671EKH4|A0A671EKH4_RHIFE
OG0002382	sp|P60900|PSA6_HUMAN	tr|A0A671DM89|A0A671DM89_RHIFE, tr|A0A671DSX8|A0A671DSX8_RHIFE
OG0002383	sp|Q6FIF0|ZFAN6_HUMAN	tr|A0A671EUR3|A0A671EUR3_RHIFE, tr|A0A671FY41|A0A671FY41_RHIFE
OG0002384	sp|O60749|SNX2_HUMAN	tr|A0A671G1Z5|A0A671G1Z5_RHIFE, tr|A0A671F6B8|A0A671F6B8_RHIFE
OG0002386	sp|Q9H9L4|KANL2_HUMAN	tr|A0A671EL08|A0A671EL08_RHIFE, tr|A0A671E1D2|A0A671E1D2_RHIFE
OG0002387	sp|Q9HC97|GPR35_HUMAN	tr|A0A671DQ26|A0A671DQ26_RHIFE, tr|A0A671DU94|A0A671DU94_RHIFE
OG0002388	sp|O95229|ZWINT_HUMAN	tr|A0A671DMB1|A0A671DMB1_RHIFE, tr|A0A671GCI8|A0A671GCI8_RHIFE
OG0002389	sp|P49458|SRP09_HUMAN	tr|A0A671FA17|A0A671FA17_RHIFE, tr|A0A671DKZ5|A0A671DKZ5_RHIFE
OG0002390	sp|P62633|CNBP_HUMAN	tr|A0A671EAL0|A0A671EAL0_RHIFE, tr|A0A671DNT9|A0A671DNT9_RHIFE
OG0002391	sp|Q96D98|EID2B_HUMAN, sp|Q8N6I1|EID2_HUMAN	tr|A0A671GCU0|A0A671GCU0_RHIFE
OG0002392	sp|Q9BT78|CSN4_HUMAN	tr|A0A671DRS4|A0A671DRS4_RHIFE, tr|A0A671DRK6|A0A671DRK6_RHIFE
OG0002393	sp|P61769|B2MG_HUMAN	tr|A0A671DQF6|A0A671DQF6_RHIFE, tr|A0A671E4Y5|A0A671E4Y5_RHIFE
OG0002394	sp|Q6P589|TP8L2_HUMAN	sp|B2KI57|TP8L2_RHIFE, tr|A0A671G3Q5|A0A671G3Q5_RHIFE
OG0002395	sp|Q7Z4S9|SH2D6_HUMAN, sp|Q8WV28|BLNK_HUMAN	tr|A0A671FFV9|A0A671FFV9_RHIFE
OG0002396	sp|Q9H2H8|PPIL3_HUMAN	tr|A0A671F2W8|A0A671F2W8_RHIFE, tr|A0A671FWE8|A0A671FWE8_RHIFE
OG0002397	sp|Q9BZX4|ROP1B_HUMAN, sp|Q9HAT0|ROP1A_HUMAN	tr|A0A671EZP7|A0A671EZP7_RHIFE
OG0002398	sp|P17948|VGFR1_HUMAN	tr|A0A671DLP3|A0A671DLP3_RHIFE, tr|A0A671E6P3|A0A671E6P3_RHIFE
OG0002399	sp|Q8N8N7|PTGR2_HUMAN	tr|A0A671E7Y7|A0A671E7Y7_RHIFE, tr|A0A671DSZ3|A0A671DSZ3_RHIFE
OG0002400	sp|Q92637|FCGRB_HUMAN, sp|P12314|FCGR1_HUMAN	tr|A0A671FTF9|A0A671FTF9_RHIFE
OG0002401	sp|Q9H3Y8|PPDPF_HUMAN	tr|A0A671F790|A0A671F790_RHIFE, tr|A0A671F368|A0A671F368_RHIFE
OG0002402	sp|Q9Y6Y1|CMTA1_HUMAN	tr|A0A671F046|A0A671F046_RHIFE, tr|A0A671G9P6|A0A671G9P6_RHIFE
OG0002403	sp|Q12952|FOXL1_HUMAN	tr|A0A671EYL8|A0A671EYL8_RHIFE, tr|A0A671F3M5|A0A671F3M5_RHIFE
OG0002404	sp|Q3SXM5|HSDL1_HUMAN	tr|A0A671EPX4|A0A671EPX4_RHIFE, tr|A0A671ECH3|A0A671ECH3_RHIFE
OG0002405	sp|O95613|PCNT_HUMAN, sp|Q99996|AKAP9_HUMAN	tr|A0A671FKX2|A0A671FKX2_RHIFE
OG0002406	sp|P54289|CA2D1_HUMAN	tr|A0A671G7C3|A0A671G7C3_RHIFE, tr|A0A671DPI8|A0A671DPI8_RHIFE
OG0002407	sp|O75368|SH3L1_HUMAN	tr|A0A671E2F5|A0A671E2F5_RHIFE, tr|A0A671DX00|A0A671DX00_RHIFE
OG0002408	sp|P47211|GALR1_HUMAN, sp|Q15760|GPR19_HUMAN	tr|A0A671FZP6|A0A671FZP6_RHIFE
OG0002409	sp|Q96JA3|PKHA8_HUMAN, sp|O95397|PKHA9_HUMAN	tr|A0A671G230|A0A671G230_RHIFE
OG0002410	sp|Q96QD8|S38A2_HUMAN	tr|A0A671EB59|A0A671EB59_RHIFE, tr|A0A671F6L3|A0A671F6L3_RHIFE
OG0002411	sp|Q99729|ROAA_HUMAN	tr|A0A671DL49|A0A671DL49_RHIFE, tr|A0A671G5P4|A0A671G5P4_RHIFE
OG0002412	sp|Q7Z494|NPHP3_HUMAN, sp|Q6P2S7|TTC41_HUMAN	tr|A0A671FKV8|A0A671FKV8_RHIFE
OG0002413	sp|Q6ZMB0|B3GN6_HUMAN, sp|Q9Y2A9|B3GN3_HUMAN	tr|A0A671FP11|A0A671FP11_RHIFE
OG0002414	sp|P14927|QCR7_HUMAN	tr|A0A671F9I9|A0A671F9I9_RHIFE, tr|A0A671EW16|A0A671EW16_RHIFE
OG0002415	sp|P57059|SIK1_HUMAN, sp|A0A0B4J2F2|SIK1B_HUMAN	tr|A0A671DHG7|A0A671DHG7_RHIFE
OG0002416	sp|Q15370|ELOB_HUMAN	tr|A0A671F6E2|A0A671F6E2_RHIFE, tr|A0A671GB31|A0A671GB31_RHIFE
OG0002417	sp|Q9UPP2|IQEC3_HUMAN, tr|A0A0G2JN53|A0A0G2JN53_HUMAN	tr|A0A671G455|A0A671G455_RHIFE
OG0002418	sp|O15212|PFD6_HUMAN	tr|A0A671EYR4|A0A671EYR4_RHIFE, tr|A0A671FJB1|A0A671FJB1_RHIFE
OG0002419	sp|O43603|GALR2_HUMAN, sp|O60755|GALR3_HUMAN	tr|A0A671F9F1|A0A671F9F1_RHIFE
OG0002420	sp|P62826|RAN_HUMAN	tr|A0A671DVV9|A0A671DVV9_RHIFE, tr|A0A671FNW2|A0A671FNW2_RHIFE
OG0002421	sp|Q6P280|ZN529_HUMAN, sp|Q8N7M2|ZN283_HUMAN	tr|A0A671FZ74|A0A671FZ74_RHIFE
OG0002422	sp|Q96DA0|ZG16B_HUMAN	tr|A0A671F4Q5|A0A671F4Q5_RHIFE, tr|A0A671FE90|A0A671FE90_RHIFE
OG0002423	sp|Q9H0P0|5NT3A_HUMAN	tr|A0A671E432|A0A671E432_RHIFE, tr|A0A671FY94|A0A671FY94_RHIFE
OG0002424	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A671EXP8|A0A671EXP8_RHIFE, tr|A0A671EN53|A0A671EN53_RHIFE
OG0002425	sp|Q15005|SPCS2_HUMAN	tr|A0A671EP81|A0A671EP81_RHIFE, tr|A0A671FLD0|A0A671FLD0_RHIFE
OG0002426	sp|Q6UWQ5|LYZL1_HUMAN, sp|Q7Z4W2|LYZL2_HUMAN	tr|A0A671E3N7|A0A671E3N7_RHIFE
OG0002427	sp|P07311|ACYP1_HUMAN, sp|P14621|ACYP2_HUMAN	tr|A0A671FBR0|A0A671FBR0_RHIFE
OG0002428	sp|P28072|PSB6_HUMAN	tr|A0A671FBM4|A0A671FBM4_RHIFE, tr|A0A671EWB4|A0A671EWB4_RHIFE
OG0002429	sp|Q9Y2P5|S27A5_HUMAN	tr|A0A671EEV4|A0A671EEV4_RHIFE, tr|A0A671G3Z8|A0A671G3Z8_RHIFE
OG0002430	sp|Q86WI0|LHPL1_HUMAN, sp|Q9Y693|LHPL6_HUMAN	tr|A0A671FIS3|A0A671FIS3_RHIFE
OG0002431	sp|P04179|SODM_HUMAN	tr|A0A671E6Z0|A0A671E6Z0_RHIFE, tr|A0A671DVB5|A0A671DVB5_RHIFE
OG0002432	sp|Q4G0X4|KCD21_HUMAN, sp|Q693B1|KCD11_HUMAN	tr|A0A671G2A7|A0A671G2A7_RHIFE
OG0002433	sp|Q7Z7C8|TAF8_HUMAN	tr|A0A671FTK8|A0A671FTK8_RHIFE, tr|A0A671DQR6|A0A671DQR6_RHIFE
OG0002434	sp|Q9C0D9|EPT1_HUMAN	tr|A0A671FKZ5|A0A671FKZ5_RHIFE, tr|A0A671ENF9|A0A671ENF9_RHIFE
OG0002435	sp|Q9UN37|VPS4A_HUMAN, sp|O75351|VPS4B_HUMAN	tr|A0A671FLB7|A0A671FLB7_RHIFE
OG0002436	sp|Q13564|ULA1_HUMAN	tr|A0A671F2W0|A0A671F2W0_RHIFE, tr|A0A671F5L5|A0A671F5L5_RHIFE
OG0002437	sp|Q32NC0|CR021_HUMAN	tr|A0A671E2X1|A0A671E2X1_RHIFE, tr|A0A671ED88|A0A671ED88_RHIFE
OG0002438	sp|Q8N3Y7|RDHE2_HUMAN	tr|A0A671EET8|A0A671EET8_RHIFE, tr|A0A671EIF9|A0A671EIF9_RHIFE
OG0002439	sp|Q9Y2H6|FND3A_HUMAN	tr|A0A671DJ38|A0A671DJ38_RHIFE, tr|A0A671E3S4|A0A671E3S4_RHIFE
OG0002440	sp|P28907|CD38_HUMAN	tr|A0A671DVJ9|A0A671DVJ9_RHIFE, tr|A0A671E3B5|A0A671E3B5_RHIFE
OG0002441	sp|P48595|SPB10_HUMAN	sp|B2KI30|SPB10_RHIFE, tr|A0A671FK52|A0A671FK52_RHIFE
OG0002442	sp|Q6AW86|Z324B_HUMAN, sp|O75467|Z324A_HUMAN	tr|A0A671EDK3|A0A671EDK3_RHIFE
OG0002443	sp|Q8IY26|PLPP6_HUMAN	tr|A0A671EH72|A0A671EH72_RHIFE, tr|A0A671E2J5|A0A671E2J5_RHIFE
OG0002444	sp|Q9NS18|GLRX2_HUMAN	tr|A0A671FVX1|A0A671FVX1_RHIFE, tr|A0A671ER54|A0A671ER54_RHIFE
OG0002445	sp|O43524|FOXO3_HUMAN, sp|A0A2Z4LIS9|FXO3B_HUMAN	tr|A0A671EUE0|A0A671EUE0_RHIFE
OG0002446	sp|Q15847|ADIRF_HUMAN	tr|A0A671EYH2|A0A671EYH2_RHIFE, tr|A0A671G0V1|A0A671G0V1_RHIFE
OG0002447	sp|Q6DKI1|RL7L_HUMAN	tr|A0A671DRQ8|A0A671DRQ8_RHIFE, tr|A0A671FX17|A0A671FX17_RHIFE
OG0002448	sp|P48553|TPC10_HUMAN, tr|A0A096LPH7|A0A096LPH7_HUMAN	tr|A0A671DIE1|A0A671DIE1_RHIFE
OG0002449	sp|Q00765|REEP5_HUMAN	tr|A0A671FYW3|A0A671FYW3_RHIFE, tr|A0A671F732|A0A671F732_RHIFE
OG0002450	sp|Q16820|MEP1B_HUMAN	tr|A0A671GCH4|A0A671GCH4_RHIFE, tr|A0A671E267|A0A671E267_RHIFE
OG0002451	sp|Q8WVD3|RN138_HUMAN	tr|A0A671FMN9|A0A671FMN9_RHIFE, tr|A0A671GCG3|A0A671GCG3_RHIFE
OG0002452	sp|Q9BPW8|NIPS1_HUMAN	tr|A0A671F344|A0A671F344_RHIFE, tr|A0A671E5D0|A0A671E5D0_RHIFE
OG0002453	sp|Q8TF05|PP4R1_HUMAN	tr|A0A671G292|A0A671G292_RHIFE, tr|A0A671FI02|A0A671FI02_RHIFE
OG0002454	sp|Q9H0A9|SPC1L_HUMAN	tr|A0A671DP26|A0A671DP26_RHIFE, tr|A0A671DTU5|A0A671DTU5_RHIFE
OG0002455	sp|P55786|PSA_HUMAN, sp|A6NEC2|PSAL_HUMAN	tr|A0A671EHQ7|A0A671EHQ7_RHIFE
OG0002456	sp|P17096|HMGA1_HUMAN	tr|A0A671FS31|A0A671FS31_RHIFE, tr|A0A671DQ52|A0A671DQ52_RHIFE
OG0002457	sp|Q96P69|GPR78_HUMAN, sp|Q8NDV2|GPR26_HUMAN	tr|A0A671EJ48|A0A671EJ48_RHIFE
OG0002458	sp|Q02388|CO7A1_HUMAN, sp|Q99715|COCA1_HUMAN	tr|A0A671FBU1|A0A671FBU1_RHIFE
OG0002459	sp|Q04941|PLP2_HUMAN	tr|A0A671DHB9|A0A671DHB9_RHIFE, tr|A0A671FYN9|A0A671FYN9_RHIFE
OG0002460	sp|Q96QG7|MTMR9_HUMAN	tr|A0A671FM74|A0A671FM74_RHIFE, tr|A0A671F3Q5|A0A671F3Q5_RHIFE
OG0002461	sp|P47898|5HT5A_HUMAN	tr|A0A671FI01|A0A671FI01_RHIFE, tr|A0A671EL31|A0A671EL31_RHIFE
OG0002462	sp|Q5CZC0|FSIP2_HUMAN	tr|A0A671FT61|A0A671FT61_RHIFE, tr|A0A671FEZ7|A0A671FEZ7_RHIFE
OG0002463	sp|Q8NG97|OR2Z1_HUMAN	tr|A0A671F5Y3|A0A671F5Y3_RHIFE, tr|A0A671ERM5|A0A671ERM5_RHIFE
OG0002464	sp|Q12904|AIMP1_HUMAN	tr|A0A671DUS6|A0A671DUS6_RHIFE, tr|A0A671EYU8|A0A671EYU8_RHIFE
OG0002465	sp|Q8TDH9|BL1S5_HUMAN	tr|A0A671E798|A0A671E798_RHIFE, tr|A0A671FV26|A0A671FV26_RHIFE
OG0002466	sp|P07451|CAH3_HUMAN	tr|A0A671FYZ3|A0A671FYZ3_RHIFE, tr|A0A671EAU5|A0A671EAU5_RHIFE
OG0002467	sp|P62942|FKB1A_HUMAN	tr|A0A671ECR8|A0A671ECR8_RHIFE, tr|A0A671EUD6|A0A671EUD6_RHIFE
OG0002468	sp|Q8NGQ2|OR6Q1_HUMAN	tr|A0A671DWJ1|A0A671DWJ1_RHIFE, tr|A0A671EE06|A0A671EE06_RHIFE
OG0002469	sp|Q8NHX9|TPC2_HUMAN	tr|A0A671G0D0|A0A671G0D0_RHIFE, tr|A0A671G203|A0A671G203_RHIFE
OG0002470	sp|Q6PI25|CNIH2_HUMAN, sp|Q8TBE1|CNIH3_HUMAN	tr|A0A671DRD9|A0A671DRD9_RHIFE
OG0002471	sp|Q9Y3E5|PTH2_HUMAN	tr|A0A671EPX6|A0A671EPX6_RHIFE, tr|A0A671DVV7|A0A671DVV7_RHIFE
OG0002472	sp|P57105|SYJ2B_HUMAN	tr|A0A671E455|A0A671E455_RHIFE, tr|A0A671E4P4|A0A671E4P4_RHIFE
OG0002473	sp|Q5VT66|MARC1_HUMAN, sp|Q969Z3|MARC2_HUMAN	tr|A0A671GA87|A0A671GA87_RHIFE
OG0002474	sp|P15529|MCP_HUMAN	tr|A0A671FRV1|A0A671FRV1_RHIFE, tr|A0A671FS16|A0A671FS16_RHIFE
OG0002475	sp|Q2HXU8|CL12B_HUMAN	tr|A0A671EUU2|A0A671EUU2_RHIFE, tr|A0A671F6C8|A0A671F6C8_RHIFE
OG0002476	sp|O75360|PROP1_HUMAN	tr|A0A671G5H3|A0A671G5H3_RHIFE, tr|A0A671GA73|A0A671GA73_RHIFE
OG0002477	sp|P56378|ATP68_HUMAN	tr|A0A671DID3|A0A671DID3_RHIFE, tr|A0A671DR40|A0A671DR40_RHIFE
OG0002478	sp|Q8N8R7|AL14E_HUMAN	tr|A0A671EUQ5|A0A671EUQ5_RHIFE, tr|A0A671F0H4|A0A671F0H4_RHIFE
OG0002479	sp|Q99543|DNJC2_HUMAN	tr|A0A671FBA8|A0A671FBA8_RHIFE, tr|A0A671EHM4|A0A671EHM4_RHIFE
OG0002480	sp|Q9BVX2|T106C_HUMAN	tr|A0A671DQE3|A0A671DQE3_RHIFE, tr|A0A671EC43|A0A671EC43_RHIFE
OG0002481	sp|Q9H967|WDR76_HUMAN	tr|A0A671DZ32|A0A671DZ32_RHIFE, sp|B2KIQ4|WDR76_RHIFE
OG0002482	sp|O43719|HTSF1_HUMAN	tr|A0A671DMB3|A0A671DMB3_RHIFE, tr|A0A671FFL6|A0A671FFL6_RHIFE
