Orthogroup	Homo_sapiens	Ursus_americanus
OG0001323	sp|Q96SR6|ZN382_HUMAN	tr|A0A452S3J0|A0A452S3J0_URSAM
OG0001323	sp|Q8N184|ZN567_HUMAN	tr|A0A452S3J9|A0A452S3J9_URSAM
OG0001324	sp|Q8NGL7|OR4P4_HUMAN	tr|A0A452S1T3|A0A452S1T3_URSAM, tr|A0A452S1V7|A0A452S1V7_URSAM, tr|A0A452S1H5|A0A452S1H5_URSAM
OG0001325	sp|Q6UXP7|F151B_HUMAN	tr|A0A452ST46|A0A452ST46_URSAM
OG0001325	sp|Q8WW52|F151A_HUMAN	tr|A0A452RD07|A0A452RD07_URSAM
OG0001326	sp|Q9BWM7|SFXN3_HUMAN	tr|A0A452RUT4|A0A452RUT4_URSAM
OG0001326	sp|Q9H9B4|SFXN1_HUMAN	tr|A0A452RA01|A0A452RA01_URSAM
OG0001327	sp|Q9Y2P0|ZN835_HUMAN	tr|A0A452QDZ0|A0A452QDZ0_URSAM
OG0001327	sp|Q8N8Y5|ZFP41_HUMAN	tr|A0A452QNS1|A0A452QNS1_URSAM
OG0001328	sp|O75830|SPI2_HUMAN	tr|A0A452S6U9|A0A452S6U9_URSAM
OG0001328	sp|Q99574|NEUS_HUMAN	tr|A0A452RR76|A0A452RR76_URSAM
OG0001329	sp|Q5XX13|FBW10_HUMAN, sp|O95170|CDRT1_HUMAN	tr|A0A452QAZ5|A0A452QAZ5_URSAM, tr|A0A452RFY2|A0A452RFY2_URSAM
OG0001330	sp|O95838|GLP2R_HUMAN	tr|A0A452QX87|A0A452QX87_URSAM
OG0001330	sp|P43220|GLP1R_HUMAN	tr|A0A452QZ31|A0A452QZ31_URSAM
OG0001331	sp|Q9P283|SEM5B_HUMAN	tr|A0A452QU68|A0A452QU68_URSAM
OG0001331	sp|Q13591|SEM5A_HUMAN	tr|A0A452QCF1|A0A452QCF1_URSAM
OG0001332	sp|Q29RF7|PDS5A_HUMAN	tr|A0A452QTJ4|A0A452QTJ4_URSAM
OG0001332	sp|Q9NTI5|PDS5B_HUMAN	tr|A0A452SW88|A0A452SW88_URSAM
OG0001333	sp|Q8IUL8|CILP2_HUMAN	tr|A0A452Q8W4|A0A452Q8W4_URSAM
OG0001333	sp|O75339|CILP1_HUMAN	tr|A0A452RQP7|A0A452RQP7_URSAM
OG0001334	sp|O00219|HYAS3_HUMAN	tr|A0A452SMX7|A0A452SMX7_URSAM
OG0001334	sp|Q92819|HYAS2_HUMAN	tr|A0A452RPZ5|A0A452RPZ5_URSAM
OG0001335	sp|Q9BY11|PACN1_HUMAN	tr|A0A452S0W9|A0A452S0W9_URSAM
OG0001335	sp|Q9UNF0|PACN2_HUMAN	tr|A0A452QUI1|A0A452QUI1_URSAM
OG0001336	sp|O94855|SC24D_HUMAN	tr|A0A452SUB5|A0A452SUB5_URSAM
OG0001336	sp|P53992|SC24C_HUMAN	tr|A0A452RJE3|A0A452RJE3_URSAM
OG0001337	sp|P35523|CLCN1_HUMAN	tr|A0A452S198|A0A452S198_URSAM
OG0001337	sp|P51788|CLCN2_HUMAN	tr|A0A452QIY9|A0A452QIY9_URSAM
OG0001338	sp|P55064|AQP5_HUMAN	tr|A0A452QM43|A0A452QM43_URSAM
OG0001338	sp|P41181|AQP2_HUMAN	tr|A0A452QC93|A0A452QC93_URSAM
OG0001339	sp|Q5GH72|XKR7_HUMAN, sp|Q5GH76|XKR4_HUMAN, sp|Q5GH73|XKR6_HUMAN	tr|A0A452SDT5|A0A452SDT5_URSAM
OG0001340	sp|Q9C0E4|GRIP2_HUMAN	tr|A0A452S841|A0A452S841_URSAM
OG0001340	sp|Q9Y3R0|GRIP1_HUMAN	tr|A0A452SMY3|A0A452SMY3_URSAM
OG0001341	sp|Q9Y4E8|UBP15_HUMAN	tr|A0A452RCU5|A0A452RCU5_URSAM
OG0001341	sp|Q13107|UBP4_HUMAN	tr|A0A452R2H6|A0A452R2H6_URSAM
OG0001342	sp|O14602|IF1AY_HUMAN, sp|P47813|IF1AX_HUMAN	tr|A0A452SD36|A0A452SD36_URSAM, tr|A0A452SVM1|A0A452SVM1_URSAM
OG0001343	sp|O43432|IF4G3_HUMAN	tr|A0A452RDG7|A0A452RDG7_URSAM
OG0001343	sp|Q04637|IF4G1_HUMAN	tr|A0A452QG93|A0A452QG93_URSAM
OG0001344	sp|Q15796|SMAD2_HUMAN	tr|A0A452S3F8|A0A452S3F8_URSAM
OG0001344	sp|P84022|SMAD3_HUMAN	tr|A0A452S3G0|A0A452S3G0_URSAM
OG0001345	sp|P50502|F10A1_HUMAN, sp|Q8IZP2|ST134_HUMAN, sp|Q8NFI4|F10A5_HUMAN	tr|A0A452R245|A0A452R245_URSAM
OG0001346	sp|Q9BQ48|RM34_HUMAN	tr|A0A452R7H4|A0A452R7H4_URSAM, tr|A0A452SC25|A0A452SC25_URSAM, tr|A0A452SBF9|A0A452SBF9_URSAM
OG0001347	sp|Q9H5I5|PIEZ2_HUMAN	tr|A0A452QP76|A0A452QP76_URSAM
OG0001347	sp|Q92508|PIEZ1_HUMAN	tr|A0A452S1I9|A0A452S1I9_URSAM
OG0001348	sp|Q9NRD8|DUOX2_HUMAN	tr|A0A452SIM7|A0A452SIM7_URSAM
OG0001348	sp|Q9NRD9|DUOX1_HUMAN	tr|A0A452SIL0|A0A452SIL0_URSAM
OG0001349	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A452QJK0|A0A452QJK0_URSAM
OG0001349	sp|Q9UBV2|SE1L1_HUMAN	tr|A0A452SFE3|A0A452SFE3_URSAM
OG0001350	sp|Q5R372|RBG1L_HUMAN	tr|A0A452RK59|A0A452RK59_URSAM
OG0001350	sp|Q9Y3P9|RBGP1_HUMAN	tr|A0A452RXL7|A0A452RXL7_URSAM
OG0001351	sp|O94983|CMTA2_HUMAN	tr|A0A452Q8G0|A0A452Q8G0_URSAM
OG0001351	sp|Q9Y6Y1|CMTA1_HUMAN	tr|A0A452R9E0|A0A452R9E0_URSAM
OG0001352	sp|P30711|GSTT1_HUMAN	tr|A0A452R4Q8|A0A452R4Q8_URSAM, tr|A0A452R524|A0A452R524_URSAM, tr|A0A452R568|A0A452R568_URSAM
OG0001353	sp|Q5RI15|COX20_HUMAN	tr|A0A452R7N6|A0A452R7N6_URSAM, tr|A0A452SA86|A0A452SA86_URSAM, tr|A0A452SRB2|A0A452SRB2_URSAM
OG0001354	sp|Q5SVS4|KMCP1_HUMAN	tr|A0A452SL40|A0A452SL40_URSAM
OG0001354	sp|O95258|UCP5_HUMAN	tr|A0A452QYX3|A0A452QYX3_URSAM
OG0001355	sp|Q6L9W6|B4GN3_HUMAN	tr|A0A452RX87|A0A452RX87_URSAM
OG0001355	sp|Q76KP1|B4GN4_HUMAN	tr|A0A452STF7|A0A452STF7_URSAM
OG0001356	sp|Q9HC58|NCKX3_HUMAN	tr|A0A452QJW1|A0A452QJW1_URSAM
OG0001356	sp|Q8NFF2|NCKX4_HUMAN	tr|A0A452SS29|A0A452SS29_URSAM
OG0001357	sp|O75366|AVIL_HUMAN	tr|A0A452RCS6|A0A452RCS6_URSAM
OG0001357	sp|P09327|VILI_HUMAN	tr|A0A452Q949|A0A452Q949_URSAM
OG0001358	sp|Q5EBN2|TRI61_HUMAN	tr|A0A452RCM2|A0A452RCM2_URSAM, tr|A0A452RCP4|A0A452RCP4_URSAM, tr|A0A452RCN6|A0A452RCN6_URSAM
OG0001359	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A452QLD7|A0A452QLD7_URSAM
OG0001359	sp|Q2VWP7|PRTG_HUMAN	tr|A0A452QMS0|A0A452QMS0_URSAM
OG0001360	sp|Q96BD8|SKA1_HUMAN	tr|A0A452S6P5|A0A452S6P5_URSAM, tr|A0A452RYU6|A0A452RYU6_URSAM, tr|A0A452QFB7|A0A452QFB7_URSAM
OG0001361	sp|Q9ULE3|DEN2A_HUMAN	tr|A0A452RYG4|A0A452RYG4_URSAM
OG0001361	sp|P78524|DEN2B_HUMAN	tr|A0A452R4J9|A0A452R4J9_URSAM
OG0001362	sp|P49590|SYHM_HUMAN	tr|A0A452QJ73|A0A452QJ73_URSAM
OG0001362	sp|P12081|HARS1_HUMAN	tr|A0A452QJ76|A0A452QJ76_URSAM
OG0001363	sp|P30874|SSR2_HUMAN	tr|A0A452QU43|A0A452QU43_URSAM
OG0001363	sp|P35346|SSR5_HUMAN	tr|A0A452RBF4|A0A452RBF4_URSAM
OG0001364	sp|P48431|SOX2_HUMAN, sp|O00570|SOX1_HUMAN, sp|P41225|SOX3_HUMAN	tr|A0A452RVF9|A0A452RVF9_URSAM
OG0001365	sp|Q8IZN3|ZDH14_HUMAN	tr|A0A452R0D3|A0A452R0D3_URSAM
OG0001365	sp|Q9NUE0|ZDH18_HUMAN	tr|A0A452SP50|A0A452SP50_URSAM
OG0001366	sp|Q8WXR4|MYO3B_HUMAN, sp|Q8NEV4|MYO3A_HUMAN, sp|Q9Y6X6|MYO16_HUMAN	tr|A0A452QDZ4|A0A452QDZ4_URSAM
OG0001367	sp|B6A8C7|TARM1_HUMAN	tr|A0A452QL06|A0A452QL06_URSAM, tr|A0A452QL13|A0A452QL13_URSAM, tr|A0A452QL04|A0A452QL04_URSAM
OG0001368	sp|Q9Y264|ANGP4_HUMAN	tr|A0A452S8V9|A0A452S8V9_URSAM
OG0001368	sp|O15123|ANGP2_HUMAN	tr|A0A452RU75|A0A452RU75_URSAM
OG0001369	sp|P56545|CTBP2_HUMAN	tr|A0A452RLN5|A0A452RLN5_URSAM
OG0001369	sp|Q13363|CTBP1_HUMAN	tr|A0A452S5Y4|A0A452S5Y4_URSAM
OG0001370	sp|Q13574|DGKZ_HUMAN	tr|A0A452SQK1|A0A452SQK1_URSAM
OG0001370	sp|O75912|DGKI_HUMAN	tr|A0A452S4B0|A0A452S4B0_URSAM
OG0001371	sp|Q15155|NOMO1_HUMAN, sp|P69849|NOMO3_HUMAN, sp|Q5JPE7|NOMO2_HUMAN	tr|A0A452QMC0|A0A452QMC0_URSAM
OG0001372	sp|Q92572|AP3S1_HUMAN	tr|A0A452SPB3|A0A452SPB3_URSAM
OG0001372	sp|P59780|AP3S2_HUMAN	tr|A0A452QNN9|A0A452QNN9_URSAM
OG0001373	sp|Q9H329|E41LB_HUMAN	tr|A0A452QBC2|A0A452QBC2_URSAM
OG0001373	sp|Q9HCM4|E41L5_HUMAN	tr|A0A452Q8U4|A0A452Q8U4_URSAM
OG0001374	sp|P07996|TSP1_HUMAN	tr|A0A452RRT5|A0A452RRT5_URSAM
OG0001374	sp|P35442|TSP2_HUMAN	tr|A0A452S2S6|A0A452S2S6_URSAM
OG0001375	sp|Q99570|PI3R4_HUMAN, sp|Q6A1A2|PDPK2_HUMAN, sp|O15530|PDPK1_HUMAN	tr|A0A452RCI6|A0A452RCI6_URSAM
OG0001376	sp|Q9NR81|ARHG3_HUMAN	tr|A0A452RV52|A0A452RV52_URSAM
OG0001376	sp|Q7Z628|ARHG8_HUMAN	tr|A0A452QSR9|A0A452QSR9_URSAM
OG0001377	sp|P53816|PLAT3_HUMAN	tr|A0A452QJZ0|A0A452QJZ0_URSAM
OG0001377	sp|Q9NWW9|PLAT2_HUMAN	tr|A0A452QJZ2|A0A452QJZ2_URSAM
OG0001378	sp|Q9UPN9|TRI33_HUMAN	tr|A0A452QXB8|A0A452QXB8_URSAM
OG0001378	sp|O15164|TIF1A_HUMAN	tr|A0A452RLB6|A0A452RLB6_URSAM
OG0001379	sp|Q01959|SC6A3_HUMAN	tr|A0A452RFJ1|A0A452RFJ1_URSAM
OG0001379	sp|P23975|SC6A2_HUMAN	tr|A0A452SCC6|A0A452SCC6_URSAM
OG0001380	sp|P62280|RS11_HUMAN	tr|A0A452QWX9|A0A452QWX9_URSAM, tr|A0A452RAS0|A0A452RAS0_URSAM, tr|A0A452SBS6|A0A452SBS6_URSAM
OG0001381	sp|Q8WV16|DCAF4_HUMAN, sp|Q8NA75|DC4L2_HUMAN, sp|Q3SXM0|DC4L1_HUMAN	tr|A0A452R7W2|A0A452R7W2_URSAM
OG0001382	sp|P52757|CHIO_HUMAN, sp|P15882|CHIN_HUMAN	tr|A0A452RZV6|A0A452RZV6_URSAM, tr|A0A452QNV2|A0A452QNV2_URSAM
OG0001383	sp|P54296|MYOM2_HUMAN	tr|A0A452SKW9|A0A452SKW9_URSAM
OG0001383	sp|Q5VTT5|MYOM3_HUMAN	tr|A0A452S883|A0A452S883_URSAM
OG0001384	sp|P49281|NRAM2_HUMAN	tr|A0A452RCD7|A0A452RCD7_URSAM
OG0001384	sp|P49279|NRAM1_HUMAN	tr|A0A452Q910|A0A452Q910_URSAM
OG0001385	sp|P58397|ATS12_HUMAN	tr|A0A452SVQ2|A0A452SVQ2_URSAM
OG0001385	sp|Q9UKP4|ATS7_HUMAN	tr|A0A452S4A1|A0A452S4A1_URSAM
OG0001386	sp|P67809|YBOX1_HUMAN	tr|A0A452S0F9|A0A452S0F9_URSAM, tr|A0A452RW88|A0A452RW88_URSAM, tr|A0A452RKG2|A0A452RKG2_URSAM
OG0001387	sp|O94886|CSCL1_HUMAN	tr|A0A452SX05|A0A452SX05_URSAM
OG0001387	sp|Q5T3F8|CSCL2_HUMAN	tr|A0A452RLY4|A0A452RLY4_URSAM
OG0001388	sp|P55854|SUMO3_HUMAN, sp|P61956|SUMO2_HUMAN, sp|Q6EEV6|SUMO4_HUMAN	tr|A0A452R3Q6|A0A452R3Q6_URSAM
OG0001389	sp|Q6UX46|ALKL2_HUMAN	tr|A0A452SAP5|A0A452SAP5_URSAM
OG0001389	sp|Q6UXT8|ALKL1_HUMAN	tr|A0A452R868|A0A452R868_URSAM
OG0001390	sp|O75190|DNJB6_HUMAN, sp|Q8NHS0|DNJB8_HUMAN, sp|Q7Z6W7|DNJB7_HUMAN	tr|A0A452SJQ5|A0A452SJQ5_URSAM
OG0001391	sp|Q9NRC1|ST7_HUMAN	tr|A0A452QUU8|A0A452QUU8_URSAM
OG0001391	sp|Q8TDW4|ST7L_HUMAN	tr|A0A452QQL8|A0A452QQL8_URSAM
OG0001392	sp|Q5TBK1|N42L1_HUMAN	tr|A0A452RG35|A0A452RG35_URSAM
OG0001392	sp|Q92802|N42L2_HUMAN	tr|A0A452RG45|A0A452RG45_URSAM
OG0001393	sp|Q96DS6|M4A6E_HUMAN, sp|Q9H2W1|M4A6A_HUMAN	tr|A0A452QXH1|A0A452QXH1_URSAM, tr|A0A452RNL1|A0A452RNL1_URSAM
OG0001394	sp|Q9Y4A0|JERKL_HUMAN	tr|A0A452SU93|A0A452SU93_URSAM
OG0001394	sp|Q4W5G0|TIGD2_HUMAN	tr|A0A452QM33|A0A452QM33_URSAM
OG0001395	sp|P35443|TSP4_HUMAN	tr|A0A452SCQ4|A0A452SCQ4_URSAM
OG0001395	sp|P49747|COMP_HUMAN	tr|A0A452SU76|A0A452SU76_URSAM
OG0001396	sp|O95006|OR2F2_HUMAN, sp|Q13607|OR2F1_HUMAN	tr|A0A452SGY3|A0A452SGY3_URSAM, tr|A0A452SGV3|A0A452SGV3_URSAM
OG0001397	sp|O60237|MYPT2_HUMAN	tr|A0A452SJK4|A0A452SJK4_URSAM
OG0001397	sp|O14974|MYPT1_HUMAN	tr|A0A452QLW8|A0A452QLW8_URSAM
OG0001398	sp|P10599|THIO_HUMAN, sp|Q6A555|TXND8_HUMAN, sp|Q86VQ3|TXND2_HUMAN	tr|A0A452QB39|A0A452QB39_URSAM
OG0001399	sp|P35670|ATP7B_HUMAN	tr|A0A452RGL9|A0A452RGL9_URSAM
OG0001399	sp|Q04656|ATP7A_HUMAN	tr|A0A452S6N7|A0A452S6N7_URSAM
OG0001400	sp|P62888|RL30_HUMAN	tr|A0A452RRK1|A0A452RRK1_URSAM, tr|A0A452QUE7|A0A452QUE7_URSAM, tr|A0A452Q953|A0A452Q953_URSAM
OG0001401	sp|Q68DX3|FRPD2_HUMAN, sp|Q12923|PTN13_HUMAN, sp|Q6IN97|FRP2L_HUMAN	tr|A0A452QGJ7|A0A452QGJ7_URSAM
OG0001402	sp|Q8NEB5|PLPP5_HUMAN	tr|A0A452QHY2|A0A452QHY2_URSAM
OG0001402	sp|Q5VZY2|PLPP4_HUMAN	tr|A0A452SHR2|A0A452SHR2_URSAM
OG0001403	sp|Q86XF0|DYR2_HUMAN, sp|P00374|DYR_HUMAN	tr|A0A452RVB7|A0A452RVB7_URSAM, tr|A0A452RV27|A0A452RV27_URSAM
OG0001404	sp|Q09428|ABCC8_HUMAN	tr|A0A452STM9|A0A452STM9_URSAM
OG0001404	sp|O60706|ABCC9_HUMAN	tr|A0A452QW33|A0A452QW33_URSAM
OG0001405	sp|P12429|ANXA3_HUMAN	tr|A0A452SFP8|A0A452SFP8_URSAM
OG0001405	sp|P09525|ANXA4_HUMAN	tr|A0A452QZB8|A0A452QZB8_URSAM
OG0001406	sp|P22059|OSBP1_HUMAN	tr|A0A452R1H8|A0A452R1H8_URSAM
OG0001406	sp|Q969R2|OSBP2_HUMAN	tr|A0A452QD49|A0A452QD49_URSAM
OG0001407	sp|P23443|KS6B1_HUMAN	tr|A0A452RSW7|A0A452RSW7_URSAM
OG0001407	sp|Q9UBS0|KS6B2_HUMAN	tr|A0A452QMR1|A0A452QMR1_URSAM
OG0001408	sp|Q16099|GRIK4_HUMAN	tr|A0A452SM92|A0A452SM92_URSAM
OG0001408	sp|Q16478|GRIK5_HUMAN	tr|A0A452S5I5|A0A452S5I5_URSAM
OG0001409	sp|Q16822|PCKGM_HUMAN	tr|A0A452SFR9|A0A452SFR9_URSAM
OG0001409	sp|P35558|PCKGC_HUMAN	tr|A0A452S0K0|A0A452S0K0_URSAM
OG0001410	sp|Q6ZNC8|MBOA1_HUMAN, sp|Q96T53|MBOA4_HUMAN, sp|Q6ZWT7|MBOA2_HUMAN	tr|A0A452RH72|A0A452RH72_URSAM
OG0001411	sp|A6BM72|MEG11_HUMAN	tr|A0A452SQ89|A0A452SQ89_URSAM
OG0001411	sp|Q96KG7|MEG10_HUMAN	tr|A0A452QX89|A0A452QX89_URSAM
OG0001412	sp|P07101|TY3H_HUMAN	tr|A0A452S4L8|A0A452S4L8_URSAM
OG0001412	sp|P00439|PH4H_HUMAN	tr|A0A452RPG5|A0A452RPG5_URSAM
OG0001413	sp|P52907|CAZA1_HUMAN	tr|A0A452QQM4|A0A452QQM4_URSAM
OG0001413	sp|P47755|CAZA2_HUMAN	tr|A0A452QUT9|A0A452QUT9_URSAM
OG0001414	sp|Q7L523|RRAGA_HUMAN	tr|A0A452QBP6|A0A452QBP6_URSAM
OG0001414	sp|Q5VZM2|RRAGB_HUMAN	tr|A0A452QJE1|A0A452QJE1_URSAM
OG0001415	sp|Q9BXI9|C1QT6_HUMAN	tr|A0A452RZK6|A0A452RZK6_URSAM
OG0001415	sp|Q9BXJ1|C1QT1_HUMAN	tr|A0A452QJ86|A0A452QJ86_URSAM
OG0001416	sp|P42356|PI4KA_HUMAN, sp|A4QPH2|PI4P2_HUMAN, sp|Q8N8J0|PI4P1_HUMAN	tr|A0A452QS02|A0A452QS02_URSAM
OG0001417	sp|Q96G03|PGM2_HUMAN	tr|A0A452SIP1|A0A452SIP1_URSAM
OG0001417	sp|Q6PCE3|PGM2L_HUMAN	tr|A0A452QGI9|A0A452QGI9_URSAM
OG0001418	sp|Q9BXY8|BEX2_HUMAN, sp|Q9HBH7|BEX1_HUMAN	tr|A0A452QWH2|A0A452QWH2_URSAM, tr|A0A452QHB1|A0A452QHB1_URSAM
OG0001419	sp|Q9H492|MLP3A_HUMAN, sp|A6NCE7|MP3B2_HUMAN, sp|Q9GZQ8|MLP3B_HUMAN	tr|A0A452S4Z3|A0A452S4Z3_URSAM
OG0001420	sp|O43747|AP1G1_HUMAN	tr|A0A452S2M6|A0A452S2M6_URSAM
OG0001420	sp|O75843|AP1G2_HUMAN	tr|A0A452QTL5|A0A452QTL5_URSAM
OG0001421	sp|O14638|ENPP3_HUMAN	tr|A0A452SC82|A0A452SC82_URSAM
OG0001421	sp|P22413|ENPP1_HUMAN	tr|A0A452QZQ9|A0A452QZQ9_URSAM
OG0001422	sp|P41226|UBA7_HUMAN	tr|A0A452R673|A0A452R673_URSAM
OG0001422	sp|P22314|UBA1_HUMAN	tr|A0A452SVZ6|A0A452SVZ6_URSAM
OG0001423	sp|Q9Y5R2|MMP24_HUMAN	tr|A0A452QV82|A0A452QV82_URSAM
OG0001423	sp|P51512|MMP16_HUMAN	tr|A0A452SVQ9|A0A452SVQ9_URSAM
OG0001424	sp|Q00987|MDM2_HUMAN	tr|A0A452S5S7|A0A452S5S7_URSAM, tr|A0A452S5R4|A0A452S5R4_URSAM, tr|A0A452RWB1|A0A452RWB1_URSAM
OG0001425	sp|Q08629|TICN1_HUMAN, sp|Q9BQ16|TICN3_HUMAN, sp|Q92563|TICN2_HUMAN	tr|A0A452QZF2|A0A452QZF2_URSAM
OG0001426	sp|Q495B1|AKD1A_HUMAN, sp|Q5T6R2|TPT2L_HUMAN, sp|Q8N9U9|SPOT1_HUMAN	tr|A0A452RQL4|A0A452RQL4_URSAM
OG0001427	sp|Q5VZ89|DEN4C_HUMAN	tr|A0A452RDT6|A0A452RDT6_URSAM
OG0001427	sp|Q7Z401|MYCPP_HUMAN	tr|A0A452RZS8|A0A452RZS8_URSAM
OG0001428	sp|Q719H9|KCTD1_HUMAN	tr|A0A452S2J9|A0A452S2J9_URSAM
OG0001428	sp|Q96SI1|KCD15_HUMAN	tr|A0A452RQQ7|A0A452RQQ7_URSAM
OG0001429	sp|Q96EI5|TCAL4_HUMAN, sp|Q9H3H9|TCAL2_HUMAN	tr|A0A452SPU3|A0A452SPU3_URSAM, tr|A0A452RI81|A0A452RI81_URSAM
OG0001430	sp|Q86UY8|NT5D3_HUMAN	tr|A0A452R3R2|A0A452R3R2_URSAM
OG0001430	sp|Q9H857|NT5D2_HUMAN	tr|A0A452QNQ4|A0A452QNQ4_URSAM
OG0001431	sp|P04090|REL2_HUMAN, sp|P04808|REL1_HUMAN, sp|Q14641|INSL4_HUMAN	tr|A0A452RL01|A0A452RL01_URSAM
OG0001432	sp|Q15424|SAFB1_HUMAN	tr|A0A452SIG4|A0A452SIG4_URSAM
OG0001432	sp|Q14151|SAFB2_HUMAN	tr|A0A452SIH0|A0A452SIH0_URSAM
OG0001433	sp|Q52LJ0|FA98B_HUMAN	tr|A0A452QG29|A0A452QG29_URSAM
OG0001433	sp|Q8NCA5|FA98A_HUMAN	tr|A0A452SDB5|A0A452SDB5_URSAM
OG0001434	sp|Q9NVI7|ATD3A_HUMAN, sp|Q5T2N8|ATD3C_HUMAN, sp|Q5T9A4|ATD3B_HUMAN	tr|A0A452Q936|A0A452Q936_URSAM
OG0001435	sp|Q9UKC9|FBXL2_HUMAN	tr|A0A452S8L0|A0A452S8L0_URSAM
OG0001435	sp|Q96IG2|FXL20_HUMAN	tr|A0A452SN33|A0A452SN33_URSAM
OG0001436	sp|Q9UK53|ING1_HUMAN	tr|A0A452SUS6|A0A452SUS6_URSAM
OG0001436	sp|Q9H160|ING2_HUMAN	tr|A0A452RPQ6|A0A452RPQ6_URSAM
OG0001437	sp|A0A3B3IRV3|MCTS2_HUMAN, sp|Q9ULC4|MCTS1_HUMAN	tr|A0A452QSP4|A0A452QSP4_URSAM, tr|A0A452QTT6|A0A452QTT6_URSAM
OG0001438	sp|Q13207|TBX2_HUMAN	tr|A0A452QA85|A0A452QA85_URSAM
OG0001438	sp|O15119|TBX3_HUMAN	tr|A0A452Q9D3|A0A452Q9D3_URSAM
OG0001439	sp|Q86YD5|LRAD3_HUMAN, sp|Q9Y561|LRP12_HUMAN, sp|O75074|LRP3_HUMAN	tr|A0A452RS31|A0A452RS31_URSAM
OG0001440	sp|P15151|PVR_HUMAN	tr|A0A452QUN8|A0A452QUN8_URSAM
OG0001440	sp|Q92692|NECT2_HUMAN	tr|A0A452SDV1|A0A452SDV1_URSAM
OG0001441	sp|P29374|ARI4A_HUMAN	tr|A0A452QVA5|A0A452QVA5_URSAM
OG0001441	sp|Q4LE39|ARI4B_HUMAN	tr|A0A452R601|A0A452R601_URSAM
OG0001442	sp|P36894|BMR1A_HUMAN	tr|A0A452STM0|A0A452STM0_URSAM
OG0001442	sp|O00238|BMR1B_HUMAN	tr|A0A452SJU6|A0A452SJU6_URSAM
OG0001443	sp|P48146|NPBW2_HUMAN	tr|A0A452QCJ8|A0A452QCJ8_URSAM
OG0001443	sp|P48145|NPBW1_HUMAN	tr|A0A452RVY3|A0A452RVY3_URSAM
OG0001444	sp|Q13336|UT1_HUMAN	tr|A0A452R2R1|A0A452R2R1_URSAM, tr|A0A452R8F9|A0A452R8F9_URSAM, tr|A0A452R2E4|A0A452R2E4_URSAM
OG0001445	sp|O00602|FCN1_HUMAN, sp|Q15485|FCN2_HUMAN, sp|O75636|FCN3_HUMAN	tr|A0A452QJI0|A0A452QJI0_URSAM
OG0001446	sp|Q16512|PKN1_HUMAN	tr|A0A452S1I8|A0A452S1I8_URSAM
OG0001446	sp|Q16513|PKN2_HUMAN	tr|A0A452SNW8|A0A452SNW8_URSAM
OG0001447	sp|Q8NE35|CPEB3_HUMAN	tr|A0A452R5G3|A0A452R5G3_URSAM
OG0001447	sp|Q7Z5Q1|CPEB2_HUMAN	tr|A0A452SN95|A0A452SN95_URSAM
OG0001448	sp|Q86UP9|LHPL3_HUMAN	tr|A0A452RZA0|A0A452RZA0_URSAM
OG0001448	sp|Q7Z7J7|LHPL4_HUMAN	tr|A0A452R1S0|A0A452R1S0_URSAM
OG0001449	sp|Q9P2F8|SI1L2_HUMAN	tr|A0A452QPE0|A0A452QPE0_URSAM
OG0001449	sp|O43166|SI1L1_HUMAN	tr|A0A452SF11|A0A452SF11_URSAM
OG0001450	sp|Q9Y4C0|NRX3A_HUMAN, sp|Q9ULB1|NRX1A_HUMAN, sp|Q9P2S2|NRX2A_HUMAN	tr|A0A452RN30|A0A452RN30_URSAM
OG0001451	sp|A6NND4|O2AT4_HUMAN	tr|A0A452SEV5|A0A452SEV5_URSAM, tr|A0A452QN05|A0A452QN05_URSAM, tr|A0A452QMZ5|A0A452QMZ5_URSAM
OG0001452	sp|O75110|ATP9A_HUMAN	tr|A0A452R3L3|A0A452R3L3_URSAM
OG0001452	sp|O43861|ATP9B_HUMAN	tr|A0A452QYR3|A0A452QYR3_URSAM
OG0001453	sp|P16066|ANPRA_HUMAN	tr|A0A452S690|A0A452S690_URSAM
OG0001453	sp|P20594|ANPRB_HUMAN	tr|A0A452R1H6|A0A452R1H6_URSAM
OG0001454	sp|O00401|WASL_HUMAN	tr|A0A452SSL0|A0A452SSL0_URSAM
OG0001454	sp|P42768|WASP_HUMAN	tr|A0A452S8M8|A0A452S8M8_URSAM
OG0001455	sp|Q9Y625|GPC6_HUMAN, sp|Q8N158|GPC2_HUMAN, sp|O75487|GPC4_HUMAN	tr|A0A452RQY5|A0A452RQY5_URSAM
OG0001456	sp|Q9HAZ1|CLK4_HUMAN	tr|A0A452RXW4|A0A452RXW4_URSAM
OG0001456	sp|P49759|CLK1_HUMAN	tr|A0A452R6E9|A0A452R6E9_URSAM
OG0001457	sp|Q01970|PLCB3_HUMAN	tr|A0A452RJS0|A0A452RJS0_URSAM
OG0001457	sp|Q9NQ66|PLCB1_HUMAN	tr|A0A452QXU0|A0A452QXU0_URSAM
OG0001458	sp|O43639|NCK2_HUMAN	tr|A0A452REW2|A0A452REW2_URSAM
OG0001458	sp|P16333|NCK1_HUMAN	tr|A0A452SNM6|A0A452SNM6_URSAM
OG0001459	sp|Q96S86|HPLN3_HUMAN	tr|A0A452QXD7|A0A452QXD7_URSAM
