Orthogroup	Homo_sapiens	Camelus_dromedarius
OG0002440	sp|A5PKW4|PSD1_HUMAN	tr|A0A5N4CFP8|A0A5N4CFP8_CAMDR, tr|A0A5N4DJ32|A0A5N4DJ32_CAMDR
OG0002441	sp|Q5HYJ1|TECRL_HUMAN, sp|Q9NZ01|TECR_HUMAN	tr|A0A5N4CKU0|A0A5N4CKU0_CAMDR
OG0002442	sp|Q8NBS9|TXND5_HUMAN, sp|Q14554|PDIA5_HUMAN	tr|A0A5N4CR47|A0A5N4CR47_CAMDR
OG0002443	sp|P37058|DHB3_HUMAN, sp|Q53GQ0|DHB12_HUMAN	tr|A0A5N4DMJ5|A0A5N4DMJ5_CAMDR
OG0002444	sp|Q86UN3|R4RL2_HUMAN, sp|Q50LG9|LRC24_HUMAN	tr|A0A5N4DP36|A0A5N4DP36_CAMDR
OG0002445	sp|Q8WW62|TMED6_HUMAN, sp|Q9Y3A6|TMED5_HUMAN	tr|A0A5N4DUJ0|A0A5N4DUJ0_CAMDR
OG0002446	sp|Q9HBT7|ZN287_HUMAN	tr|A0A5N4DVU2|A0A5N4DVU2_CAMDR, tr|A0A5N4D3Y7|A0A5N4D3Y7_CAMDR
OG0002447	sp|O00562|PITM1_HUMAN, sp|Q9BZ72|PITM2_HUMAN	tr|A0A5N4C8F6|A0A5N4C8F6_CAMDR
OG0002448	sp|Q96LB9|PGRP3_HUMAN, sp|Q96LB8|PGRP4_HUMAN	tr|A0A5N4CPA6|A0A5N4CPA6_CAMDR
OG0002449	sp|Q9H5Z1|DHX35_HUMAN	tr|A0A5N4CUQ8|A0A5N4CUQ8_CAMDR, tr|A0A5N4CUN2|A0A5N4CUN2_CAMDR
OG0002450	sp|Q6PJF5|RHDF2_HUMAN, sp|Q96CC6|RHDF1_HUMAN	tr|A0A5N4D3K1|A0A5N4D3K1_CAMDR
OG0002451	sp|Q9HAE3|CLXN_HUMAN	tr|A0A5N4DYS3|A0A5N4DYS3_CAMDR, tr|A0A5N4CE02|A0A5N4CE02_CAMDR
OG0002452	sp|Q17RP2|TIGD6_HUMAN, sp|P07199|CENPB_HUMAN	tr|A0A5N4EDM9|A0A5N4EDM9_CAMDR
OG0002453	sp|Q7LFL8|CXXC5_HUMAN	tr|A0A5N4EHV8|A0A5N4EHV8_CAMDR, tr|A0A5N4EDL2|A0A5N4EDL2_CAMDR
OG0002454	sp|Q9Y689|ARL5A_HUMAN, sp|Q96KC2|ARL5B_HUMAN	tr|A0A5N4CCD4|A0A5N4CCD4_CAMDR
OG0002455	sp|Q8IW50|F219A_HUMAN, sp|Q5XKK7|F219B_HUMAN	tr|A0A5N4CDV3|A0A5N4CDV3_CAMDR
OG0002456	sp|Q86YT6|MIB1_HUMAN	tr|A0A5N4CHK5|A0A5N4CHK5_CAMDR, tr|A0A5N4E4S2|A0A5N4E4S2_CAMDR
OG0002457	sp|Q14344|GNA13_HUMAN, sp|Q03113|GNA12_HUMAN	tr|A0A5N4D2U1|A0A5N4D2U1_CAMDR
OG0002458	sp|Q9NQY0|BIN3_HUMAN	tr|A0A5N4DAN7|A0A5N4DAN7_CAMDR, tr|A0A5N4CAK2|A0A5N4CAK2_CAMDR
OG0002459	sp|Q96ES7|SGF29_HUMAN	tr|A0A5N4CW60|A0A5N4CW60_CAMDR, tr|A0A5N4CEG3|A0A5N4CEG3_CAMDR
OG0002460	sp|Q6BDS2|URFB1_HUMAN	tr|A0A5N4CT00|A0A5N4CT00_CAMDR, tr|A0A5N4DE90|A0A5N4DE90_CAMDR
OG0002461	sp|Q02446|SP4_HUMAN, sp|P08047|SP1_HUMAN	tr|A0A5N4DGR0|A0A5N4DGR0_CAMDR
OG0002462	sp|Q5K651|SAMD9_HUMAN, sp|Q8IVG5|SAM9L_HUMAN	tr|A0A5N4E0W5|A0A5N4E0W5_CAMDR
OG0002463	sp|Q6UWP7|LCLT1_HUMAN, sp|Q9NRZ7|PLCC_HUMAN	tr|A0A5N4EK44|A0A5N4EK44_CAMDR
OG0002464	sp|P11487|FGF3_HUMAN, sp|O43320|FGF16_HUMAN	tr|A0A5N4C1D5|A0A5N4C1D5_CAMDR
OG0002465	sp|Q02040|AK17A_HUMAN	tr|A0A5N4C0W8|A0A5N4C0W8_CAMDR, tr|A0A5N4C2X1|A0A5N4C2X1_CAMDR
OG0002466	sp|Q53H54|TYW2_HUMAN	tr|A0A5N4CH34|A0A5N4CH34_CAMDR, tr|A0A5N4C3L1|A0A5N4C3L1_CAMDR
OG0002467	sp|Q9HBZ2|ARNT2_HUMAN, sp|P27540|ARNT_HUMAN	tr|A0A5N4CNW4|A0A5N4CNW4_CAMDR
OG0002468	sp|Q8IW70|T151B_HUMAN, sp|Q8N4L1|T151A_HUMAN	tr|A0A5N4CSN4|A0A5N4CSN4_CAMDR
OG0002469	sp|Q8IWE4|DCNL3_HUMAN	tr|A0A5N4CLZ7|A0A5N4CLZ7_CAMDR, tr|A0A5N4CXQ6|A0A5N4CXQ6_CAMDR
OG0002470	sp|Q5T4T1|T170B_HUMAN, sp|Q8WVE7|T170A_HUMAN	tr|A0A5N4DPX2|A0A5N4DPX2_CAMDR
OG0002471	sp|Q8NFM4|ADCY4_HUMAN, sp|Q08462|ADCY2_HUMAN	tr|A0A5N4E368|A0A5N4E368_CAMDR
OG0002472	sp|O75582|KS6A5_HUMAN, sp|O75676|KS6A4_HUMAN	tr|A0A5N4E3W5|A0A5N4E3W5_CAMDR
OG0002473	sp|Q14914|PTGR1_HUMAN	tr|A0A5N4EAG5|A0A5N4EAG5_CAMDR, tr|A0A5N4EB94|A0A5N4EB94_CAMDR
OG0002474	sp|P10915|HPLN1_HUMAN	tr|A0A5N4EBI1|A0A5N4EBI1_CAMDR, tr|A0A5N4EBT0|A0A5N4EBT0_CAMDR
OG0002475	sp|P27695|APEX1_HUMAN	tr|D9IWD7|D9IWD7_CAMDR, tr|A0A5N4DF80|A0A5N4DF80_CAMDR
OG0002476	sp|P01033|TIMP1_HUMAN	tr|A0A5N4DVE5|A0A5N4DVE5_CAMDR, tr|A0A5N4C0V0|A0A5N4C0V0_CAMDR
OG0002477	sp|Q2VIQ3|KIF4B_HUMAN, sp|O95239|KIF4A_HUMAN	tr|A0A5N4C3T6|A0A5N4C3T6_CAMDR
OG0002478	sp|Q13588|GRAP_HUMAN, sp|Q8TC17|GRAPL_HUMAN	tr|A0A5N4D3S6|A0A5N4D3S6_CAMDR
OG0002479	sp|P53680|AP2S1_HUMAN	tr|A0A5N4DTL8|A0A5N4DTL8_CAMDR, tr|A0A5N4DHP4|A0A5N4DHP4_CAMDR
OG0002480	sp|Q9NPD3|EXOS4_HUMAN, sp|Q5RKV6|EXOS6_HUMAN	tr|A0A5N4DU44|A0A5N4DU44_CAMDR
OG0002481	sp|B6A8C7|TARM1_HUMAN	tr|A0A5N4DQ34|A0A5N4DQ34_CAMDR, tr|A0A5N4DV68|A0A5N4DV68_CAMDR
OG0002482	sp|Q8N4M1|CTL3_HUMAN, sp|Q8WWI5|CTL1_HUMAN	tr|A0A5N4EA55|A0A5N4EA55_CAMDR
OG0002483	sp|Q460N5|PAR14_HUMAN, sp|Q460N3|PAR15_HUMAN	tr|A0A5N4EK47|A0A5N4EK47_CAMDR
OG0002484	sp|Q5BKY9|F133B_HUMAN, sp|Q8N9E0|F133A_HUMAN	tr|A0A5N4C2W2|A0A5N4C2W2_CAMDR
OG0002485	sp|Q9H3F6|BACD3_HUMAN, sp|Q8WZ19|BACD1_HUMAN	tr|A0A5N4C9Q2|A0A5N4C9Q2_CAMDR
OG0002486	sp|Q14318|FKBP8_HUMAN	tr|A0A5N4EIX0|A0A5N4EIX0_CAMDR, tr|A0A5N4CJX0|A0A5N4CJX0_CAMDR
OG0002487	sp|Q9UMS5|PHTF1_HUMAN, sp|Q8N3S3|PHTF2_HUMAN	tr|A0A5N4DUM7|A0A5N4DUM7_CAMDR
OG0002488	sp|P55327|TPD52_HUMAN, sp|Q16890|TPD53_HUMAN	tr|A0A5N4DW89|A0A5N4DW89_CAMDR
OG0002489	sp|Q99569|PKP4_HUMAN, sp|Q9UQB3|CTND2_HUMAN	tr|A0A5N4E5G5|A0A5N4E5G5_CAMDR
OG0002490	sp|O94768|ST17B_HUMAN, sp|Q9UEE5|ST17A_HUMAN	tr|A0A5N4E651|A0A5N4E651_CAMDR
OG0002491	sp|Q8WV41|SNX33_HUMAN	tr|A0A5N4CF83|A0A5N4CF83_CAMDR, tr|A0A5N4EG81|A0A5N4EG81_CAMDR
OG0002492	sp|A8MWV9|SM34A_HUMAN, tr|A0A2R8Y550|A0A2R8Y550_HUMAN	tr|A0A5N4EKD2|A0A5N4EKD2_CAMDR
OG0002493	sp|Q9HD45|TM9S3_HUMAN	tr|A0A5N4CAV5|A0A5N4CAV5_CAMDR, tr|A0A5N4DK34|A0A5N4DK34_CAMDR
OG0002494	sp|Q9UKU6|TRHDE_HUMAN, sp|P15144|AMPN_HUMAN	tr|A0A5N4CE43|A0A5N4CE43_CAMDR
OG0002495	sp|Q14353|GAMT_HUMAN	tr|A0A5N4EHG4|A0A5N4EHG4_CAMDR, tr|A0A5N4CKX1|A0A5N4CKX1_CAMDR
OG0002496	sp|Q9Y5B8|NDK7_HUMAN, sp|P56597|NDK5_HUMAN	tr|A0A5N4CNL9|A0A5N4CNL9_CAMDR
OG0002497	sp|Q8IZE3|PACE1_HUMAN, sp|Q96KG9|SCYL1_HUMAN	tr|A0A5N4CQS2|A0A5N4CQS2_CAMDR
OG0002498	sp|Q9Y676|RT18B_HUMAN	tr|A0A5N4CRH0|A0A5N4CRH0_CAMDR, tr|A0A5N4CRH8|A0A5N4CRH8_CAMDR
OG0002499	sp|Q9UBW5|BIN2_HUMAN	tr|A0A5N4DF11|A0A5N4DF11_CAMDR, tr|A0A5N4DTP1|A0A5N4DTP1_CAMDR
OG0002500	sp|Q8N6N2|TTC9B_HUMAN	tr|A0A5N4DQM8|A0A5N4DQM8_CAMDR, tr|A0A5N4DQS2|A0A5N4DQS2_CAMDR
OG0002501	sp|Q8IWQ3|BRSK2_HUMAN, sp|Q8TDC3|BRSK1_HUMAN	tr|A0A5N4DTY2|A0A5N4DTY2_CAMDR
OG0002502	sp|Q6B0B8|TIGD3_HUMAN, sp|Q8IY51|TIGD4_HUMAN	tr|A0A5N4EEY8|A0A5N4EEY8_CAMDR
OG0002503	sp|Q96P09|BIRC8_HUMAN, sp|P98170|XIAP_HUMAN	tr|A0A5N4C373|A0A5N4C373_CAMDR
OG0002504	sp|P62244|RS15A_HUMAN	tr|A0A5N4CGD1|A0A5N4CGD1_CAMDR, tr|A0A5N4CWG6|A0A5N4CWG6_CAMDR
OG0002505	sp|Q14687|GSE1_HUMAN	tr|A0A5N4CQ88|A0A5N4CQ88_CAMDR, tr|A0A5N4CQ70|A0A5N4CQ70_CAMDR
OG0002506	sp|Q13875|MOBP_HUMAN	tr|A0A5N4CYZ8|A0A5N4CYZ8_CAMDR, tr|A0A5N4CYS2|A0A5N4CYS2_CAMDR
OG0002507	sp|Q9HD43|PTPRH_HUMAN	tr|A0A5N4DRR6|A0A5N4DRR6_CAMDR, tr|A0A5N4DTL2|A0A5N4DTL2_CAMDR
OG0002508	sp|Q8N4N3|KLH36_HUMAN	tr|A0A5N4E2X0|A0A5N4E2X0_CAMDR, tr|A0A5N4DQX9|A0A5N4DQX9_CAMDR
OG0002509	sp|Q96AB6|NTAN1_HUMAN	tr|A0A5N4EHM8|A0A5N4EHM8_CAMDR, tr|A0A5N4CY01|A0A5N4CY01_CAMDR
OG0002510	sp|Q71SY5|MED25_HUMAN	tr|A0A5N4DQ64|A0A5N4DQ64_CAMDR, tr|A0A5N4CB91|A0A5N4CB91_CAMDR
OG0002511	sp|Q8N9V6|ANR53_HUMAN	tr|A0A5N4D7H8|A0A5N4D7H8_CAMDR, tr|A0A5N4CCJ9|A0A5N4CCJ9_CAMDR
OG0002512	sp|P18065|IBP2_HUMAN	tr|A0A5N4CLW2|A0A5N4CLW2_CAMDR, tr|A0A5N4E708|A0A5N4E708_CAMDR
OG0002513	sp|A6NFN3|RFOX3_HUMAN, sp|Q9NWB1|RFOX1_HUMAN	tr|A0A5N4D1B3|A0A5N4D1B3_CAMDR
OG0002514	sp|Q2TAC6|KIF19_HUMAN	tr|A0A5N4D1K3|A0A5N4D1K3_CAMDR, tr|A0A5N4CWA0|A0A5N4CWA0_CAMDR
OG0002515	sp|Q7RTX7|CTSR4_HUMAN, sp|Q8NEC5|CTSR1_HUMAN	tr|A0A5N4DAN3|A0A5N4DAN3_CAMDR
OG0002516	sp|P35626|ARBK2_HUMAN, sp|P25098|ARBK1_HUMAN	tr|A0A5N4C9C0|A0A5N4C9C0_CAMDR
OG0002517	sp|Q8WWL2|SPIR2_HUMAN, sp|Q08AE8|SPIR1_HUMAN	tr|A0A5N4CHN6|A0A5N4CHN6_CAMDR
OG0002518	sp|Q16740|CLPP_HUMAN	tr|A0A5N4CJS3|A0A5N4CJS3_CAMDR, tr|A0A5N4C3P4|A0A5N4C3P4_CAMDR
OG0002519	sp|Q8TB61|S35B2_HUMAN, sp|P78383|S35B1_HUMAN	tr|A0A5N4CSQ2|A0A5N4CSQ2_CAMDR
OG0002520	sp|O00217|NDUS8_HUMAN	tr|A0A5N4CTA6|A0A5N4CTA6_CAMDR, tr|A0A5N4CTC1|A0A5N4CTC1_CAMDR
OG0002521	sp|Q9H579|MROH8_HUMAN	tr|A0A5N4CIS9|A0A5N4CIS9_CAMDR, tr|A0A5N4CUW5|A0A5N4CUW5_CAMDR
OG0002522	sp|P52701|MSH6_HUMAN, sp|P20585|MSH3_HUMAN	tr|A0A5N4D6S8|A0A5N4D6S8_CAMDR
OG0002523	sp|Q96A44|SPSB4_HUMAN, sp|Q96BD6|SPSB1_HUMAN	tr|A0A5N4DAD6|A0A5N4DAD6_CAMDR
OG0002524	sp|O14524|NEMP1_HUMAN, sp|A6NFY4|NEMP2_HUMAN	tr|A0A5N4DHU1|A0A5N4DHU1_CAMDR
OG0002525	sp|Q14028|CNGB1_HUMAN, sp|Q9NQW8|CNGB3_HUMAN	tr|A0A5N4DTC0|A0A5N4DTC0_CAMDR
OG0002526	sp|Q7L622|G2E3_HUMAN, sp|Q9BWX1|PHF7_HUMAN	tr|A0A5N4E2R3|A0A5N4E2R3_CAMDR
OG0002527	sp|P40617|ARL4A_HUMAN, sp|P56559|ARL4C_HUMAN	tr|A0A5N4E6R9|A0A5N4E6R9_CAMDR
OG0002528	sp|P48378|RFX2_HUMAN, sp|P48380|RFX3_HUMAN	tr|A0A5N4E7X1|A0A5N4E7X1_CAMDR
OG0002529	sp|P50549|ETV1_HUMAN, sp|P41161|ETV5_HUMAN	tr|A0A5N4EJJ4|A0A5N4EJJ4_CAMDR
OG0002530	sp|Q8WW12|PCNP_HUMAN	tr|A0A5N4C546|A0A5N4C546_CAMDR, tr|A0A5N4EKI5|A0A5N4EKI5_CAMDR
OG0002531	sp|P51608|MECP2_HUMAN	tr|A0A5N4C3T9|A0A5N4C3T9_CAMDR, tr|A0A5N4DKM2|A0A5N4DKM2_CAMDR
OG0002532	sp|Q99808|S29A1_HUMAN, sp|Q14542|S29A2_HUMAN	tr|A0A5N4CSQ9|A0A5N4CSQ9_CAMDR
OG0002533	sp|Q504Y3|ZCPW2_HUMAN, sp|Q9H0M4|ZCPW1_HUMAN	tr|A0A5N4CXZ0|A0A5N4CXZ0_CAMDR
OG0002534	sp|P0CG20|PRR35_HUMAN, sp|Q32MQ0|ZN750_HUMAN	tr|A0A5N4D1V6|A0A5N4D1V6_CAMDR
OG0002535	sp|O00154|BACH_HUMAN, sp|Q6ZUV0|BACHL_HUMAN	tr|A0A5N4DCR8|A0A5N4DCR8_CAMDR
OG0002536	sp|Q8TCQ1|MARH1_HUMAN, sp|Q5T0T0|MARH8_HUMAN	tr|A0A5N4DHW5|A0A5N4DHW5_CAMDR
OG0002537	sp|O43916|CHST1_HUMAN, sp|Q7LGC8|CHST3_HUMAN	tr|A0A5N4DKK6|A0A5N4DKK6_CAMDR
OG0002538	sp|P51828|ADCY7_HUMAN	tr|A0A5N4DRL8|A0A5N4DRL8_CAMDR, tr|A0A5N4ECU5|A0A5N4ECU5_CAMDR
OG0002539	sp|Q9BTD8|RBM42_HUMAN	tr|A0A5N4EF71|A0A5N4EF71_CAMDR, tr|A0A5N4DTJ5|A0A5N4DTJ5_CAMDR
OG0002540	sp|Q53S99|CB083_HUMAN, sp|Q9BZV2|S19A3_HUMAN	tr|A0A5N4E5D3|A0A5N4E5D3_CAMDR
OG0002541	sp|P61966|AP1S1_HUMAN	tr|A0A5N4C2N7|A0A5N4C2N7_CAMDR, tr|A0A5N4CWJ9|A0A5N4CWJ9_CAMDR
OG0002542	sp|Q6PEY1|TMM88_HUMAN	tr|A0A5N4D219|A0A5N4D219_CAMDR, tr|A0A5N4EC40|A0A5N4EC40_CAMDR
OG0002543	sp|Q969T3|SNX21_HUMAN	tr|A0A5N4CVB3|A0A5N4CVB3_CAMDR, tr|A0A5N4D739|A0A5N4D739_CAMDR
OG0002544	sp|Q14186|TFDP1_HUMAN, sp|Q5H9I0|TFDP3_HUMAN	tr|A0A5N4D9E5|A0A5N4D9E5_CAMDR
OG0002546	sp|Q2WGN9|GAB4_HUMAN, sp|Q9UQC2|GAB2_HUMAN	tr|A0A5N4DLV4|A0A5N4DLV4_CAMDR
OG0002547	sp|Q9H6K5|PRR36_HUMAN, sp|Q5XKL5|BTBD8_HUMAN	tr|A0A5N4DSK7|A0A5N4DSK7_CAMDR
OG0002548	sp|Q9UHL4|DPP2_HUMAN	tr|A0A5N4E987|A0A5N4E987_CAMDR, tr|A0A5N4E9U7|A0A5N4E9U7_CAMDR
OG0002549	sp|P55212|CASP6_HUMAN	tr|A0A5N4EG39|A0A5N4EG39_CAMDR, tr|A0A5N4DWQ4|A0A5N4DWQ4_CAMDR
OG0002550	sp|Q96K62|ZBT45_HUMAN, sp|Q9HC78|ZBT20_HUMAN	tr|A0A5N4EJM3|A0A5N4EJM3_CAMDR
OG0002551	sp|Q14119|VEZF1_HUMAN, sp|P56270|MAZ_HUMAN	tr|A0A5N4D177|A0A5N4D177_CAMDR
OG0002552	sp|P30874|SSR2_HUMAN, sp|P35346|SSR5_HUMAN	tr|A0A5N4D3K7|A0A5N4D3K7_CAMDR
OG0002553	sp|Q8IV50|LYSM2_HUMAN, sp|Q96S90|LYSM1_HUMAN	tr|A0A5N4E0X1|A0A5N4E0X1_CAMDR
OG0002554	sp|P32297|ACHA3_HUMAN, sp|Q15825|ACHA6_HUMAN	tr|A0A5N4CF55|A0A5N4CF55_CAMDR
OG0002555	sp|Q99678|GPR20_HUMAN	tr|A0A5N4CGS9|A0A5N4CGS9_CAMDR, tr|A0A5N4CHQ4|A0A5N4CHQ4_CAMDR
OG0002556	sp|P52272|HNRPM_HUMAN	tr|A0A5N4C5P5|A0A5N4C5P5_CAMDR, tr|A0A5N4CK03|A0A5N4CK03_CAMDR
OG0002557	sp|Q9NWZ5|UCKL1_HUMAN	tr|A0A5N4CTH0|A0A5N4CTH0_CAMDR, tr|A0A5N4CVL7|A0A5N4CVL7_CAMDR
OG0002558	sp|Q5TB30|DEP1A_HUMAN, sp|Q8WUY9|DEP1B_HUMAN	tr|A0A5N4EAV1|A0A5N4EAV1_CAMDR
OG0002559	sp|Q96H96|COQ2_HUMAN, sp|Q12887|COX10_HUMAN	tr|A0A5N4EFR3|A0A5N4EFR3_CAMDR
OG0002560	sp|Q8N131|PORIM_HUMAN	tr|A0A5N4C4V9|A0A5N4C4V9_CAMDR, tr|A0A5N4DN60|A0A5N4DN60_CAMDR
OG0002561	sp|Q92567|F168A_HUMAN	tr|A0A5N4DPX7|A0A5N4DPX7_CAMDR, tr|A0A5N4DD59|A0A5N4DD59_CAMDR
OG0002562	sp|Q8NI29|FBX27_HUMAN, sp|Q96EF6|FBX17_HUMAN	tr|A0A5N4DSM1|A0A5N4DSM1_CAMDR
OG0002563	sp|Q9BUN5|CC28B_HUMAN, sp|Q8IWP9|CC28A_HUMAN	tr|A0A5N4DVM9|A0A5N4DVM9_CAMDR
OG0002564	sp|Q9UKV3|ACINU_HUMAN	tr|A0A5N4E3G7|A0A5N4E3G7_CAMDR, tr|A0A5N4E0T7|A0A5N4E0T7_CAMDR
OG0002565	sp|Q8WUF8|F172A_HUMAN, sp|A6NC97|F172B_HUMAN	tr|A0A5N4EJQ2|A0A5N4EJQ2_CAMDR
OG0002566	sp|B3GLJ2|PATE3_HUMAN, sp|Q8WXA2|PATE1_HUMAN	tr|A0A5N4C7C6|A0A5N4C7C6_CAMDR
OG0002567	sp|Q96PY6|NEK1_HUMAN	tr|A0A5N4DGR9|A0A5N4DGR9_CAMDR, tr|A0A5N4CAW8|A0A5N4CAW8_CAMDR
OG0002568	sp|Q9Y3Y2|CHTOP_HUMAN	tr|A0A5N4C5K6|A0A5N4C5K6_CAMDR, tr|A0A5N4CNR8|A0A5N4CNR8_CAMDR
OG0002569	sp|Q96T52|IMP2L_HUMAN, sp|Q96LU5|IMP1L_HUMAN	tr|A0A5N4DNY7|A0A5N4DNY7_CAMDR
OG0002570	sp|Q96KC8|DNJC1_HUMAN, sp|Q9UBS3|DNJB9_HUMAN	tr|A0A5N4DZA5|A0A5N4DZA5_CAMDR
OG0002571	sp|Q15464|SHB_HUMAN, sp|Q7M4L6|SHF_HUMAN	tr|A0A5N4E0R3|A0A5N4E0R3_CAMDR
OG0002572	sp|Q12982|BNIP2_HUMAN	tr|A0A5N4E8N9|A0A5N4E8N9_CAMDR, tr|A0A5N4E232|A0A5N4E232_CAMDR
OG0002573	sp|Q9NZF1|PLAC8_HUMAN	tr|A0A5N4EFS6|A0A5N4EFS6_CAMDR, tr|A0A5N4EFS2|A0A5N4EFS2_CAMDR
OG0002574	sp|Q8TE77|SSH3_HUMAN, sp|Q8WYL5|SSH1_HUMAN	tr|A0A5N4C9Z6|A0A5N4C9Z6_CAMDR
OG0002575	sp|Q5GH73|XKR6_HUMAN, sp|Q5GH70|XKR9_HUMAN	tr|A0A5N4CAX3|A0A5N4CAX3_CAMDR
OG0002576	sp|Q8NET8|TRPV3_HUMAN	tr|A0A5N4D1S9|A0A5N4D1S9_CAMDR, tr|A0A5N4D1P6|A0A5N4D1P6_CAMDR
OG0002577	sp|Q15392|DHC24_HUMAN	tr|A0A5N4CB23|A0A5N4CB23_CAMDR, tr|A0A5N4DAF2|A0A5N4DAF2_CAMDR
OG0002578	sp|P36954|RPB9_HUMAN	tr|A0A5N4DQ40|A0A5N4DQ40_CAMDR, tr|A0A5N4DPZ8|A0A5N4DPZ8_CAMDR
OG0002579	sp|P05981|HEPS_HUMAN, sp|Q86WS5|TMPSC_HUMAN	tr|A0A5N4DV80|A0A5N4DV80_CAMDR
OG0002580	sp|P38567|HYALP_HUMAN, sp|Q2M3T9|HYAL4_HUMAN	tr|A0A5N4DZI2|A0A5N4DZI2_CAMDR
OG0002581	sp|Q86SZ2|TPC6B_HUMAN, sp|O75865|TPC6A_HUMAN	tr|A0A5N4E228|A0A5N4E228_CAMDR
OG0002582	sp|Q9BW30|TPPP3_HUMAN, sp|P59282|TPPP2_HUMAN	tr|A0A5N4E3Z8|A0A5N4E3Z8_CAMDR
OG0002584	sp|P49841|GSK3B_HUMAN, sp|P49840|GSK3A_HUMAN	tr|A0A5N4DVN3|A0A5N4DVN3_CAMDR
OG0002585	sp|Q86Y79|PTH_HUMAN	tr|A0A5N4C565|A0A5N4C565_CAMDR, tr|A0A5N4EAB6|A0A5N4EAB6_CAMDR
OG0002586	sp|Q9NXZ2|DDX43_HUMAN, sp|Q86TM3|DDX53_HUMAN	tr|A0A5N4C329|A0A5N4C329_CAMDR
OG0002587	sp|Q13191|CBLB_HUMAN, sp|P22681|CBL_HUMAN	tr|A0A5N4C7H9|A0A5N4C7H9_CAMDR
OG0002588	sp|O75152|ZC11A_HUMAN, sp|A0A1B0GTU1|ZC11B_HUMAN	tr|A0A5N4CIL4|A0A5N4CIL4_CAMDR
OG0002589	sp|Q9Y4P9|SPEF1_HUMAN, sp|Q8NEY3|SPAT4_HUMAN	tr|A0A5N4CVI9|A0A5N4CVI9_CAMDR
OG0002590	sp|Q96AY3|FKB10_HUMAN	tr|A0A5N4D1A7|A0A5N4D1A7_CAMDR, tr|A0A5N4D271|A0A5N4D271_CAMDR
OG0002592	sp|P09544|WNT2_HUMAN, sp|Q93097|WNT2B_HUMAN	tr|A0A5N4DQ09|A0A5N4DQ09_CAMDR
OG0002593	sp|O00458|IFRD1_HUMAN, sp|Q12894|IFRD2_HUMAN	tr|A0A5N4DXN8|A0A5N4DXN8_CAMDR
OG0002594	sp|Q96KG7|MEG10_HUMAN	tr|A0A5N4E2M4|A0A5N4E2M4_CAMDR, tr|A0A5N4EDP1|A0A5N4EDP1_CAMDR
OG0002595	sp|Q8N888|BCOR2_HUMAN, sp|Q6W2J9|BCOR_HUMAN	tr|A0A5N4C3N7|A0A5N4C3N7_CAMDR
OG0002596	sp|Q16553|LY6E_HUMAN, sp|O43653|PSCA_HUMAN	tr|A0A5N4CH01|A0A5N4CH01_CAMDR
OG0002597	sp|Q9C0B0|UNK_HUMAN, sp|Q9H9P5|UNKL_HUMAN	tr|A0A5N4D4B3|A0A5N4D4B3_CAMDR
OG0002598	sp|Q9UHB6|LIMA1_HUMAN, sp|Q9BT23|LIMD2_HUMAN	tr|A0A5N4D5C2|A0A5N4D5C2_CAMDR
OG0002599	sp|Q9H477|RBSK_HUMAN, sp|P55263|ADK_HUMAN	tr|A0A5N4D6V9|A0A5N4D6V9_CAMDR
OG0002600	sp|Q6ZR37|PKHG7_HUMAN, sp|O94827|PKHG5_HUMAN	tr|A0A5N4DCD3|A0A5N4DCD3_CAMDR
OG0002601	sp|P54284|CACB3_HUMAN	tr|A0A5N4E6P2|A0A5N4E6P2_CAMDR, tr|A0A5N4DEB3|A0A5N4DEB3_CAMDR
OG0002602	sp|Q8NET6|CHSTD_HUMAN, sp|Q9NPF2|CHSTB_HUMAN	tr|A0A5N4DG34|A0A5N4DG34_CAMDR
OG0002603	sp|Q13395|TARB1_HUMAN	tr|A0A5N4DJD7|A0A5N4DJD7_CAMDR, tr|A0A5N4DI57|A0A5N4DI57_CAMDR
OG0002604	sp|Q6ZUT9|DEN5B_HUMAN, sp|Q6IQ26|DEN5A_HUMAN	tr|A0A5N4DNF7|A0A5N4DNF7_CAMDR
OG0002605	sp|Q9H299|SH3L3_HUMAN, sp|Q9UJC5|SH3L2_HUMAN	tr|A0A5N4DXP3|A0A5N4DXP3_CAMDR
OG0002606	sp|Q16401|PSMD5_HUMAN	tr|A0A5N4E8V5|A0A5N4E8V5_CAMDR, tr|A0A5N4C845|A0A5N4C845_CAMDR
OG0002607	sp|P46379|BAG6_HUMAN	tr|A0A5N4E9K4|A0A5N4E9K4_CAMDR, tr|A0A5N4CR29|A0A5N4CR29_CAMDR
OG0002608	sp|P20700|LMNB1_HUMAN	tr|A0A5N4CQQ3|A0A5N4CQQ3_CAMDR, tr|A0A5N4ED91|A0A5N4ED91_CAMDR
OG0002609	sp|P08048|ZFY_HUMAN, sp|P17010|ZFX_HUMAN	tr|A0A5N4C2G3|A0A5N4C2G3_CAMDR
OG0002610	sp|Q6L9W6|B4GN3_HUMAN, sp|Q76KP1|B4GN4_HUMAN	tr|A0A5N4C6K9|A0A5N4C6K9_CAMDR
OG0002611	sp|Q16394|EXT1_HUMAN, sp|Q93063|EXT2_HUMAN	tr|A0A5N4CGT6|A0A5N4CGT6_CAMDR
OG0002612	sp|Q9UBS0|KS6B2_HUMAN, sp|P23443|KS6B1_HUMAN	tr|A0A5N4D470|A0A5N4D470_CAMDR
