Orthogroup	Homo_sapiens	Ailuropoda_melanoleuca
OG0000985	sp|O43390|HNRPR_HUMAN	tr|A0A7N5KNS6|A0A7N5KNS6_AILME
OG0000985	sp|O60506|HNRPQ_HUMAN	tr|A0A7N5PA36|A0A7N5PA36_AILME
OG0000986	sp|O75155|CAND2_HUMAN	tr|G1LDA7|G1LDA7_AILME
OG0000986	sp|Q86VP6|CAND1_HUMAN	tr|G1LQ96|G1LQ96_AILME
OG0000987	sp|O95758|PTBP3_HUMAN	tr|G1LJT3|G1LJT3_AILME
OG0000987	sp|P26599|PTBP1_HUMAN	tr|G1L844|G1L844_AILME
OG0000988	sp|O95248|MTMR5_HUMAN	tr|A0A7N5KK16|A0A7N5KK16_AILME
OG0000988	sp|Q86WG5|MTMRD_HUMAN	tr|A0A7N5JFU3|A0A7N5JFU3_AILME
OG0000989	sp|P05177|CP1A2_HUMAN	tr|G1LQL9|G1LQL9_AILME
OG0000989	sp|P04798|CP1A1_HUMAN	tr|A0A7N5JAH2|A0A7N5JAH2_AILME
OG0000990	sp|P48051|KCNJ6_HUMAN	tr|G1MIS3|G1MIS3_AILME
OG0000990	sp|Q92806|KCNJ9_HUMAN	tr|G1M5V8|G1M5V8_AILME
OG0000991	sp|Q9Y6Y1|CMTA1_HUMAN	tr|G1MI76|G1MI76_AILME
OG0000991	sp|O94983|CMTA2_HUMAN	tr|A0A7N5JPX3|A0A7N5JPX3_AILME
OG0000992	sp|P04424|ARLY_HUMAN	tr|A0A7N5K994|A0A7N5K994_AILME, tr|A0A7N5JM34|A0A7N5JM34_AILME, tr|A0A7N5JWS7|A0A7N5JWS7_AILME
OG0000993	sp|Q8IZ07|AN13A_HUMAN	tr|A0A7N5JU92|A0A7N5JU92_AILME
OG0000993	sp|Q6ZTN6|AN13D_HUMAN	tr|A0A7N5JXJ6|A0A7N5JXJ6_AILME
OG0000994	sp|Q5W186|CST9_HUMAN, sp|Q9H4G1|CST9L_HUMAN, sp|Q5W188|CST9P_HUMAN	tr|A0A7N5JWU6|A0A7N5JWU6_AILME
OG0000995	sp|O75477|ERLN1_HUMAN	tr|A0A7N5KJL6|A0A7N5KJL6_AILME
OG0000995	sp|O94905|ERLN2_HUMAN	tr|A0A7N5J8P3|A0A7N5J8P3_AILME
OG0000996	sp|P85298|RHG08_HUMAN	tr|G1LRB6|G1LRB6_AILME
OG0000996	sp|Q07960|RHG01_HUMAN	tr|D2HHI9|D2HHI9_AILME
OG0000997	sp|P35626|ARBK2_HUMAN	tr|G1MI09|G1MI09_AILME
OG0000997	sp|P25098|ARBK1_HUMAN	tr|A0A7N5JHK0|A0A7N5JHK0_AILME
OG0000998	sp|P46779|RL28_HUMAN	tr|A0A7N5JHX8|A0A7N5JHX8_AILME, tr|A0A7N5K495|A0A7N5K495_AILME, tr|A0A7N5P888|A0A7N5P888_AILME
OG0000999	sp|Q9H3R0|KDM4C_HUMAN	tr|A0A7N5JQL1|A0A7N5JQL1_AILME
OG0000999	sp|O94953|KDM4B_HUMAN	tr|G1M038|G1M038_AILME
OG0001001	sp|Q16099|GRIK4_HUMAN	tr|G1LNH1|G1LNH1_AILME
OG0001001	sp|Q16478|GRIK5_HUMAN	tr|G1LDT5|G1LDT5_AILME
OG0001002	sp|Q9BRJ7|TIRR_HUMAN, sp|Q96DE0|NUD16_HUMAN	tr|A0A7N5JDF5|A0A7N5JDF5_AILME, tr|G1M6V0|G1M6V0_AILME
OG0001003	sp|Q5JTW2|CEP78_HUMAN	tr|A0A7N5JA04|A0A7N5JA04_AILME, tr|A0A7N5JIJ2|A0A7N5JIJ2_AILME, tr|A0A7N5P3Z0|A0A7N5P3Z0_AILME
OG0001004	sp|Q5T9A4|ATD3B_HUMAN, sp|Q5T2N8|ATD3C_HUMAN, sp|Q9NVI7|ATD3A_HUMAN	tr|A0A7N5K3Y7|A0A7N5K3Y7_AILME
OG0001005	sp|Q6UWX4|HIPL2_HUMAN	tr|G1LK21|G1LK21_AILME
OG0001005	sp|Q96JK4|HIPL1_HUMAN	tr|G1LY46|G1LY46_AILME
OG0001006	sp|Q9H4M3|FBX44_HUMAN	tr|A0A7N5KQA4|A0A7N5KQA4_AILME
OG0001006	sp|Q9NRD1|FBX6_HUMAN	tr|G1LT32|G1LT32_AILME
OG0001007	sp|Q09472|EP300_HUMAN	tr|G1M5Y3|G1M5Y3_AILME
OG0001007	sp|Q92793|CBP_HUMAN	tr|G1LWF0|G1LWF0_AILME
OG0001008	sp|Q9BXU2|TX13B_HUMAN	tr|G1LYV6|G1LYV6_AILME
OG0001008	sp|Q9BXU3|TX13A_HUMAN	tr|G1L7Z4|G1L7Z4_AILME
OG0001009	sp|O15391|TYY2_HUMAN	tr|G1MDF8|G1MDF8_AILME
OG0001009	sp|P25490|TYY1_HUMAN	tr|A0A7N5KI23|A0A7N5KI23_AILME
OG0001010	sp|O75688|PPM1B_HUMAN	tr|A0A7N5JBX3|A0A7N5JBX3_AILME
OG0001010	sp|P35813|PPM1A_HUMAN	tr|A0A7N5KIK9|A0A7N5KIK9_AILME
OG0001011	sp|P23942|PRPH2_HUMAN	tr|D2GZE0|D2GZE0_AILME, tr|A0A7N5KQ23|A0A7N5KQ23_AILME, tr|A0A7N5JKS3|A0A7N5JKS3_AILME
OG0001012	sp|P01871|IGHM_HUMAN	tr|A0A7N5P0M3|A0A7N5P0M3_AILME, tr|A0A7N5JC36|A0A7N5JC36_AILME, tr|A0A7N5JWI9|A0A7N5JWI9_AILME
OG0001013	sp|Q9NPD5|SO1B3_HUMAN, sp|G3V0H7|SO1B7_HUMAN, sp|Q9Y6L6|SO1B1_HUMAN	tr|G1L2C5|G1L2C5_AILME
OG0001014	sp|P55268|LAMB2_HUMAN	tr|G1M291|G1M291_AILME
OG0001014	sp|P07942|LAMB1_HUMAN	tr|G1M664|G1M664_AILME
OG0001015	sp|Q96T66|NMNA3_HUMAN	tr|G1MB77|G1MB77_AILME
OG0001015	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A7N5JVY1|A0A7N5JVY1_AILME
OG0001016	sp|Q6V1X1|DPP8_HUMAN	tr|A0A7N5J9X7|A0A7N5J9X7_AILME
OG0001016	sp|Q86TI2|DPP9_HUMAN	tr|G1L9L7|G1L9L7_AILME
OG0001017	sp|Q6IS24|GLT17_HUMAN	tr|G1LGU7|G1LGU7_AILME
OG0001017	sp|Q9HCQ5|GALT9_HUMAN	tr|A0A7N5JDC7|A0A7N5JDC7_AILME
OG0001018	sp|Q15120|PDK3_HUMAN	tr|G1M8N2|G1M8N2_AILME
OG0001018	sp|Q15119|PDK2_HUMAN	tr|A0A7N5KGW8|A0A7N5KGW8_AILME
OG0001020	sp|Q9Y4G8|RPGF2_HUMAN	tr|A0A7N5PAK5|A0A7N5PAK5_AILME
OG0001020	sp|Q8TEU7|RPGF6_HUMAN	tr|G1MHI5|G1MHI5_AILME
OG0001021	sp|P20839|IMDH1_HUMAN	tr|G1LDZ9|G1LDZ9_AILME
OG0001021	sp|P12268|IMDH2_HUMAN	tr|A0A7N5P1P3|A0A7N5P1P3_AILME
OG0001022	sp|P10915|HPLN1_HUMAN	tr|G1LLU8|G1LLU8_AILME
OG0001022	sp|Q96S86|HPLN3_HUMAN	tr|A0A7N5JYE0|A0A7N5JYE0_AILME
OG0001023	sp|O75882|ATRN_HUMAN	tr|G1LWR6|G1LWR6_AILME
OG0001023	sp|Q5VV63|ATRN1_HUMAN	tr|G1M8P8|G1M8P8_AILME
OG0001024	sp|O60658|PDE8A_HUMAN	tr|G1M6A5|G1M6A5_AILME
OG0001024	sp|O95263|PDE8B_HUMAN	tr|G1LHA6|G1LHA6_AILME
OG0001025	sp|P21397|AOFA_HUMAN	tr|G1MDG0|G1MDG0_AILME
OG0001025	sp|P27338|AOFB_HUMAN	tr|A0A7N5K2N7|A0A7N5K2N7_AILME
OG0001026	sp|P23759|PAX7_HUMAN	tr|G1MFD9|G1MFD9_AILME
OG0001026	sp|P23760|PAX3_HUMAN	tr|G1LLQ5|G1LLQ5_AILME
OG0001027	sp|Q8NHB1|OR2V1_HUMAN	tr|D2I837|D2I837_AILME
OG0001027	sp|Q96R30|OR2V2_HUMAN	tr|G1MKE0|G1MKE0_AILME
OG0001028	sp|Q9UQ03|COR2B_HUMAN	tr|G1M6A0|G1M6A0_AILME
OG0001028	sp|Q92828|COR2A_HUMAN	tr|G1LDC7|G1LDC7_AILME
OG0001029	sp|P0C091|FREM3_HUMAN	tr|G1MDR8|G1MDR8_AILME
OG0001029	sp|Q5SZK8|FREM2_HUMAN	tr|G1MCY3|G1MCY3_AILME
OG0001030	sp|Q6ZN16|M3K15_HUMAN	tr|G1ME83|G1ME83_AILME
OG0001030	sp|Q99683|M3K5_HUMAN	tr|G1LU31|G1LU31_AILME
OG0001031	sp|Q6ZUT9|DEN5B_HUMAN	tr|A0A7N5JLH7|A0A7N5JLH7_AILME
OG0001031	sp|Q6IQ26|DEN5A_HUMAN	tr|G1LBJ8|G1LBJ8_AILME
OG0001032	sp|P08603|CFAH_HUMAN	tr|A0A7N5JLE7|A0A7N5JLE7_AILME, tr|G1LZL7|G1LZL7_AILME, tr|G1M869|G1M869_AILME
OG0001033	sp|Q8WV16|DCAF4_HUMAN, sp|Q3SXM0|DC4L1_HUMAN, sp|Q8NA75|DC4L2_HUMAN	tr|G1MCS6|G1MCS6_AILME
OG0001034	sp|Q13255|GRM1_HUMAN	tr|G1LHF5|G1LHF5_AILME
OG0001034	sp|P41594|GRM5_HUMAN	tr|A0A7N5JAS0|A0A7N5JAS0_AILME
OG0001035	sp|O95983|MBD3_HUMAN	tr|A0A7N5JBG9|A0A7N5JBG9_AILME
OG0001035	sp|Q9UBB5|MBD2_HUMAN	tr|A0A7N5JBY9|A0A7N5JBY9_AILME
OG0001036	sp|Q712K3|UB2R2_HUMAN	tr|A0A7N5KEX2|A0A7N5KEX2_AILME
OG0001036	sp|P49427|UB2R1_HUMAN	tr|A0A7N5JF33|A0A7N5JF33_AILME
OG0001037	sp|Q2KHM9|MOONR_HUMAN	tr|A0A7N5KK70|A0A7N5KK70_AILME, tr|A0A7N5JNN0|A0A7N5JNN0_AILME, tr|A0A7N5KDX5|A0A7N5KDX5_AILME
OG0001038	sp|Q6NUN9|ZN746_HUMAN	tr|G1L7D5|G1L7D5_AILME
OG0001038	sp|Q75MW2|ZN767_HUMAN	tr|A0A7N5KQI5|A0A7N5KQI5_AILME
OG0001039	sp|Q96J65|MRP9_HUMAN	tr|G1LI01|G1LI01_AILME
OG0001039	sp|Q96J66|MRP8_HUMAN	tr|A0A7N5JYA9|A0A7N5JYA9_AILME
OG0001040	sp|Q9HBH7|BEX1_HUMAN, sp|Q9BXY8|BEX2_HUMAN	tr|D2I6F9|D2I6F9_AILME, tr|A0A7N5P6H6|A0A7N5P6H6_AILME
OG0001041	sp|Q86W11|ZSC30_HUMAN	tr|G1L0Q4|G1L0Q4_AILME, tr|A0A7N5KAY0|A0A7N5KAY0_AILME, tr|A0A7N5JJ09|A0A7N5JJ09_AILME
OG0001042	sp|Q16706|MA2A1_HUMAN	tr|G1LZI5|G1LZI5_AILME
OG0001042	sp|P49641|MA2A2_HUMAN	tr|A0A7N5JJB8|A0A7N5JJB8_AILME
OG0001043	sp|Q96AA8|JKIP2_HUMAN	tr|A0A7N5JX17|A0A7N5JX17_AILME
OG0001043	sp|Q96N16|JKIP1_HUMAN	tr|A0A7N5JMI0|A0A7N5JMI0_AILME
OG0001044	sp|Q9UL03|INT6_HUMAN	tr|A0A7N5KIT4|A0A7N5KIT4_AILME
OG0001044	sp|Q5JSJ4|INT6L_HUMAN	tr|A0A7N5K0R3|A0A7N5K0R3_AILME
OG0001045	sp|Q9H015|S22A4_HUMAN	tr|G1MH36|G1MH36_AILME
OG0001045	sp|O76082|S22A5_HUMAN	tr|D2GVH3|D2GVH3_AILME
OG0001046	sp|A4QPH2|PI4P2_HUMAN, sp|Q8N8J0|PI4P1_HUMAN, sp|P42356|PI4KA_HUMAN	tr|G1LQ91|G1LQ91_AILME
OG0001047	sp|O15397|IPO8_HUMAN	tr|G1LRI6|G1LRI6_AILME
OG0001047	sp|O95373|IPO7_HUMAN	tr|A0A7N5K7M3|A0A7N5K7M3_AILME
OG0001048	sp|O00476|NPT4_HUMAN	tr|G1LTL3|G1LTL3_AILME
OG0001048	sp|O00624|NPT3_HUMAN	tr|G1MBR8|G1MBR8_AILME
OG0001049	sp|P07737|PROF1_HUMAN	tr|A0A7N5JRC1|A0A7N5JRC1_AILME, tr|G1MPI7|G1MPI7_AILME, tr|A0A7N5K6K9|A0A7N5K6K9_AILME
OG0001051	sp|P78424|PO6F2_HUMAN	tr|A0A7N5KHN7|A0A7N5KHN7_AILME
OG0001051	sp|Q14863|PO6F1_HUMAN	tr|G1L5P8|G1L5P8_AILME
OG0001052	sp|Q9H2C8|O51V1_HUMAN	tr|A0A7N5JQW0|A0A7N5JQW0_AILME, tr|A0A7N5K4H4|A0A7N5K4H4_AILME, tr|G1MN96|G1MN96_AILME
OG0001053	sp|P13489|RINI_HUMAN	tr|A0A7N5KQ77|A0A7N5KQ77_AILME, tr|A0A7N5JID0|A0A7N5JID0_AILME, tr|A0A7N5KDK1|A0A7N5KDK1_AILME
OG0001055	sp|P05496|AT5G1_HUMAN	tr|D3JYS0|D3JYS0_AILME, tr|A0A7N5KKS6|A0A7N5KKS6_AILME, tr|A0A7N5K1G0|A0A7N5K1G0_AILME
OG0001056	sp|Q96KR1|ZFR_HUMAN	tr|A0A7N5P1S2|A0A7N5P1S2_AILME
OG0001056	sp|Q9UPR6|ZFR2_HUMAN	tr|G1LHC8|G1LHC8_AILME
OG0001057	sp|Q8N3Y3|LARG2_HUMAN	tr|G1L1A8|G1L1A8_AILME
OG0001057	sp|O95461|LARG1_HUMAN	tr|A0A7N5JT00|A0A7N5JT00_AILME
OG0001058	sp|P33240|CSTF2_HUMAN	tr|G1L5T1|G1L5T1_AILME
OG0001058	sp|Q9H0L4|CSTFT_HUMAN	tr|A0A7N5JJD1|A0A7N5JJD1_AILME
OG0001059	sp|Q9NY91|SC5A4_HUMAN	tr|G1LAM1|G1LAM1_AILME
OG0001059	sp|P13866|SC5A1_HUMAN	tr|G1LK44|G1LK44_AILME
OG0001060	sp|Q16798|MAON_HUMAN	tr|G1LI67|G1LI67_AILME
OG0001060	sp|P48163|MAOX_HUMAN	tr|G1LKI3|G1LKI3_AILME
OG0001061	sp|P02042|HBD_HUMAN, sp|P68871|HBB_HUMAN	sp|P18983|HBB_AILME, sp|Q5XLE5|HBD_AILME
OG0001062	sp|P41439|FOLR3_HUMAN, sp|P14207|FOLR2_HUMAN, sp|P15328|FOLR1_HUMAN	tr|A0A7N5JEF4|A0A7N5JEF4_AILME
OG0001063	sp|Q8NGX6|O10R2_HUMAN	tr|A0A7N5JZL1|A0A7N5JZL1_AILME
OG0001063	sp|Q8NGX3|O10T2_HUMAN	tr|G1MN66|G1MN66_AILME
OG0001064	sp|O75449|KTNA1_HUMAN	tr|A0A7N5KPD9|A0A7N5KPD9_AILME
OG0001064	sp|Q9BW62|KATL1_HUMAN	tr|G1LQL6|G1LQL6_AILME
OG0001065	sp|Q9Y281|COF2_HUMAN	tr|A0A7N5JSI4|A0A7N5JSI4_AILME, tr|A0A7N5JQC9|A0A7N5JQC9_AILME, tr|A0A7N5KSU5|A0A7N5KSU5_AILME
OG0001066	sp|Q9P2N7|KLH13_HUMAN	tr|A0A7N5K4D7|A0A7N5K4D7_AILME
OG0001066	sp|Q9P2J3|KLHL9_HUMAN	tr|D2H9P2|D2H9P2_AILME
OG0001067	sp|Q8TBH0|ARRD2_HUMAN	tr|A0A7N5K2K3|A0A7N5K2K3_AILME
OG0001067	sp|Q96B67|ARRD3_HUMAN	tr|G1LVA1|G1LVA1_AILME
OG0001068	sp|Q6ZQV5|ZN788_HUMAN	tr|G1LND4|G1LND4_AILME, tr|G1LZX5|G1LZX5_AILME, tr|G1LZW8|G1LZW8_AILME
OG0001069	sp|O15244|S22A2_HUMAN	tr|G1M990|G1M990_AILME
OG0001069	sp|O15245|S22A1_HUMAN	tr|G1M9G1|G1M9G1_AILME
OG0001070	sp|Q5TDH0|DDI2_HUMAN	tr|A0A7N5JXR9|A0A7N5JXR9_AILME
OG0001070	sp|Q8WTU0|DDI1_HUMAN	tr|G1MLG4|G1MLG4_AILME
OG0001071	sp|Q3ZM63|ETDA_HUMAN, sp|P0DPP9|ETDB_HUMAN, sp|A0A1B0GVM5|ETDC_HUMAN	tr|A0A7N5K7B3|A0A7N5K7B3_AILME
OG0001072	sp|P42229|STA5A_HUMAN, sp|P51692|STA5B_HUMAN	tr|G1LHK6|G1LHK6_AILME, tr|G1LI37|G1LI37_AILME
OG0001073	sp|Q96FV3|TSN17_HUMAN	tr|G1LKZ4|G1LKZ4_AILME
OG0001073	sp|P62079|TSN5_HUMAN	tr|G1M5I9|G1M5I9_AILME
OG0001074	sp|Q9Y6E0|STK24_HUMAN	tr|A0A7N5KMW0|A0A7N5KMW0_AILME
OG0001074	sp|O00506|STK25_HUMAN	tr|G1MDF0|G1MDF0_AILME
OG0001075	sp|P78362|SRPK2_HUMAN	tr|A0A7N5KI55|A0A7N5KI55_AILME
OG0001075	sp|Q9UPE1|SRPK3_HUMAN	tr|A0A7N5JGI2|A0A7N5JGI2_AILME
OG0001076	sp|P78508|KCJ10_HUMAN	tr|A0A7N5KJM9|A0A7N5KJM9_AILME
OG0001076	sp|Q99712|KCJ15_HUMAN	tr|D2I6U1|D2I6U1_AILME
OG0001077	sp|Q9UFF9|CNOT8_HUMAN	tr|A0A7N5P7J2|A0A7N5P7J2_AILME
OG0001077	sp|Q9UIV1|CNOT7_HUMAN	tr|D2HN30|D2HN30_AILME
OG0001078	sp|P10909|CLUS_HUMAN	tr|A0A7N5JEU0|A0A7N5JEU0_AILME, tr|A0A7N5JM04|A0A7N5JM04_AILME, tr|G1KZV4|G1KZV4_AILME
OG0001079	sp|Q96S59|RANB9_HUMAN	tr|G1L0T3|G1L0T3_AILME
OG0001079	sp|Q6VN20|RBP10_HUMAN	tr|G1MGM7|G1MGM7_AILME
OG0001080	sp|Q9UK17|KCND3_HUMAN	tr|G1LAA1|G1LAA1_AILME
OG0001080	sp|Q9NZV8|KCND2_HUMAN	tr|G1MPK7|G1MPK7_AILME
OG0001081	sp|Q6PJF5|RHDF2_HUMAN	tr|G1LUY6|G1LUY6_AILME
OG0001081	sp|Q96CC6|RHDF1_HUMAN	tr|A0A7N5KFY6|A0A7N5KFY6_AILME
OG0001082	sp|Q9BXS0|COPA1_HUMAN	tr|A0A7N5P383|A0A7N5P383_AILME
OG0001082	sp|Q86Y22|CONA1_HUMAN	tr|G1LIK5|G1LIK5_AILME
OG0001083	sp|Q00013|EM55_HUMAN	tr|A0A7N5JNQ2|A0A7N5JNQ2_AILME, tr|G1L7W1|G1L7W1_AILME, tr|A0A7N5KGJ3|A0A7N5KGJ3_AILME
OG0001084	sp|Q96A44|SPSB4_HUMAN	tr|G1MDI6|G1MDI6_AILME
OG0001084	sp|Q96BD6|SPSB1_HUMAN	tr|G1LBE9|G1LBE9_AILME
OG0001085	sp|P26232|CTNA2_HUMAN	tr|A0A7N5JWC9|A0A7N5JWC9_AILME
OG0001085	sp|P35221|CTNA1_HUMAN	tr|G1MDY5|G1MDY5_AILME
OG0001086	sp|P78539|SRPX_HUMAN	tr|A0A7N5JIF3|A0A7N5JIF3_AILME
OG0001086	sp|O60687|SRPX2_HUMAN	tr|G1L5Z2|G1L5Z2_AILME
OG0001087	sp|A0A0B4J2D5|GAL3B_HUMAN, sp|P0DPI2|GAL3A_HUMAN	tr|G1LWK2|G1LWK2_AILME, tr|A0A7N5KLG6|A0A7N5KLG6_AILME
OG0001088	sp|Q86UR5|RIMS1_HUMAN	tr|G1LN25|G1LN25_AILME
OG0001088	sp|Q9UQ26|RIMS2_HUMAN	tr|A0A7N5KSA8|A0A7N5KSA8_AILME
OG0001089	sp|P08246|ELNE_HUMAN, sp|P20160|CAP7_HUMAN, sp|P24158|PRTN3_HUMAN	tr|A0A7N5P2N2|A0A7N5P2N2_AILME
OG0001090	sp|Q9BWG4|SSBP4_HUMAN	tr|A0A7N5K8K3|A0A7N5K8K3_AILME
OG0001090	sp|Q9BWW4|SSBP3_HUMAN	tr|G1LTA0|G1LTA0_AILME
OG0001091	sp|P10599|THIO_HUMAN	tr|A0A7N5P2T0|A0A7N5P2T0_AILME
OG0001091	sp|Q86VQ3|TXND2_HUMAN	tr|A0A7N5P769|A0A7N5P769_AILME
OG0001092	sp|Q99611|SPS2_HUMAN	tr|G1MPL2|G1MPL2_AILME
OG0001092	sp|P49903|SPS1_HUMAN	tr|A0A7N5PA83|A0A7N5PA83_AILME
OG0001093	sp|O14640|DVL1_HUMAN	tr|G1M5I6|G1M5I6_AILME
OG0001093	sp|P54792|DVLP1_HUMAN	tr|A0A7N5JB30|A0A7N5JB30_AILME
OG0001094	sp|Q16822|PCKGM_HUMAN	tr|G1MDM4|G1MDM4_AILME
OG0001094	sp|P35558|PCKGC_HUMAN	tr|D2H1Y7|D2H1Y7_AILME
OG0001095	sp|P61619|S61A1_HUMAN	tr|G1M9C5|G1M9C5_AILME
OG0001095	sp|Q9H9S3|S61A2_HUMAN	tr|A0A7N5K3P7|A0A7N5K3P7_AILME
OG0001096	sp|Q8WYN0|ATG4A_HUMAN	tr|G1M0U9|G1M0U9_AILME
OG0001096	sp|Q9Y4P1|ATG4B_HUMAN	tr|A0A7N5KPX9|A0A7N5KPX9_AILME
OG0001097	sp|Q658N2|WSCD1_HUMAN	tr|G1LCB2|G1LCB2_AILME
OG0001097	sp|Q2TBF2|WSCD2_HUMAN	tr|D2I3V8|D2I3V8_AILME
OG0001098	sp|Q7Z429|LFG1_HUMAN	tr|A0A7N5K0S6|A0A7N5K0S6_AILME, tr|A0A7N5K0G0|A0A7N5K0G0_AILME, tr|G1LGB5|G1LGB5_AILME
OG0001099	sp|Q7L1Q6|5MP2_HUMAN	tr|A0A7N5JB40|A0A7N5JB40_AILME
OG0001099	sp|Q9Y6E2|5MP1_HUMAN	tr|G1LVF5|G1LVF5_AILME
OG0001100	sp|Q9H313|TTYH1_HUMAN	tr|A0A7N5KGY3|A0A7N5KGY3_AILME, tr|A0A7N5K070|A0A7N5K070_AILME, tr|G1LDH8|G1LDH8_AILME
OG0001101	sp|Q14155|ARHG7_HUMAN	tr|A0A7N5KLA2|A0A7N5KLA2_AILME
OG0001101	sp|Q15052|ARHG6_HUMAN	tr|G1L807|G1L807_AILME
OG0001102	sp|P52209|6PGD_HUMAN	tr|G1LJK1|G1LJK1_AILME, tr|A0A7N5JA55|A0A7N5JA55_AILME, tr|A0A7N5K9C4|A0A7N5K9C4_AILME
OG0001103	sp|Q6N043|Z280D_HUMAN	tr|G1L8L8|G1L8L8_AILME
OG0001103	sp|Q8ND82|Z280C_HUMAN	tr|G1M8N3|G1M8N3_AILME
OG0001104	sp|Q9ULC6|PADI1_HUMAN	tr|A0A7N5JH09|A0A7N5JH09_AILME
OG0001104	sp|Q9ULW8|PADI3_HUMAN	tr|A0A7N5J981|A0A7N5J981_AILME
OG0001105	sp|Q6XE38|SG1D4_HUMAN, sp|O95969|SG1D2_HUMAN, sp|O95968|SG1D1_HUMAN	tr|A0A7N5P4S2|A0A7N5P4S2_AILME
OG0001106	sp|O75874|IDHC_HUMAN	tr|D2H8H7|D2H8H7_AILME
OG0001106	sp|P48735|IDHP_HUMAN	tr|A0A7N5KRG2|A0A7N5KRG2_AILME
OG0001107	sp|P48146|NPBW2_HUMAN	tr|G1L5I4|G1L5I4_AILME
OG0001107	sp|P48145|NPBW1_HUMAN	tr|G1MLQ4|G1MLQ4_AILME
OG0001108	sp|Q8TDI7|TMC2_HUMAN	tr|G1LXX5|G1LXX5_AILME
OG0001108	sp|Q8TDI8|TMC1_HUMAN	tr|G1LL83|G1LL83_AILME
OG0001110	sp|Q9BRX8|PXL2A_HUMAN	tr|G1M341|G1M341_AILME, tr|A0A7N5JDU5|A0A7N5JDU5_AILME, tr|A0A7N5KHC2|A0A7N5KHC2_AILME
OG0001111	sp|O43252|PAPS1_HUMAN	tr|G1L586|G1L586_AILME
OG0001111	sp|O95340|PAPS2_HUMAN	tr|A0A7N5J8Q3|A0A7N5J8Q3_AILME
OG0001112	sp|Q587J8|KHDC3_HUMAN	tr|G1LMP5|G1LMP5_AILME, tr|A0A7N5KNX7|A0A7N5KNX7_AILME, tr|A0A7N5JHM7|A0A7N5JHM7_AILME
OG0001113	sp|Q8NGK2|O52B4_HUMAN	tr|A0A7N5K6S5|A0A7N5K6S5_AILME, tr|G1MJZ5|G1MJZ5_AILME, tr|G1MP16|G1MP16_AILME
OG0001114	sp|Q9H4T2|ZSC16_HUMAN	tr|G1L8Y8|G1L8Y8_AILME
OG0001114	sp|Q16670|ZSC26_HUMAN	tr|A0A7N5JLC5|A0A7N5JLC5_AILME
OG0001115	sp|Q5T953|IER5L_HUMAN	tr|A0A7N5JPV4|A0A7N5JPV4_AILME
OG0001115	sp|Q5VY09|IER5_HUMAN	tr|G1L7W8|G1L7W8_AILME
OG0001116	sp|Q9NRD9|DUOX1_HUMAN	tr|A0A7N5JG57|A0A7N5JG57_AILME
OG0001116	sp|Q9NRD8|DUOX2_HUMAN	tr|A0A7N5KT38|A0A7N5KT38_AILME
OG0001117	sp|Q8N1G1|REXO1_HUMAN	tr|A0A7N5P202|A0A7N5P202_AILME
OG0001117	sp|Q8IX06|GOR_HUMAN	tr|G1L4U1|G1L4U1_AILME
OG0001118	sp|P26639|SYTC_HUMAN	tr|G1L9U5|G1L9U5_AILME
OG0001118	sp|A2RTX5|SYTC2_HUMAN	tr|G1L8R1|G1L8R1_AILME
OG0001119	sp|O15145|ARPC3_HUMAN	tr|A0A7N5KKP6|A0A7N5KKP6_AILME, tr|A0A7N5JRE8|A0A7N5JRE8_AILME, tr|G1M5V7|G1M5V7_AILME
OG0001120	sp|P08588|ADRB1_HUMAN	tr|G1M9N4|G1M9N4_AILME
OG0001120	sp|P07550|ADRB2_HUMAN	tr|A0A7N5P5J0|A0A7N5P5J0_AILME
OG0001121	sp|Q9H871|RMD5A_HUMAN	tr|G1LTV7|G1LTV7_AILME
OG0001121	sp|Q96G75|RMD5B_HUMAN	tr|G1LIV3|G1LIV3_AILME
OG0001122	sp|Q8IVL0|NAV3_HUMAN	tr|G1LJE6|G1LJE6_AILME
OG0001122	sp|Q8IVL1|NAV2_HUMAN	tr|A0A7N5J880|A0A7N5J880_AILME
OG0001123	sp|Q86UV6|TRI74_HUMAN, sp|Q86UV7|TRI73_HUMAN, sp|Q86XT4|TRI50_HUMAN	tr|G1LXB9|G1LXB9_AILME
OG0001124	sp|P53672|CRBA2_HUMAN	tr|D2GXC2|D2GXC2_AILME, tr|A0A7N5JAH1|A0A7N5JAH1_AILME, tr|A0A7N5KCC7|A0A7N5KCC7_AILME
OG0001125	sp|Q6PUV4|CPLX2_HUMAN, sp|O14810|CPLX1_HUMAN	tr|A0A7N5KQD3|A0A7N5KQD3_AILME, tr|A0A7N5KBK2|A0A7N5KBK2_AILME
OG0001126	sp|Q9Y5U4|INSI2_HUMAN	tr|G1M1N7|G1M1N7_AILME
OG0001126	sp|O15503|INSI1_HUMAN	tr|G1L328|G1L328_AILME
OG0001127	sp|Q9H4A9|DPEP2_HUMAN	tr|G1LMR1|G1LMR1_AILME
OG0001127	sp|Q9H4B8|DPEP3_HUMAN	tr|G1MH16|G1MH16_AILME
OG0001128	sp|P40926|MDHM_HUMAN	tr|A0A7N5JD73|A0A7N5JD73_AILME, tr|A0A7N5JVE7|A0A7N5JVE7_AILME, tr|A0A7N5JLQ5|A0A7N5JLQ5_AILME
