Orthogroup	Homo_sapiens	Mustela_putorius_furo
OG0003362	sp|A6NI61|MYMK_HUMAN	tr|M3YLC6|M3YLC6_MUSPF
OG0003363	sp|O00591|GBRP_HUMAN	tr|M3YN80|M3YN80_MUSPF
OG0003364	sp|O14508|SOCS2_HUMAN	tr|A0A8U0MN72|A0A8U0MN72_MUSPF
OG0003365	sp|O14727|APAF_HUMAN	tr|M3YJ50|M3YJ50_MUSPF
OG0003366	sp|O14810|CPLX1_HUMAN	tr|M3YIR7|M3YIR7_MUSPF
OG0003367	sp|O43247|TEX33_HUMAN	tr|A0A8U0MI50|A0A8U0MI50_MUSPF
OG0003368	sp|O75907|DGAT1_HUMAN	tr|A0A8U0RSF2|A0A8U0RSF2_MUSPF
OG0003369	sp|O76031|CLPX_HUMAN	tr|M3XN62|M3XN62_MUSPF
OG0003370	sp|O95704|APBB3_HUMAN	tr|A0A8U0NPH7|A0A8U0NPH7_MUSPF
OG0003371	sp|O95995|DRC4_HUMAN	tr|A0A8U0TE60|A0A8U0TE60_MUSPF
OG0003372	sp|P01574|IFNB_HUMAN	tr|A3FBE8|A3FBE8_MUSPF
OG0003374	sp|P16860|ANFB_HUMAN	tr|M3YY83|M3YY83_MUSPF
OG0003375	sp|P50443|S26A2_HUMAN	tr|A0A8U0MDG2|A0A8U0MDG2_MUSPF
OG0003376	sp|P56277|CMC4_HUMAN	tr|A0A8U0UR35|A0A8U0UR35_MUSPF
OG0003377	sp|P58005|SESN3_HUMAN	tr|A0A8U0MTZ9|A0A8U0MTZ9_MUSPF
OG0003378	sp|Q01538|MYT1_HUMAN	tr|A0A8U0RNT9|A0A8U0RNT9_MUSPF
OG0003379	sp|Q13018|PLA2R_HUMAN	tr|A0A8U0SRH9|A0A8U0SRH9_MUSPF
OG0003380	sp|Q13503|MED21_HUMAN	tr|M3YGG4|M3YGG4_MUSPF
OG0003381	sp|Q14103|HNRPD_HUMAN	tr|A0A8U0RXN4|A0A8U0RXN4_MUSPF
OG0003382	sp|Q14582|MAD4_HUMAN	tr|A0A8U0UXQ4|A0A8U0UXQ4_MUSPF
OG0003383	sp|Q15723|ELF2_HUMAN	tr|A0A8U0N5R1|A0A8U0N5R1_MUSPF
OG0003384	sp|Q15904|VAS1_HUMAN	tr|M3YDG8|M3YDG8_MUSPF
OG0003385	sp|Q16625|OCLN_HUMAN	tr|G9KEH5|G9KEH5_MUSPF
OG0003386	sp|Q1EHB4|SC5AC_HUMAN	tr|A0A8U0UNE4|A0A8U0UNE4_MUSPF
OG0003387	sp|Q50LG9|LRC24_HUMAN	tr|A0A8U0RVV8|A0A8U0RVV8_MUSPF
OG0003388	sp|Q5VT40|FA78B_HUMAN	tr|A0A8U0NSK1|A0A8U0NSK1_MUSPF
OG0003389	sp|Q69YU3|AN34A_HUMAN	tr|A0A8U0NME1|A0A8U0NME1_MUSPF
OG0003390	sp|Q6NVH7|SWAP1_HUMAN	tr|M3Y2C4|M3Y2C4_MUSPF
OG0003391	sp|Q6UXB8|PI16_HUMAN	tr|A0A8U0RQB6|A0A8U0RQB6_MUSPF
OG0003392	sp|Q6ZMI3|GLDN_HUMAN	tr|A0A8U0MTH7|A0A8U0MTH7_MUSPF
OG0003393	sp|Q7RTM1|OTOP1_HUMAN	tr|M3Y9E3|M3Y9E3_MUSPF
OG0003394	sp|Q7Z434|MAVS_HUMAN	tr|M3YBC3|M3YBC3_MUSPF
OG0003395	sp|Q7Z4Q2|HEAT3_HUMAN	tr|A0A8U0MJ71|A0A8U0MJ71_MUSPF
OG0003396	sp|Q7Z5L0|VMO1_HUMAN	tr|M3YHD5|M3YHD5_MUSPF
OG0003397	sp|Q86UZ6|ZBT46_HUMAN	tr|A0A8U0USK6|A0A8U0USK6_MUSPF
OG0003398	sp|Q86W54|SPA24_HUMAN	tr|M3YCQ2|M3YCQ2_MUSPF
OG0003399	sp|Q86XH1|DRC11_HUMAN	tr|M3XTJ5|M3XTJ5_MUSPF
OG0003400	sp|Q86XT9|TM219_HUMAN	tr|A0A8U0T501|A0A8U0T501_MUSPF
OG0003401	sp|Q8IWV7|UBR1_HUMAN	tr|M3YF17|M3YF17_MUSPF
OG0003402	sp|Q8N1B4|VPS52_HUMAN	tr|M3XT76|M3XT76_MUSPF
OG0003403	sp|Q8N6R0|EFNMT_HUMAN	tr|A0A8U0SXS4|A0A8U0SXS4_MUSPF
OG0003404	sp|Q8NBJ9|SIDT2_HUMAN	tr|A0A8U0S4Q7|A0A8U0S4Q7_MUSPF
OG0003405	sp|Q8NHS4|CLHC1_HUMAN	tr|A0A8U0S2E2|A0A8U0S2E2_MUSPF
OG0003406	sp|Q8WYR4|RSPH1_HUMAN	tr|A0A8U0TFW1|A0A8U0TFW1_MUSPF
OG0003407	sp|Q96BN8|OTUL_HUMAN	tr|A0A8U0V331|A0A8U0V331_MUSPF
OG0003408	sp|Q96E11|RRFM_HUMAN	tr|A0A8U0T5N8|A0A8U0T5N8_MUSPF
OG0003409	sp|Q96E52|OMA1_HUMAN	tr|M3Y7Q3|M3Y7Q3_MUSPF
OG0003410	sp|Q96KW2|P12L2_HUMAN	tr|A0A8U0T7G2|A0A8U0T7G2_MUSPF
OG0003411	sp|Q96QR8|PURB_HUMAN	tr|A0A8U0SPM7|A0A8U0SPM7_MUSPF
OG0003412	sp|Q96RI0|PAR4_HUMAN	tr|A0A8U0MZU0|A0A8U0MZU0_MUSPF
OG0003413	sp|Q96SB4|SRPK1_HUMAN	tr|A0A8U0RUY9|A0A8U0RUY9_MUSPF
OG0003414	sp|Q99712|KCJ15_HUMAN	tr|A0A8U0SD36|A0A8U0SD36_MUSPF
OG0003415	sp|Q99990|VGLL1_HUMAN	tr|M3XS29|M3XS29_MUSPF
OG0003416	sp|Q9BQ75|CMS1_HUMAN	tr|A0A8U0T3F7|A0A8U0T3F7_MUSPF
OG0003417	sp|Q9BSU1|PHAF1_HUMAN	tr|M3Y1X9|M3Y1X9_MUSPF
OG0003418	sp|Q9H1M3|DB129_HUMAN	tr|A0A8U0MLD3|A0A8U0MLD3_MUSPF
OG0003419	sp|Q9H5N1|RABE2_HUMAN	tr|A0A8U0T507|A0A8U0T507_MUSPF
OG0003420	sp|Q9NQI0|DDX4_HUMAN	tr|M3Y884|M3Y884_MUSPF
OG0003421	sp|Q9NZT2|OGFR_HUMAN	tr|A0A8U0RM76|A0A8U0RM76_MUSPF
OG0003422	sp|Q9P2L0|WDR35_HUMAN	tr|A0A8U0MKQ2|A0A8U0MKQ2_MUSPF
OG0003423	sp|Q9Y2U2|KCNK7_HUMAN	tr|A0A8U0N6U2|A0A8U0N6U2_MUSPF
OG0003424	sp|Q9Y5L4|TIM13_HUMAN	tr|M3Y675|M3Y675_MUSPF
OG0003425	sp|Q9Y698|CCG2_HUMAN	tr|M3YMG1|M3YMG1_MUSPF
OG0003426	sp|Q9Y6F6|IRAG1_HUMAN	tr|A0A8U0TDQ3|A0A8U0TDQ3_MUSPF
OG0003427	sp|A0A1B0GVZ2|F240B_HUMAN	tr|A0A8U0V971|A0A8U0V971_MUSPF
OG0003428	tr|A0A2U3TZM8|A0A2U3TZM8_HUMAN	tr|A0A8U0UVL6|A0A8U0UVL6_MUSPF
OG0003429	sp|A6NEH6|TM247_HUMAN	tr|A0A8U0MRB3|A0A8U0MRB3_MUSPF
OG0003430	sp|A6NI28|RHG42_HUMAN	tr|M3XRQ9|M3XRQ9_MUSPF
OG0003431	sp|O00257|CBX4_HUMAN	tr|A0A8U0SF04|A0A8U0SF04_MUSPF
OG0003432	sp|O15537|XLRS1_HUMAN	tr|A0A8U0NWH3|A0A8U0NWH3_MUSPF
OG0003433	sp|O43237|DC1L2_HUMAN	tr|A0A8U0MJG9|A0A8U0MJG9_MUSPF
OG0003434	sp|O43426|SYNJ1_HUMAN	tr|A0A8U0TF30|A0A8U0TF30_MUSPF
OG0003435	sp|O43709|BUD23_HUMAN	tr|A0A8U0SZB7|A0A8U0SZB7_MUSPF
OG0003436	sp|O75179|ANR17_HUMAN	tr|A0A8U0V121|A0A8U0V121_MUSPF
OG0003437	sp|O75326|SEM7A_HUMAN	tr|M3Z0R5|M3Z0R5_MUSPF
OG0003438	sp|O75955|FLOT1_HUMAN	tr|A0A8U0NHF6|A0A8U0NHF6_MUSPF
OG0003439	sp|O95415|BRI3_HUMAN	tr|A0A8U0RXZ6|A0A8U0RXZ6_MUSPF
OG0003440	sp|P03886|NU1M_HUMAN	tr|A0A3G1CXR5|A0A3G1CXR5_MUSPF
OG0003441	sp|P04275|VWF_HUMAN	tr|M3YZS0|M3YZS0_MUSPF
OG0003442	sp|P0DJH9|RD3L_HUMAN	tr|A0A8U0MU54|A0A8U0MU54_MUSPF
OG0003443	sp|P13726|TF_HUMAN	tr|M3XW75|M3XW75_MUSPF
OG0003444	sp|P15289|ARSA_HUMAN	tr|M3XS82|M3XS82_MUSPF
OG0003446	sp|P23381|SYWC_HUMAN	tr|A0A8U0UWN4|A0A8U0UWN4_MUSPF
OG0003447	sp|P43694|GATA4_HUMAN	tr|A0A8U0N2Y9|A0A8U0N2Y9_MUSPF
OG0003448	sp|P46821|MAP1B_HUMAN	tr|M3YSI9|M3YSI9_MUSPF
OG0003449	sp|Q01850|CDR2_HUMAN	tr|A0A8U0UUC6|A0A8U0UUC6_MUSPF
OG0003450	sp|Q01851|PO4F1_HUMAN	tr|A0A8U0UTX8|A0A8U0UTX8_MUSPF
OG0003451	sp|Q01973|ROR1_HUMAN	tr|A0A8U0R8D8|A0A8U0R8D8_MUSPF
OG0003452	sp|Q13772|NCOA4_HUMAN	tr|A0A8U0N2T5|A0A8U0N2T5_MUSPF
OG0003453	sp|Q53HC9|EIPR1_HUMAN	tr|M3YNF4|M3YNF4_MUSPF
OG0003454	sp|Q5W0U4|BSPRY_HUMAN	tr|A0A8U0V4I8|A0A8U0V4I8_MUSPF
OG0003455	sp|Q6IPW1|CK071_HUMAN	tr|M3Z7P4|M3Z7P4_MUSPF
OG0003456	sp|Q6P047|CH074_HUMAN	tr|A0A8U0N4I8|A0A8U0N4I8_MUSPF
OG0003457	sp|Q7Z5K2|WAPL_HUMAN	tr|M3YBA5|M3YBA5_MUSPF
OG0003458	sp|Q86V20|SHLD2_HUMAN	tr|M3YC19|M3YC19_MUSPF
OG0003459	sp|Q86VY9|T200A_HUMAN	tr|M3Z573|M3Z573_MUSPF
OG0003460	sp|Q86XZ4|SPAS2_HUMAN	tr|G9KQU3|G9KQU3_MUSPF
OG0003462	sp|Q8IXQ3|CI040_HUMAN	tr|A0A8U0SE88|A0A8U0SE88_MUSPF
OG0003463	sp|Q8N127|O5AS1_HUMAN	tr|A0A8U0NH99|A0A8U0NH99_MUSPF
OG0003464	sp|Q8N131|PORIM_HUMAN	tr|A0A8U0RZ44|A0A8U0RZ44_MUSPF
OG0003465	sp|Q8N6N6|NATD1_HUMAN	tr|A0A8U0SB00|A0A8U0SB00_MUSPF
OG0003466	sp|Q8N6U8|GP161_HUMAN	tr|M3XN80|M3XN80_MUSPF
OG0003467	sp|Q8N806|UBR7_HUMAN	tr|M3XWS1|M3XWS1_MUSPF
OG0003468	sp|Q8NCW6|GLT11_HUMAN	tr|M3YCS7|M3YCS7_MUSPF
OG0003469	sp|Q8NDT2|RB15B_HUMAN	tr|A0A8U0T7K3|A0A8U0T7K3_MUSPF
OG0003470	sp|Q8TAB5|CA216_HUMAN	tr|M3Z4G6|M3Z4G6_MUSPF
OG0003471	sp|Q8TDV2|GP148_HUMAN	tr|A0A8U0NLQ4|A0A8U0NLQ4_MUSPF
OG0003472	sp|Q8TE12|LMX1A_HUMAN	tr|M3XXF7|M3XXF7_MUSPF
OG0003473	sp|Q8WWW0|RASF5_HUMAN	tr|A0A8U0S6V0|A0A8U0S6V0_MUSPF
OG0003474	sp|Q8WZ92|OR5P2_HUMAN	tr|A0A8U0NFY6|A0A8U0NFY6_MUSPF
OG0003475	sp|Q92888|ARHG1_HUMAN	tr|M3Y771|M3Y771_MUSPF
OG0003476	sp|Q96DC9|OTUB2_HUMAN	tr|A0A8U0TEE5|A0A8U0TEE5_MUSPF
OG0003477	sp|Q96IV6|FXDC2_HUMAN	tr|A0A8U0MDB9|A0A8U0MDB9_MUSPF
OG0003478	sp|Q96KN4|LRAT1_HUMAN	tr|M3Z6Z2|M3Z6Z2_MUSPF
OG0003479	sp|Q96NZ1|FOXN4_HUMAN	tr|M3XWX7|M3XWX7_MUSPF
OG0003480	sp|Q96QE3|ATAD5_HUMAN	tr|M3YTB8|M3YTB8_MUSPF
OG0003481	sp|Q99502|EYA1_HUMAN	tr|A0A8U0TFW5|A0A8U0TFW5_MUSPF
OG0003482	sp|Q99956|DUS9_HUMAN	tr|A0A8U0RGR3|A0A8U0RGR3_MUSPF
OG0003483	sp|Q9BRZ2|TRI56_HUMAN	tr|A0A8U0N033|A0A8U0N033_MUSPF
OG0003484	sp|Q9BY79|MFRP_HUMAN	tr|A0A8U0SUG4|A0A8U0SUG4_MUSPF
OG0003485	sp|Q9BZQ8|NIBA1_HUMAN	tr|A0A8U0RU39|A0A8U0RU39_MUSPF
OG0003486	sp|Q9GZM5|YIPF3_HUMAN	tr|A0A8U0MFS3|A0A8U0MFS3_MUSPF
OG0003487	sp|Q9HCI6|K1586_HUMAN	tr|A0A8U0SM62|A0A8U0SM62_MUSPF
OG0003488	sp|Q9NPI6|DCP1A_HUMAN	tr|A0A8U0MDR3|A0A8U0MDR3_MUSPF
OG0003489	sp|Q9NRE2|TSH2_HUMAN	tr|A0A8U0V423|A0A8U0V423_MUSPF
OG0003490	sp|Q9NVE5|UBP40_HUMAN	tr|A0A8U0T8T6|A0A8U0T8T6_MUSPF
OG0003491	sp|Q9P244|LRFN1_HUMAN	tr|A0A8U0NLF0|A0A8U0NLF0_MUSPF
OG0003492	sp|Q9UMX1|SUFU_HUMAN	tr|A0A8U0UR19|A0A8U0UR19_MUSPF
OG0003493	sp|Q9UQ90|SPG7_HUMAN	tr|A0A8U0NTH9|A0A8U0NTH9_MUSPF
OG0003494	sp|Q9Y5Z9|UBIA1_HUMAN	tr|M3YYB4|M3YYB4_MUSPF
OG0003495	sp|Q9Y6G9|DC1L1_HUMAN	tr|M3YKF2|M3YKF2_MUSPF
OG0003496	sp|A6NGB9|WIPF3_HUMAN	tr|A0A8U0UJN6|A0A8U0UJN6_MUSPF
OG0003497	sp|B4DJY2|TM233_HUMAN	tr|A0A8U0MT49|A0A8U0MT49_MUSPF
OG0003498	sp|O15156|ZBT7B_HUMAN	tr|M3Y459|M3Y459_MUSPF
OG0003499	sp|O43825|B3GT2_HUMAN	tr|M3Z3Y9|M3Z3Y9_MUSPF
OG0003500	sp|O75820|ZN189_HUMAN	tr|A0A8U0MMK9|A0A8U0MMK9_MUSPF
OG0003501	sp|O94851|MICA2_HUMAN	tr|A0A8U0NTN3|A0A8U0NTN3_MUSPF
OG0003502	sp|P04049|RAF1_HUMAN	tr|A0A8U0UK42|A0A8U0UK42_MUSPF
OG0003503	sp|P23919|KTHY_HUMAN	tr|M3XM86|M3XM86_MUSPF
OG0003504	sp|P28335|5HT2C_HUMAN	tr|M3Z177|M3Z177_MUSPF
OG0003505	sp|P29371|NK3R_HUMAN	tr|M3YCP9|M3YCP9_MUSPF
OG0003506	sp|P30301|MIP_HUMAN	tr|M3XQU4|M3XQU4_MUSPF
OG0003507	sp|P30414|NKTR_HUMAN	tr|A0A8U0MT53|A0A8U0MT53_MUSPF
OG0003508	sp|P30566|PUR8_HUMAN	tr|A0A8U0T427|A0A8U0T427_MUSPF
OG0003509	sp|P34903|GBRA3_HUMAN	tr|M3YJX4|M3YJX4_MUSPF
OG0003510	sp|P49593|PPM1F_HUMAN	tr|M3XVK9|M3XVK9_MUSPF
OG0003511	sp|P58215|LOXL3_HUMAN	tr|A0A8U0NP57|A0A8U0NP57_MUSPF
OG0003512	sp|P62318|SMD3_HUMAN	tr|M3XUW0|M3XUW0_MUSPF
OG0003513	sp|P78417|GSTO1_HUMAN	tr|M3YZC9|M3YZC9_MUSPF
OG0003514	sp|P78424|PO6F2_HUMAN	tr|A0A8U0VBB2|A0A8U0VBB2_MUSPF
OG0003515	sp|Q02252|MMSA_HUMAN	tr|M3YDN1|M3YDN1_MUSPF
OG0003516	sp|Q06945|SOX4_HUMAN	tr|A0A8U0V6X3|A0A8U0V6X3_MUSPF
OG0003517	sp|Q14642|I5P1_HUMAN	tr|A0A8U0URH7|A0A8U0URH7_MUSPF
OG0003518	sp|Q15327|ANKR1_HUMAN	tr|M3Z0M2|M3Z0M2_MUSPF
OG0003519	sp|Q5STR5|SIM40_HUMAN	tr|A0A8U0UVX5|A0A8U0UVX5_MUSPF
OG0003520	sp|Q5VTY9|HHAT_HUMAN	tr|A0A8U0NBP8|A0A8U0NBP8_MUSPF
OG0003521	sp|Q7L8J4|3BP5L_HUMAN	tr|M3XQ82|M3XQ82_MUSPF
OG0003522	sp|Q7RTU4|BHA09_HUMAN	tr|A0A8U0STA5|A0A8U0STA5_MUSPF
OG0003523	sp|Q7Z4F1|LRP10_HUMAN	tr|M3Y739|M3Y739_MUSPF
OG0003524	sp|Q7Z5M8|AB12B_HUMAN	tr|M3Y1A7|M3Y1A7_MUSPF
OG0003525	sp|Q7Z7K2|ZN467_HUMAN	tr|A0A8U0SGB5|A0A8U0SGB5_MUSPF
OG0003526	sp|Q7Z7L8|CK096_HUMAN	tr|A0A8U0N1T0|A0A8U0N1T0_MUSPF
OG0003527	sp|Q86W33|TPRA1_HUMAN	tr|A0A8U0ME78|A0A8U0ME78_MUSPF
OG0003528	sp|Q86Z14|KLOTB_HUMAN	tr|A0A8U0NYJ7|A0A8U0NYJ7_MUSPF
OG0003529	sp|Q8IXT5|RB12B_HUMAN	tr|A0A8U0NYV1|A0A8U0NYV1_MUSPF
OG0003530	sp|Q8N9W6|BOLL_HUMAN	tr|A0A8U0N8Q2|A0A8U0N8Q2_MUSPF
OG0003531	sp|Q8NAG6|ANKL1_HUMAN	tr|A0A8U0S7L4|A0A8U0S7L4_MUSPF
OG0003532	sp|Q8NEL0|CCD54_HUMAN	tr|M3Z4L4|M3Z4L4_MUSPF
OG0003533	sp|Q8NHQ8|RASF8_HUMAN	tr|M3YG13|M3YG13_MUSPF
OG0003534	sp|Q8NI99|ANGL6_HUMAN	tr|A0A8U0STK7|A0A8U0STK7_MUSPF
OG0003535	sp|Q8TCV5|WFDC5_HUMAN	tr|M3Z1R7|M3Z1R7_MUSPF
OG0003536	sp|Q8TD26|CHD6_HUMAN	tr|A0A8U0SED6|A0A8U0SED6_MUSPF
OG0003537	sp|Q8WV24|PHLA1_HUMAN	tr|A0A8U0MRW4|A0A8U0MRW4_MUSPF
OG0003538	sp|Q92545|TM131_HUMAN	tr|A0A8U0S2A2|A0A8U0S2A2_MUSPF
OG0003539	sp|Q96C11|FGGY_HUMAN	tr|A0A8U0RAR1|A0A8U0RAR1_MUSPF
OG0003540	sp|Q96CX6|LRC58_HUMAN	tr|A0A8U0N998|A0A8U0N998_MUSPF
OG0003541	sp|Q96GE4|CEP95_HUMAN	tr|A0A8U0MP43|A0A8U0MP43_MUSPF
OG0003542	sp|Q96M32|KAD7_HUMAN	tr|A0A8U0TEV6|A0A8U0TEV6_MUSPF
OG0003543	sp|Q96RF0|SNX18_HUMAN	tr|M3YSA6|M3YSA6_MUSPF
OG0003544	sp|Q96SM3|CPXM1_HUMAN	tr|A0A8U0SHV1|A0A8U0SHV1_MUSPF
OG0003545	sp|Q96T21|SEBP2_HUMAN	tr|A0A8U0V3S3|A0A8U0V3S3_MUSPF
OG0003546	sp|Q96T58|MINT_HUMAN	tr|A0A8U0RAH2|A0A8U0RAH2_MUSPF
OG0003547	sp|Q9BR61|ACBD6_HUMAN	tr|M3YJ59|M3YJ59_MUSPF
OG0003548	sp|Q9BSH3|NICN1_HUMAN	tr|G9KDD1|G9KDD1_MUSPF
OG0003549	sp|Q9BWU0|NADAP_HUMAN	tr|A0A8U0T6G0|A0A8U0T6G0_MUSPF
OG0003550	sp|Q9BXW9|FACD2_HUMAN	tr|A0A8U0MDY7|A0A8U0MDY7_MUSPF
OG0003551	sp|Q9H8V3|ECT2_HUMAN	tr|A0A8U0SLY0|A0A8U0SLY0_MUSPF
OG0003552	sp|Q9NRZ7|PLCC_HUMAN	tr|M3YET6|M3YET6_MUSPF
OG0003553	sp|Q9NSE2|CISH_HUMAN	tr|A0A8U0SYM1|A0A8U0SYM1_MUSPF
OG0003554	sp|Q9NX08|COMD8_HUMAN	tr|M3Y0Z3|M3Y0Z3_MUSPF
OG0003555	sp|Q9NY26|S39A1_HUMAN	tr|A0A8U0V9W5|A0A8U0V9W5_MUSPF
OG0003556	sp|Q9UHB6|LIMA1_HUMAN	tr|A0A8U0RQV3|A0A8U0RQV3_MUSPF
OG0003557	sp|Q9UII2|ATIF1_HUMAN	tr|M3YVR5|M3YVR5_MUSPF
OG0003558	sp|Q9UJX5|APC4_HUMAN	tr|M3YZ61|M3YZ61_MUSPF
OG0003559	sp|Q9Y252|RNF6_HUMAN	tr|M3XQ65|M3XQ65_MUSPF
OG0003560	sp|Q9Y4C8|RBM19_HUMAN	tr|A0A8U0UV56|A0A8U0UV56_MUSPF
OG0003561	tr|A0A2R8YED5|A0A2R8YED5_HUMAN	tr|A0A8U0T790|A0A8U0T790_MUSPF
OG0003562	sp|A0FGR8|ESYT2_HUMAN	tr|A0A8U0V6U9|A0A8U0V6U9_MUSPF
OG0003563	sp|A6NIH7|U119B_HUMAN	tr|M3XVY1|M3XVY1_MUSPF
OG0003564	sp|O00453|LST1_HUMAN	tr|A0A8U0NPF7|A0A8U0NPF7_MUSPF
OG0003565	sp|O14544|SOCS6_HUMAN	tr|M3YYV1|M3YYV1_MUSPF
OG0003566	sp|O14929|HAT1_HUMAN	tr|A0A8U0RDQ2|A0A8U0RDQ2_MUSPF
OG0003567	sp|O15117|FYB1_HUMAN	tr|A0A8U0MDI1|A0A8U0MDI1_MUSPF
OG0003568	sp|O15230|LAMA5_HUMAN	tr|A0A8U0RKR0|A0A8U0RKR0_MUSPF
OG0003569	sp|O43240|KLK10_HUMAN	tr|A0A8U0N4J3|A0A8U0N4J3_MUSPF
OG0003570	sp|O43555|GON2_HUMAN	tr|A0A8U0T9H5|A0A8U0T9H5_MUSPF
OG0003571	sp|O43847|NRDC_HUMAN	tr|A0A8U0NB40|A0A8U0NB40_MUSPF
OG0003572	sp|O95436|NPT2B_HUMAN	tr|M3YZ59|M3YZ59_MUSPF
OG0003573	sp|O95445|APOM_HUMAN	tr|M3YIA7|M3YIA7_MUSPF
OG0003574	sp|P01303|NPY_HUMAN	tr|M3YPT1|M3YPT1_MUSPF
OG0003575	sp|P19801|AOC1_HUMAN	tr|M3Y841|M3Y841_MUSPF
OG0003576	sp|P35212|CXA4_HUMAN	tr|M3Z4H1|M3Z4H1_MUSPF
OG0003577	sp|P36952|SPB5_HUMAN	tr|A0A8U0MKN5|A0A8U0MKN5_MUSPF
OG0003578	sp|P49821|NDUV1_HUMAN	tr|M3XY56|M3XY56_MUSPF
OG0003579	sp|P49888|ST1E1_HUMAN	tr|A0A8U0N381|A0A8U0N381_MUSPF
OG0003580	sp|P78334|GBRE_HUMAN	tr|M3YJW6|M3YJW6_MUSPF
OG0003581	sp|Q01954|BNC1_HUMAN	tr|A0A8U0RDG9|A0A8U0RDG9_MUSPF
OG0003582	sp|Q04837|SSBP_HUMAN	tr|G9L570|G9L570_MUSPF
OG0003583	sp|Q07912|ACK1_HUMAN	tr|A0A8U0MKN7|A0A8U0MKN7_MUSPF
OG0003584	sp|Q13129|RLF_HUMAN	tr|M3YS49|M3YS49_MUSPF
OG0003585	sp|Q13371|PHLP_HUMAN	tr|M3YRT2|M3YRT2_MUSPF
OG0003586	sp|Q15057|ACAP2_HUMAN	tr|M3XXB2|M3XXB2_MUSPF
OG0003587	sp|Q15834|CC85B_HUMAN	tr|M3Z8D9|M3Z8D9_MUSPF
OG0003588	sp|Q15848|ADIPO_HUMAN	tr|M3XW64|M3XW64_MUSPF
OG0003589	sp|Q2WGJ6|KLH38_HUMAN	tr|M3XQ18|M3XQ18_MUSPF
OG0003590	sp|Q53GD3|CTL4_HUMAN	tr|A0A8U0NHD3|A0A8U0NHD3_MUSPF
OG0003591	sp|Q56VL3|OCAD2_HUMAN	tr|M3Y2G8|M3Y2G8_MUSPF
OG0003592	sp|Q5JR12|PPM1J_HUMAN	tr|A0A8U0T369|A0A8U0T369_MUSPF
OG0003593	sp|Q5SWX8|ODR4_HUMAN	tr|M3YKX3|M3YKX3_MUSPF
OG0003594	sp|Q5VTJ3|KLD7A_HUMAN	tr|M3Z549|M3Z549_MUSPF
OG0003595	sp|Q6P6B7|ANR16_HUMAN	tr|A0A8U0NU71|A0A8U0NU71_MUSPF
OG0003596	sp|Q6UXQ4|CB066_HUMAN	tr|A0A8U0T987|A0A8U0T987_MUSPF
OG0003597	sp|Q6ZS27|ZN662_HUMAN	tr|A0A8U0MTX3|A0A8U0MTX3_MUSPF
OG0003598	sp|Q6ZT98|TTLL7_HUMAN	tr|M3Y326|M3Y326_MUSPF
OG0003599	sp|Q71F56|MD13L_HUMAN	tr|M3XUE5|M3XUE5_MUSPF
OG0003600	sp|Q76L83|ASXL2_HUMAN	tr|A0A8U0MLW0|A0A8U0MLW0_MUSPF
OG0003601	sp|Q7Z7G8|VP13B_HUMAN	tr|A0A8U0T2S7|A0A8U0T2S7_MUSPF
OG0003602	sp|Q86VK4|ZN410_HUMAN	tr|M3YDU8|M3YDU8_MUSPF
OG0003603	sp|Q8IZ73|RUSD2_HUMAN	tr|M3YAU5|M3YAU5_MUSPF
OG0003604	sp|Q8N4C7|STX19_HUMAN	tr|A0A8U0T4M0|A0A8U0T4M0_MUSPF
OG0003605	sp|Q8NEC7|GSTCD_HUMAN	tr|M3YC61|M3YC61_MUSPF
OG0003606	sp|Q8NFR7|CC148_HUMAN	tr|M3XN13|M3XN13_MUSPF
OG0003607	sp|Q8TE54|S26A7_HUMAN	tr|M3YCL2|M3YCL2_MUSPF
OG0003608	sp|Q8TF01|PNISR_HUMAN	tr|M3XR57|M3XR57_MUSPF
OG0003609	sp|Q8WWB7|GLMP_HUMAN	tr|M3XZK0|M3XZK0_MUSPF
OG0003610	sp|Q96CM4|NXNL1_HUMAN	tr|M3YWR5|M3YWR5_MUSPF
OG0003611	sp|Q96DC8|ECHD3_HUMAN	tr|M3YY96|M3YY96_MUSPF
OG0003612	sp|Q96FF7|MISP3_HUMAN	tr|M3XVH9|M3XVH9_MUSPF
OG0003613	sp|Q96GL9|F163A_HUMAN	tr|A0A8U0N0F9|A0A8U0N0F9_MUSPF
OG0003614	sp|Q96JM3|CHAP1_HUMAN	tr|M3Z4N9|M3Z4N9_MUSPF
OG0003615	sp|Q99807|COQ7_HUMAN	tr|A0A8U0MQ31|A0A8U0MQ31_MUSPF
OG0003616	sp|Q9BQB6|VKOR1_HUMAN	tr|A0A8U0UTZ6|A0A8U0UTZ6_MUSPF
OG0003617	sp|Q9BVV7|TIM21_HUMAN	tr|A0A8U0MKS0|A0A8U0MKS0_MUSPF
OG0003618	sp|Q9BXI6|TB10A_HUMAN	tr|A0A8U0N3F8|A0A8U0N3F8_MUSPF
OG0003619	sp|Q9H013|ADA19_HUMAN	tr|M3YPV7|M3YPV7_MUSPF
OG0003620	sp|Q9NRD0|FBX8_HUMAN	tr|M3XS07|M3XS07_MUSPF
OG0003621	sp|Q9NRU3|CNNM1_HUMAN	tr|A0A8U0SU92|A0A8U0SU92_MUSPF
OG0003622	sp|Q9NUZ1|ACOXL_HUMAN	tr|M3YDG6|M3YDG6_MUSPF
