Orthogroup	Homo_sapiens	Myotis_brandtii
OG0002012	sp|Q96PD5|PGRP2_HUMAN, sp|O75594|PGRP1_HUMAN	tr|S7MNY2|S7MNY2_MYOBR
OG0002013	sp|Q9NQX0|PRDM6_HUMAN, sp|Q9H4Q4|PRD12_HUMAN	tr|S7MCR4|S7MCR4_MYOBR
OG0002014	sp|Q9Y4E6|WDR7_HUMAN	tr|S7Q1K9|S7Q1K9_MYOBR, tr|S7N5E9|S7N5E9_MYOBR
OG0002015	sp|Q9Y6B6|SAR1B_HUMAN, sp|Q9NR31|SAR1A_HUMAN	tr|S7NKE6|S7NKE6_MYOBR
OG0002016	sp|Q08380|LG3BP_HUMAN, sp|A6NE02|BTBDH_HUMAN	tr|S7Q6C8|S7Q6C8_MYOBR
OG0002017	sp|O15379|HDAC3_HUMAN	tr|S7NI17|S7NI17_MYOBR, tr|S7NI38|S7NI38_MYOBR
OG0002018	sp|P62910|RL32_HUMAN	tr|S7PV75|S7PV75_MYOBR, tr|S7PC32|S7PC32_MYOBR
OG0002020	sp|Q8N4B1|SESQ1_HUMAN, sp|Q6ICB4|SESQ2_HUMAN	tr|S7MKZ0|S7MKZ0_MYOBR
OG0002021	sp|A0A1W2PQ73|ERFL_HUMAN, sp|Q6ZN32|ETV3L_HUMAN	tr|S7MVS1|S7MVS1_MYOBR
OG0002022	sp|Q8NAA5|LR75A_HUMAN, sp|Q2VPJ9|LR75B_HUMAN	tr|S7PHL3|S7PHL3_MYOBR
OG0002023	sp|Q8WTT0|CLC4C_HUMAN, sp|Q6EIG7|CLC6A_HUMAN	tr|S7P4H9|S7P4H9_MYOBR
OG0002025	sp|Q9NSY0|NRBP2_HUMAN, sp|Q9UHY1|NRBP_HUMAN	tr|S7N9V7|S7N9V7_MYOBR
OG0002026	sp|Q3LFD5|UBP41_HUMAN, sp|Q9UMW8|UBP18_HUMAN	tr|S7NMD5|S7NMD5_MYOBR
OG0002027	sp|Q86V40|TIKI1_HUMAN, sp|A6NFA1|TIKI2_HUMAN	tr|S7MH92|S7MH92_MYOBR
OG0002028	sp|O43426|SYNJ1_HUMAN, sp|O15056|SYNJ2_HUMAN	tr|S7PTR8|S7PTR8_MYOBR
OG0002029	sp|O15144|ARPC2_HUMAN	tr|S7PNU6|S7PNU6_MYOBR, tr|S7NLX0|S7NLX0_MYOBR
OG0002030	sp|Q12979|ABR_HUMAN, sp|P11274|BCR_HUMAN	tr|S7NYL8|S7NYL8_MYOBR
OG0002031	sp|P40937|RFC5_HUMAN, sp|P35250|RFC2_HUMAN	tr|S7PE67|S7PE67_MYOBR
OG0002032	sp|Q99469|STAC_HUMAN, sp|Q6ZMT1|STAC2_HUMAN	tr|S7NBP6|S7NBP6_MYOBR
OG0002033	sp|Q8N336|ELMD1_HUMAN, sp|Q8IZ81|ELMD2_HUMAN	tr|S7Q938|S7Q938_MYOBR
OG0002034	sp|Q9Y5N5|N6MT1_HUMAN	tr|S7PCV2|S7PCV2_MYOBR, tr|S7PB52|S7PB52_MYOBR
OG0002035	sp|A0A1W2PQ72|MSD7_HUMAN, sp|Q8IWY8|ZSC29_HUMAN	tr|S7NE60|S7NE60_MYOBR
OG0002037	sp|Q86WI1|PKHL1_HUMAN, sp|P08F94|PKHD1_HUMAN	tr|S7NQM3|S7NQM3_MYOBR
OG0002038	sp|Q92935|EXTL1_HUMAN, sp|Q16394|EXT1_HUMAN	tr|S7QFG1|S7QFG1_MYOBR
OG0002039	sp|O95361|TRI16_HUMAN, sp|Q309B1|TR16L_HUMAN	tr|S7P3J3|S7P3J3_MYOBR
OG0002040	sp|Q5H9L4|TAF7L_HUMAN, sp|Q15545|TAF7_HUMAN	tr|S7Q177|S7Q177_MYOBR
OG0002041	sp|Q86VZ5|SMS1_HUMAN, sp|Q8NHU3|SMS2_HUMAN	tr|S7N9M6|S7N9M6_MYOBR
OG0002042	sp|Q9BRX8|PXL2A_HUMAN, sp|Q8TBF2|PXL2B_HUMAN	tr|S7N2G2|S7N2G2_MYOBR
OG0002043	sp|Q6UXV4|MIC27_HUMAN, sp|Q9BUR5|MIC26_HUMAN	tr|S7MRS3|S7MRS3_MYOBR
OG0002044	sp|Q9BZM1|PG12A_HUMAN, sp|Q9BX93|PG12B_HUMAN	tr|S7P973|S7P973_MYOBR
OG0002045	sp|Q9H974|QTRT2_HUMAN, sp|Q9BXR0|TGT_HUMAN	tr|S7NZQ2|S7NZQ2_MYOBR
OG0002046	sp|Q9UPT8|ZC3H4_HUMAN	tr|S7NXX0|S7NXX0_MYOBR, tr|S7MHP7|S7MHP7_MYOBR
OG0002047	sp|C9JH25|PRRT4_HUMAN, sp|Q5FWE3|PRRT3_HUMAN	tr|S7PHG2|S7PHG2_MYOBR
OG0002048	sp|O94876|TMCC1_HUMAN, sp|O75069|TMCC2_HUMAN	tr|S7NQT5|S7NQT5_MYOBR
OG0002049	sp|O94769|ECM2_HUMAN	tr|S7NTI1|S7NTI1_MYOBR, tr|S7NIP6|S7NIP6_MYOBR
OG0002050	sp|P28562|DUS1_HUMAN, sp|Q13115|DUS4_HUMAN	tr|S7NEU2|S7NEU2_MYOBR
OG0002051	sp|Q2VYF4|LETM2_HUMAN, sp|O95202|LETM1_HUMAN	tr|S7NV97|S7NV97_MYOBR
OG0002052	sp|Q86T24|KAISO_HUMAN	tr|S7N2Z0|S7N2Z0_MYOBR, tr|S7NPM6|S7NPM6_MYOBR
OG0002053	sp|Q9UNH7|SNX6_HUMAN, sp|Q86XE0|SNX32_HUMAN	tr|S7MUD7|S7MUD7_MYOBR
OG0002054	sp|A6ND36|FA83G_HUMAN, sp|Q8NEG4|FA83F_HUMAN	tr|S7PR49|S7PR49_MYOBR
OG0002055	sp|Q8TDB8|GTR14_HUMAN, sp|P11169|GTR3_HUMAN	tr|S7MN01|S7MN01_MYOBR
OG0002056	sp|Q8TEX9|IPO4_HUMAN	tr|S7MJK7|S7MJK7_MYOBR, tr|S7MKH3|S7MKH3_MYOBR
OG0002058	sp|Q9BZJ0|CRNL1_HUMAN	tr|S7MT50|S7MT50_MYOBR, tr|S7N6I4|S7N6I4_MYOBR
OG0002059	sp|Q96K62|ZBT45_HUMAN, sp|Q9HC78|ZBT20_HUMAN	tr|S7PRA4|S7PRA4_MYOBR
OG0002060	sp|A0PJX2|TLDC2_HUMAN	tr|S7MXE2|S7MXE2_MYOBR, tr|S7MIE9|S7MIE9_MYOBR
OG0002061	sp|A8MTL3|R212B_HUMAN, sp|Q495C1|RN212_HUMAN	tr|S7NJI4|S7NJI4_MYOBR
OG0002063	sp|O75445|USH2A_HUMAN	tr|S7NFY3|S7NFY3_MYOBR, tr|S7N0E8|S7N0E8_MYOBR
OG0002064	sp|P00966|ASSY_HUMAN	tr|S7NPY3|S7NPY3_MYOBR, tr|S7P3H8|S7P3H8_MYOBR
OG0002065	sp|P05455|LA_HUMAN, sp|Q4G0J3|LARP7_HUMAN	tr|S7NXA9|S7NXA9_MYOBR
OG0002066	sp|P0CG30|GSTT2_HUMAN, sp|P0CG29|GST2_HUMAN	tr|S7NTQ6|S7NTQ6_MYOBR
OG0002067	sp|Q96SC8|DMTA2_HUMAN, sp|Q5VZB9|DMRTA_HUMAN	tr|S7NRA6|S7NRA6_MYOBR
OG0002068	sp|Q9NUJ7|PLCX1_HUMAN, sp|Q63HM9|PLCX3_HUMAN	tr|S7N9R3|S7N9R3_MYOBR
OG0002069	sp|Q6P2C8|MED27_HUMAN	tr|S7NGK6|S7NGK6_MYOBR, tr|S7NJM6|S7NJM6_MYOBR
OG0002070	sp|Q8WVP7|LMBR1_HUMAN, sp|Q6UX01|LMBRL_HUMAN	tr|S7Q1C5|S7Q1C5_MYOBR
OG0002071	sp|O43300|LRRT2_HUMAN, sp|Q86UE6|LRRT1_HUMAN	tr|S7NNI3|S7NNI3_MYOBR
OG0002072	sp|Q8IXZ2|ZC3H3_HUMAN	tr|S7MUG0|S7MUG0_MYOBR, tr|S7PUA0|S7PUA0_MYOBR
OG0002074	sp|O14526|FCHO1_HUMAN, sp|Q0JRZ9|FCHO2_HUMAN	tr|S7MFJ7|S7MFJ7_MYOBR
OG0002075	sp|Q13469|NFAC2_HUMAN, sp|O95644|NFAC1_HUMAN	tr|S7MTJ3|S7MTJ3_MYOBR
OG0002076	sp|P12525|MYCP1_HUMAN, sp|P12524|MYCL_HUMAN	tr|S7MXM9|S7MXM9_MYOBR
OG0002077	sp|P26010|ITB7_HUMAN	tr|S7PG92|S7PG92_MYOBR, tr|S7MYE8|S7MYE8_MYOBR
OG0002078	sp|P52298|NCBP2_HUMAN	tr|S7MRT6|S7MRT6_MYOBR, tr|S7PU26|S7PU26_MYOBR
OG0002079	sp|Q3SXY8|AR13B_HUMAN, sp|Q5H913|AR13A_HUMAN	tr|S7NFB3|S7NFB3_MYOBR
OG0002080	sp|Q86SQ0|PHLB2_HUMAN, sp|Q86UU1|PHLB1_HUMAN	tr|S7PMS3|S7PMS3_MYOBR
OG0002081	sp|Q8N335|GPD1L_HUMAN, sp|P21695|GPDA_HUMAN	tr|S7Q1A6|S7Q1A6_MYOBR
OG0002082	sp|Q96NE9|FRMD6_HUMAN, sp|Q8N878|FRMD1_HUMAN	tr|S7PKX8|S7PKX8_MYOBR
OG0002083	sp|Q8WYQ9|ZCH14_HUMAN, sp|Q9C0B9|ZCHC2_HUMAN	tr|S7NJ49|S7NJ49_MYOBR
OG0002084	sp|Q96FL9|GLT14_HUMAN, sp|Q10471|GALT2_HUMAN	tr|S7QFP8|S7QFP8_MYOBR
OG0002085	sp|O15318|RPC7_HUMAN, sp|Q9BT43|RPC7L_HUMAN	tr|S7NQB7|S7NQB7_MYOBR
OG0002086	sp|Q9NPC4|A4GAT_HUMAN, sp|Q9UNA3|A4GCT_HUMAN	tr|S7P286|S7P286_MYOBR
OG0002087	sp|O00755|WNT7A_HUMAN, sp|P56706|WNT7B_HUMAN	tr|S7QGL2|S7QGL2_MYOBR
OG0002088	sp|O15037|KHNYN_HUMAN, sp|O75113|N4BP1_HUMAN	tr|S7P0W0|S7P0W0_MYOBR
OG0002089	sp|P00918|CAH2_HUMAN	tr|S7NGU0|S7NGU0_MYOBR, tr|S7NKD2|S7NKD2_MYOBR
OG0002090	sp|P18858|DNLI1_HUMAN, sp|P49916|DNLI3_HUMAN	tr|S7P8A3|S7P8A3_MYOBR
OG0002091	sp|Q13324|CRFR2_HUMAN, sp|P34998|CRFR1_HUMAN	tr|S7P5Z8|S7P5Z8_MYOBR
OG0002092	sp|P41159|LEP_HUMAN	tr|S7MY12|S7MY12_MYOBR, tr|S7NUA4|S7NUA4_MYOBR
OG0002094	sp|Q99715|COCA1_HUMAN, sp|Q05707|COEA1_HUMAN	tr|S7Q9B2|S7Q9B2_MYOBR
OG0002095	sp|Q8TDG4|HELQ_HUMAN	tr|S7P3L8|S7P3L8_MYOBR, tr|S7MER2|S7MER2_MYOBR
OG0002096	sp|Q8TB24|RIN3_HUMAN, sp|Q8WYP3|RIN2_HUMAN	tr|S7PBQ1|S7PBQ1_MYOBR
OG0002097	sp|P61326|MGN_HUMAN, sp|Q96A72|MGN2_HUMAN	tr|S7PCV7|S7PCV7_MYOBR
OG0002098	sp|Q53GL7|PAR10_HUMAN, sp|Q9NR21|PAR11_HUMAN	tr|S7NBJ9|S7NBJ9_MYOBR
OG0002099	sp|B2RC85|R10B2_HUMAN, sp|P0C881|R10B1_HUMAN	tr|S7NF80|S7NF80_MYOBR
OG0002100	sp|P14316|IRF2_HUMAN, sp|P10914|IRF1_HUMAN	tr|S7MSM3|S7MSM3_MYOBR
OG0002101	sp|P49247|RPIA_HUMAN	tr|S7QFS1|S7QFS1_MYOBR, tr|S7QA48|S7QA48_MYOBR
OG0002102	sp|Q15019|SEPT2_HUMAN	tr|S7MGC8|S7MGC8_MYOBR, tr|S7P5W0|S7P5W0_MYOBR
OG0002103	sp|Q5T8D3|ACBD5_HUMAN, sp|Q8NC06|ACBD4_HUMAN	tr|S7P7Y7|S7P7Y7_MYOBR
OG0002104	sp|Q5TA50|CPTP_HUMAN, sp|A6NH11|GLTD2_HUMAN	tr|S7PQT0|S7PQT0_MYOBR
OG0002105	sp|Q400G9|AMZ1_HUMAN, sp|Q86W34|AMZ2_HUMAN	tr|S7PRY3|S7PRY3_MYOBR
OG0002106	sp|Q8N3C7|CLIP4_HUMAN, sp|Q96DZ5|CLIP3_HUMAN	tr|S7MM96|S7MM96_MYOBR
OG0002107	sp|Q969M7|UBE2F_HUMAN	tr|S7PBK7|S7PBK7_MYOBR, tr|S7MPH8|S7MPH8_MYOBR
OG0002108	sp|Q9BQT9|CSTN3_HUMAN	tr|S7MRM0|S7MRM0_MYOBR, tr|S7N809|S7N809_MYOBR
OG0002109	sp|Q9H987|SYP2L_HUMAN, sp|Q9UMS6|SYNP2_HUMAN	tr|S7MQZ4|S7MQZ4_MYOBR
OG0002110	sp|Q9NVX2|NLE1_HUMAN, sp|P43034|LIS1_HUMAN	tr|S7NYI2|S7NYI2_MYOBR
OG0002111	sp|Q13636|RAB31_HUMAN, sp|Q9UL26|RB22A_HUMAN	tr|S7MUK7|S7MUK7_MYOBR
OG0002112	sp|Q6ZP29|LAAT1_HUMAN, sp|A1A4F0|S66AL_HUMAN	tr|S7QAR6|S7QAR6_MYOBR
OG0002113	sp|A6NGW2|STRCL_HUMAN, sp|Q7RTU9|STRC_HUMAN	tr|S7NBN1|S7NBN1_MYOBR
OG0002115	sp|P51800|CLCKA_HUMAN, sp|P51801|CLCKB_HUMAN	tr|S7NTJ4|S7NTJ4_MYOBR
OG0002116	sp|Q58EX2|SDK2_HUMAN, sp|Q7Z5N4|SDK1_HUMAN	tr|S7NEE4|S7NEE4_MYOBR
OG0002117	sp|A6NCM1|IQCAL_HUMAN, sp|Q86XH1|DRC11_HUMAN	tr|S7PRJ0|S7PRJ0_MYOBR
OG0002118	sp|Q96AT9|RPE_HUMAN, sp|Q2QD12|RPEL1_HUMAN	tr|S7PVV1|S7PVV1_MYOBR
OG0002119	sp|Q8N7R1|P1L12_HUMAN, sp|Q96KW2|P12L2_HUMAN	tr|S7MY37|S7MY37_MYOBR
OG0002120	sp|Q9UPE1|SRPK3_HUMAN, sp|Q96SB4|SRPK1_HUMAN	tr|S7NIW6|S7NIW6_MYOBR
OG0002121	sp|Q9NZT2|OGFR_HUMAN, sp|Q5TC84|OGRL1_HUMAN	tr|S7PYQ8|S7PYQ8_MYOBR
OG0002123	sp|O75179|ANR17_HUMAN	tr|S7NIN9|S7NIN9_MYOBR, tr|S7NC06|S7NC06_MYOBR
OG0002124	sp|P51688|SPHM_HUMAN, sp|P15289|ARSA_HUMAN	tr|S7MZH9|S7MZH9_MYOBR
OG0002125	sp|Q15319|PO4F3_HUMAN, sp|Q01851|PO4F1_HUMAN	tr|S7NSP2|S7NSP2_MYOBR
OG0002126	sp|Q01973|ROR1_HUMAN, sp|Q01974|ROR2_HUMAN	tr|S7PVQ7|S7PVQ7_MYOBR
OG0002128	sp|Q14142|TRI14_HUMAN, sp|Q5W0U4|BSPRY_HUMAN	tr|S7PIB4|S7PIB4_MYOBR
OG0002129	sp|P10176|COX8A_HUMAN, sp|Q7Z4L0|COX8C_HUMAN	tr|S7PBC0|S7PBC0_MYOBR
OG0002130	sp|Q8N806|UBR7_HUMAN	tr|S7NCV4|S7NCV4_MYOBR, tr|S7Q4W4|S7Q4W4_MYOBR
OG0002131	sp|Q96J66|MRP8_HUMAN, sp|Q96J65|MRP9_HUMAN	tr|S7NIV4|S7NIV4_MYOBR
OG0002132	sp|O15353|FOXN1_HUMAN, sp|Q96NZ1|FOXN4_HUMAN	tr|S7Q0K6|S7Q0K6_MYOBR
OG0002133	sp|Q9HCI6|K1586_HUMAN, sp|Q9Y4E5|ZN451_HUMAN	tr|S7PDE7|S7PDE7_MYOBR
OG0002135	sp|P10398|ARAF_HUMAN, sp|P04049|RAF1_HUMAN	tr|S7PNX6|S7PNX6_MYOBR
OG0002136	sp|P62318|SMD3_HUMAN	tr|S7NTQ9|S7NTQ9_MYOBR, tr|S7NT56|S7NT56_MYOBR
OG0002137	sp|Q9H4Y5|GSTO2_HUMAN, sp|P78417|GSTO1_HUMAN	tr|S7Q2Q7|S7Q2Q7_MYOBR
OG0002139	sp|Q96RJ6|FER3L_HUMAN, sp|Q7RTU4|BHA09_HUMAN	tr|S7N641|S7N641_MYOBR
OG0002140	sp|Q8N2K0|ABD12_HUMAN, sp|Q7Z5M8|AB12B_HUMAN	tr|S7MWE5|S7MWE5_MYOBR
OG0002141	sp|Q8NGJ7|O51A2_HUMAN, sp|Q8NGJ6|O51A4_HUMAN	tr|S7PCX8|S7PCX8_MYOBR
OG0002143	sp|Q96T37|RBM15_HUMAN, sp|Q96T58|MINT_HUMAN	tr|S7MHE3|S7MHE3_MYOBR
OG0002144	sp|Q9NQF3|SERHL_HUMAN, sp|Q9H4I8|SEHL2_HUMAN	tr|S7MIJ5|S7MIJ5_MYOBR
OG0002145	sp|Q9NY26|S39A1_HUMAN	tr|S7Q933|S7Q933_MYOBR, tr|S7MVK0|S7MVK0_MYOBR
OG0002146	sp|Q9UNQ0|ABCG2_HUMAN	tr|S7MMP6|S7MMP6_MYOBR, tr|S7P2H8|S7P2H8_MYOBR
OG0002147	sp|O14544|SOCS6_HUMAN, sp|O14512|SOCS7_HUMAN	tr|S7PAZ9|S7PAZ9_MYOBR
OG0002148	sp|Q5VWT5|FYB2_HUMAN, sp|O15117|FYB1_HUMAN	tr|S7N3Q6|S7N3Q6_MYOBR
OG0002149	sp|Q16787|LAMA3_HUMAN, sp|O15230|LAMA5_HUMAN	tr|S7PPF3|S7PPF3_MYOBR
OG0002150	sp|Q8N130|NPT2C_HUMAN, sp|O95436|NPT2B_HUMAN	tr|S7PUY2|S7PUY2_MYOBR
OG0002151	sp|Q07912|ACK1_HUMAN	tr|S7NS96|S7NS96_MYOBR, tr|S7PME9|S7PME9_MYOBR
OG0002152	sp|Q96P50|ACAP3_HUMAN, sp|Q15057|ACAP2_HUMAN	tr|S7N7F8|S7N7F8_MYOBR
OG0002153	sp|Q15834|CC85B_HUMAN, sp|A6NKD9|CC85C_HUMAN	tr|S7NES3|S7NES3_MYOBR
OG0002154	sp|Q56VL3|OCAD2_HUMAN, sp|Q9NX40|OCAD1_HUMAN	tr|S7P1Q6|S7P1Q6_MYOBR
OG0002155	sp|Q9UHV7|MED13_HUMAN, sp|Q71F56|MD13L_HUMAN	tr|S7MPJ3|S7MPJ3_MYOBR
OG0002156	sp|Q9C0F0|ASXL3_HUMAN, sp|Q76L83|ASXL2_HUMAN	tr|S7N9Y7|S7N9Y7_MYOBR
OG0002157	sp|Q96CM3|RUSD4_HUMAN, sp|Q8IZ73|RUSD2_HUMAN	tr|S7N0R5|S7N0R5_MYOBR
OG0002158	sp|Q8N4C7|STX19_HUMAN, sp|O75558|STX11_HUMAN	tr|S7MIN0|S7MIN0_MYOBR
OG0002159	sp|Q8TDJ6|DMXL2_HUMAN, sp|Q9Y485|DMXL1_HUMAN	tr|S7MFC6|S7MFC6_MYOBR
OG0002160	sp|Q96CM4|NXNL1_HUMAN, sp|Q5VZ03|NXNL2_HUMAN	tr|S7N698|S7N698_MYOBR
OG0002161	sp|Q96GL9|F163A_HUMAN, sp|P0C2L3|F163B_HUMAN	tr|S7PZP2|S7PZP2_MYOBR
OG0002163	sp|Q8WWQ2|HPSE2_HUMAN, sp|Q9Y251|HPSE_HUMAN	tr|S7NR09|S7NR09_MYOBR
OG0002164	sp|B3SHH9|TM114_HUMAN, sp|A6NFC5|TM235_HUMAN	tr|S7N742|S7N742_MYOBR
OG0002165	sp|O00458|IFRD1_HUMAN, sp|Q12894|IFRD2_HUMAN	tr|S7MEQ9|S7MEQ9_MYOBR
OG0002166	sp|O94929|ABLM3_HUMAN, sp|Q6H8Q1|ABLM2_HUMAN	tr|S7PHW7|S7PHW7_MYOBR
OG0002167	sp|P01871|IGHM_HUMAN	tr|S7NIP2|S7NIP2_MYOBR, tr|S7P2W8|S7P2W8_MYOBR
OG0002168	sp|Q8N680|ZBTB2_HUMAN, sp|P24278|ZBT25_HUMAN	tr|S7NPR1|S7NPR1_MYOBR
OG0002169	sp|P59190|RAB15_HUMAN	tr|S7MFH9|S7MFH9_MYOBR, tr|S7N6F4|S7N6F4_MYOBR
OG0002170	sp|Q09328|MGT5A_HUMAN, sp|Q3V5L5|MGT5B_HUMAN	tr|S7MXQ3|S7MXQ3_MYOBR
OG0002171	sp|Q9NPD7|NRN1_HUMAN, sp|Q496H8|NRN1L_HUMAN	tr|S7MYX6|S7MYX6_MYOBR
OG0002172	sp|Q8N6M0|OTU6B_HUMAN, sp|Q7L8S5|OTU6A_HUMAN	tr|S7MUG6|S7MUG6_MYOBR
OG0002173	sp|Q8NGT1|OR2K2_HUMAN, sp|Q8NGS4|O13F1_HUMAN	tr|S7MH21|S7MH21_MYOBR
OG0002174	sp|Q8TBJ4|PLPR1_HUMAN, sp|Q32ZL2|PLPR5_HUMAN	tr|S7N180|S7N180_MYOBR
OG0002175	sp|Q96PB7|NOE3_HUMAN, sp|Q99784|NOE1_HUMAN	tr|S7ND85|S7ND85_MYOBR
OG0002176	sp|O43291|SPIT2_HUMAN	tr|S7NT85|S7NT85_MYOBR, tr|S7N3E2|S7N3E2_MYOBR
OG0002177	sp|P49221|TGM4_HUMAN, sp|O43548|TGM5_HUMAN	tr|S7PUU9|S7PUU9_MYOBR
OG0002178	sp|O75056|SDC3_HUMAN	tr|S7NUF7|S7NUF7_MYOBR, tr|S7N826|S7N826_MYOBR
OG0002179	sp|Q5TGJ6|HDGL1_HUMAN, sp|P51858|HDGF_HUMAN	tr|S7N230|S7N230_MYOBR
OG0002180	sp|Q9P2R6|RERE_HUMAN, sp|P54259|ATN1_HUMAN	tr|S7N814|S7N814_MYOBR
OG0002181	sp|Q06055|AT5G2_HUMAN	tr|S7MY27|S7MY27_MYOBR, tr|S7Q1C1|S7Q1C1_MYOBR
OG0002182	sp|Q49AH0|CDNF_HUMAN, sp|P55145|MANF_HUMAN	tr|S7NJD1|S7NJD1_MYOBR
OG0002183	sp|Q8N7E2|CBLL2_HUMAN, sp|Q75N03|HAKAI_HUMAN	tr|S7MFQ0|S7MFQ0_MYOBR
OG0002184	sp|Q6ZTU2|E400N_HUMAN, sp|Q96L91|EP400_HUMAN	tr|S7PMM8|S7PMM8_MYOBR
OG0002185	sp|Q99638|RAD9A_HUMAN, sp|Q6WBX8|RAD9B_HUMAN	tr|S7P8Q1|S7P8Q1_MYOBR
OG0002186	sp|Q96RQ1|ERGI2_HUMAN, sp|Q9Y282|ERGI3_HUMAN	tr|S7NHS2|S7NHS2_MYOBR
OG0002188	sp|O75787|RENR_HUMAN	tr|S7NH49|S7NH49_MYOBR, tr|S7N7D3|S7N7D3_MYOBR
OG0002189	sp|P05496|AT5G1_HUMAN	tr|S7MJM5|S7MJM5_MYOBR, tr|S7N0E4|S7N0E4_MYOBR
OG0002190	sp|B7ZAQ6|GPHRA_HUMAN, sp|P0CG08|GPHRB_HUMAN	tr|S7QE32|S7QE32_MYOBR
OG0002191	sp|O75462|CRLF1_HUMAN, sp|P16471|PRLR_HUMAN	tr|S7N6I2|S7N6I2_MYOBR
OG0002192	sp|P17152|TMM11_HUMAN	tr|S7MZS4|S7MZS4_MYOBR, tr|S7N4L9|S7N4L9_MYOBR
OG0002193	sp|Q07687|DLX2_HUMAN, sp|P56178|DLX5_HUMAN	tr|S7PZ81|S7PZ81_MYOBR
OG0002194	sp|P78415|IRX3_HUMAN, sp|P78414|IRX1_HUMAN	tr|S7NY03|S7NY03_MYOBR
OG0002195	sp|P81274|GPSM2_HUMAN, sp|Q86YR5|GPSM1_HUMAN	tr|S7P1F3|S7P1F3_MYOBR
OG0002196	sp|Q14966|ZN638_HUMAN	tr|S7MVZ6|S7MVZ6_MYOBR, tr|S7MCM8|S7MCM8_MYOBR
OG0002197	sp|Q496Y0|LONF3_HUMAN, sp|Q1L5Z9|LONF2_HUMAN	tr|S7MJF4|S7MJF4_MYOBR
OG0002198	sp|Q6UWB1|I27RA_HUMAN, sp|Q99665|I12R2_HUMAN	tr|S7PLE2|S7PLE2_MYOBR
OG0002199	sp|Q86T20|SIM29_HUMAN	tr|S7PCS4|S7PCS4_MYOBR, tr|S7Q8Y2|S7Q8Y2_MYOBR
OG0002200	sp|Q86VZ2|WDR5B_HUMAN, sp|P61964|WDR5_HUMAN	tr|S7NAS2|S7NAS2_MYOBR
OG0002201	sp|Q92911|SC5A5_HUMAN, sp|Q8N695|SC5A8_HUMAN	tr|S7NJP9|S7NJP9_MYOBR
OG0002202	sp|Q9Y272|RASD1_HUMAN, sp|Q96D21|RHES_HUMAN	tr|S7NNX1|S7NNX1_MYOBR
OG0002203	sp|Q8N3X6|LCORL_HUMAN, sp|Q96JN0|LCOR_HUMAN	tr|S7Q2J4|S7Q2J4_MYOBR
OG0002204	sp|Q9NZ01|TECR_HUMAN, sp|Q5HYJ1|TECRL_HUMAN	tr|S7PHE8|S7PHE8_MYOBR
OG0002205	sp|Q9Y236|OSGI2_HUMAN, sp|Q9UJX0|OSGI1_HUMAN	tr|S7P5H2|S7P5H2_MYOBR
OG0002206	sp|O75534|CSDE1_HUMAN	tr|S7N4Y4|S7N4Y4_MYOBR, tr|S7MJW5|S7MJW5_MYOBR
OG0002207	sp|Q13151|ROA0_HUMAN	tr|S7NR58|S7NR58_MYOBR, tr|S7NHM3|S7NHM3_MYOBR
OG0002208	sp|Q14088|RB33A_HUMAN, sp|Q3YEC7|RABL6_HUMAN	tr|S7N409|S7N409_MYOBR
OG0002209	sp|Q14766|LTBP1_HUMAN, sp|Q9NS15|LTBP3_HUMAN	tr|S7QFN8|S7QFN8_MYOBR
OG0002210	sp|Q8N4S9|MALD2_HUMAN	tr|S7NUW1|S7NUW1_MYOBR, tr|S7MFI8|S7MFI8_MYOBR
OG0002211	sp|Q8TCU5|NMD3A_HUMAN, sp|O60391|NMD3B_HUMAN	tr|S7MUN0|S7MUN0_MYOBR
OG0002212	sp|Q96HQ2|C2AIL_HUMAN, sp|Q9NXV6|CARF_HUMAN	tr|S7NPL8|S7NPL8_MYOBR
OG0002213	sp|Q96P71|NECA3_HUMAN, sp|Q8N987|NECA1_HUMAN	tr|S7NFU5|S7NFU5_MYOBR
OG0002214	sp|Q99750|MDFI_HUMAN, sp|Q9P1T7|MDFIC_HUMAN	tr|S7Q212|S7Q212_MYOBR
OG0002215	sp|Q7Z5J4|RAI1_HUMAN, sp|Q9UGU0|TCF20_HUMAN	tr|S7P282|S7P282_MYOBR
OG0002217	sp|O15541|R113A_HUMAN, sp|Q8IZP6|R113B_HUMAN	tr|S7P737|S7P737_MYOBR
OG0002218	sp|P08473|NEP_HUMAN, sp|Q495T6|MMEL1_HUMAN	tr|S7N6I0|S7N6I0_MYOBR
OG0002219	sp|P30273|FCERG_HUMAN, sp|P20963|CD3Z_HUMAN	tr|S7NGL0|S7NGL0_MYOBR
OG0002220	sp|O76039|CDKL5_HUMAN, sp|Q00532|CDKL1_HUMAN	tr|S7MYS9|S7MYS9_MYOBR
OG0002221	sp|Q02410|APBA1_HUMAN, sp|Q99767|APBA2_HUMAN	tr|S7MWQ0|S7MWQ0_MYOBR
OG0002222	sp|Q12791|KCMA1_HUMAN, sp|A8MYU2|KCNU1_HUMAN	tr|S7MQY5|S7MQY5_MYOBR
OG0002223	sp|P18545|CNRG_HUMAN, sp|Q13956|CNCG_HUMAN	tr|S7QBV7|S7QBV7_MYOBR
OG0002224	sp|Q9HBM6|TAF9B_HUMAN, sp|Q16594|TAF9_HUMAN	tr|S7PTC4|S7PTC4_MYOBR
