Orthogroup	Homo_sapiens	Puma_concolor
OG0002297	sp|Q14964|RB39A_HUMAN, sp|Q96DA2|RB39B_HUMAN	tr|A0A6P6IQK8|A0A6P6IQK8_PUMCO
OG0002298	sp|Q8NC01|CLC1A_HUMAN	tr|A0A6P6IDP3|A0A6P6IDP3_PUMCO, tr|A0A6P6IHE6|A0A6P6IHE6_PUMCO
OG0002299	sp|A6NNA2|SRRM3_HUMAN, sp|Q9UQ35|SRRM2_HUMAN	tr|A0A6P6HAH7|A0A6P6HAH7_PUMCO
OG0002302	sp|Q15646|OASL_HUMAN	tr|A0A6P6IMS9|A0A6P6IMS9_PUMCO, tr|A0A6P6IM63|A0A6P6IM63_PUMCO
OG0002303	sp|Q3T8J9|GON4L_HUMAN, sp|Q9H869|YYAP1_HUMAN	tr|A0A6P6H5N2|A0A6P6H5N2_PUMCO
OG0002304	sp|Q9H0K4|RSH6A_HUMAN, sp|Q5TD94|RSH4A_HUMAN	tr|A0A6P6I0F1|A0A6P6I0F1_PUMCO
OG0002305	sp|Q9UBD3|XCL2_HUMAN, sp|P47992|XCL1_HUMAN	tr|A0A6P6I2Q5|A0A6P6I2Q5_PUMCO
OG0002306	sp|Q6ZT77|ZN826_HUMAN, sp|Q49A33|Z876P_HUMAN	tr|A0A6P6H490|A0A6P6H490_PUMCO
OG0002307	sp|Q86VY4|TSYL5_HUMAN	tr|A0A6P6HTN1|A0A6P6HTN1_PUMCO, tr|A0A6P6HU97|A0A6P6HU97_PUMCO
OG0002308	sp|Q9H1H1|GTSFL_HUMAN	tr|A0A6P6IEP8|A0A6P6IEP8_PUMCO, tr|A0A6P6IJE0|A0A6P6IJE0_PUMCO
OG0002309	sp|Q9NQW5|PRDM7_HUMAN, sp|Q9NQV7|PRDM9_HUMAN	tr|A0A6P6HMK6|A0A6P6HMK6_PUMCO
OG0002310	sp|Q9UHR4|BI2L1_HUMAN, sp|Q9UQB8|BAIP2_HUMAN	tr|A0A6P6HUV6|A0A6P6HUV6_PUMCO
OG0002311	sp|Q8NET1|D108B_HUMAN, sp|A8MXU0|DB108_HUMAN	tr|A0A6P6IPE7|A0A6P6IPE7_PUMCO
OG0002312	sp|P10720|PF4V_HUMAN, sp|P02776|PLF4_HUMAN	tr|A0A6P6HQT5|A0A6P6HQT5_PUMCO
OG0002313	sp|P05413|FABPH_HUMAN, sp|O15540|FABP7_HUMAN	tr|A0A6P6I093|A0A6P6I093_PUMCO
OG0002314	sp|P35080|PROF2_HUMAN	tr|A0A6P6H0D7|A0A6P6H0D7_PUMCO, tr|A0A6P6IP55|A0A6P6IP55_PUMCO
OG0002315	sp|P35462|DRD3_HUMAN, sp|P21917|DRD4_HUMAN	tr|A0A6P6H0Y3|A0A6P6H0Y3_PUMCO
OG0002316	sp|Q8N2I2|ZN619_HUMAN, sp|Q6ZNG0|ZN620_HUMAN	tr|A0A6P6H1F3|A0A6P6H1F3_PUMCO
OG0002317	sp|Q8N5W9|RFLB_HUMAN, sp|Q6ZTI6|RFLA_HUMAN	tr|A0A6P6HF43|A0A6P6HF43_PUMCO
OG0002319	sp|P00367|DHE3_HUMAN, sp|P49448|DHE4_HUMAN	tr|A0A6P6HDC3|A0A6P6HDC3_PUMCO
OG0002320	sp|P25054|APC_HUMAN, sp|O95996|APCL_HUMAN	tr|A0A6P6HTV6|A0A6P6HTV6_PUMCO
OG0002321	sp|P61764|STXB1_HUMAN, sp|Q15833|STXB2_HUMAN	tr|A0A6P6HRM1|A0A6P6HRM1_PUMCO
OG0002322	sp|Q658Y4|F91A1_HUMAN, sp|P0C866|F91A2_HUMAN	tr|A0A6P6HTG3|A0A6P6HTG3_PUMCO
OG0002323	sp|Q96SB3|NEB2_HUMAN, sp|Q9ULJ8|NEB1_HUMAN	tr|A0A6P6IAX1|A0A6P6IAX1_PUMCO
OG0002324	sp|Q9NZN9|AIPL1_HUMAN, sp|O00170|AIP_HUMAN	tr|A0A6P6H690|A0A6P6H690_PUMCO
OG0002325	sp|Q14774|HLX_HUMAN, sp|A6NMT0|DBX1_HUMAN	tr|A0A6P6I8K8|A0A6P6I8K8_PUMCO
OG0002326	sp|P06730|IF4E_HUMAN, sp|A6NMX2|I4E1B_HUMAN	tr|A0A6P6HQC1|A0A6P6HQC1_PUMCO
OG0002327	sp|P51553|IDH3G_HUMAN	tr|A0A6P6I7H2|A0A6P6I7H2_PUMCO, tr|A0A6P6INK4|A0A6P6INK4_PUMCO
OG0002328	sp|Q6UUV9|CRTC1_HUMAN, sp|Q53ET0|CRTC2_HUMAN	tr|A0A6P6H7G9|A0A6P6H7G9_PUMCO
OG0002329	sp|Q3ZCX4|ZN568_HUMAN, sp|Q5MCW4|ZN569_HUMAN	tr|A0A6P6H3L3|A0A6P6H3L3_PUMCO
OG0002330	sp|P31268|HXA7_HUMAN, sp|P09629|HXB7_HUMAN	tr|A0A6P6HD21|A0A6P6HD21_PUMCO
OG0002331	sp|O95190|OAZ2_HUMAN, sp|P54368|OAZ1_HUMAN	tr|A0A6P6HG74|A0A6P6HG74_PUMCO
OG0002332	sp|P06727|APOA4_HUMAN, sp|Q6Q788|APOA5_HUMAN	tr|A0A6P6ICN6|A0A6P6ICN6_PUMCO
OG0002333	sp|Q9NVW2|RNF12_HUMAN	tr|A0A6P6IRD8|A0A6P6IRD8_PUMCO, tr|A0A6P6IT86|A0A6P6IT86_PUMCO
OG0002334	sp|Q9UM47|NOTC3_HUMAN, sp|P46531|NOTC1_HUMAN	tr|A0A6P6H7D2|A0A6P6H7D2_PUMCO
OG0002335	sp|Q8IUE0|TF2LY_HUMAN, sp|Q8IUE1|TF2LX_HUMAN	tr|A0A6P6IPP0|A0A6P6IPP0_PUMCO
OG0002336	sp|Q1AE95|T183B_HUMAN, sp|Q8IXX5|T183A_HUMAN	tr|A0A6P6HLT0|A0A6P6HLT0_PUMCO
OG0002337	sp|O15335|CHAD_HUMAN, sp|P14770|GPIX_HUMAN	tr|A0A6P6HQH2|A0A6P6HQH2_PUMCO
OG0002338	sp|Q8WTT2|NOC3L_HUMAN, sp|Q9BVI4|NOC4L_HUMAN	tr|A0A6P6HE12|A0A6P6HE12_PUMCO
OG0002339	sp|Q9Y4W6|AFG32_HUMAN	tr|A0A6P6IGY0|A0A6P6IGY0_PUMCO, tr|A0A6P6H720|A0A6P6H720_PUMCO
OG0002340	sp|Q8WWM9|CYGB_HUMAN, sp|P02008|HBAZ_HUMAN	tr|A0A6P6HU70|A0A6P6HU70_PUMCO
OG0002341	sp|P50391|NPY4R_HUMAN, sp|P0DQD5|NPY42_HUMAN	tr|A0A6P6HEL2|A0A6P6HEL2_PUMCO
OG0002342	sp|Q5T4W7|ARTN_HUMAN, sp|O60542|PSPN_HUMAN	tr|A0A6P6H9F0|A0A6P6H9F0_PUMCO
OG0002343	sp|P21127|CD11B_HUMAN, sp|Q9UQ88|CD11A_HUMAN	tr|A0A6P6IRU4|A0A6P6IRU4_PUMCO
OG0002344	sp|O00757|F16P2_HUMAN, sp|P09467|F16P1_HUMAN	tr|A0A6P6IGQ9|A0A6P6IGQ9_PUMCO
OG0002345	sp|P54619|AAKG1_HUMAN	tr|A0A6P6IB63|A0A6P6IB63_PUMCO, tr|A0A6P6IDR4|A0A6P6IDR4_PUMCO
OG0002346	sp|Q8WVI7|PPR1C_HUMAN, sp|Q9UD71|PPR1B_HUMAN	tr|A0A6P6IVV8|A0A6P6IVV8_PUMCO
OG0002347	sp|Q9UBD9|CLCF1_HUMAN	tr|A0A6P6H685|A0A6P6H685_PUMCO, tr|A0A6P6HIH3|A0A6P6HIH3_PUMCO
OG0002348	tr|A0A3B3IU46|A0A3B3IU46_HUMAN, sp|Q9BTL3|RAMAC_HUMAN	tr|A0A6P6HIU8|A0A6P6HIU8_PUMCO
OG0002349	sp|A6NP61|ZAR1L_HUMAN, sp|Q86SH2|ZAR1_HUMAN	tr|A0A6P6HY37|A0A6P6HY37_PUMCO
OG0002350	sp|O75916|RGS9_HUMAN, sp|O94810|RGS11_HUMAN	tr|A0A6P6I864|A0A6P6I864_PUMCO
OG0002351	sp|P20719|HXA5_HUMAN, sp|Q00444|HXC5_HUMAN	tr|A0A6P6ID57|A0A6P6ID57_PUMCO
OG0002352	sp|Q96JN8|NEUL4_HUMAN, sp|Q9BR09|NEUL2_HUMAN	tr|A0A6P6III4|A0A6P6III4_PUMCO
OG0002353	sp|P34896|GLYC_HUMAN, sp|P34897|GLYM_HUMAN	tr|A0A6P6HK31|A0A6P6HK31_PUMCO
OG0002354	sp|Q14493|SLBP_HUMAN	tr|A0A6P6HQ24|A0A6P6HQ24_PUMCO, tr|A0A6P6HVY6|A0A6P6HVY6_PUMCO
OG0002355	sp|Q8WVZ9|KBTB7_HUMAN, sp|Q86V97|KBTB6_HUMAN	tr|A0A6P6HVC4|A0A6P6HVC4_PUMCO
OG0002356	sp|Q99500|S1PR3_HUMAN, sp|O95977|S1PR4_HUMAN	tr|A0A6P6IGX8|A0A6P6IGX8_PUMCO
OG0002357	sp|Q9H091|ZMY15_HUMAN	tr|A0A6P6HJW5|A0A6P6HJW5_PUMCO, tr|A0A6P6HL25|A0A6P6HL25_PUMCO
OG0002358	tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN, sp|Q15269|PWP2_HUMAN	tr|A0A6P6GZJ3|A0A6P6GZJ3_PUMCO
OG0002359	sp|P05019|IGF1_HUMAN, sp|P01344|IGF2_HUMAN	tr|A0A6P6I5M0|A0A6P6I5M0_PUMCO
OG0002360	sp|Q6P5S2|LEG1H_HUMAN	tr|A0A6P6I0U2|A0A6P6I0U2_PUMCO, tr|A0A6P6I232|A0A6P6I232_PUMCO
OG0002362	sp|Q8TBC3|SHKB1_HUMAN, sp|Q9Y597|KCTD3_HUMAN	tr|A0A6P6I932|A0A6P6I932_PUMCO
OG0002363	sp|Q9UKY3|CES1P_HUMAN, sp|P23141|EST1_HUMAN	tr|A0A6P6HLP9|A0A6P6HLP9_PUMCO
OG0002364	sp|P62424|RL7A_HUMAN	tr|A0A6P6GZQ6|A0A6P6GZQ6_PUMCO, tr|A0A6P6HXB8|A0A6P6HXB8_PUMCO
OG0002365	sp|Q16762|THTR_HUMAN, sp|P25325|THTM_HUMAN	tr|A0A6P6I5G9|A0A6P6I5G9_PUMCO
OG0002366	sp|Q8IY21|DDX60_HUMAN, sp|Q5H9U9|DDX6L_HUMAN	tr|A0A6P6HRH8|A0A6P6HRH8_PUMCO
OG0002367	sp|Q8N594|MPND_HUMAN, sp|Q5VVJ2|MYSM1_HUMAN	tr|A0A6P6GXP9|A0A6P6GXP9_PUMCO
OG0002368	sp|Q9BXW4|MLP3C_HUMAN	tr|A0A6P6I1Y5|A0A6P6I1Y5_PUMCO, tr|A0A6P6I265|A0A6P6I265_PUMCO
OG0002369	sp|Q15369|ELOC_HUMAN	tr|A0A6P6HTQ8|A0A6P6HTQ8_PUMCO, tr|A0A6P6HZD2|A0A6P6HZD2_PUMCO
OG0002370	sp|O95932|TGM3L_HUMAN, sp|Q08188|TGM3_HUMAN	tr|A0A6P6IK80|A0A6P6IK80_PUMCO
OG0002371	sp|Q68DX3|FRPD2_HUMAN, sp|Q6IN97|FRP2L_HUMAN	tr|A0A6P6HEZ7|A0A6P6HEZ7_PUMCO
OG0002372	sp|Q9NWY4|HPF1_HUMAN, sp|A8MVJ9|HPF1L_HUMAN	tr|A0A6P6HRN9|A0A6P6HRN9_PUMCO
OG0002373	sp|Q9Y487|VPP2_HUMAN	tr|A0A6P6ILH7|A0A6P6ILH7_PUMCO, tr|A0A6P6H6A0|A0A6P6H6A0_PUMCO
OG0002374	sp|Q16534|HLF_HUMAN, sp|Q10586|DBP_HUMAN	tr|A0A6P6HCX2|A0A6P6HCX2_PUMCO
OG0002375	sp|Q14258|TRI25_HUMAN	tr|A0A6P6I584|A0A6P6I584_PUMCO, tr|A0A6P6HI30|A0A6P6HI30_PUMCO
OG0002376	sp|Q7Z417|NUFP2_HUMAN	tr|A0A6P6H179|A0A6P6H179_PUMCO, tr|A0A6P6HFA5|A0A6P6HFA5_PUMCO
OG0002377	sp|O15523|DDX3Y_HUMAN, sp|O00571|DDX3X_HUMAN	tr|A0A6P6IPV8|A0A6P6IPV8_PUMCO
OG0002378	sp|P54252|ATX3_HUMAN, sp|Q9H3M9|ATX3L_HUMAN	tr|A0A6P6HHI5|A0A6P6HHI5_PUMCO
OG0002379	sp|P63167|DYL1_HUMAN	tr|A0A6P6HDJ9|A0A6P6HDJ9_PUMCO, tr|A0A6P6ILH1|A0A6P6ILH1_PUMCO
OG0002380	sp|Q9HA82|CERS4_HUMAN, sp|Q96G23|CERS2_HUMAN	tr|A0A6P6IQ72|A0A6P6IQ72_PUMCO
OG0002381	sp|Q75MW2|ZN767_HUMAN, sp|Q9UDV6|ZN212_HUMAN	tr|A0A6P6IC42|A0A6P6IC42_PUMCO
OG0002382	sp|P59095|STAR6_HUMAN, sp|Q9NSY2|STAR5_HUMAN	tr|A0A6P6IJT6|A0A6P6IJT6_PUMCO
OG0002383	sp|Q2M3W8|ZN181_HUMAN, sp|Q9NR11|ZN302_HUMAN	tr|A0A6P6H4L1|A0A6P6H4L1_PUMCO
OG0002384	sp|Q6NY19|KANK3_HUMAN, sp|Q63ZY3|KANK2_HUMAN	tr|A0A6P6H769|A0A6P6H769_PUMCO
OG0002385	sp|Q8NGQ4|O10Q1_HUMAN, sp|Q8NGF6|O10W1_HUMAN	tr|A0A6P6IB37|A0A6P6IB37_PUMCO
OG0002386	sp|O43930|PRKY_HUMAN, sp|P51817|PRKX_HUMAN	tr|A0A6P6IQM7|A0A6P6IQM7_PUMCO
OG0002387	sp|Q86V81|THOC4_HUMAN, sp|Q13595|TRA2A_HUMAN	tr|A0A6P6IAZ9|A0A6P6IAZ9_PUMCO
OG0002388	sp|Q9H0C5|BTBD1_HUMAN, sp|Q9BX70|BTBD2_HUMAN	tr|A0A6P6HJF1|A0A6P6HJF1_PUMCO
OG0002389	sp|Q8IVF2|AHNK2_HUMAN, sp|Q9BXM0|PRAX_HUMAN	tr|A0A6P6H589|A0A6P6H589_PUMCO
OG0002390	sp|P16050|LOX15_HUMAN, sp|P18054|LOX12_HUMAN	tr|A0A6P6HL24|A0A6P6HL24_PUMCO
OG0002391	sp|P15538|C11B1_HUMAN, sp|P19099|C11B2_HUMAN	tr|A0A6P6HSK6|A0A6P6HSK6_PUMCO
OG0002392	sp|Q86VD7|S2542_HUMAN	tr|A0A6P6HRM3|A0A6P6HRM3_PUMCO, tr|A0A6P6HAD2|A0A6P6HAD2_PUMCO
OG0002393	sp|Q9BZV2|S19A3_HUMAN	tr|A0A6P6ID14|A0A6P6ID14_PUMCO, tr|A0A6P6ID64|A0A6P6ID64_PUMCO
OG0002394	sp|Q9NQE7|TSSP_HUMAN, sp|Q9UHL4|DPP2_HUMAN	tr|A0A6P6HW45|A0A6P6HW45_PUMCO
OG0002395	sp|A0A096LNP1|D131B_HUMAN, sp|P59861|D131A_HUMAN	tr|A0A6P6HPG4|A0A6P6HPG4_PUMCO
OG0002396	sp|P10966|CD8B_HUMAN, sp|A6NJW9|CD8B2_HUMAN	tr|A0A6P6I4Q7|A0A6P6I4Q7_PUMCO
OG0002397	sp|P17482|HXB9_HUMAN, sp|P31274|HXC9_HUMAN	tr|A0A6P6IF89|A0A6P6IF89_PUMCO
OG0002398	sp|Q5GH73|XKR6_HUMAN, sp|Q5GH72|XKR7_HUMAN	tr|A0A6P6IJ30|A0A6P6IJ30_PUMCO
OG0002399	sp|O14843|FFAR3_HUMAN, sp|O15529|GPR42_HUMAN	tr|A0A6P6H4A8|A0A6P6H4A8_PUMCO
OG0002400	sp|Q8NEG7|DEN6B_HUMAN, sp|Q8IWF6|DEN6A_HUMAN	tr|A0A6P6H8C8|A0A6P6H8C8_PUMCO
OG0002401	sp|Q8N8R3|MCATL_HUMAN, sp|Q6Q0C1|S2547_HUMAN	tr|A0A6P6HIH2|A0A6P6HIH2_PUMCO
OG0002402	sp|Q3ZCQ3|F174B_HUMAN, sp|Q8TBP5|F174A_HUMAN	tr|A0A6P6HVV1|A0A6P6HVV1_PUMCO
OG0002403	sp|Q96M63|ODAD1_HUMAN, sp|Q8NA47|CCD63_HUMAN	tr|A0A6P6ILV2|A0A6P6ILV2_PUMCO
OG0002404	sp|A8MTI9|PRS47_HUMAN	tr|A0A6P6II26|A0A6P6II26_PUMCO, tr|A0A6P6GY65|A0A6P6GY65_PUMCO
OG0002405	sp|Q8NBV4|PLPP7_HUMAN, sp|Q8IY26|PLPP6_HUMAN	tr|A0A6P6IK12|A0A6P6IK12_PUMCO
OG0002406	sp|Q96FL8|S47A1_HUMAN	tr|A0A6P6HLC6|A0A6P6HLC6_PUMCO, tr|A0A6P6HL86|A0A6P6HL86_PUMCO
OG0002407	sp|Q96RI1|NR1H4_HUMAN	tr|A0A6P6GYA5|A0A6P6GYA5_PUMCO, tr|A0A6P6I2S9|A0A6P6I2S9_PUMCO
OG0002408	sp|Q8WUA7|TB22A_HUMAN, sp|Q9NU19|TB22B_HUMAN	tr|A0A6P6I1S9|A0A6P6I1S9_PUMCO
OG0002409	sp|Q9Y5A6|ZSC21_HUMAN	tr|A0A6P6HTH7|A0A6P6HTH7_PUMCO, tr|A0A6P6HBR4|A0A6P6HBR4_PUMCO
OG0002410	sp|A0PG75|PLS5_HUMAN	tr|A0A6P6H0G6|A0A6P6H0G6_PUMCO, tr|A0A6P6H202|A0A6P6H202_PUMCO
OG0002411	sp|P23467|PTPRB_HUMAN	tr|A0A6P6I3S7|A0A6P6I3S7_PUMCO, tr|A0A6P6HMJ8|A0A6P6HMJ8_PUMCO
OG0002412	sp|Q6ZSI9|CAN12_HUMAN	tr|A0A6P6H4C6|A0A6P6H4C6_PUMCO, tr|A0A6P6I1V4|A0A6P6I1V4_PUMCO
OG0002413	sp|Q9BY43|CHM4A_HUMAN, sp|Q96FZ7|CHMP6_HUMAN	tr|A0A6P6HHD3|A0A6P6HHD3_PUMCO
OG0002414	tr|A0A8I5KW96|A0A8I5KW96_HUMAN, sp|P27144|KAD4_HUMAN	tr|A0A6P6ISB1|A0A6P6ISB1_PUMCO
OG0002415	sp|Q9UM11|FZR1_HUMAN, sp|Q12834|CDC20_HUMAN	tr|A0A6P6IRI7|A0A6P6IRI7_PUMCO
OG0002416	sp|Q15696|U2AFM_HUMAN, sp|Q15695|U2AFL_HUMAN	tr|A0A6P6IUC5|A0A6P6IUC5_PUMCO
OG0002417	sp|Q6UXN9|WDR82_HUMAN, sp|Q8N157|AHI1_HUMAN	tr|A0A6P6H8K7|A0A6P6H8K7_PUMCO
OG0002418	sp|Q8N9B8|RGF1A_HUMAN	tr|A0A6P6HE57|A0A6P6HE57_PUMCO, tr|A0A6P6H141|A0A6P6H141_PUMCO
OG0002419	sp|Q8NGZ3|O13G1_HUMAN	tr|A0A6P6HJS6|A0A6P6HJS6_PUMCO, tr|A0A6P6HFW5|A0A6P6HFW5_PUMCO
OG0002420	sp|Q499Y3|YJ016_HUMAN, sp|Q9H8K7|PAAT_HUMAN	tr|A0A6P6HEC6|A0A6P6HEC6_PUMCO
OG0002421	sp|Q9Y4P9|SPEF1_HUMAN	tr|A0A6P6IJ56|A0A6P6IJ56_PUMCO, tr|A0A6P6HE64|A0A6P6HE64_PUMCO
OG0002422	sp|Q8TEQ0|SNX29_HUMAN, sp|Q8IUI4|S29P2_HUMAN	tr|A0A6P6HAD5|A0A6P6HAD5_PUMCO
OG0002423	sp|O00459|P85B_HUMAN, sp|P27986|P85A_HUMAN	tr|A0A6P6I0A4|A0A6P6I0A4_PUMCO
OG0002424	sp|Q3MIR4|CC50B_HUMAN	tr|A0A6P6H206|A0A6P6H206_PUMCO, tr|A0A6P6HIY8|A0A6P6HIY8_PUMCO
OG0002425	sp|Q9UP65|PA24C_HUMAN, sp|Q68DD2|PA24F_HUMAN	tr|A0A6P6HGX7|A0A6P6HGX7_PUMCO
OG0002426	sp|Q9Y2S6|TMA7_HUMAN, tr|A0A024R1R8|A0A024R1R8_HUMAN	tr|A0A6P6I269|A0A6P6I269_PUMCO
OG0002427	sp|O14521|DHSD_HUMAN	tr|A0A6P6I7I6|A0A6P6I7I6_PUMCO, tr|A0A6P6HUY4|A0A6P6HUY4_PUMCO
OG0002428	sp|P86791|CCZ1_HUMAN, sp|P86790|CCZ1B_HUMAN	tr|A0A6P6HSX2|A0A6P6HSX2_PUMCO
OG0002429	sp|Q2I0M5|RSPO4_HUMAN, sp|Q6UXX9|RSPO2_HUMAN	tr|A0A6P6HRV2|A0A6P6HRV2_PUMCO
OG0002430	sp|Q96E09|PBIR1_HUMAN, sp|Q6P4D5|PBIR3_HUMAN	tr|A0A6P6II10|A0A6P6II10_PUMCO
OG0002431	sp|O60759|CYTIP_HUMAN, sp|Q7Z6J2|GRASP_HUMAN	tr|A0A6P6HY18|A0A6P6HY18_PUMCO
OG0002432	sp|Q9H0X6|RN208_HUMAN, sp|Q96D59|RN183_HUMAN	tr|A0A6P6H5D6|A0A6P6H5D6_PUMCO
OG0002433	sp|Q6NUR6|R216L_HUMAN, sp|Q9NWF9|RN216_HUMAN	tr|A0A6P6HUM0|A0A6P6HUM0_PUMCO
OG0002434	sp|Q8TDC3|BRSK1_HUMAN, sp|Q8IWQ3|BRSK2_HUMAN	tr|A0A6P6H3V3|A0A6P6H3V3_PUMCO
OG0002435	sp|Q9NS66|GP173_HUMAN, sp|Q9NS67|GPR27_HUMAN	tr|A0A6P6ITL2|A0A6P6ITL2_PUMCO
OG0002436	sp|Q16082|HSPB2_HUMAN, sp|Q9UBY9|HSPB7_HUMAN	tr|A0A6P6IAJ6|A0A6P6IAJ6_PUMCO
OG0002437	sp|Q3KQV9|UAP1L_HUMAN, sp|Q16222|UAP1_HUMAN	tr|A0A6P6I5Y6|A0A6P6I5Y6_PUMCO
OG0002438	sp|Q7Z5L7|PODN_HUMAN, sp|Q6PEZ8|PONL1_HUMAN	tr|A0A6P6I4A9|A0A6P6I4A9_PUMCO
OG0002439	sp|Q96EF9|ZHX1R_HUMAN, sp|Q96K31|CH076_HUMAN	tr|A0A6P6HU19|A0A6P6HU19_PUMCO
OG0002440	sp|A0A1B0GWB2|PRT1B_HUMAN, sp|Q99946|PRRT1_HUMAN	tr|A0A6P6HC98|A0A6P6HC98_PUMCO
OG0002441	sp|Q14331|FRG1_HUMAN	tr|A0A6P6IMD2|A0A6P6IMD2_PUMCO, tr|A0A6P6IKJ8|A0A6P6IKJ8_PUMCO
OG0002442	sp|O14925|TIM23_HUMAN, sp|Q5SRD1|TI23B_HUMAN	tr|A0A6P6HDN9|A0A6P6HDN9_PUMCO
OG0002443	sp|P49639|HXA1_HUMAN, sp|P14653|HXB1_HUMAN	tr|A0A6P6ICD2|A0A6P6ICD2_PUMCO
OG0002444	sp|P48145|NPBW1_HUMAN	tr|A0A6P6HT34|A0A6P6HT34_PUMCO, tr|A0A6P6I171|A0A6P6I171_PUMCO
OG0002445	sp|Q9H6S3|ES8L2_HUMAN, sp|Q12929|EPS8_HUMAN	tr|A0A6P6ICR3|A0A6P6ICR3_PUMCO
OG0002446	sp|O14926|FSCN2_HUMAN, sp|Q16658|FSCN1_HUMAN	tr|A0A6P6I5M8|A0A6P6I5M8_PUMCO
OG0002447	sp|Q6RSH7|VHLL_HUMAN, sp|P40337|VHL_HUMAN	tr|A0A6P6HNV8|A0A6P6HNV8_PUMCO
OG0002448	sp|A6NC51|T150B_HUMAN, sp|Q86TG1|T150A_HUMAN	tr|A0A6P6IK61|A0A6P6IK61_PUMCO
OG0002449	sp|Q9BXS4|TMM59_HUMAN	tr|A0A6P6ISJ7|A0A6P6ISJ7_PUMCO, tr|A0A6P6IKA9|A0A6P6IKA9_PUMCO
OG0002450	sp|Q8N6N2|TTC9B_HUMAN, sp|Q92623|TTC9A_HUMAN	tr|A0A6P6HH56|A0A6P6HH56_PUMCO
OG0002451	sp|B2RUY7|VWC2L_HUMAN, sp|Q2TAL6|VWC2_HUMAN	tr|A0A6P6GXU6|A0A6P6GXU6_PUMCO
OG0002452	sp|Q3KRA6|CB076_HUMAN	tr|A0A6P6GY57|A0A6P6GY57_PUMCO, tr|A0A6P6I9V7|A0A6P6I9V7_PUMCO
OG0002453	sp|Q7L5N1|CSN6_HUMAN	tr|A0A6P6IM12|A0A6P6IM12_PUMCO, tr|A0A6P6HT27|A0A6P6HT27_PUMCO
OG0002454	sp|P0C6S8|LIGO3_HUMAN, sp|Q7L985|LIGO2_HUMAN	tr|A0A6P6GYZ4|A0A6P6GYZ4_PUMCO
OG0002455	sp|P34820|BMP8B_HUMAN, sp|Q7Z5Y6|BMP8A_HUMAN	tr|A0A6P6IR57|A0A6P6IR57_PUMCO
OG0002456	sp|Q05823|RN5A_HUMAN, sp|Q96BM1|ANKR9_HUMAN	tr|A0A6P6HMB0|A0A6P6HMB0_PUMCO
OG0002457	sp|Q7L4S7|ARMX6_HUMAN	tr|A0A6P6IMV4|A0A6P6IMV4_PUMCO, tr|A0A6P6HBM4|A0A6P6HBM4_PUMCO
OG0002458	sp|Q8TDL5|BPIB1_HUMAN	tr|A0A6P6IJR6|A0A6P6IJR6_PUMCO, tr|A0A6P6IJR9|A0A6P6IJR9_PUMCO
OG0002459	sp|Q9BY84|DUS16_HUMAN, sp|Q13202|DUS8_HUMAN	tr|A0A6P6IDW9|A0A6P6IDW9_PUMCO
OG0002460	sp|O95925|EPPI_HUMAN	tr|A0A6P6IKT1|A0A6P6IKT1_PUMCO, tr|A0A6P6IL19|A0A6P6IL19_PUMCO
OG0002461	sp|Q4VC39|HIG2B_HUMAN, sp|Q9BW72|HIG2A_HUMAN	tr|A0A6P6HWH9|A0A6P6HWH9_PUMCO
OG0002462	sp|Q96PG1|M4A4E_HUMAN, sp|Q96JQ5|M4A4A_HUMAN	tr|A0A6P6H7L1|A0A6P6H7L1_PUMCO
OG0002463	sp|Q96PH6|DB118_HUMAN, sp|Q8N688|DB123_HUMAN	tr|A0A6P6IJT4|A0A6P6IJT4_PUMCO
OG0002464	sp|Q96Q15|SMG1_HUMAN, sp|Q6P435|SMG1L_HUMAN	tr|A0A6P6HAX0|A0A6P6HAX0_PUMCO
OG0002465	sp|Q99571|P2RX4_HUMAN, sp|Q9UBL9|P2RX2_HUMAN	tr|A0A6P6IMC9|A0A6P6IMC9_PUMCO
OG0002466	sp|P30408|T4S1_HUMAN, sp|O14894|T4S5_HUMAN	tr|A0A6P6H2J7|A0A6P6H2J7_PUMCO
OG0002467	sp|Q7Z4H9|F220A_HUMAN, sp|B1ANY3|F220P_HUMAN	tr|A0A6P6HTN8|A0A6P6HTN8_PUMCO
OG0002468	sp|Q92481|AP2B_HUMAN, sp|P05549|AP2A_HUMAN	tr|A0A6P6HZP9|A0A6P6HZP9_PUMCO
OG0002469	sp|Q9H5Z6|F124B_HUMAN, sp|Q86V42|F124A_HUMAN	tr|A0A6P6GY06|A0A6P6GY06_PUMCO
OG0002470	sp|Q9NUQ3|TXLNG_HUMAN, sp|Q9BZA5|TXNG2_HUMAN	tr|A0A6P6IQF0|A0A6P6IQF0_PUMCO
OG0002471	sp|P34981|TRFR_HUMAN	tr|A0A6P6HTW8|A0A6P6HTW8_PUMCO, tr|A0A6P6IKR4|A0A6P6IKR4_PUMCO
OG0002472	sp|Q8WTU0|DDI1_HUMAN, sp|Q5TDH0|DDI2_HUMAN	tr|A0A6P6I9Q3|A0A6P6I9Q3_PUMCO
OG0002473	sp|A0A1W2PR19|GSTT4_HUMAN, tr|A0A1W2PRG0|A0A1W2PRG0_HUMAN	tr|A0A6P6IM58|A0A6P6IM58_PUMCO
