Orthogroup	Homo_sapiens	Odocoileus_virginianus_texanus
OG0001128	sp|P48431|SOX2_HUMAN, sp|O00570|SOX1_HUMAN, sp|P41225|SOX3_HUMAN	tr|A0A6J0VHI4|A0A6J0VHI4_ODOVR
OG0001129	sp|Q8NEV4|MYO3A_HUMAN	tr|A0A6J0YZT8|A0A6J0YZT8_ODOVR
OG0001129	sp|Q8WXR4|MYO3B_HUMAN	tr|A0A6J0Y4W1|A0A6J0Y4W1_ODOVR
OG0001130	sp|Q9H0M0|WWP1_HUMAN	tr|A0A6J0ZB85|A0A6J0ZB85_ODOVR
OG0001130	sp|Q96J02|ITCH_HUMAN	tr|A0A6J0X960|A0A6J0X960_ODOVR
OG0001131	sp|B6A8C7|TARM1_HUMAN, sp|Q6UX27|VSTM1_HUMAN, sp|Q9HCN6|GPVI_HUMAN	tr|A0A6J0X8I1|A0A6J0X8I1_ODOVR
OG0001132	sp|P56545|CTBP2_HUMAN	tr|A0A6J0XH55|A0A6J0XH55_ODOVR
OG0001132	sp|Q13363|CTBP1_HUMAN	tr|A0A6J0Y1A3|A0A6J0Y1A3_ODOVR
OG0001133	sp|O75912|DGKI_HUMAN	tr|A0A6J0X9Z7|A0A6J0X9Z7_ODOVR
OG0001133	sp|Q13574|DGKZ_HUMAN	tr|A0A6J0WN04|A0A6J0WN04_ODOVR
OG0001134	sp|Q15155|NOMO1_HUMAN, sp|P69849|NOMO3_HUMAN, sp|Q5JPE7|NOMO2_HUMAN	tr|A0A6J0VJZ8|A0A6J0VJZ8_ODOVR
OG0001135	sp|Q9P2T1|GMPR2_HUMAN	tr|A0A6J0WJF1|A0A6J0WJF1_ODOVR
OG0001135	sp|P36959|GMPR1_HUMAN	tr|A0A6J0W1Z1|A0A6J0W1Z1_ODOVR
OG0001136	sp|P07996|TSP1_HUMAN	tr|A0A6J0XY18|A0A6J0XY18_ODOVR
OG0001136	sp|P35442|TSP2_HUMAN	tr|A0A6J0YME3|A0A6J0YME3_ODOVR
OG0001137	sp|Q96IK1|BOD1_HUMAN, sp|Q8IYS8|BD1L2_HUMAN	tr|A0A6J0XMX8|A0A6J0XMX8_ODOVR, tr|A0A6J0Y3U4|A0A6J0Y3U4_ODOVR
OG0001138	sp|O94776|MTA2_HUMAN	tr|A0A6J0Y1R3|A0A6J0Y1R3_ODOVR
OG0001138	sp|Q9BTC8|MTA3_HUMAN	tr|A0A6J0VNK6|A0A6J0VNK6_ODOVR
OG0001139	sp|P23975|SC6A2_HUMAN	tr|A0A6J0Y4H5|A0A6J0Y4H5_ODOVR
OG0001139	sp|Q01959|SC6A3_HUMAN	tr|A0A6J0XBW8|A0A6J0XBW8_ODOVR
OG0001140	sp|P27797|CALR_HUMAN	tr|A0A6J0X161|A0A6J0X161_ODOVR, tr|A0A6J0ZDU0|A0A6J0ZDU0_ODOVR, tr|A0A6J0XQH1|A0A6J0XQH1_ODOVR
OG0001141	sp|Q3SXM0|DC4L1_HUMAN, sp|Q8NA75|DC4L2_HUMAN, sp|Q8WV16|DCAF4_HUMAN	tr|A0A6J0YYG0|A0A6J0YYG0_ODOVR
OG0001142	sp|P52757|CHIO_HUMAN	tr|A0A6J0XEA0|A0A6J0XEA0_ODOVR
OG0001142	sp|P15882|CHIN_HUMAN	tr|A0A6J0X6F1|A0A6J0X6F1_ODOVR
OG0001143	sp|P51451|BLK_HUMAN	tr|A0A6J0WAD3|A0A6J0WAD3_ODOVR
OG0001143	sp|P06239|LCK_HUMAN	tr|A0A6J0XQH5|A0A6J0XQH5_ODOVR
OG0001144	sp|Q86UX6|ST32C_HUMAN	tr|A0A6J0Z9T1|A0A6J0Z9T1_ODOVR
OG0001144	sp|Q9NY57|ST32B_HUMAN	tr|A0A6J0WKV6|A0A6J0WKV6_ODOVR
OG0001145	sp|Q96PN6|ADCYA_HUMAN	tr|A0A6J0YQL6|A0A6J0YQL6_ODOVR, tr|A0A6J0YPA4|A0A6J0YPA4_ODOVR, tr|A0A6J0XE28|A0A6J0XE28_ODOVR
OG0001146	sp|Q9H0B8|CRLD2_HUMAN	tr|A0A6J0YXE5|A0A6J0YXE5_ODOVR
OG0001146	sp|Q9H336|CRLD1_HUMAN	tr|A0A6J0VJP1|A0A6J0VJP1_ODOVR
OG0001147	sp|Q9HAT8|PELI2_HUMAN	tr|A0A6J0Y0Z4|A0A6J0Y0Z4_ODOVR
OG0001147	sp|Q96FA3|PELI1_HUMAN	tr|A0A6J0ZCW2|A0A6J0ZCW2_ODOVR
OG0001148	sp|P49747|COMP_HUMAN	tr|A0A6J0WQQ0|A0A6J0WQQ0_ODOVR
OG0001148	sp|P35443|TSP4_HUMAN	tr|A0A6J0VJM1|A0A6J0VJM1_ODOVR
OG0001149	sp|Q01628|IFM3_HUMAN, sp|Q01629|IFM2_HUMAN, sp|C9JQL5|DSA2D_HUMAN	tr|A0A6J0Z2D7|A0A6J0Z2D7_ODOVR
OG0001150	sp|Q86VQ3|TXND2_HUMAN	tr|A0A6J0WJJ2|A0A6J0WJJ2_ODOVR
OG0001150	sp|P10599|THIO_HUMAN	tr|A0A6J0WXE6|A0A6J0WXE6_ODOVR
OG0001151	sp|P35670|ATP7B_HUMAN	tr|A0A6J0XZF0|A0A6J0XZF0_ODOVR
OG0001151	sp|Q04656|ATP7A_HUMAN	tr|A0A6J0WM64|A0A6J0WM64_ODOVR
OG0001152	sp|P20264|PO3F3_HUMAN	tr|A0A6J0YBG6|A0A6J0YBG6_ODOVR
OG0001152	sp|P49335|PO3F4_HUMAN	tr|A0A6J0Y7P6|A0A6J0Y7P6_ODOVR
OG0001153	sp|Q6ZMB5|T184A_HUMAN	tr|A0A6J0XJA9|A0A6J0XJA9_ODOVR
OG0001153	sp|Q9Y519|T184B_HUMAN	tr|A0A6J0XSY9|A0A6J0XSY9_ODOVR
OG0001154	sp|Q99873|ANM1_HUMAN	tr|A0A6J0WX50|A0A6J0WX50_ODOVR
OG0001154	sp|Q9NR22|ANM8_HUMAN	tr|A0A6J0VPL3|A0A6J0VPL3_ODOVR
OG0001155	sp|P22059|OSBP1_HUMAN	tr|A0A6J0Y2C0|A0A6J0Y2C0_ODOVR
OG0001155	sp|Q969R2|OSBP2_HUMAN	tr|A0A6J0VUI6|A0A6J0VUI6_ODOVR
OG0001156	sp|Q9UBS0|KS6B2_HUMAN	tr|A0A6J0X0K6|A0A6J0X0K6_ODOVR
OG0001156	sp|P23443|KS6B1_HUMAN	tr|A0A6J0YRX9|A0A6J0YRX9_ODOVR
OG0001157	sp|Q16099|GRIK4_HUMAN	tr|A0A6J0XCR7|A0A6J0XCR7_ODOVR
OG0001157	sp|Q16478|GRIK5_HUMAN	tr|A0A6J0VNS4|A0A6J0VNS4_ODOVR
OG0001158	sp|P35558|PCKGC_HUMAN	tr|A0A6J0YGR6|A0A6J0YGR6_ODOVR
OG0001158	sp|Q16822|PCKGM_HUMAN	tr|A0A6J0WIA1|A0A6J0WIA1_ODOVR
OG0001159	sp|P16118|F261_HUMAN	tr|A0A6J0Z3V6|A0A6J0Z3V6_ODOVR
OG0001159	sp|Q16877|F264_HUMAN	tr|A0A6J0ZBU0|A0A6J0ZBU0_ODOVR
OG0001160	sp|Q3SY69|AL1L2_HUMAN	tr|A0A6J0YAB8|A0A6J0YAB8_ODOVR
OG0001160	sp|O75891|AL1L1_HUMAN	tr|A0A6J0WKQ2|A0A6J0WKQ2_ODOVR
OG0001161	sp|Q15672|TWST1_HUMAN	tr|A0A6J0Y682|A0A6J0Y682_ODOVR
OG0001161	sp|Q8WVJ9|TWST2_HUMAN	tr|A0A6J0WIK9|A0A6J0WIK9_ODOVR
OG0001162	sp|Q96A83|COQA1_HUMAN	tr|A0A6J0WWG0|A0A6J0WWG0_ODOVR
OG0001162	sp|Q96A84|EMID1_HUMAN	tr|A0A6J0YLY6|A0A6J0YLY6_ODOVR
OG0001163	sp|P47755|CAZA2_HUMAN	tr|A0A6J0Y1L6|A0A6J0Y1L6_ODOVR
OG0001163	sp|P52907|CAZA1_HUMAN	tr|A0A6J0VPT5|A0A6J0VPT5_ODOVR
OG0001164	sp|Q5VZM2|RRAGB_HUMAN	tr|A0A6J0VLT0|A0A6J0VLT0_ODOVR
OG0001164	sp|Q7L523|RRAGA_HUMAN	tr|A0A6J0YDI9|A0A6J0YDI9_ODOVR
OG0001165	sp|Q9H2K8|TAOK3_HUMAN	tr|A0A6J0WAL8|A0A6J0WAL8_ODOVR
OG0001165	sp|Q7L7X3|TAOK1_HUMAN	tr|A0A6J0Z031|A0A6J0Z031_ODOVR
OG0001166	sp|Q15303|ERBB4_HUMAN	tr|A0A6J0VIX3|A0A6J0VIX3_ODOVR
OG0001166	sp|P00533|EGFR_HUMAN	tr|A0A6J0Z523|A0A6J0Z523_ODOVR
OG0001167	sp|Q96D59|RN183_HUMAN, sp|Q8N8N0|RN152_HUMAN, tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN	tr|A0A6J0YKB2|A0A6J0YKB2_ODOVR
OG0001168	sp|Q96P26|5NT1B_HUMAN	tr|A0A6J0YXM6|A0A6J0YXM6_ODOVR
OG0001168	sp|Q9BXI3|5NT1A_HUMAN	tr|A0A6J0XTJ9|A0A6J0XTJ9_ODOVR
OG0001169	sp|O43747|AP1G1_HUMAN	tr|A0A6J0Y795|A0A6J0Y795_ODOVR
OG0001169	sp|O75843|AP1G2_HUMAN	tr|A0A6J0XUU5|A0A6J0XUU5_ODOVR
OG0001170	sp|A8K8V0|ZN785_HUMAN	tr|A0A6J0Y7R1|A0A6J0Y7R1_ODOVR
OG0001170	sp|P0C7X2|ZN688_HUMAN	tr|A0A6J0Y6T2|A0A6J0Y6T2_ODOVR
OG0001171	sp|P51512|MMP16_HUMAN	tr|A0A6J0ZDQ0|A0A6J0ZDQ0_ODOVR
OG0001171	sp|Q9Y5R2|MMP24_HUMAN	tr|A0A6J0XNY9|A0A6J0XNY9_ODOVR
OG0001172	sp|Q2VWA4|SKOR2_HUMAN	tr|A0A6J0XUC1|A0A6J0XUC1_ODOVR
OG0001172	sp|P84550|SKOR1_HUMAN	tr|A0A6J0XAQ3|A0A6J0XAQ3_ODOVR
OG0001173	sp|A6NHY2|AKD1B_HUMAN	tr|A0A6J0WJC6|A0A6J0WJC6_ODOVR
OG0001173	sp|Q495B1|AKD1A_HUMAN	tr|A0A6J0XH89|A0A6J0XH89_ODOVR
OG0001174	sp|Q719H9|KCTD1_HUMAN	tr|A0A6J0YAS3|A0A6J0YAS3_ODOVR, tr|A0A6J0ZEF5|A0A6J0ZEF5_ODOVR, tr|A0A6J0YCL7|A0A6J0YCL7_ODOVR
OG0001175	sp|O60423|AT8B3_HUMAN	tr|A0A6J0VKA6|A0A6J0VKA6_ODOVR
OG0001175	sp|O43520|AT8B1_HUMAN	tr|A0A6J0Z2C8|A0A6J0Z2C8_ODOVR
OG0001176	sp|Q12857|NFIA_HUMAN	tr|A0A6J0XGB7|A0A6J0XGB7_ODOVR
OG0001176	sp|Q14938|NFIX_HUMAN	tr|A0A6J0X1H0|A0A6J0X1H0_ODOVR
OG0001177	sp|Q15424|SAFB1_HUMAN	tr|A0A6J0WS45|A0A6J0WS45_ODOVR
OG0001177	sp|Q14151|SAFB2_HUMAN	tr|A0A6J0WS50|A0A6J0WS50_ODOVR
OG0001178	sp|Q9NVI7|ATD3A_HUMAN, sp|Q5T2N8|ATD3C_HUMAN, sp|Q5T9A4|ATD3B_HUMAN	tr|A0A6J0W0N9|A0A6J0W0N9_ODOVR
OG0001179	sp|Q9UKC9|FBXL2_HUMAN	tr|A0A6J0YBE7|A0A6J0YBE7_ODOVR
OG0001179	sp|Q96IG2|FXL20_HUMAN	tr|A0A6J0Y741|A0A6J0Y741_ODOVR
OG0001180	sp|A0A3B3IRV3|MCTS2_HUMAN	tr|A0A6J0Y8G6|A0A6J0Y8G6_ODOVR
OG0001180	sp|Q9ULC4|MCTS1_HUMAN	tr|A0A6J0Z026|A0A6J0Z026_ODOVR
OG0001181	sp|P10827|THA_HUMAN	tr|A0A6J0X956|A0A6J0X956_ODOVR
OG0001181	sp|P10828|THB_HUMAN	tr|A0A6J0XLI9|A0A6J0XLI9_ODOVR
OG0001182	sp|P62995|TRA2B_HUMAN	tr|A0A6J0X1W6|A0A6J0X1W6_ODOVR, tr|A0A6J0X8S1|A0A6J0X8S1_ODOVR, tr|A0A6J0YMX9|A0A6J0YMX9_ODOVR
OG0001183	sp|Q96J94|PIWL1_HUMAN	tr|A0A6J0XBI6|A0A6J0XBI6_ODOVR
OG0001183	sp|Q7Z3Z3|PIWL3_HUMAN	tr|A0A6J0XKG1|A0A6J0XKG1_ODOVR
OG0001184	sp|P36894|BMR1A_HUMAN	tr|A0A6J0Z985|A0A6J0Z985_ODOVR
OG0001184	sp|O00238|BMR1B_HUMAN	tr|A0A6J0XNK0|A0A6J0XNK0_ODOVR
OG0001185	sp|O00602|FCN1_HUMAN, sp|Q15485|FCN2_HUMAN, sp|O75636|FCN3_HUMAN	tr|A0A6J0WBC9|A0A6J0WBC9_ODOVR
OG0001186	sp|Q16512|PKN1_HUMAN	tr|A0A6J0ZFD2|A0A6J0ZFD2_ODOVR
OG0001186	sp|Q16513|PKN2_HUMAN	tr|A0A6J0X7J2|A0A6J0X7J2_ODOVR
OG0001187	sp|Q96RB7|OR5MB_HUMAN, sp|Q8NGP8|OR5M1_HUMAN, sp|Q6IEU7|OR5MA_HUMAN	tr|A0A6J0YZV9|A0A6J0YZV9_ODOVR
OG0001188	sp|O75110|ATP9A_HUMAN	tr|A0A6J0X8G4|A0A6J0X8G4_ODOVR
OG0001188	sp|O43861|ATP9B_HUMAN	tr|A0A6J0W5Z5|A0A6J0W5Z5_ODOVR
OG0001189	sp|P16066|ANPRA_HUMAN	tr|A0A6J0XBY9|A0A6J0XBY9_ODOVR
OG0001189	sp|P20594|ANPRB_HUMAN	tr|A0A6J0WE85|A0A6J0WE85_ODOVR
OG0001190	sp|P49759|CLK1_HUMAN	tr|A0A6J0XES1|A0A6J0XES1_ODOVR
OG0001190	sp|Q9HAZ1|CLK4_HUMAN	tr|A0A6J0Y8L5|A0A6J0Y8L5_ODOVR
OG0001191	sp|Q9NQ66|PLCB1_HUMAN	tr|A0A6J0Y219|A0A6J0Y219_ODOVR
OG0001191	sp|Q01970|PLCB3_HUMAN	tr|A0A6J0YCR1|A0A6J0YCR1_ODOVR
OG0001193	sp|O94915|FRYL_HUMAN	tr|A0A6J0WHG9|A0A6J0WHG9_ODOVR
OG0001193	sp|Q5TBA9|FRY_HUMAN	tr|A0A6J0VZY4|A0A6J0VZY4_ODOVR
OG0001194	sp|Q9Y2K6|UBP20_HUMAN	tr|A0A6J0VZH4|A0A6J0VZH4_ODOVR
OG0001194	sp|Q8TEY7|UBP33_HUMAN	tr|A0A6J0XFB7|A0A6J0XFB7_ODOVR
OG0001195	sp|P63098|CANB1_HUMAN	tr|A0A6J0WAW9|A0A6J0WAW9_ODOVR
OG0001195	sp|Q96LZ3|CANB2_HUMAN	tr|A0A6J0WAF0|A0A6J0WAF0_ODOVR
OG0001196	sp|Q5JUK3|KCNT1_HUMAN	tr|A0A6J0X7A7|A0A6J0X7A7_ODOVR
OG0001196	sp|Q6UVM3|KCNT2_HUMAN	tr|A0A6J0YS33|A0A6J0YS33_ODOVR
OG0001197	sp|Q9UKL6|PPCT_HUMAN	tr|A0A6J0YB26|A0A6J0YB26_ODOVR, tr|A0A6J0YAW4|A0A6J0YAW4_ODOVR, tr|A0A6J0YCB8|A0A6J0YCB8_ODOVR
OG0001198	sp|P55160|NCKPL_HUMAN	tr|A0A6J0ZC89|A0A6J0ZC89_ODOVR
OG0001198	sp|Q9Y2A7|NCKP1_HUMAN	tr|A0A6J0Y1I8|A0A6J0Y1I8_ODOVR
OG0001200	sp|P02042|HBD_HUMAN, sp|P68871|HBB_HUMAN	tr|A0A6J0YGR7|A0A6J0YGR7_ODOVR, tr|A0A6J0YGS2|A0A6J0YGS2_ODOVR
OG0001201	sp|Q86TA1|MOB3B_HUMAN	tr|A0A6J0X2U2|A0A6J0X2U2_ODOVR
OG0001201	sp|Q96BX8|MOB3A_HUMAN	tr|A0A6J0YKX6|A0A6J0YKX6_ODOVR
OG0001202	sp|P49619|DGKG_HUMAN	tr|A0A6J0X1X8|A0A6J0X1X8_ODOVR
OG0001202	sp|Q9Y6T7|DGKB_HUMAN	tr|A0A6J0VUS4|A0A6J0VUS4_ODOVR
OG0001203	sp|P49840|GSK3A_HUMAN	tr|A0A6J0VRH5|A0A6J0VRH5_ODOVR
OG0001203	sp|P49841|GSK3B_HUMAN	tr|A0A6J0Y8A9|A0A6J0Y8A9_ODOVR
OG0001204	sp|Q6PCB7|S27A1_HUMAN	tr|A0A6J0XZ11|A0A6J0XZ11_ODOVR
OG0001204	sp|Q6P1M0|S27A4_HUMAN	tr|A0A6J0VYY5|A0A6J0VYY5_ODOVR
OG0001205	sp|Q9Y6R1|S4A4_HUMAN	tr|A0A6J0YJT7|A0A6J0YJT7_ODOVR
OG0001205	sp|Q9BY07|S4A5_HUMAN	tr|A0A6J0XQM9|A0A6J0XQM9_ODOVR
OG0001206	sp|P22087|FBRL_HUMAN	tr|A0A6J0Z5A2|A0A6J0Z5A2_ODOVR
OG0001206	sp|A6NHQ2|FBLL1_HUMAN	tr|A0A6J0W182|A0A6J0W182_ODOVR
OG0001207	sp|P23219|PGH1_HUMAN	tr|A0A6J0YN53|A0A6J0YN53_ODOVR
OG0001207	sp|P35354|PGH2_HUMAN	tr|A0A6J0YS76|A0A6J0YS76_ODOVR
OG0001208	sp|P84095|RHOG_HUMAN	tr|A0A6J0XF03|A0A6J0XF03_ODOVR, tr|A0A6J0YVL1|A0A6J0YVL1_ODOVR, tr|A0A6J0WLX6|A0A6J0WLX6_ODOVR
OG0001209	sp|Q5H9R4|ARMX4_HUMAN	tr|A0A6J0VTS1|A0A6J0VTS1_ODOVR
OG0001209	sp|Q9UH62|ARMX3_HUMAN	tr|A0A6J0VTQ0|A0A6J0VTQ0_ODOVR
OG0001210	sp|A6NF01|P121B_HUMAN, sp|A8CG34|P121C_HUMAN, sp|Q96HA1|P121A_HUMAN	tr|A0A6J0XTE1|A0A6J0XTE1_ODOVR
OG0001211	sp|P14678|RSMB_HUMAN	tr|A0A6J0YJW9|A0A6J0YJW9_ODOVR
OG0001211	sp|P63162|RSMN_HUMAN	tr|A0A6J0YIS6|A0A6J0YIS6_ODOVR
OG0001212	tr|A0A499FJF3|A0A499FJF3_HUMAN, sp|Q3KRB8|RHGBB_HUMAN, sp|Q6P4F7|RHGBA_HUMAN	tr|A0A6J0YLS9|A0A6J0YLS9_ODOVR
OG0001213	sp|Q6GMV1|ALG1L_HUMAN, sp|C9J202|AG1L2_HUMAN, sp|Q9BT22|ALG1_HUMAN	tr|A0A6J0Y0U2|A0A6J0Y0U2_ODOVR
OG0001214	sp|O15178|TBXT_HUMAN	tr|A0A6J0WNL2|A0A6J0WNL2_ODOVR
OG0001214	sp|O60806|TBX19_HUMAN	tr|A0A6J0Z0M0|A0A6J0Z0M0_ODOVR
OG0001216	sp|Q92982|NINJ1_HUMAN	tr|A0A6J0YU46|A0A6J0YU46_ODOVR
OG0001216	sp|Q9NZG7|NINJ2_HUMAN	tr|A0A6J0WN17|A0A6J0WN17_ODOVR
OG0001217	sp|O00519|FAAH1_HUMAN	tr|A0A6J0WAA0|A0A6J0WAA0_ODOVR
OG0001217	sp|Q6GMR7|FAAH2_HUMAN	tr|A0A6J0W935|A0A6J0W935_ODOVR
OG0001218	sp|Q96RE9|ZN300_HUMAN	tr|A0A6J0WSZ4|A0A6J0WSZ4_ODOVR
OG0001218	sp|Q2M218|ZN630_HUMAN	tr|A0A6J0Y684|A0A6J0Y684_ODOVR
OG0001219	sp|Q9NSC2|SALL1_HUMAN	tr|A0A6J0XW52|A0A6J0XW52_ODOVR
OG0001219	sp|Q9BXA9|SALL3_HUMAN	tr|A0A6J0W5Y9|A0A6J0W5Y9_ODOVR
OG0001220	sp|Q9NZI8|IF2B1_HUMAN	tr|A0A6J0VRV6|A0A6J0VRV6_ODOVR
OG0001220	sp|O00425|IF2B3_HUMAN	tr|A0A6J0W754|A0A6J0W754_ODOVR
OG0001221	sp|P12532|KCRU_HUMAN	tr|A0A6J0WJN0|A0A6J0WJN0_ODOVR
OG0001221	sp|P17540|KCRS_HUMAN	tr|A0A6J0X188|A0A6J0X188_ODOVR
OG0001222	sp|Q5H9L2|TCAL5_HUMAN, sp|Q6IPX3|TCAL6_HUMAN, sp|Q969E4|TCAL3_HUMAN	tr|A0A6J0YF85|A0A6J0YF85_ODOVR
OG0001223	sp|Q7L9L4|MOB1B_HUMAN	tr|A0A6J0W359|A0A6J0W359_ODOVR
OG0001223	sp|Q9H8S9|MOB1A_HUMAN	tr|A0A6J0XSN2|A0A6J0XSN2_ODOVR
OG0001224	sp|Q8TEU7|RPGF6_HUMAN	tr|A0A6J0Y3Y6|A0A6J0Y3Y6_ODOVR
OG0001224	sp|Q9Y4G8|RPGF2_HUMAN	tr|A0A6J0ZFI4|A0A6J0ZFI4_ODOVR
OG0001225	sp|Q9BZ23|PANK2_HUMAN	tr|A0A6J0WA00|A0A6J0WA00_ODOVR
OG0001225	sp|Q9H999|PANK3_HUMAN	tr|A0A6J0YB51|A0A6J0YB51_ODOVR
OG0001226	sp|Q9BY50|SC11C_HUMAN, sp|P67812|SC11A_HUMAN, sp|P0C7V7|SC11B_HUMAN	tr|A0A6J0X3R1|A0A6J0X3R1_ODOVR
OG0001227	sp|Q9ULD0|OGDHL_HUMAN	tr|A0A6J0XIW0|A0A6J0XIW0_ODOVR
OG0001227	sp|Q02218|ODO1_HUMAN	tr|A0A6J0XGJ4|A0A6J0XGJ4_ODOVR
OG0001228	sp|Q13362|2A5G_HUMAN	tr|A0A6J0Z693|A0A6J0Z693_ODOVR
OG0001228	sp|Q14738|2A5D_HUMAN	tr|A0A6J0Z6X2|A0A6J0Z6X2_ODOVR
OG0001229	sp|Q96GG9|DCNL1_HUMAN	tr|A0A6J0WCV2|A0A6J0WCV2_ODOVR
OG0001229	sp|Q6PH85|DCNL2_HUMAN	tr|A0A6J0XQG7|A0A6J0XQG7_ODOVR
OG0001230	sp|Q9BRK5|CAB45_HUMAN	tr|A0A6J0VYU7|A0A6J0VYU7_ODOVR, tr|A0A6J0Y5A3|A0A6J0Y5A3_ODOVR, tr|A0A6J0VZ47|A0A6J0VZ47_ODOVR
OG0001231	sp|P27037|AVR2A_HUMAN	tr|A0A6J0WDI9|A0A6J0WDI9_ODOVR
OG0001231	sp|Q13705|AVR2B_HUMAN	tr|A0A6J0XWN5|A0A6J0XWN5_ODOVR
OG0001232	sp|Q16048|MCHL1_HUMAN, sp|Q9BQD1|MCHL2_HUMAN, sp|P20382|MCH_HUMAN	tr|A0A6J0WKK8|A0A6J0WKK8_ODOVR
OG0001233	sp|Q8TCW9|PKR1_HUMAN	tr|A0A6J0WD19|A0A6J0WD19_ODOVR
OG0001233	sp|Q8NFJ6|PKR2_HUMAN	tr|A0A6J0WRQ0|A0A6J0WRQ0_ODOVR
OG0001234	sp|Q9Y383|LC7L2_HUMAN	tr|A0A6J0Z449|A0A6J0Z449_ODOVR
OG0001234	sp|Q9NQ29|LUC7L_HUMAN	tr|A0A6J0Y2M0|A0A6J0Y2M0_ODOVR
OG0001235	sp|P24046|GBRR1_HUMAN	tr|A0A6J0WAZ5|A0A6J0WAZ5_ODOVR
OG0001235	sp|P28476|GBRR2_HUMAN	tr|A0A6J0W5Y3|A0A6J0W5Y3_ODOVR
OG0001236	sp|Q0D2K3|RIPP1_HUMAN, sp|P57055|DSCR6_HUMAN, sp|Q5TAB7|RIPP2_HUMAN	tr|A0A6J0W7E5|A0A6J0W7E5_ODOVR
OG0001237	sp|Q9H869|YYAP1_HUMAN	tr|A0A6J0Z226|A0A6J0Z226_ODOVR
OG0001237	sp|Q3T8J9|GON4L_HUMAN	tr|A0A6J0Z4H4|A0A6J0Z4H4_ODOVR
OG0001238	sp|P47992|XCL1_HUMAN, sp|Q9UBD3|XCL2_HUMAN	tr|A0A6J0VWS1|A0A6J0VWS1_ODOVR, tr|A0A6J0VXL5|A0A6J0VXL5_ODOVR
OG0001239	sp|Q00536|CDK16_HUMAN	tr|A0A6J0XT21|A0A6J0XT21_ODOVR
OG0001239	sp|Q00537|CDK17_HUMAN	tr|A0A6J0VHX5|A0A6J0VHX5_ODOVR
OG0001240	sp|Q15111|PLCL1_HUMAN	tr|A0A6J0X9K0|A0A6J0X9K0_ODOVR
OG0001240	sp|Q9UPR0|PLCL2_HUMAN	tr|A0A6J0Y2T1|A0A6J0Y2T1_ODOVR
OG0001241	sp|O43791|SPOP_HUMAN	tr|A0A6J0VNE5|A0A6J0VNE5_ODOVR
OG0001241	sp|Q6IQ16|SPOPL_HUMAN	tr|A0A6J0X896|A0A6J0X896_ODOVR
OG0001242	sp|P03951|FA11_HUMAN	tr|A0A6J0X8S8|A0A6J0X8S8_ODOVR
OG0001242	sp|P03952|KLKB1_HUMAN	tr|A0A6J0X6X4|A0A6J0X6X4_ODOVR
OG0001243	sp|P07737|PROF1_HUMAN	tr|A0A6J0Z611|A0A6J0Z611_ODOVR
OG0001243	sp|P35080|PROF2_HUMAN	tr|A0A6J0XIF4|A0A6J0XIF4_ODOVR
OG0001244	sp|Q9UBD0|HSFX1_HUMAN, sp|Q96LI6|HSFY1_HUMAN	tr|A0A6J0XHY7|A0A6J0XHY7_ODOVR, tr|A0A6J0YGN2|A0A6J0YGN2_ODOVR
OG0001245	sp|Q05655|KPCD_HUMAN	tr|A0A6J0W0S3|A0A6J0W0S3_ODOVR
OG0001245	sp|Q04759|KPCT_HUMAN	tr|A0A6J0Z7Q1|A0A6J0Z7Q1_ODOVR
OG0001246	sp|Q8IVF7|FMNL3_HUMAN	tr|A0A6J0YRZ5|A0A6J0YRZ5_ODOVR
OG0001246	sp|Q96PY5|FMNL2_HUMAN	tr|A0A6J0Y418|A0A6J0Y418_ODOVR
OG0001247	sp|Q9H2C8|O51V1_HUMAN	tr|A0A6J0VZV1|A0A6J0VZV1_ODOVR, tr|A0A6J0YS16|A0A6J0YS16_ODOVR, tr|A0A6J0YTL6|A0A6J0YTL6_ODOVR
OG0001248	sp|Q6NX49|ZN544_HUMAN, sp|Q9UJW8|ZN180_HUMAN, sp|P21506|ZNF10_HUMAN	tr|A0A6J0YK61|A0A6J0YK61_ODOVR
OG0001249	sp|A6NMX2|I4E1B_HUMAN	tr|A0A6J0YWJ8|A0A6J0YWJ8_ODOVR
OG0001249	sp|P06730|IF4E_HUMAN	tr|A0A6J0Y6T8|A0A6J0Y6T8_ODOVR
OG0001250	sp|Q8TDE3|RNAS8_HUMAN, sp|Q9H1E1|RNAS7_HUMAN	tr|A0A6J0XHX9|A0A6J0XHX9_ODOVR, tr|A0A6J0XGS3|A0A6J0XGS3_ODOVR
OG0001251	sp|P08631|HCK_HUMAN	tr|A0A6J0ZF14|A0A6J0ZF14_ODOVR
OG0001251	sp|P07948|LYN_HUMAN	tr|A0A6J0Y4K2|A0A6J0Y4K2_ODOVR
OG0001252	sp|Q8IUE0|TF2LY_HUMAN, sp|Q8IUE1|TF2LX_HUMAN	tr|A0A6J0WKV0|A0A6J0WKV0_ODOVR, tr|A0A6J0W202|A0A6J0W202_ODOVR
OG0001253	sp|Q9BYT8|NEUL_HUMAN	tr|A0A6J0YY02|A0A6J0YY02_ODOVR
OG0001253	sp|P52888|THOP1_HUMAN	tr|A0A6J0XME9|A0A6J0XME9_ODOVR
OG0001254	sp|Q9UGJ0|AAKG2_HUMAN	tr|A0A6J0VUB6|A0A6J0VUB6_ODOVR
