Orthogroup	Homo_sapiens	Pan_troglodytes
OG0001658	sp|Q9NP90|RAB9B_HUMAN, sp|P51149|RAB7A_HUMAN	tr|H2R4M3|H2R4M3_PANTR
OG0001659	sp|P52298|NCBP2_HUMAN, sp|A6PVI3|NCB2L_HUMAN	tr|A0A2I3SUA5|A0A2I3SUA5_PANTR
OG0001660	sp|Q15615|OR4D1_HUMAN, sp|P58180|OR4D2_HUMAN	tr|H2R9H9|H2R9H9_PANTR
OG0001661	sp|Q5TB30|DEP1A_HUMAN	tr|A0A2I3RQ91|A0A2I3RQ91_PANTR, tr|H2PZ78|H2PZ78_PANTR
OG0001662	sp|Q8N8Z3|PRR26_HUMAN	tr|A0A2I3SAY3|A0A2I3SAY3_PANTR, tr|H2R7V9|H2R7V9_PANTR
OG0001663	sp|Q9UG22|GIMA2_HUMAN, sp|Q8WWP7|GIMA1_HUMAN	tr|H2R4V6|H2R4V6_PANTR
OG0001664	sp|Q96QE2|MYCT_HUMAN	tr|A0A2I3TJ18|A0A2I3TJ18_PANTR, tr|H2Q5Q3|H2Q5Q3_PANTR
OG0001665	sp|P22304|IDS_HUMAN	tr|K7BKV4|K7BKV4_PANTR, tr|A0A2I3TWX5|A0A2I3TWX5_PANTR
OG0001666	sp|P41159|LEP_HUMAN	tr|H2QVB5|H2QVB5_PANTR, sp|O02750|LEP_PANTR
OG0001667	sp|P82675|RT05_HUMAN	tr|K7BHW9|K7BHW9_PANTR, tr|A0A2I3RAZ3|A0A2I3RAZ3_PANTR
OG0001668	sp|Q5THK1|PR14L_HUMAN	tr|K7CPN5|K7CPN5_PANTR, tr|H2QLI8|H2QLI8_PANTR
OG0001669	sp|Q86VF5|MOGT3_HUMAN	tr|A0A2I3SRY6|A0A2I3SRY6_PANTR, tr|H2QV51|H2QV51_PANTR
OG0001670	sp|Q8NC54|KCT2_HUMAN	tr|H2QRH4|H2QRH4_PANTR, tr|A0A2I3S9U7|A0A2I3S9U7_PANTR
OG0001671	sp|Q9BYE7|PCGF6_HUMAN	tr|H2Q2I5|H2Q2I5_PANTR, tr|A0A2I3TAL0|A0A2I3TAL0_PANTR
OG0001672	sp|O00411|RPOM_HUMAN	tr|H2RFP7|H2RFP7_PANTR, tr|H2QES6|H2QES6_PANTR
OG0001673	sp|P35372|OPRM_HUMAN	sp|Q5IS39|OPRM_PANTR, tr|H2R2B3|H2R2B3_PANTR
OG0001674	sp|P98179|RBM3_HUMAN	tr|H2QYJ9|H2QYJ9_PANTR, tr|A0A2I3S3I6|A0A2I3S3I6_PANTR
OG0001675	sp|Q96QR8|PURB_HUMAN, sp|Q00577|PURA_HUMAN	tr|H2RGZ5|H2RGZ5_PANTR
OG0001676	sp|Q13495|MAMD1_HUMAN	tr|A0A2I3SXC0|A0A2I3SXC0_PANTR, tr|A0A2I3RKU3|A0A2I3RKU3_PANTR
OG0001677	sp|Q16595|FRDA_HUMAN	tr|A0A2I3S7H3|A0A2I3S7H3_PANTR, tr|K7ALT0|K7ALT0_PANTR
OG0001678	sp|Q86W34|AMZ2_HUMAN	tr|A0A2I3S312|A0A2I3S312_PANTR, tr|K7BXN7|K7BXN7_PANTR
OG0001679	sp|Q8WU76|SCFD2_HUMAN	tr|K7B213|K7B213_PANTR, tr|A0A2I3SLE9|A0A2I3SLE9_PANTR
OG0001680	sp|Q969M7|UBE2F_HUMAN	tr|A0A2I3TDU6|A0A2I3TDU6_PANTR, tr|A0A2I3T5Y6|A0A2I3T5Y6_PANTR
OG0001681	sp|P17041|ZNF32_HUMAN, sp|Q96EG3|ZN837_HUMAN	tr|H2Q1U3|H2Q1U3_PANTR
OG0001682	sp|Q9H1A4|APC1_HUMAN	tr|A0A2I3RJ87|A0A2I3RJ87_PANTR, tr|K7CIL4|K7CIL4_PANTR
OG0001683	sp|A0A0J9YY54|TX13D_HUMAN, sp|A0A0J9YWL9|TX13C_HUMAN	tr|A0A2I3T4V2|A0A2I3T4V2_PANTR
OG0001684	sp|Q86X52|CHSS1_HUMAN, sp|Q70JA7|CHSS3_HUMAN	tr|H2QRF5|H2QRF5_PANTR
OG0001685	sp|Q7RTM1|OTOP1_HUMAN	tr|H2QP55|H2QP55_PANTR, tr|A0A2I3TM97|A0A2I3TM97_PANTR
OG0001686	sp|P78508|KCJ10_HUMAN, sp|Q99712|KCJ15_HUMAN	tr|H2QL11|H2QL11_PANTR
OG0001687	sp|Q5H9B9|BM2KL_HUMAN, sp|Q9NSY1|BMP2K_HUMAN	tr|H2RA65|H2RA65_PANTR
OG0001688	sp|O75095|MEGF6_HUMAN, sp|Q0D2K5|EGFEM_HUMAN	tr|A0A2I3RZT2|A0A2I3RZT2_PANTR
OG0001689	sp|O95415|BRI3_HUMAN	tr|H2QUZ7|H2QUZ7_PANTR, tr|A0A2I3TCF0|A0A2I3TCF0_PANTR
OG0001690	sp|P04275|VWF_HUMAN, sp|A2VEC9|SSPO_HUMAN	tr|H2Q597|H2Q597_PANTR
OG0001692	sp|Q8IWN6|F223A_HUMAN, sp|A6NKX1|F223B_HUMAN	tr|A0A2I3RE34|A0A2I3RE34_PANTR
OG0001693	sp|Q8N6U8|GP161_HUMAN	tr|A0A2I3TGQ2|A0A2I3TGQ2_PANTR, tr|A0A2I3TM15|A0A2I3TM15_PANTR
OG0001694	sp|P19875|CXCL2_HUMAN, sp|P09341|GROA_HUMAN	tr|H2QPN5|H2QPN5_PANTR
OG0001695	sp|P78417|GSTO1_HUMAN	tr|G2HEI1|G2HEI1_PANTR, tr|A0A2I3T1I6|A0A2I3T1I6_PANTR
OG0001696	sp|A8MUH7|PDZ1P_HUMAN, sp|Q5T2W1|NHRF3_HUMAN	tr|H2R424|H2R424_PANTR
OG0001697	sp|Q4V348|Z658B_HUMAN, sp|Q5TYW1|ZN658_HUMAN	tr|H2QYI0|H2QYI0_PANTR
OG0001698	sp|Q7RTU4|BHA09_HUMAN	tr|H2QP92|H2QP92_PANTR, tr|A0A2I3S2I6|A0A2I3S2I6_PANTR
OG0001699	sp|Q8N1G1|REXO1_HUMAN, sp|P0C843|CI014_HUMAN	tr|H2QEV1|H2QEV1_PANTR
OG0001700	sp|Q8TCV5|WFDC5_HUMAN	sp|A4K2N9|WFDC5_PANTR, tr|A0A2K6I0L7|A0A2K6I0L7_PANTR
OG0001702	sp|Q9BSH3|NICN1_HUMAN	tr|A0A2I3RNG9|A0A2I3RNG9_PANTR, tr|K7C5V2|K7C5V2_PANTR
OG0001703	sp|Q9BXW9|FACD2_HUMAN	tr|A0A2I3TNC7|A0A2I3TNC7_PANTR, tr|H2QM16|H2QM16_PANTR
OG0001704	sp|Q9H4I8|SEHL2_HUMAN, sp|Q9NQF3|SERHL_HUMAN	tr|H2QLU1|H2QLU1_PANTR
OG0001705	sp|Q9Y252|RNF6_HUMAN	tr|H2Q7B4|H2Q7B4_PANTR, tr|A0A2I3SNN1|A0A2I3SNN1_PANTR
OG0001706	sp|O14544|SOCS6_HUMAN	tr|H2QEP3|H2QEP3_PANTR, tr|A0A2I3T890|A0A2I3T890_PANTR
OG0001707	sp|P47929|LEG7_HUMAN	tr|H2R1Z3|H2R1Z3_PANTR, tr|A0A2I3S1F2|A0A2I3S1F2_PANTR
OG0001708	sp|P49821|NDUV1_HUMAN	tr|H2Q493|H2Q493_PANTR, sp|Q0MQI6|NDUV1_PANTR
OG0001709	sp|P60484|PTEN_HUMAN	tr|A0A2I3TVJ9|A0A2I3TVJ9_PANTR, tr|A0A2I3TNH3|A0A2I3TNH3_PANTR
OG0001710	sp|Q6S8J7|POTEA_HUMAN, sp|Q6NSI1|AR26L_HUMAN	tr|H2R1F6|H2R1F6_PANTR
OG0001711	sp|Q6ZT98|TTLL7_HUMAN	tr|A0A2I3RZI5|A0A2I3RZI5_PANTR, tr|H2PZA3|H2PZA3_PANTR
OG0001712	sp|Q9BQB6|VKOR1_HUMAN	tr|H2QAZ5|H2QAZ5_PANTR, tr|A0A2I3SU33|A0A2I3SU33_PANTR
OG0001713	sp|Q9BUA6|MYL10_HUMAN	tr|A0A2I3SIU1|A0A2I3SIU1_PANTR, tr|H2QV56|H2QV56_PANTR
OG0001714	sp|Q9NYJ7|DLL3_HUMAN	tr|A0A2I3SFR1|A0A2I3SFR1_PANTR, tr|A0A2I3RGF5|A0A2I3RGF5_PANTR
OG0001715	sp|P0CE71|OCM2_HUMAN	tr|A0A2J8KJQ6|A0A2J8KJQ6_PANTR, tr|H2QUZ5|H2QUZ5_PANTR
OG0001716	sp|P39748|FEN1_HUMAN	tr|H2Q3U7|H2Q3U7_PANTR, tr|A0A2I3RUS5|A0A2I3RUS5_PANTR
OG0001717	sp|P54819|KAD2_HUMAN	tr|A0A2I3SVF7|A0A2I3SVF7_PANTR, tr|A0A2I3TX20|A0A2I3TX20_PANTR
OG0001718	sp|Q13242|SRSF9_HUMAN	tr|H2Q712|H2Q712_PANTR, tr|A0A2I3T3F2|A0A2I3T3F2_PANTR
OG0001719	sp|Q6UXV4|MIC27_HUMAN	tr|K7BH18|K7BH18_PANTR, tr|A0A2I3RCJ2|A0A2I3RCJ2_PANTR
OG0001720	sp|Q6ZVN8|RGMC_HUMAN	tr|A0A2I3SPQ7|A0A2I3SPQ7_PANTR, tr|A0A2I3T9I0|A0A2I3T9I0_PANTR
OG0001721	sp|Q8N0U8|VKORL_HUMAN	tr|A0A2I3T3C7|A0A2I3T3C7_PANTR, tr|A0A2I3SID4|A0A2I3SID4_PANTR
OG0001722	sp|Q6UVY6|MOXD1_HUMAN, sp|A6NHM9|MOXD2_HUMAN	tr|A0A2I3TDU3|A0A2I3TDU3_PANTR
OG0001723	sp|P86452|ZBED6_HUMAN, sp|O75132|ZBED4_HUMAN	tr|K7BED9|K7BED9_PANTR
OG0001724	sp|O75643|U520_HUMAN	tr|A0A2I3TWB6|A0A2I3TWB6_PANTR, tr|H2QIC8|H2QIC8_PANTR
OG0001725	sp|P19622|HME2_HUMAN	tr|A0A2I3S3Q9|A0A2I3S3Q9_PANTR, tr|A0A2I3S8D4|A0A2I3S8D4_PANTR
OG0001726	sp|P51858|HDGF_HUMAN, sp|Q5TGJ6|HDGL1_HUMAN	tr|H2QF19|H2QF19_PANTR
OG0001727	sp|P54259|ATN1_HUMAN	sp|Q5IS70|ATN1_PANTR, tr|H2RGA8|H2RGA8_PANTR
OG0001728	sp|Q8IVG5|SAM9L_HUMAN, sp|Q5K651|SAMD9_HUMAN	tr|H2R565|H2R565_PANTR
OG0001729	sp|Q8IU81|I2BP1_HUMAN, sp|Q9H1B7|I2BPL_HUMAN	tr|H2QGM3|H2QGM3_PANTR
OG0001730	sp|Q8WTU2|SRB4D_HUMAN	tr|A0A2I3SE32|A0A2I3SE32_PANTR, tr|H2R585|H2R585_PANTR
OG0001731	sp|Q9BYR6|KRA33_HUMAN, sp|Q9BYR7|KRA32_HUMAN	tr|A0A2I3THN9|A0A2I3THN9_PANTR
OG0001732	sp|O75787|RENR_HUMAN	tr|K7BE88|K7BE88_PANTR, tr|A0A2I3RB44|A0A2I3RB44_PANTR
OG0001733	sp|P0CG08|GPHRB_HUMAN, sp|B7ZAQ6|GPHRA_HUMAN	tr|H2PZU7|H2PZU7_PANTR
OG0001734	sp|P43490|NAMPT_HUMAN	tr|K7BN66|K7BN66_PANTR, tr|H2RIB1|H2RIB1_PANTR
OG0001735	sp|Q53GA4|PHLA2_HUMAN, sp|Q9Y5J5|PHLA3_HUMAN	tr|A0A2J8KHR4|A0A2J8KHR4_PANTR
OG0001736	sp|P09914|IFIT1_HUMAN, sp|Q5T764|IFT1B_HUMAN	tr|K7A6V3|K7A6V3_PANTR
OG0001737	sp|Q8N3X6|LCORL_HUMAN, sp|Q96JN0|LCOR_HUMAN	tr|H2Q2C4|H2Q2C4_PANTR
OG0001738	sp|Q9P031|TAP26_HUMAN	tr|A0A2I3SNQ1|A0A2I3SNQ1_PANTR, tr|H2RGL5|H2RGL5_PANTR
OG0001739	sp|Q9P203|BTBD7_HUMAN	tr|A0A2I3TC63|A0A2I3TC63_PANTR, tr|A0A2I3RH57|A0A2I3RH57_PANTR
OG0001740	sp|P16870|CBPE_HUMAN	sp|A5A6K7|CBPE_PANTR, tr|H2QZG0|H2QZG0_PANTR
OG0001741	sp|P42681|TXK_HUMAN	tr|A0A2I3T8H3|A0A2I3T8H3_PANTR, tr|A0A2I3SRZ8|A0A2I3SRZ8_PANTR
OG0001742	sp|Q14088|RB33A_HUMAN, sp|Q9H082|RB33B_HUMAN	tr|H2QQ67|H2QQ67_PANTR
OG0001743	sp|Q96HQ2|C2AIL_HUMAN	tr|H2QRH9|H2QRH9_PANTR, tr|A0A2I3S7I3|A0A2I3S7I3_PANTR
OG0001744	sp|Q96JB5|CK5P3_HUMAN	tr|A0A2I3SPA6|A0A2I3SPA6_PANTR, tr|A0A2I3SZE1|A0A2I3SZE1_PANTR
OG0001745	sp|Q96P71|NECA3_HUMAN	tr|H2QK71|H2QK71_PANTR, tr|A0A2I3RV95|A0A2I3RV95_PANTR
OG0001746	sp|Q9UBS8|RNF14_HUMAN	tr|A0A2I3SWH4|A0A2I3SWH4_PANTR, tr|H2R4G2|H2R4G2_PANTR
OG0001747	sp|Q8N6I1|EID2_HUMAN, sp|Q9Y6B2|EID1_HUMAN	tr|H2RFZ8|H2RFZ8_PANTR
OG0001748	sp|P04003|C4BPA_HUMAN	tr|H2Q114|H2Q114_PANTR, tr|A0A2I3SBS7|A0A2I3SBS7_PANTR
OG0001749	sp|Q16594|TAF9_HUMAN	tr|A0A2I3T3P3|A0A2I3T3P3_PANTR, tr|A0A2I3TFQ0|A0A2I3TFQ0_PANTR
OG0001750	sp|A8MZH6|OOSP1_HUMAN, sp|Q86WS3|OOSP2_HUMAN	tr|H2Q3R9|H2Q3R9_PANTR
OG0001751	sp|Q96KR6|F210B_HUMAN	tr|A0A2I3TFR1|A0A2I3TFR1_PANTR, tr|H2QKL9|H2QKL9_PANTR
OG0001752	sp|Q8NCH0|CHSTE_HUMAN, sp|Q9NPF2|CHSTB_HUMAN	tr|H2Q6R6|H2Q6R6_PANTR
OG0001753	sp|Q9UIL1|SCOC_HUMAN	tr|A0A2J8K2T9|A0A2J8K2T9_PANTR, tr|A0A2I3TX25|A0A2I3TX25_PANTR
OG0001754	sp|O75452|RDH16_HUMAN, sp|O14756|H17B6_HUMAN	tr|A0A2J8Q1W5|A0A2J8Q1W5_PANTR
OG0001755	sp|P25208|NFYB_HUMAN	tr|A0A2I3S8D5|A0A2I3S8D5_PANTR, tr|A0A2I3TVP5|A0A2I3TVP5_PANTR
OG0001756	sp|Q9H1M0|N62CL_HUMAN, sp|P37198|NUP62_HUMAN	tr|H2QZQ7|H2QZQ7_PANTR
OG0001757	sp|Q8IUF8|RIOX2_HUMAN, sp|Q9H6W3|RIOX1_HUMAN	tr|H2QMZ6|H2QMZ6_PANTR
OG0001758	sp|Q6ZNI0|GCNT7_HUMAN, sp|Q8N0V5|GNT2A_HUMAN	tr|A0A2I3T6R9|A0A2I3T6R9_PANTR
OG0001759	sp|Q9BRT6|LLPH_HUMAN	tr|A0A2I3STT3|A0A2I3STT3_PANTR, tr|H2Q6E7|H2Q6E7_PANTR
OG0001760	sp|Q9H1K1|ISCU_HUMAN	tr|A0A2J8MZG8|A0A2J8MZG8_PANTR, tr|H2Q6T5|H2Q6T5_PANTR
OG0001761	sp|Q9Y5P3|RAI2_HUMAN, sp|A7XYQ1|SOBP_HUMAN	tr|H2QTH9|H2QTH9_PANTR
OG0001762	sp|Q8N7X4|MAGB6_HUMAN, tr|A0A0J9YX57|A0A0J9YX57_HUMAN	tr|H2RFB4|H2RFB4_PANTR
OG0001763	sp|P31641|SC6A6_HUMAN	tr|A0A2I3SFA2|A0A2I3SFA2_PANTR, tr|A0A2I3SWR4|A0A2I3SWR4_PANTR
OG0001764	sp|P51689|ARSD_HUMAN	tr|H2RGT4|H2RGT4_PANTR, tr|A0A2I3S522|A0A2I3S522_PANTR
OG0001765	sp|Q10713|MPPA_HUMAN	tr|H2RHK8|H2RHK8_PANTR, tr|A0A2I3TE57|A0A2I3TE57_PANTR
OG0001767	sp|Q8NEZ2|VP37A_HUMAN	tr|H2QVS7|H2QVS7_PANTR, tr|A0A2I3RZB7|A0A2I3RZB7_PANTR
OG0001768	sp|Q8NGI1|O56B2_HUMAN, sp|Q8NGI3|O56B1_HUMAN	tr|H2Q305|H2Q305_PANTR
OG0001769	sp|Q9H0Q3|FXYD6_HUMAN, sp|P58550|FXYD8_HUMAN	tr|H2R3P7|H2R3P7_PANTR
OG0001770	sp|Q9H1B5|XYLT2_HUMAN	tr|K7BD18|K7BD18_PANTR, sp|Q5QQ51|XYLT2_PANTR
OG0001771	sp|Q9NSU2|TREX1_HUMAN, sp|Q9BQ50|TREX2_HUMAN	tr|H2RDA8|H2RDA8_PANTR
OG0001772	sp|Q9UBR5|CKLF_HUMAN, sp|Q8IZ96|CKLF1_HUMAN	tr|H2QB96|H2QB96_PANTR
OG0001773	sp|Q9UN30|SCML1_HUMAN	tr|H2R4T2|H2R4T2_PANTR, sp|B0FZN7|SCML1_PANTR
OG0001774	sp|P43034|LIS1_HUMAN	tr|A0A2I3SN67|A0A2I3SN67_PANTR, sp|Q5IS43|LIS1_PANTR
OG0001775	sp|P55084|ECHB_HUMAN	tr|A0A2I3TFR2|A0A2I3TFR2_PANTR, sp|Q5R1W7|ECHB_PANTR
OG0001776	sp|Q8WUE5|CT55_HUMAN	tr|H2QZ57|H2QZ57_PANTR, tr|A0A2I3TL68|A0A2I3TL68_PANTR
OG0001777	tr|A0A075B6U6|A0A075B6U6_HUMAN	tr|A0A2I3RHR8|A0A2I3RHR8_PANTR, tr|A0A2I3TG60|A0A2I3TG60_PANTR
OG0001778	sp|B2RD01|CENP1_HUMAN, sp|Q96MW7|TIGD1_HUMAN	tr|H2RG68|H2RG68_PANTR
OG0001779	sp|A2RUG3|XKRY2_HUMAN, sp|O14609|XKRY_HUMAN	tr|A0A2I3TE67|A0A2I3TE67_PANTR
OG0001780	sp|Q7Z2X7|PAGE2_HUMAN, sp|Q5JRK9|GGEE3_HUMAN	tr|H2REQ3|H2REQ3_PANTR
OG0001781	sp|Q66K66|TM198_HUMAN	tr|H2R637|H2R637_PANTR, tr|A0A2I3TAL2|A0A2I3TAL2_PANTR
OG0001782	sp|Q6P3X8|PGBD2_HUMAN, sp|Q8N328|PGBD3_HUMAN	tr|K7AM28|K7AM28_PANTR
OG0001783	sp|Q6UXR4|SPA13_HUMAN, sp|P29622|KAIN_HUMAN	tr|A0A2J8QMM9|A0A2J8QMM9_PANTR
OG0001784	sp|Q92785|REQU_HUMAN	tr|A0A2I3SHM1|A0A2I3SHM1_PANTR, tr|H2Q428|H2Q428_PANTR
OG0001785	sp|Q92890|UFD1_HUMAN	tr|H2RIG4|H2RIG4_PANTR, tr|A0A2I3RLE7|A0A2I3RLE7_PANTR
OG0001786	sp|Q9BXU1|STK31_HUMAN	tr|A0A2I3RJB4|A0A2I3RJB4_PANTR, tr|A0A2I3T2I4|A0A2I3T2I4_PANTR
OG0001787	sp|Q8NBN7|RDH13_HUMAN, sp|Q9HBH5|RDH14_HUMAN	tr|H2QH50|H2QH50_PANTR
OG0001788	sp|Q9UKD2|MRT4_HUMAN	tr|H2PY69|H2PY69_PANTR, tr|A0A2I3TLD6|A0A2I3TLD6_PANTR
OG0001789	sp|Q9BXI2|ORNT2_HUMAN, sp|Q9Y619|ORNT1_HUMAN	tr|H2Q7G6|H2Q7G6_PANTR
OG0001790	sp|O43670|ZN207_HUMAN	tr|A0A2I3SVS1|A0A2I3SVS1_PANTR, tr|A0A2I3THL7|A0A2I3THL7_PANTR
OG0001791	sp|O95084|PRS23_HUMAN, sp|Q8N3Z0|PRS35_HUMAN	tr|H2QTC3|H2QTC3_PANTR
OG0001792	sp|Q9HBJ7|UBP29_HUMAN, sp|Q9BXU7|UBP26_HUMAN	tr|A0A2J8JSL1|A0A2J8JSL1_PANTR
OG0001793	sp|Q9NZ43|USE1_HUMAN	tr|H2QFQ2|H2QFQ2_PANTR, tr|A0A2I3T3M1|A0A2I3T3M1_PANTR
OG0001794	sp|Q9UHF1|EGFL7_HUMAN, sp|Q99944|EGFL8_HUMAN	tr|H2QY66|H2QY66_PANTR
OG0001795	sp|Q9NXZ1|SAGE1_HUMAN, sp|A6NJ88|SGE2P_HUMAN	tr|A0A2J8JPD9|A0A2J8JPD9_PANTR
OG0001796	sp|O43761|SNG3_HUMAN, sp|O43759|SNG1_HUMAN	tr|A0A2I3RFX4|A0A2I3RFX4_PANTR
OG0001797	sp|P02686|MBP_HUMAN	tr|A0A2J8KWS2|A0A2J8KWS2_PANTR, sp|P06906|MBP_PANTR
OG0001798	sp|P04181|OAT_HUMAN	tr|A0A2I3S2V2|A0A2I3S2V2_PANTR, tr|H2Q2Q6|H2Q2Q6_PANTR
OG0001799	sp|Q7Z2W7|TRPM8_HUMAN	tr|A0A2I3S1N6|A0A2I3S1N6_PANTR, tr|A0A2I3SDF4|A0A2I3SDF4_PANTR
OG0001800	sp|Q8NDY6|BHE23_HUMAN, sp|Q8NFJ8|BHE22_HUMAN	tr|H2QKR8|H2QKR8_PANTR
OG0001801	sp|Q93009|UBP7_HUMAN	tr|A0A2I3SG21|A0A2I3SG21_PANTR, tr|A0A2I3T215|A0A2I3T215_PANTR
OG0001802	sp|Q9NYF8|BCLF1_HUMAN	tr|A0A2I3T0X5|A0A2I3T0X5_PANTR, tr|H2QTS9|H2QTS9_PANTR
OG0001803	sp|Q9UHC6|CNTP2_HUMAN	tr|A0A2I3RK23|A0A2I3RK23_PANTR, tr|A0A2I3RK24|A0A2I3RK24_PANTR
OG0001804	sp|P63218|GBG5_HUMAN, sp|A0A804HLA8|GBG5B_HUMAN	tr|A0A2I3TXE7|A0A2I3TXE7_PANTR
OG0001805	sp|O95497|VNN1_HUMAN	tr|H2QTR6|H2QTR6_PANTR, tr|H2QTR5|H2QTR5_PANTR
OG0001806	sp|P21462|FPR1_HUMAN	tr|H2QH10|H2QH10_PANTR, sp|P79241|FPR1_PANTR
OG0001807	sp|Q53F39|MPPE1_HUMAN	tr|A0A2I3SZL5|A0A2I3SZL5_PANTR, tr|A0A2I3S6Y6|A0A2I3S6Y6_PANTR
OG0001808	sp|Q8IWE4|DCNL3_HUMAN	tr|H2QAP8|H2QAP8_PANTR, tr|A0A2I3RFV7|A0A2I3RFV7_PANTR
OG0001809	sp|Q8N5D6|GBGT1_HUMAN, sp|P16442|BGAT_HUMAN	tr|A0A2I3T876|A0A2I3T876_PANTR
OG0001810	sp|Q8N609|TR1L1_HUMAN, sp|Q15629|TRAM1_HUMAN	tr|H2QWA3|H2QWA3_PANTR
OG0001811	sp|Q92185|SIA8A_HUMAN	tr|A0A2I3TNR2|A0A2I3TNR2_PANTR, sp|P61642|SIA8A_PANTR
OG0001812	sp|O43583|DENR_HUMAN	tr|A0A2I3SDX7|A0A2I3SDX7_PANTR, tr|H2RE89|H2RE89_PANTR
OG0001813	sp|O95990|F107A_HUMAN	tr|A0A2I3S805|A0A2I3S805_PANTR, sp|A5A6J4|F107A_PANTR
OG0001814	sp|P08729|K2C7_HUMAN	tr|K7AZG9|K7AZG9_PANTR, sp|A5A6N0|K2C7_PANTR
OG0001815	sp|Q15293|RCN1_HUMAN	tr|A0A2I3S9H9|A0A2I3S9H9_PANTR, tr|K7BDK0|K7BDK0_PANTR
OG0001816	sp|A0A5F9ZHS7|NFILZ_HUMAN, sp|Q16649|NFIL3_HUMAN	tr|H2QXG0|H2QXG0_PANTR
OG0001817	sp|Q9H596|DUS21_HUMAN, sp|Q8NEJ0|DUS18_HUMAN	tr|H2RH74|H2RH74_PANTR
OG0001818	sp|Q9UNP4|SIAT9_HUMAN	sp|Q6KB55|SIAT9_PANTR, tr|A0A2I3TD04|A0A2I3TD04_PANTR
OG0001819	sp|Q9Y3C4|TPRKB_HUMAN	tr|A0A2J8KUV8|A0A2J8KUV8_PANTR, tr|A0A2I3RK41|A0A2I3RK41_PANTR
OG0001820	sp|Q9Y6J8|STYL1_HUMAN	tr|A0A2J8PX28|A0A2J8PX28_PANTR, tr|A0A2I3SKY5|A0A2I3SKY5_PANTR
OG0001821	sp|P35244|RFA3_HUMAN	tr|H2QU67|H2QU67_PANTR, tr|A0A2I3SDH5|A0A2I3SDH5_PANTR
OG0001822	sp|P46976|GLYG_HUMAN	tr|A0A2I3TSP8|A0A2I3TSP8_PANTR, tr|A0A2I3SYS9|A0A2I3SYS9_PANTR
OG0001823	sp|Q06587|RING1_HUMAN	sp|A2T6X5|RING1_PANTR, tr|K7A018|K7A018_PANTR
OG0001824	sp|Q7L8L6|FAKD5_HUMAN, sp|Q53R41|FAKD1_HUMAN	tr|H2QIY2|H2QIY2_PANTR
OG0001825	sp|Q8TDX9|PK1L1_HUMAN	tr|A0A2I3RVM5|A0A2I3RVM5_PANTR, tr|A0A2I3RI50|A0A2I3RI50_PANTR
OG0001826	sp|Q9UBT2|SAE2_HUMAN	tr|A0A2I3T506|A0A2I3T506_PANTR, tr|H2QG08|H2QG08_PANTR
OG0001827	sp|P03891|NU2M_HUMAN	tr|A0A0M3HES0|A0A0M3HES0_PANTR, sp|O21798|NU2M_PANTR
OG0001828	sp|Q15007|FL2D_HUMAN	tr|H2QTZ5|H2QTZ5_PANTR, tr|A0A2I3SBH0|A0A2I3SBH0_PANTR
OG0001829	sp|Q16553|LY6E_HUMAN, sp|O43653|PSCA_HUMAN	tr|H2QWS6|H2QWS6_PANTR
OG0001830	sp|Q86UU5|GGN_HUMAN	tr|A0A2I3S0B8|A0A2I3S0B8_PANTR, tr|H2QG83|H2QG83_PANTR
OG0001831	sp|O60921|HUS1_HUMAN, sp|Q8NHY5|HUS1B_HUMAN	tr|H2QUJ9|H2QUJ9_PANTR
OG0001832	sp|Q96TA2|YMEL1_HUMAN	tr|A0A2I3T0Q0|A0A2I3T0Q0_PANTR, tr|A0A2I3T6W9|A0A2I3T6W9_PANTR
OG0001833	sp|P0C2Y1|NBPF7_HUMAN	tr|H2RDA6|H2RDA6_PANTR, tr|A0A2I3TUW0|A0A2I3TUW0_PANTR
OG0001834	sp|P50616|TOB1_HUMAN, sp|Q14106|TOB2_HUMAN	tr|H2QDG0|H2QDG0_PANTR
OG0001835	sp|Q1A5X7|WHAL1_HUMAN, sp|Q8TF30|WHAMM_HUMAN	tr|H2R8J0|H2R8J0_PANTR
OG0001836	sp|Q9BRJ6|CG050_HUMAN	tr|A0A2I3RXI7|A0A2I3RXI7_PANTR, tr|H2R0F2|H2R0F2_PANTR
OG0001837	sp|Q9NXG2|THUM1_HUMAN	tr|A0A2I3S6H3|A0A2I3S6H3_PANTR, tr|H2QAP5|H2QAP5_PANTR
OG0001838	sp|Q9P1W8|SIRPG_HUMAN, sp|O00241|SIRB1_HUMAN	tr|A0A2I3RUN8|A0A2I3RUN8_PANTR
OG0001839	sp|Q9UDY6|TRI10_HUMAN	tr|A0A2K6HP54|A0A2K6HP54_PANTR, sp|Q7YR32|TRI10_PANTR
OG0001840	sp|A8MZ36|EVPLL_HUMAN, sp|Q92817|EVPL_HUMAN	tr|H2QDX2|H2QDX2_PANTR
OG0001841	sp|O95299|NDUAA_HUMAN	sp|Q0MQB7|NDUAA_PANTR, tr|A0A2I3SJW6|A0A2I3SJW6_PANTR
OG0001842	sp|Q16609|LPAL2_HUMAN, sp|P00747|PLMN_HUMAN	tr|H2QU06|H2QU06_PANTR
OG0001843	sp|P49354|FNTA_HUMAN	tr|H2QW42|H2QW42_PANTR, tr|A0A2I3TR00|A0A2I3TR00_PANTR
OG0001844	sp|P55809|SCOT1_HUMAN, sp|Q9BYC2|SCOT2_HUMAN	tr|A0A2I3T5J5|A0A2I3T5J5_PANTR
