Orthogroup	Homo_sapiens	Mus_musculus
OG0002704	sp|Q7L5A8|FA2H_HUMAN	sp|Q5MPP0|FA2H_MOUSE
OG0002705	sp|Q7Z3U7|MON2_HUMAN	sp|Q80TL7|MON2_MOUSE
OG0002706	sp|Q86T24|KAISO_HUMAN	sp|Q8BN78|KAISO_MOUSE
OG0002707	sp|Q86VN1|VPS36_HUMAN	sp|Q91XD6|VPS36_MOUSE
OG0002708	sp|Q86XE0|SNX32_HUMAN	sp|Q80ZJ7|SNX32_MOUSE
OG0002709	sp|Q86YS6|RAB43_HUMAN	sp|Q8CG50|RAB43_MOUSE
OG0002710	sp|Q86YW7|GPHB5_HUMAN	sp|Q812B2|GPHB5_MOUSE
OG0002711	sp|Q8IXM2|BAP18_HUMAN	sp|Q9DCT6|BAP18_MOUSE
OG0002712	sp|Q8N2H4|SYS1_HUMAN	sp|Q78S06|SYS1_MOUSE
OG0002713	sp|Q8N608|DPP10_HUMAN	sp|Q6NXK7|DPP10_MOUSE
OG0002714	sp|Q8N9I5|FADS6_HUMAN	sp|Q80UG1|FADS6_MOUSE
OG0002715	sp|Q8NAF0|ZN579_HUMAN	sp|Q80VM4|ZN579_MOUSE
OG0002716	sp|Q8NCR3|MFI_HUMAN	sp|Q9D4W2|MFI_MOUSE
OG0002717	sp|Q8NEG4|FA83F_HUMAN	sp|Q3UKU4|FA83F_MOUSE
OG0002718	sp|Q8NFW5|DMBX1_HUMAN	sp|Q91ZK4|DMBX1_MOUSE
OG0002719	sp|Q8TEX9|IPO4_HUMAN	sp|Q8VI75|IPO4_MOUSE
OG0002720	sp|Q92918|M4K1_HUMAN	sp|P70218|M4K1_MOUSE
OG0002721	sp|Q92963|RIT1_HUMAN	sp|P70426|RIT1_MOUSE
OG0002722	sp|Q969K4|ABTB1_HUMAN	sp|Q99LJ2|ABTB1_MOUSE
OG0002723	sp|Q96M98|PACRG_HUMAN	sp|Q9DAK2|PACRG_MOUSE
OG0002724	sp|Q96N19|G137A_HUMAN	sp|Q80ZU9|G137A_MOUSE
OG0002725	sp|Q99848|EBP2_HUMAN	sp|Q9D903|EBP2_MOUSE
OG0002726	sp|Q9BYE0|HES7_HUMAN	sp|Q8BKT2|HES7_MOUSE
OG0002727	sp|Q9BZJ0|CRNL1_HUMAN	sp|P63154|CRNL1_MOUSE
OG0002728	sp|Q9GZZ6|ACH10_HUMAN	tr|B2RX82|B2RX82_MOUSE
OG0002729	sp|Q9HC78|ZBT20_HUMAN	sp|Q8K0L9|ZBT20_MOUSE
OG0002730	sp|Q9UI36|DACH1_HUMAN	sp|Q9QYB2|DACH1_MOUSE
OG0002731	sp|Q9UK28|TM59L_HUMAN	sp|Q7TNI2|TM59L_MOUSE
OG0002732	sp|Q9UQ53|MGT4B_HUMAN	sp|Q812F8|MGT4B_MOUSE
OG0002733	sp|Q9Y297|FBW1A_HUMAN	sp|Q3ULA2|FBW1A_MOUSE
OG0002734	sp|Q9Y6W8|ICOS_HUMAN	sp|Q9WVS0|ICOS_MOUSE
OG0002735	sp|A0A1W2PP97|THSD8_HUMAN	tr|A0A1L1STL9|A0A1L1STL9_MOUSE
OG0002736	sp|A0PJX2|TLDC2_HUMAN	sp|A2ACG1|TLDC2_MOUSE
OG0002737	sp|A5PLN9|TPC13_HUMAN	sp|Q3TIR1|TPC13_MOUSE
OG0002738	sp|A8MT70|ZBBX_HUMAN	sp|Q0P5X5|ZBBX_MOUSE
OG0002739	sp|A8MTL3|R212B_HUMAN	sp|D3Z423|R212B_MOUSE
OG0002740	sp|C9JI98|TM238_HUMAN	sp|A9JSM3|TM238_MOUSE
OG0002741	sp|O15014|ZN609_HUMAN	sp|Q8BZ47|ZN609_MOUSE
OG0002742	sp|O15287|FANCG_HUMAN	sp|Q9EQR6|FANCG_MOUSE
OG0002743	sp|O15519|CFLAR_HUMAN	sp|O35732|CFLAR_MOUSE
OG0002744	sp|O43681|GET3_HUMAN	sp|O54984|GET3_MOUSE
OG0002745	sp|O43915|VEGFD_HUMAN	sp|P97946|VEGFD_MOUSE
OG0002746	sp|O60243|H6ST1_HUMAN	sp|Q9QYK5|H6ST1_MOUSE
OG0002747	sp|O60573|IF4E2_HUMAN	sp|Q8BMB3|IF4E2_MOUSE
OG0002748	sp|O60675|MAFK_HUMAN	sp|Q61827|MAFK_MOUSE
OG0002749	sp|O75445|USH2A_HUMAN	sp|Q2QI47|USH2A_MOUSE
OG0002750	sp|P00966|ASSY_HUMAN	sp|P16460|ASSY_MOUSE
OG0002751	sp|P05455|LA_HUMAN	sp|P32067|LA_MOUSE
OG0002752	sp|P08908|5HT1A_HUMAN	sp|Q64264|5HT1A_MOUSE
OG0002753	sp|P15428|PGDH_HUMAN	sp|Q8VCC1|PGDH_MOUSE
OG0002754	sp|P20774|MIME_HUMAN	sp|Q62000|MIME_MOUSE
OG0002755	sp|P29597|TYK2_HUMAN	sp|Q9R117|TYK2_MOUSE
OG0002756	sp|P48067|SC6A9_HUMAN	sp|P28571|SC6A9_MOUSE
OG0002757	sp|P49685|GPR15_HUMAN	sp|Q0VDU3|GPR15_MOUSE
OG0002758	sp|P51687|SUOX_HUMAN	sp|Q8R086|SUOX_MOUSE
OG0002759	sp|P52564|MP2K6_HUMAN	sp|P70236|MP2K6_MOUSE
OG0002760	sp|Q01726|MSHR_HUMAN	sp|Q01727|MSHR_MOUSE
OG0002761	sp|Q14439|GP176_HUMAN	sp|Q80WT4|GP176_MOUSE
OG0002762	sp|Q15031|SYLM_HUMAN	sp|Q8VDC0|SYLM_MOUSE
OG0002763	sp|Q53S33|BOLA3_HUMAN	sp|Q8CEI1|BOLA3_MOUSE
OG0002764	sp|Q5I0X7|TTC32_HUMAN	sp|Q9DAC7|TTC32_MOUSE
OG0002765	sp|Q5JTJ3|COA6_HUMAN	sp|Q8BGD8|COA6_MOUSE
OG0002766	sp|Q5VWC8|HACD4_HUMAN	sp|A2AKM2|HACD4_MOUSE
OG0002767	sp|Q5VXU9|SHOC1_HUMAN	sp|A2ALV5|SHOC1_MOUSE
OG0002768	sp|Q5VZB9|DMRTA_HUMAN	sp|Q8CFG4|DMRTA_MOUSE
OG0002769	sp|Q63HM9|PLCX3_HUMAN	sp|Q8BLJ3|PLCX3_MOUSE
OG0002770	sp|Q68D91|MBLC2_HUMAN	sp|Q8BL86|MBLC2_MOUSE
OG0002771	sp|Q6ISB3|GRHL2_HUMAN	sp|Q8K5C0|GRHL2_MOUSE
OG0002772	sp|Q6NZ36|FAP20_HUMAN	sp|Q3UN58|FAP20_MOUSE
OG0002773	sp|Q6P2C8|MED27_HUMAN	sp|Q9DB40|MED27_MOUSE
OG0002774	sp|Q6P9F0|CCD62_HUMAN	sp|E9PVD1|CCD62_MOUSE
OG0002775	sp|Q6UX01|LMBRL_HUMAN	sp|Q9D1E5|LMBRL_MOUSE
OG0002776	sp|Q6UYE1|LEU7_HUMAN	sp|Q8CHZ8|LEU7_MOUSE
OG0002777	sp|Q6ZMH5|S39A5_HUMAN	sp|Q9D856|S39A5_MOUSE
OG0002778	sp|Q7L0Y3|TM10C_HUMAN	sp|Q3UFY8|TM10C_MOUSE
OG0002779	sp|Q7Z7M9|GALT5_HUMAN	sp|Q8C102|GALT5_MOUSE
OG0002780	sp|Q86UE6|LRRT1_HUMAN	sp|Q8K377|LRRT1_MOUSE
OG0002781	sp|Q8IXZ2|ZC3H3_HUMAN	sp|Q8CHP0|ZC3H3_MOUSE
OG0002782	sp|Q8IZC4|RTKN2_HUMAN	sp|Q14B46|RTKN2_MOUSE
OG0002783	sp|Q8N7H5|PAF1_HUMAN	sp|Q8K2T8|PAF1_MOUSE
OG0002784	sp|Q8NCX0|CC150_HUMAN	sp|Q8CDI7|CC150_MOUSE
OG0002785	sp|Q8WVE0|EFMT1_HUMAN	sp|Q9CY45|EFMT1_MOUSE
OG0002786	sp|Q92504|S39A7_HUMAN	sp|Q31125|S39A7_MOUSE
OG0002787	sp|Q93096|TP4A1_HUMAN	sp|Q63739|TP4A1_MOUSE
OG0002788	sp|Q96B67|ARRD3_HUMAN	sp|Q7TPQ9|ARRD3_MOUSE
OG0002789	sp|Q96KS0|EGLN2_HUMAN	sp|Q91YE2|EGLN2_MOUSE
OG0002790	sp|Q96MT7|CFA44_HUMAN	sp|E9Q5M6|CFA44_MOUSE
OG0002791	sp|Q96RT1|ERBIN_HUMAN	sp|Q80TH2|ERBIN_MOUSE
OG0002792	sp|Q96T83|SL9A7_HUMAN	sp|Q8BLV3|SL9A7_MOUSE
OG0002793	sp|Q99442|SEC62_HUMAN	sp|Q8BU14|SEC62_MOUSE
OG0002794	sp|Q9BQY9|DBND2_HUMAN	sp|Q9CRD4|DBND2_MOUSE
OG0002795	sp|Q9BXJ2|C1QT7_HUMAN	sp|Q8BVD7|C1QT7_MOUSE
OG0002796	sp|Q9BY71|LRRC3_HUMAN	sp|P59034|LRRC3_MOUSE
OG0002797	sp|Q9BYW3|DB126_HUMAN	sp|Q8BVC1|DFB22_MOUSE
OG0002798	sp|Q9BZJ4|S2539_HUMAN	sp|Q9D8K8|S2539_MOUSE
OG0002799	sp|Q9GZN7|ROGDI_HUMAN	sp|Q3TDK6|ROGDI_MOUSE
OG0002800	sp|Q9GZW8|MS4A7_HUMAN	tr|E9Q9V5|E9Q9V5_MOUSE
OG0002801	sp|Q9H0H0|INT2_HUMAN	sp|Q80UK8|INT2_MOUSE
OG0002802	sp|Q9H346|O52D1_HUMAN	tr|Q8VGW2|Q8VGW2_MOUSE
OG0002803	sp|Q9H3S5|PIGM_HUMAN	sp|Q8C2R7|PIGM_MOUSE
OG0002804	sp|Q9NR46|SHLB2_HUMAN	sp|Q8R3V5|SHLB2_MOUSE
OG0002805	sp|Q9NUI1|DECR2_HUMAN	sp|Q9WV68|DECR2_MOUSE
OG0002806	sp|Q9NV06|DCA13_HUMAN	sp|Q6PAC3|DCA13_MOUSE
OG0002807	sp|Q9UIB8|SLAF5_HUMAN	sp|Q18PI6|SLAF5_MOUSE
OG0002808	sp|Q9UIQ6|LCAP_HUMAN	sp|Q8C129|LCAP_MOUSE
OG0002809	sp|Q9UK61|TASOR_HUMAN	sp|Q69ZR9|TASOR_MOUSE
OG0002810	sp|Q9UKT9|IKZF3_HUMAN	sp|O08900|IKZF3_MOUSE
OG0002811	sp|Q9UPX8|SHAN2_HUMAN	sp|Q80Z38|SHAN2_MOUSE
OG0002812	sp|Q9Y2G3|AT11B_HUMAN	sp|Q6DFW5|AT11B_MOUSE
OG0002813	sp|Q9Y6W3|CAN7_HUMAN	sp|Q9R1S8|CAN7_MOUSE
OG0002814	sp|A0A1B0GTB2|TUNAR_HUMAN	sp|A0A1B0GQX2|TUNAR_MOUSE
OG0002815	sp|A0AUZ9|KAL1L_HUMAN	sp|Q5DTI6|KAL1L_MOUSE
OG0002816	sp|O14526|FCHO1_HUMAN	sp|Q8K285|FCHO1_MOUSE
OG0002817	sp|O15079|SNPH_HUMAN	sp|Q80U23|SNPH_MOUSE
OG0002818	sp|O43159|RRP8_HUMAN	sp|Q9DB85|RRP8_MOUSE
OG0002819	sp|O43189|PHF1_HUMAN	sp|Q9Z1B8|PHF1_MOUSE
OG0002820	sp|O76096|CYTF_HUMAN	sp|O89098|CYTF_MOUSE
OG0002821	sp|O95455|TGDS_HUMAN	sp|Q8VDR7|TGDS_MOUSE
OG0002822	sp|O95644|NFAC1_HUMAN	sp|O88942|NFAC1_MOUSE
OG0002823	sp|P01135|TGFA_HUMAN	sp|P48030|TGFA_MOUSE
OG0002824	sp|P01730|CD4_HUMAN	sp|P06332|CD4_MOUSE
OG0002825	sp|P01833|PIGR_HUMAN	sp|O70570|PIGR_MOUSE
OG0002826	sp|P0C7M8|CLC2L_HUMAN	sp|P0C7M9|CLC2L_MOUSE
OG0002827	sp|P0C7W6|CC172_HUMAN	sp|Q810N9|CC172_MOUSE
OG0002828	sp|P10082|PYY_HUMAN	sp|Q9EPS2|PYY_MOUSE
OG0002829	sp|P13073|COX41_HUMAN	sp|P19783|COX41_MOUSE
OG0002831	sp|P26010|ITB7_HUMAN	sp|P26011|ITB7_MOUSE
OG0002832	sp|P48509|CD151_HUMAN	sp|O35566|CD151_MOUSE
OG0002833	sp|P51149|RAB7A_HUMAN	sp|P51150|RAB7A_MOUSE
OG0002834	sp|P56559|ARL4C_HUMAN	sp|P61208|ARL4C_MOUSE
OG0002835	sp|Q13077|TRAF1_HUMAN	sp|P39428|TRAF1_MOUSE
OG0002836	sp|Q13946|PDE7A_HUMAN	sp|P70453|PDE7A_MOUSE
OG0002837	sp|Q14344|GNA13_HUMAN	sp|P27601|GNA13_MOUSE
OG0002838	sp|Q14865|ARI5B_HUMAN	sp|Q8BM75|ARI5B_MOUSE
OG0002839	sp|Q17R55|F187B_HUMAN	sp|Q0VAY3|F187B_MOUSE
OG0002840	sp|Q30KP8|DB136_HUMAN	sp|Q8BVB5|DFB42_MOUSE
OG0002841	sp|Q3SXY8|AR13B_HUMAN	sp|Q640N2|AR13B_MOUSE
OG0002842	sp|Q53G44|IF44L_HUMAN	sp|Q9BDB7|IF44L_MOUSE
OG0002843	sp|Q5T9L3|WLS_HUMAN	sp|Q6DID7|WLS_MOUSE
OG0002844	sp|Q5TB30|DEP1A_HUMAN	sp|Q8CIG0|DEP1A_MOUSE
OG0002845	sp|Q6PL45|BRID5_HUMAN	tr|A0A5F8MPL8|A0A5F8MPL8_MOUSE
OG0002846	sp|Q6ZRR5|TLCD5_HUMAN	sp|Q3TYE7|TLCD5_MOUSE
OG0002847	sp|Q86SQ0|PHLB2_HUMAN	sp|Q8K1N2|PHLB2_MOUSE
OG0002848	sp|Q86X10|RLGPB_HUMAN	sp|Q8BQZ4|RLGPB_MOUSE
OG0002849	sp|Q8IW40|CC103_HUMAN	sp|Q9D9P2|CC103_MOUSE
OG0002850	sp|Q8N335|GPD1L_HUMAN	sp|Q3ULJ0|GPD1L_MOUSE
OG0002851	sp|Q8N485|LIX1_HUMAN	sp|Q6P566|LIX1_MOUSE
OG0002852	sp|Q8N4P3|MESH1_HUMAN	sp|Q9D114|MESH1_MOUSE
OG0002853	sp|Q8N9F0|NAT8L_HUMAN	sp|Q3UGX3|NAT8L_MOUSE
OG0002854	sp|Q8N9V2|TRIML_HUMAN	sp|Q8BVP1|TRIML_MOUSE
OG0002855	sp|Q8NC60|NOA1_HUMAN	sp|Q9JJG9|NOA1_MOUSE
OG0002856	sp|Q8NCT3|MACA2_HUMAN	sp|Q7TQE7|MACA2_MOUSE
OG0002857	sp|Q8NE28|STKL1_HUMAN	sp|Q80YS9|STKL1_MOUSE
OG0002858	sp|Q8NFD5|ARI1B_HUMAN	sp|E9Q4N7|ARI1B_MOUSE
OG0002859	sp|Q8NGF3|O51D1_HUMAN	tr|E9Q550|E9Q550_MOUSE
OG0002860	sp|Q8TAI7|REBL1_HUMAN	sp|Q9D8T3|REBL1_MOUSE
OG0002861	sp|Q8WXK1|ASB15_HUMAN	sp|Q8VHS6|ASB15_MOUSE
OG0002862	sp|Q8WYQ9|ZCH14_HUMAN	sp|Q8VIG0|ZCH14_MOUSE
OG0002863	sp|Q96EY4|TMA16_HUMAN	sp|Q9CR02|TMA16_MOUSE
OG0002864	sp|Q96F81|DISP1_HUMAN	sp|Q3TDN0|DISP1_MOUSE
OG0002865	sp|Q96FL9|GLT14_HUMAN	sp|Q8BVG5|GLT14_MOUSE
OG0002866	sp|Q96MH6|TMM68_HUMAN	sp|Q9D850|TMM68_MOUSE
OG0002867	sp|Q96QE2|MYCT_HUMAN	sp|Q3UHK1|MYCT_MOUSE
OG0002868	sp|Q99437|VATO_HUMAN	sp|Q91V37|VATO_MOUSE
OG0002869	sp|Q9BT43|RPC7L_HUMAN	sp|Q8R0C0|RPC7L_MOUSE
OG0002870	sp|Q9BUL8|PDC10_HUMAN	sp|Q8VE70|PDC10_MOUSE
OG0002871	sp|Q9BVV8|F174C_HUMAN	sp|Q9DAZ5|F174C_MOUSE
OG0002872	sp|Q9NQ11|AT132_HUMAN	sp|Q9CTG6|AT132_MOUSE
OG0002873	sp|Q9NS98|SEM3G_HUMAN	sp|Q4LFA9|SEM3G_MOUSE
OG0002874	sp|Q9NTG1|PKDRE_HUMAN	sp|Q9Z0T6|PKDRE_MOUSE
OG0002875	sp|Q9UBX7|KLK11_HUMAN	sp|Q9QYN3|KLK11_MOUSE
OG0002876	sp|Q9UHV5|RPGFL_HUMAN	sp|Q68EF8|RPGFL_MOUSE
OG0002877	sp|Q9UI42|CBPA4_HUMAN	sp|Q6P8K8|CBPA4_MOUSE
OG0002878	sp|Q9UJJ9|GNPTG_HUMAN	sp|Q6S5C2|GNPTG_MOUSE
OG0002879	sp|Q9UJM3|ERRFI_HUMAN	sp|Q99JZ7|ERRFI_MOUSE
OG0002880	sp|Q9UNA3|A4GCT_HUMAN	sp|Q14BT6|A4GCT_MOUSE
OG0002881	sp|Q9UNK4|PA2GD_HUMAN	sp|Q9WVF6|PA2GD_MOUSE
OG0002882	sp|Q9Y276|BCS1_HUMAN	sp|Q9CZP5|BCS1_MOUSE
OG0002883	sp|Q9Y5N6|ORC6_HUMAN	sp|Q9WUJ8|ORC6_MOUSE
OG0002884	sp|A5YM72|CRNS1_HUMAN	sp|Q6ZPS2|CRNS1_MOUSE
OG0002885	sp|O00755|WNT7A_HUMAN	sp|P24383|WNT7A_MOUSE
OG0002886	sp|O15533|TPSN_HUMAN	sp|Q9R233|TPSN_MOUSE
OG0002887	sp|O43572|AKA10_HUMAN	sp|O88845|AKA10_MOUSE
OG0002888	sp|O60427|FADS1_HUMAN	sp|Q920L1|FADS1_MOUSE
OG0002889	sp|O75113|N4BP1_HUMAN	sp|Q6A037|N4BP1_MOUSE
OG0002890	sp|O75969|AKAP3_HUMAN	sp|O88987|AKAP3_MOUSE
OG0002891	sp|O95069|KCNK2_HUMAN	sp|P97438|KCNK2_MOUSE
OG0002892	sp|P02679|FIBG_HUMAN	sp|Q8VCM7|FIBG_MOUSE
OG0002893	sp|P02748|CO9_HUMAN	sp|P06683|CO9_MOUSE
OG0002894	sp|P07305|H10_HUMAN	sp|P10922|H10_MOUSE
OG0002895	sp|P09543|CN37_HUMAN	sp|P16330|CN37_MOUSE
OG0002896	sp|P10301|RRAS_HUMAN	sp|P10833|RRAS_MOUSE
OG0002897	sp|P18433|PTPRA_HUMAN	sp|P18052|PTPRA_MOUSE
OG0002898	sp|P18858|DNLI1_HUMAN	sp|P37913|DNLI1_MOUSE
OG0002899	sp|P22304|IDS_HUMAN	sp|Q08890|IDS_MOUSE
OG0002900	sp|P34998|CRFR1_HUMAN	sp|P35347|CRFR1_MOUSE
OG0002901	sp|P36551|HEM6_HUMAN	sp|P36552|HEM6_MOUSE
OG0002902	sp|P41159|LEP_HUMAN	sp|P41160|LEP_MOUSE
OG0002903	sp|P45379|TNNT2_HUMAN	sp|P50752|TNNT2_MOUSE
OG0002904	sp|P49589|SYCC_HUMAN	sp|Q9ER72|SYCC_MOUSE
OG0002905	sp|P56705|WNT4_HUMAN	sp|P22724|WNT4_MOUSE
OG0002906	sp|P82675|RT05_HUMAN	sp|Q99N87|RT05_MOUSE
OG0002907	sp|Q05707|COEA1_HUMAN	sp|Q80X19|COEA1_MOUSE
OG0002908	sp|Q07325|CXCL9_HUMAN	sp|P18340|CXCL9_MOUSE
OG0002909	sp|Q12980|NPRL3_HUMAN	sp|Q8VIJ8|NPRL3_MOUSE
OG0002910	sp|Q13405|RM49_HUMAN	sp|Q9CQ40|RM49_MOUSE
OG0002911	sp|Q13822|ENPP2_HUMAN	sp|Q9R1E6|ENPP2_MOUSE
OG0002912	sp|Q15035|TRAM2_HUMAN	sp|Q924Z5|TRAM2_MOUSE
OG0002913	sp|Q16352|AINX_HUMAN	sp|P46660|AINX_MOUSE
OG0002914	sp|Q16654|PDK4_HUMAN	sp|O70571|PDK4_MOUSE
OG0002915	sp|Q4KMG0|CDON_HUMAN	sp|Q32MD9|CDON_MOUSE
OG0002916	sp|Q53QZ3|RHG15_HUMAN	sp|Q811M1|RHG15_MOUSE
OG0002917	sp|Q5BN46|PIRC1_HUMAN	sp|Q5BN45|PIRC1_MOUSE
OG0002918	sp|Q5D0E6|DALD3_HUMAN	sp|Q6PJN8|DALD3_MOUSE
OG0002919	sp|Q5THK1|PR14L_HUMAN	tr|E9Q7C4|E9Q7C4_MOUSE
OG0002920	sp|Q6PIU2|NCEH1_HUMAN	sp|Q8BLF1|NCEH1_MOUSE
OG0002921	sp|Q6UW56|ARAID_HUMAN	sp|Q6PGD0|ARAID_MOUSE
OG0002923	sp|Q76I76|SSH2_HUMAN	sp|Q5SW75|SSH2_MOUSE
OG0002924	sp|Q7LGA3|HS2ST_HUMAN	sp|Q8R3H7|HS2ST_MOUSE
OG0002925	sp|Q86WG3|ATCAY_HUMAN	sp|Q8BHE3|ATCAY_MOUSE
OG0002926	sp|Q86WZ0|HEAT4_HUMAN	tr|E9Q357|E9Q357_MOUSE
OG0002927	sp|Q86XM0|CTSRD_HUMAN	sp|E9Q9F6|CTSRD_MOUSE
OG0002928	sp|Q86YL5|TDRP_HUMAN	sp|Q8C5P7|TDRP_MOUSE
OG0002929	sp|Q8IVS8|GLCTK_HUMAN	sp|Q8QZY2|GLCTK_MOUSE
OG0002930	sp|Q8IZ63|PRR22_HUMAN	tr|F6TNE3|F6TNE3_MOUSE
OG0002931	sp|Q8N1P7|CRBG2_HUMAN	tr|A0A2I3BQG2|A0A2I3BQG2_MOUSE
OG0002932	sp|Q8N554|ZN276_HUMAN	sp|Q8CE64|ZN276_MOUSE
OG0002933	sp|Q8N9B4|ANR42_HUMAN	sp|Q3V096|ANR42_MOUSE
OG0002934	sp|Q8NBQ7|AQP11_HUMAN	sp|Q8BHH1|AQP11_MOUSE
OG0002935	sp|Q8NC54|KCT2_HUMAN	sp|Q8K201|KCT2_MOUSE
OG0002936	sp|Q8TDG4|HELQ_HUMAN	sp|Q2VPA6|HELQ_MOUSE
OG0002937	sp|Q8TEB1|DCA11_HUMAN	sp|Q91VU6|DCA11_MOUSE
OG0002938	sp|Q8WYP3|RIN2_HUMAN	sp|Q9D684|RIN2_MOUSE
OG0002939	sp|Q969M1|TM40L_HUMAN	sp|Q9CZR3|TM40L_MOUSE
OG0002940	sp|Q96EG1|ARSG_HUMAN	sp|Q3TYD4|ARSG_MOUSE
OG0002941	sp|Q96K80|ZC3HA_HUMAN	sp|Q8R205|ZC3HA_MOUSE
OG0002942	sp|Q99542|MMP19_HUMAN	sp|Q9JHI0|MMP19_MOUSE
OG0002943	sp|Q9BYE7|PCGF6_HUMAN	sp|Q99NA9|PCGF6_MOUSE
OG0002944	sp|Q9H582|ZN644_HUMAN	tr|E9QA22|E9QA22_MOUSE
OG0002945	sp|Q9H6X4|TM134_HUMAN	sp|Q8R0J4|TM134_MOUSE
OG0002946	sp|Q9NR21|PAR11_HUMAN	sp|Q8CFF0|PAR11_MOUSE
OG0002947	sp|Q9NR50|EI2BG_HUMAN	tr|B1AUN2|B1AUN2_MOUSE
OG0002948	sp|Q9NRV9|HEBP1_HUMAN	sp|Q9R257|HEBP1_MOUSE
OG0002949	sp|Q9NUV9|GIMA4_HUMAN	sp|Q99JY3|GIMA4_MOUSE
OG0002950	sp|Q9NVM1|EVA1B_HUMAN	sp|Q8K2Y3|EVA1B_MOUSE
OG0002951	sp|Q9NX55|HYPK_HUMAN	sp|Q9CR41|HYPK_MOUSE
OG0002952	sp|Q9UIK4|DAPK2_HUMAN	sp|Q8VDF3|DAPK2_MOUSE
OG0002953	sp|Q9ULW3|ABT1_HUMAN	sp|Q9QYL7|ABT1_MOUSE
OG0002954	sp|Q9Y4Y9|LSM5_HUMAN	sp|P62322|LSM5_MOUSE
OG0002955	sp|A0A286YF18|SMI44_HUMAN	tr|A0A1Y7VJ29|A0A1Y7VJ29_MOUSE
OG0002956	sp|B9A014|F243A_HUMAN	sp|Q8CDS7|FA243_MOUSE
OG0002957	sp|O00411|RPOM_HUMAN	sp|Q8BKF1|RPOM_MOUSE
OG0002958	sp|O00444|PLK4_HUMAN	sp|Q64702|PLK4_MOUSE
OG0002959	sp|O00451|GFRA2_HUMAN	sp|O08842|GFRA2_MOUSE
OG0002960	sp|O00567|NOP56_HUMAN	sp|Q9D6Z1|NOP56_MOUSE
OG0002961	sp|O15342|VA0E1_HUMAN	sp|Q9CQD8|VA0E1_MOUSE
OG0002962	sp|O94888|UBXN7_HUMAN	sp|Q6P5G6|UBXN7_MOUSE
OG0002963	sp|O94923|GLCE_HUMAN	sp|Q9EPS3|GLCE_MOUSE
OG0002964	sp|O95473|SNG4_HUMAN	sp|Q9Z1L2|SNG4_MOUSE
OG0002965	sp|P01116|RASK_HUMAN	sp|P32883|RASK_MOUSE
OG0002966	sp|P0DJ93|SIM13_HUMAN	sp|E9Q942|SIM13_MOUSE
OG0002967	sp|P14316|IRF2_HUMAN	sp|P23906|IRF2_MOUSE
OG0002968	sp|P14651|HXB3_HUMAN	sp|P09026|HXB3_MOUSE
OG0002969	sp|P19388|RPAB1_HUMAN	sp|Q80UW8|RPAB1_MOUSE
OG0002970	sp|P20701|ITAL_HUMAN	sp|P24063|ITAL_MOUSE
OG0002971	sp|P21399|ACOHC_HUMAN	sp|P28271|ACOHC_MOUSE
OG0002972	sp|P31276|HXC13_HUMAN	sp|P50207|HXC13_MOUSE
OG0002973	sp|P32247|BRS3_HUMAN	sp|O54798|BRS3_MOUSE
OG0002974	sp|P35269|T2FA_HUMAN	sp|Q3THK3|T2FA_MOUSE
OG0002975	sp|P35372|OPRM_HUMAN	sp|P42866|OPRM_MOUSE
OG0002976	sp|P36269|GGT5_HUMAN	sp|Q9Z2A9|GGT5_MOUSE
OG0002977	sp|P49247|RPIA_HUMAN	sp|P47968|RPIA_MOUSE
OG0002978	sp|P49716|CEBPD_HUMAN	sp|Q00322|CEBPD_MOUSE
OG0002979	sp|P51587|BRCA2_HUMAN	sp|P97929|BRCA2_MOUSE
OG0002980	sp|P60660|MYL6_HUMAN	sp|Q60605|MYL6_MOUSE
OG0002981	sp|P61129|ZC3H6_HUMAN	sp|Q8BYK8|ZC3H6_MOUSE
OG0002982	sp|P98179|RBM3_HUMAN	sp|O89086|RBM3_MOUSE
OG0002983	sp|Q00577|PURA_HUMAN	sp|P42669|PURA_MOUSE
OG0002984	sp|Q0P6D6|CCD15_HUMAN	sp|Q8C9M2|CCD15_MOUSE
OG0002985	sp|Q13495|MAMD1_HUMAN	sp|P0C6A2|MAMD1_MOUSE
OG0002986	sp|Q15019|SEPT2_HUMAN	sp|P42208|SEPT2_MOUSE
OG0002987	sp|Q15366|PCBP2_HUMAN	sp|Q61990|PCBP2_MOUSE
OG0002988	sp|Q16595|FRDA_HUMAN	sp|O35943|FRDA_MOUSE
OG0002989	sp|Q16678|CP1B1_HUMAN	sp|Q64429|CP1B1_MOUSE
OG0002990	sp|Q5I0G3|MDH1B_HUMAN	sp|Q5F204|MDH1B_MOUSE
OG0002991	sp|Q5T3U5|MRP7_HUMAN	sp|Q8R4P9|MRP7_MOUSE
OG0002992	sp|Q5T8D3|ACBD5_HUMAN	sp|Q5XG73|ACBD5_MOUSE
OG0002993	sp|Q5TA50|CPTP_HUMAN	sp|Q8BS40|CPTP_MOUSE
OG0002994	sp|Q60I27|AL2CL_HUMAN	sp|Q60I26|AL2CL_MOUSE
OG0002995	sp|Q659A1|ICE2_HUMAN	sp|Q3UZ18|ICE2_MOUSE
OG0002996	sp|Q6P3W7|SCYL2_HUMAN	sp|Q8CFE4|SCYL2_MOUSE
OG0002997	sp|Q6ZTR5|CFA47_HUMAN	sp|A0A0G2JEB6|CFA47_MOUSE
OG0002998	sp|Q6ZVT6|CF20D_HUMAN	sp|Q6P2K3|CF20D_MOUSE
