Orthogroup	Homo_sapiens	Cervus_elaphus_hippelaphus
OG0000369	sp|Q5K4L6|S27A3_HUMAN	tr|A0A212CF10|A0A212CF10_CEREH
OG0000369	sp|Q9Y2P4|S27A6_HUMAN	tr|A0A212D2J5|A0A212D2J5_CEREH, tr|A0A212CU63|A0A212CU63_CEREH
OG0000370	sp|Q8N2H9|PELI3_HUMAN	tr|A0A212DGK8|A0A212DGK8_CEREH
OG0000370	sp|Q9HAT8|PELI2_HUMAN	tr|A0A212CFF2|A0A212CFF2_CEREH, tr|A0A212CUH6|A0A212CUH6_CEREH
OG0000370	sp|Q96FA3|PELI1_HUMAN	tr|A0A212CWF2|A0A212CWF2_CEREH
OG0000371	sp|Q5TCM9|LCE5A_HUMAN, sp|Q5TA77|LCE3B_HUMAN, sp|Q9BYE3|LCE3D_HUMAN, sp|Q5T5B0|LCE3E_HUMAN, sp|Q5T5A8|LCE3C_HUMAN, sp|Q5TA76|LCE3A_HUMAN	tr|A0A212CHV7|A0A212CHV7_CEREH
OG0000372	sp|Q9HCP0|KC1G1_HUMAN	tr|A0A212CUK2|A0A212CUK2_CEREH
OG0000372	sp|Q9Y6M4|KC1G3_HUMAN, sp|P78368|KC1G2_HUMAN	tr|A0A212CUY4|A0A212CUY4_CEREH, tr|A0A212D1Y8|A0A212D1Y8_CEREH, tr|A0A212D1D4|A0A212D1D4_CEREH
OG0000373	sp|P53779|MK10_HUMAN	tr|A0A212D0P5|A0A212D0P5_CEREH, tr|A0A212D5X2|A0A212D5X2_CEREH
OG0000373	sp|P45983|MK08_HUMAN, sp|P45984|MK09_HUMAN	tr|A0A212D2W3|A0A212D2W3_CEREH, tr|A0A212CPG6|A0A212CPG6_CEREH
OG0000374	sp|Q6ZNI0|GCNT7_HUMAN	tr|A0A212CBL2|A0A212CBL2_CEREH
OG0000374	sp|Q9P109|GCNT4_HUMAN, sp|Q02742|GCNT1_HUMAN, sp|O95395|GCNT3_HUMAN, sp|Q8N0V5|GNT2A_HUMAN	tr|A0A212D5M9|A0A212D5M9_CEREH
OG0000375	sp|P31689|DNJA1_HUMAN	tr|A0A212C4V7|A0A212C4V7_CEREH, tr|A0A212C5R1|A0A212C5R1_CEREH, tr|A0A212CCS9|A0A212CCS9_CEREH
OG0000375	sp|Q8WW22|DNJA4_HUMAN	tr|A0A212CCE4|A0A212CCE4_CEREH, tr|A0A212CS38|A0A212CS38_CEREH
OG0000376	sp|Q9BY15|AGRE3_HUMAN	tr|A0A212D6N4|A0A212D6N4_CEREH
OG0000376	sp|Q86SQ3|AGRE4_HUMAN, sp|Q7Z7M1|AGRD2_HUMAN, sp|Q9UHX3|AGRE2_HUMAN, sp|P48960|AGRE5_HUMAN	tr|A0A212D2F4|A0A212D2F4_CEREH
OG0000377	sp|P24903|CP2F1_HUMAN	tr|A0A212DCX5|A0A212DCX5_CEREH
OG0000377	sp|P20813|CP2B6_HUMAN, sp|Q16696|CP2AD_HUMAN, sp|P11509|CP2A6_HUMAN, sp|P20853|CP2A7_HUMAN	tr|A0A212DBU6|A0A212DBU6_CEREH
OG0000379	sp|Q8NHV1|GIMA7_HUMAN, sp|Q96F15|GIMA5_HUMAN, sp|Q6P9H5|GIMA6_HUMAN, sp|Q8WWP7|GIMA1_HUMAN, sp|Q9UG22|GIMA2_HUMAN	tr|A0A212CKG7|A0A212CKG7_CEREH, tr|A0A212CL26|A0A212CL26_CEREH
OG0000380	sp|Q6ZMW3|EMAL6_HUMAN	tr|A0A212CVL6|A0A212CVL6_CEREH, tr|A0A212CTF1|A0A212CTF1_CEREH
OG0000380	sp|Q6ZMY6|WDR88_HUMAN	tr|A0A212CTK9|A0A212CTK9_CEREH
OG0000380	sp|Q05BV3|EMAL5_HUMAN	tr|A0A212CUV7|A0A212CUV7_CEREH
OG0000381	sp|Q8WWN9|ICEF1_HUMAN	tr|A0A212C7T4|A0A212C7T4_CEREH
OG0000381	sp|Q8WXI2|CNKR2_HUMAN	tr|A0A212BZW3|A0A212BZW3_CEREH
OG0000381	sp|Q6P9H4|CNKR3_HUMAN	tr|A0A212C7G9|A0A212C7G9_CEREH
OG0000382	sp|Q5SVS4|KMCP1_HUMAN	tr|A0A212C3W7|A0A212C3W7_CEREH
OG0000382	sp|O95258|UCP5_HUMAN	tr|A0A212C0W2|A0A212C0W2_CEREH, tr|A0A212C1R1|A0A212C1R1_CEREH, tr|A0A212C115|A0A212C115_CEREH, tr|A0A212C2Q2|A0A212C2Q2_CEREH
OG0000383	sp|Q8N4E7|FTMT_HUMAN, sp|P02794|FRIH_HUMAN	tr|A0A212C060|A0A212C060_CEREH, tr|A0A212C143|A0A212C143_CEREH
OG0000383	sp|Q9BXU8|FHL17_HUMAN, sp|P0C7X4|FHL19_HUMAN	tr|A0A212C3R1|A0A212C3R1_CEREH
OG0000384	sp|P12429|ANXA3_HUMAN	tr|A0A212D6G4|A0A212D6G4_CEREH
OG0000384	sp|P50995|ANX11_HUMAN	tr|A0A212CNT8|A0A212CNT8_CEREH
OG0000384	sp|P08758|ANXA5_HUMAN, sp|P09525|ANXA4_HUMAN	tr|A0A212CX37|A0A212CX37_CEREH
OG0000385	sp|P49281|NRAM2_HUMAN, sp|P49279|NRAM1_HUMAN	tr|A0A212DEV1|A0A212DEV1_CEREH, tr|A0A212DEJ6|A0A212DEJ6_CEREH, tr|A0A212DEQ2|A0A212DEQ2_CEREH, tr|A0A212DES1|A0A212DES1_CEREH, tr|A0A212DFH1|A0A212DFH1_CEREH
OG0000386	sp|Q5VST9|OBSCN_HUMAN	tr|A0A212D013|A0A212D013_CEREH
OG0000386	sp|O75147|OBSL1_HUMAN	tr|A0A212D1Q9|A0A212D1Q9_CEREH, tr|A0A212D1S3|A0A212D1S3_CEREH, tr|A0A212C196|A0A212C196_CEREH, tr|A0A212C1G3|A0A212C1G3_CEREH
OG0000387	sp|P22003|BMP5_HUMAN, sp|P34820|BMP8B_HUMAN, sp|Q7Z5Y6|BMP8A_HUMAN, sp|P22004|BMP6_HUMAN, sp|P18075|BMP7_HUMAN	tr|A0A212CAT8|A0A212CAT8_CEREH, tr|A0A212D5E9|A0A212D5E9_CEREH
OG0000388	sp|Q9UBY0|SL9A2_HUMAN, sp|Q6AI14|SL9A4_HUMAN	tr|A0A212C2R3|A0A212C2R3_CEREH
OG0000388	sp|P19634|SL9A1_HUMAN, sp|P48764|SL9A3_HUMAN, sp|Q14940|SL9A5_HUMAN	tr|A0A212DCA6|A0A212DCA6_CEREH
OG0000389	sp|Q13336|UT1_HUMAN	tr|A0A212C707|A0A212C707_CEREH
OG0000389	sp|Q15849|UT2_HUMAN	tr|A0A212C708|A0A212C708_CEREH, tr|A0A212C761|A0A212C761_CEREH, tr|A0A212C6N4|A0A212C6N4_CEREH, tr|A0A212C6U7|A0A212C6U7_CEREH
OG0000390	sp|P02462|CO4A1_HUMAN	tr|A0A212C4F6|A0A212C4F6_CEREH
OG0000390	sp|Q14031|CO4A6_HUMAN	tr|A0A212C0X1|A0A212C0X1_CEREH
OG0000390	sp|P53420|CO4A4_HUMAN	tr|A0A212D3Q2|A0A212D3Q2_CEREH
OG0000391	sp|Q10472|GALT1_HUMAN, sp|Q8IUC8|GLT13_HUMAN	tr|A0A212CWS8|A0A212CWS8_CEREH, tr|A0A212C1F7|A0A212C1F7_CEREH, tr|A0A212C406|A0A212C406_CEREH, tr|A0A212CV73|A0A212CV73_CEREH, tr|A0A212C6C9|A0A212C6C9_CEREH
OG0000392	sp|Q2M3T9|HYAL4_HUMAN	tr|A0A212CKA9|A0A212CKA9_CEREH
OG0000392	sp|P38567|HYALP_HUMAN	tr|A0A212CJN9|A0A212CJN9_CEREH, tr|A0A212CLM6|A0A212CLM6_CEREH, tr|A0A212CLA8|A0A212CLA8_CEREH, tr|A0A212CKD4|A0A212CKD4_CEREH
OG0000393	sp|Q9HAR2|AGRL3_HUMAN	tr|A0A212D6B4|A0A212D6B4_CEREH
OG0000393	sp|O95490|AGRL2_HUMAN	tr|A0A212CHY5|A0A212CHY5_CEREH
OG0000393	sp|O94910|AGRL1_HUMAN	tr|A0A212CGJ9|A0A212CGJ9_CEREH, tr|A0A212D1A8|A0A212D1A8_CEREH
OG0000394	sp|Q6UWF7|NXPE4_HUMAN	tr|A0A212DJ42|A0A212DJ42_CEREH
OG0000394	sp|Q969Y0|NXPE3_HUMAN	tr|A0A212CZ14|A0A212CZ14_CEREH
OG0000394	sp|Q8N323|NXPE1_HUMAN, sp|Q96DL1|NXPE2_HUMAN	tr|A0A212DJ29|A0A212DJ29_CEREH
OG0000395	sp|Q14114|LRP8_HUMAN	tr|A0A212CFC0|A0A212CFC0_CEREH
OG0000395	sp|P01130|LDLR_HUMAN	tr|A0A212C2Q6|A0A212C2Q6_CEREH, tr|A0A212C2A5|A0A212C2A5_CEREH, tr|A0A212D2S6|A0A212D2S6_CEREH, tr|A0A212D2T0|A0A212D2T0_CEREH
OG0000396	sp|O00472|ELL2_HUMAN	tr|A0A212D1Y5|A0A212D1Y5_CEREH
OG0000396	sp|P55199|ELL_HUMAN	tr|A0A212D2V6|A0A212D2V6_CEREH, tr|A0A212D1H8|A0A212D1H8_CEREH, tr|A0A212D0D3|A0A212D0D3_CEREH, tr|A0A212D0L3|A0A212D0L3_CEREH
OG0000397	sp|O60241|AGRB2_HUMAN	tr|A0A212D3M6|A0A212D3M6_CEREH
OG0000397	sp|O14514|AGRB1_HUMAN	tr|A0A212CET9|A0A212CET9_CEREH, tr|A0A212CEH1|A0A212CEH1_CEREH
OG0000397	sp|O60242|AGRB3_HUMAN	tr|A0A212C664|A0A212C664_CEREH
OG0000398	sp|Q9UPS8|ANR26_HUMAN	tr|A0A212CF35|A0A212CF35_CEREH, tr|A0A212CGV8|A0A212CGV8_CEREH, tr|A0A212CBG6|A0A212CBG6_CEREH, tr|A0A212CA97|A0A212CA97_CEREH, tr|A0A212CBI0|A0A212CBI0_CEREH, tr|A0A212CAQ9|A0A212CAQ9_CEREH
OG0000399	sp|P0DP25|CALM3_HUMAN, sp|P0DP24|CALM2_HUMAN, sp|P0DP23|CALM1_HUMAN	tr|A0A212D3F3|A0A212D3F3_CEREH, tr|A0A212D8C2|A0A212D8C2_CEREH, tr|A0A212DCD0|A0A212DCD0_CEREH, tr|A0A212CTX7|A0A212CTX7_CEREH
OG0000400	sp|Q8WWF6|DNJB3_HUMAN	tr|A0A212C0I7|A0A212C0I7_CEREH
OG0000400	sp|O75190|DNJB6_HUMAN, sp|Q7Z6W7|DNJB7_HUMAN	tr|A0A212CD37|A0A212CD37_CEREH
OG0000400	sp|Q8NHS0|DNJB8_HUMAN	tr|A0A212CKV7|A0A212CKV7_CEREH
OG0000402	sp|Q9BTT0|AN32E_HUMAN	tr|A0A212CFZ4|A0A212CFZ4_CEREH
OG0000402	sp|O43423|AN32C_HUMAN, sp|P39687|AN32A_HUMAN	tr|A0A212CIR0|A0A212CIR0_CEREH, tr|A0A212CV71|A0A212CV71_CEREH, tr|A0A212C4U9|A0A212C4U9_CEREH
OG0000403	sp|O15438|MRP3_HUMAN	tr|A0A212D916|A0A212D916_CEREH
OG0000403	sp|Q92887|MRP2_HUMAN	tr|A0A212CPL1|A0A212CPL1_CEREH
OG0000403	sp|P33527|MRP1_HUMAN, sp|O95255|MRP6_HUMAN	tr|A0A212CZI1|A0A212CZI1_CEREH
OG0000404	sp|P01024|CO3_HUMAN	tr|A0A212D2K0|A0A212D2K0_CEREH
OG0000404	sp|P01031|CO5_HUMAN, sp|P0C0L4|CO4A_HUMAN, sp|P0C0L5|CO4B_HUMAN, sp|Q6ZMU1|C3P1_HUMAN	tr|A0A212D1V5|A0A212D1V5_CEREH
OG0000405	sp|P10144|GRAB_HUMAN	tr|A0A212CRZ3|A0A212CRZ3_CEREH
OG0000405	sp|P20718|GRAH_HUMAN	tr|A0A212CSV0|A0A212CSV0_CEREH, tr|A0A212CSJ3|A0A212CSJ3_CEREH, tr|A0A212CS79|A0A212CS79_CEREH, tr|A0A212CS50|A0A212CS50_CEREH
OG0000406	sp|Q6GPI1|CTRB2_HUMAN, sp|P17538|CTRB1_HUMAN	tr|A0A212CCK4|A0A212CCK4_CEREH, tr|A0A212DC02|A0A212DC02_CEREH, tr|A0A212DDK8|A0A212DDK8_CEREH, tr|A0A212DDI9|A0A212DDI9_CEREH, tr|A0A212DBU5|A0A212DBU5_CEREH
OG0000407	sp|Q9HC84|MUC5B_HUMAN	tr|A0A212DFR6|A0A212DFR6_CEREH, tr|A0A212DG45|A0A212DG45_CEREH
OG0000407	sp|P98088|MUC5A_HUMAN, sp|Q6W4X9|MUC6_HUMAN, sp|Q02817|MUC2_HUMAN	tr|A0A212DG64|A0A212DG64_CEREH
OG0000408	sp|Q8IZ07|AN13A_HUMAN	tr|A0A212D7S3|A0A212D7S3_CEREH
OG0000408	sp|Q6ZTN6|AN13D_HUMAN	tr|A0A212DG05|A0A212DG05_CEREH
OG0000408	sp|Q86YJ7|AN13B_HUMAN	tr|A0A212D8P9|A0A212D8P9_CEREH
OG0000409	sp|A1L443|NTM2F_HUMAN, sp|Q5VZR2|NTM2G_HUMAN, sp|Q8IVF1|NTM2A_HUMAN, sp|B1AL46|NTM2E_HUMAN, sp|A6NNL0|NTM2B_HUMAN, sp|Q5VT03|NTM2D_HUMAN	tr|A0A212CMJ7|A0A212CMJ7_CEREH
OG0000410	sp|Q9UNX9|KCJ14_HUMAN, sp|Q14500|KCJ12_HUMAN, sp|B7U540|KCJ18_HUMAN, sp|P63252|KCNJ2_HUMAN, sp|Q9NPI9|KCJ16_HUMAN, sp|P48050|KCNJ4_HUMAN	tr|A0A212DC30|A0A212DC30_CEREH
OG0000411	sp|Q99895|CTRC_HUMAN	tr|A0A212CRH5|A0A212CRH5_CEREH
OG0000411	sp|P08217|CEL2A_HUMAN, sp|P08218|CEL2B_HUMAN, sp|P08861|CEL3B_HUMAN, sp|P09093|CEL3A_HUMAN	tr|A0A212D2Y2|A0A212D2Y2_CEREH
OG0000412	sp|Q96RI8|TAAR6_HUMAN	tr|A0A212C7R8|A0A212C7R8_CEREH
OG0000412	sp|Q969N4|TAAR8_HUMAN, sp|Q96RI9|TAAR9_HUMAN, sp|Q96RJ0|TAAR1_HUMAN, sp|O14804|TAAR5_HUMAN	tr|A0A212C787|A0A212C787_CEREH
OG0000415	sp|Q8IYK4|GT252_HUMAN	tr|A0A212CQI5|A0A212CQI5_CEREH
OG0000415	sp|Q8NBJ5|GT251_HUMAN	tr|A0A212D1I2|A0A212D1I2_CEREH
OG0000415	sp|Q5T4B2|GT253_HUMAN	tr|A0A212CVM8|A0A212CVM8_CEREH
OG0000416	sp|Q96GS6|AB17A_HUMAN	tr|A0A212D2Q2|A0A212D2Q2_CEREH
OG0000416	sp|Q5VST6|AB17B_HUMAN	tr|A0A212C5I1|A0A212C5I1_CEREH
OG0000416	sp|Q6PCB6|AB17C_HUMAN, sp|Q7L211|ABHDD_HUMAN	tr|A0A212CS66|A0A212CS66_CEREH
OG0000417	sp|P84085|ARF5_HUMAN	tr|A0A212CKX9|A0A212CKX9_CEREH
OG0000417	sp|P84077|ARF1_HUMAN	tr|A0A212D238|A0A212D238_CEREH
OG0000417	sp|P61204|ARF3_HUMAN	tr|A0A212DFP3|A0A212DFP3_CEREH
OG0000418	sp|Q9UNA1|RHG26_HUMAN	tr|A0A212D382|A0A212D382_CEREH
OG0000418	sp|A6NI28|RHG42_HUMAN	tr|A0A212DID9|A0A212DID9_CEREH
OG0000418	sp|O60890|OPHN1_HUMAN	tr|A0A212DIJ7|A0A212DIJ7_CEREH
OG0000419	sp|Q6XPR3|RPTN_HUMAN	tr|A0A212CGP6|A0A212CGP6_CEREH
OG0000419	sp|P04271|S100B_HUMAN	tr|A0A212CIT9|A0A212CIT9_CEREH
OG0000419	sp|Q5D862|FILA2_HUMAN	tr|A0A212CFM7|A0A212CFM7_CEREH
OG0000420	tr|A0A8I5KQE6|A0A8I5KQE6_HUMAN, sp|P08865|RSSA_HUMAN	tr|A0A212CFQ1|A0A212CFQ1_CEREH, tr|A0A212C3W3|A0A212C3W3_CEREH, tr|A0A212CNQ3|A0A212CNQ3_CEREH, tr|A0A212CT87|A0A212CT87_CEREH, tr|A0A212C941|A0A212C941_CEREH
OG0000421	sp|Q9NQ66|PLCB1_HUMAN	tr|A0A212CB56|A0A212CB56_CEREH
OG0000421	sp|Q15147|PLCB4_HUMAN	tr|A0A212CC17|A0A212CC17_CEREH
OG0000421	sp|Q01970|PLCB3_HUMAN	tr|A0A212DGL7|A0A212DGL7_CEREH
OG0000422	sp|C9JQL5|DSA2D_HUMAN, sp|Q01628|IFM3_HUMAN, sp|Q01629|IFM2_HUMAN	tr|A0A212CX91|A0A212CX91_CEREH, tr|A0A212CXJ7|A0A212CXJ7_CEREH, tr|A0A212CED7|A0A212CED7_CEREH, tr|A0A212CX77|A0A212CX77_CEREH
OG0000423	sp|Q8IW92|GLBL2_HUMAN	tr|A0A212DIG3|A0A212DIG3_CEREH
OG0000423	sp|Q8NCI6|GLBL3_HUMAN	tr|A0A212DHR6|A0A212DHR6_CEREH, tr|A0A212DIL8|A0A212DIL8_CEREH, tr|A0A212DHA6|A0A212DHA6_CEREH, tr|A0A212DJ79|A0A212DJ79_CEREH
OG0000424	sp|Q8IYM1|SEP12_HUMAN	tr|A0A212CYV5|A0A212CYV5_CEREH
OG0000424	sp|Q9UHD8|SEPT9_HUMAN	tr|A0A212D988|A0A212D988_CEREH
OG0000424	sp|Q9UH03|SEPT3_HUMAN	tr|A0A212CDU6|A0A212CDU6_CEREH, tr|A0A212CD03|A0A212CD03_CEREH
OG0000425	sp|Q16620|NTRK2_HUMAN	tr|A0A212CMW8|A0A212CMW8_CEREH
OG0000425	sp|Q16288|NTRK3_HUMAN	tr|A0A212CT09|A0A212CT09_CEREH, tr|A0A212CN93|A0A212CN93_CEREH
OG0000425	sp|P04629|NTRK1_HUMAN	tr|A0A212CGM7|A0A212CGM7_CEREH
OG0000426	sp|Q13621|S12A1_HUMAN	tr|A0A212CUT7|A0A212CUT7_CEREH
OG0000426	sp|P55011|S12A2_HUMAN	tr|A0A212D082|A0A212D082_CEREH
OG0000426	sp|P55017|S12A3_HUMAN	tr|A0A212CV22|A0A212CV22_CEREH, tr|A0A212DC34|A0A212DC34_CEREH
OG0000427	sp|Q9NZI7|UBIP1_HUMAN	tr|A0A212CA35|A0A212CA35_CEREH
OG0000427	sp|Q12800|TFCP2_HUMAN	tr|A0A212DF46|A0A212DF46_CEREH
OG0000427	sp|Q9NZI6|TF2L1_HUMAN	tr|A0A212D8B6|A0A212D8B6_CEREH, tr|A0A212DAJ7|A0A212DAJ7_CEREH
OG0000428	sp|Q14957|NMDE3_HUMAN	tr|A0A212DA45|A0A212DA45_CEREH
OG0000428	sp|O15399|NMDE4_HUMAN	tr|A0A212DD82|A0A212DD82_CEREH
OG0000428	sp|Q12879|NMDE1_HUMAN, sp|Q13224|NMDE2_HUMAN	tr|A0A212CDQ3|A0A212CDQ3_CEREH
OG0000429	sp|Q9UIX4|KCNG1_HUMAN	tr|A0A212CC18|A0A212CC18_CEREH
OG0000429	sp|Q8TDN1|KCNG4_HUMAN	tr|A0A212DBQ2|A0A212DBQ2_CEREH
OG0000429	sp|Q8TAE7|KCNG3_HUMAN, sp|Q9UJ96|KCNG2_HUMAN	tr|A0A212C790|A0A212C790_CEREH
OG0000430	sp|Q12770|SCAP_HUMAN	tr|A0A212C9C8|A0A212C9C8_CEREH, tr|A0A212CHH5|A0A212CHH5_CEREH, tr|A0A212CFU4|A0A212CFU4_CEREH, tr|A0A212CHS9|A0A212CHS9_CEREH, tr|A0A212CG08|A0A212CG08_CEREH, tr|A0A212CHF6|A0A212CHF6_CEREH
OG0000431	sp|P16109|LYAM3_HUMAN	tr|A0A212CQY4|A0A212CQY4_CEREH
OG0000431	sp|P16581|LYAM2_HUMAN	tr|A0A212CQ95|A0A212CQ95_CEREH, tr|A0A212C2S9|A0A212C2S9_CEREH, tr|A0A212CMH6|A0A212CMH6_CEREH, tr|A0A212CRR5|A0A212CRR5_CEREH
OG0000432	sp|P32119|PRDX2_HUMAN	tr|A0A212D1B1|A0A212D1B1_CEREH, tr|A0A212CFD5|A0A212CFD5_CEREH, tr|A0A212CXU1|A0A212CXU1_CEREH, tr|A0A212CEJ9|A0A212CEJ9_CEREH, tr|A0A212CNQ0|A0A212CNQ0_CEREH, tr|A0A212CLW1|A0A212CLW1_CEREH
OG0000433	sp|P01023|A2MG_HUMAN, sp|P20742|PZP_HUMAN	tr|A0A212CD20|A0A212CD20_CEREH, tr|A0A212CDE1|A0A212CDE1_CEREH
OG0000433	sp|Q6YHK3|CD109_HUMAN, sp|A8K2U0|A2ML1_HUMAN	tr|A0A212CDG7|A0A212CDG7_CEREH
OG0000434	sp|O15439|MRP4_HUMAN, sp|P13569|CFTR_HUMAN	tr|A0A212C4Q1|A0A212C4Q1_CEREH
OG0000434	sp|O15440|MRP5_HUMAN, sp|Q96J66|MRP8_HUMAN, sp|Q96J65|MRP9_HUMAN	tr|A0A212DCK2|A0A212DCK2_CEREH
OG0000435	sp|P05386|RLA1_HUMAN	tr|A0A212DCB0|A0A212DCB0_CEREH, tr|A0A212C6W7|A0A212C6W7_CEREH, tr|A0A212CU61|A0A212CU61_CEREH, tr|A0A212C031|A0A212C031_CEREH, tr|A0A212CRP3|A0A212CRP3_CEREH, tr|A0A212DBR7|A0A212DBR7_CEREH
OG0000436	sp|Q9Y6R4|M3K4_HUMAN	tr|A0A212C1V2|A0A212C1V2_CEREH
OG0000436	sp|Q99759|M3K3_HUMAN	tr|A0A212D6K2|A0A212D6K2_CEREH
OG0000436	sp|Q9Y2U5|M3K2_HUMAN	tr|A0A212C292|A0A212C292_CEREH
OG0000437	sp|Q16829|DUS7_HUMAN	tr|A0A212CA52|A0A212CA52_CEREH
OG0000437	sp|Q16828|DUS6_HUMAN	tr|A0A212DFJ5|A0A212DFJ5_CEREH
OG0000437	sp|Q99956|DUS9_HUMAN	tr|A0A212DFH7|A0A212DFH7_CEREH, tr|A0A212BZL8|A0A212BZL8_CEREH
OG0000438	sp|O14770|MEIS2_HUMAN	tr|A0A212CUH0|A0A212CUH0_CEREH
OG0000438	sp|O00470|MEIS1_HUMAN, sp|A6NDR6|ME3L1_HUMAN, sp|A8K0S8|ME3L2_HUMAN, sp|Q99687|MEIS3_HUMAN	tr|A0A212DDE0|A0A212DDE0_CEREH
OG0000439	sp|Q9Y2A9|B3GN3_HUMAN, sp|Q6ZMB0|B3GN6_HUMAN, sp|Q9C0J1|B3GN4_HUMAN, sp|Q6UX72|B3GN9_HUMAN, sp|Q8NFL0|B3GN7_HUMAN, sp|Q9NY97|B3GN2_HUMAN	tr|A0A212D0E7|A0A212D0E7_CEREH
OG0000440	sp|Q9NR22|ANM8_HUMAN	tr|A0A212CCU9|A0A212CCU9_CEREH
OG0000440	sp|O60678|ANM3_HUMAN, sp|Q96LA8|ANM6_HUMAN, sp|Q99873|ANM1_HUMAN	tr|A0A212D302|A0A212D302_CEREH, tr|A0A212DCC4|A0A212DCC4_CEREH
OG0000441	sp|P22090|RS4Y1_HUMAN, sp|Q8TD47|RS4Y2_HUMAN	tr|A0A212C356|A0A212C356_CEREH, tr|A0A212CRH7|A0A212CRH7_CEREH, tr|A0A212C5A8|A0A212C5A8_CEREH
OG0000441	sp|P62701|RS4X_HUMAN	tr|A0A212C0D2|A0A212C0D2_CEREH
OG0000442	sp|P14410|SUIS_HUMAN	tr|A0A212CJ86|A0A212CJ86_CEREH
OG0000442	sp|O43451|MGA_HUMAN	tr|A0A212CKS3|A0A212CKS3_CEREH
OG0000442	sp|Q2M2H8|MGAL_HUMAN	tr|A0A212CKL9|A0A212CKL9_CEREH, tr|A0A212CK21|A0A212CK21_CEREH
OG0000443	sp|G3V0H7|SO1B7_HUMAN, sp|Q9NPD5|SO1B3_HUMAN, sp|P46721|SO1A2_HUMAN, sp|Q9UIG8|SO3A1_HUMAN, sp|Q9NYB5|SO1C1_HUMAN, sp|Q9Y6L6|SO1B1_HUMAN	tr|A0A212CDE0|A0A212CDE0_CEREH
OG0000444	sp|Q86U17|SPA11_HUMAN	tr|A0A212CTE6|A0A212CTE6_CEREH
OG0000444	sp|Q86WD7|SPA9_HUMAN, sp|P08185|CBG_HUMAN, sp|Q6UXR4|SPA13_HUMAN, sp|P29622|KAIN_HUMAN	tr|A0A212CRY6|A0A212CRY6_CEREH
OG0000445	sp|P47869|GBRA2_HUMAN, sp|P14867|GBRA1_HUMAN, sp|P31644|GBRA5_HUMAN, sp|P34903|GBRA3_HUMAN, sp|Q16445|GBRA6_HUMAN, sp|P48169|GBRA4_HUMAN	tr|A0A212D671|A0A212D671_CEREH
OG0000446	sp|Q9Y2R4|DDX52_HUMAN, sp|Q9NUL7|DDX28_HUMAN	tr|A0A212D850|A0A212D850_CEREH
OG0000446	sp|Q14240|IF4A2_HUMAN, sp|P60842|IF4A1_HUMAN, sp|P38919|IF4A3_HUMAN	tr|A0A212DBA8|A0A212DBA8_CEREH
OG0000447	sp|P27348|1433T_HUMAN, sp|P31946|1433B_HUMAN, sp|P63104|1433Z_HUMAN, sp|P31947|1433S_HUMAN, sp|P61981|1433G_HUMAN, sp|Q04917|1433F_HUMAN	tr|A0A212D7H2|A0A212D7H2_CEREH
OG0000448	sp|Q9BQR3|PRS27_HUMAN, sp|Q9NRR2|TRYG1_HUMAN, sp|A6NIE9|PRS29_HUMAN, sp|Q15661|TRYB1_HUMAN, sp|P20231|TRYB2_HUMAN, sp|Q9BZJ3|TRYD_HUMAN	tr|A0A212CY84|A0A212CY84_CEREH
OG0000465	sp|P16152|CBR1_HUMAN	tr|A0A212CID9|A0A212CID9_CEREH, tr|A0A212CII5|A0A212CII5_CEREH
OG0000465	sp|O75828|CBR3_HUMAN	tr|A0A212CJC5|A0A212CJC5_CEREH, tr|A0A212CIL8|A0A212CIL8_CEREH
OG0000466	sp|Q5TC79|ZBT37_HUMAN, sp|Q8NCN2|ZBT34_HUMAN, sp|O43298|ZBT43_HUMAN, sp|O15209|ZBT22_HUMAN, sp|Q96C00|ZBTB9_HUMAN	tr|A0A212CRN4|A0A212CRN4_CEREH
OG0000467	sp|P15880|RS2_HUMAN	tr|A0A212CZR4|A0A212CZR4_CEREH, tr|A0A212CTC2|A0A212CTC2_CEREH, tr|A0A212CC11|A0A212CC11_CEREH, tr|A0A212CXD8|A0A212CXD8_CEREH, tr|A0A212DIN7|A0A212DIN7_CEREH
OG0000468	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A212D0W1|A0A212D0W1_CEREH
OG0000468	sp|O75179|ANR17_HUMAN	tr|A0A212D659|A0A212D659_CEREH, tr|A0A212D2C2|A0A212D2C2_CEREH, tr|A0A212D6G1|A0A212D6G1_CEREH
OG0000469	sp|Q13349|ITAD_HUMAN	tr|A0A212CYT8|A0A212CYT8_CEREH
OG0000469	sp|P11215|ITAM_HUMAN	tr|A0A212CY66|A0A212CY66_CEREH
OG0000469	sp|P20702|ITAX_HUMAN	tr|A0A212CZ12|A0A212CZ12_CEREH
OG0000470	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A212C772|A0A212C772_CEREH
OG0000470	sp|Q9NTU7|CBLN4_HUMAN	tr|A0A212CB80|A0A212CB80_CEREH
OG0000470	sp|P23435|CBLN1_HUMAN	tr|A0A212DE48|A0A212DE48_CEREH
OG0000471	sp|Q8IWA5|CTL2_HUMAN	tr|A0A212CZY0|A0A212CZY0_CEREH
OG0000471	sp|Q8NCS7|CTL5_HUMAN	tr|A0A212CH13|A0A212CH13_CEREH
OG0000471	sp|Q53GD3|CTL4_HUMAN	tr|A0A212D4T6|A0A212D4T6_CEREH
