Orthogroup	Homo_sapiens	Bos_taurus
OG0000832	sp|P22695|QCR2_HUMAN	sp|P23004|QCR2_BOVIN, tr|A0A3Q1M7H9|A0A3Q1M7H9_BOVIN, tr|A0A3Q1MCJ8|A0A3Q1MCJ8_BOVIN
OG0000833	sp|Q9UNK4|PA2GD_HUMAN	tr|F1MQ77|F1MQ77_BOVIN, tr|A0A3Q1MNU5|A0A3Q1MNU5_BOVIN, tr|G3N3U6|G3N3U6_BOVIN
OG0000834	sp|P0DP42|T225B_HUMAN	tr|A5D7I9|A5D7I9_BOVIN, tr|A0A3Q1N7A0|A0A3Q1N7A0_BOVIN, tr|A0A3Q1MV62|A0A3Q1MV62_BOVIN
OG0000835	sp|Q8TCP9|F200A_HUMAN	tr|A0A3Q1N7T7|A0A3Q1N7T7_BOVIN
OG0000835	sp|P0CF97|F200B_HUMAN	tr|A0A3Q1MWP8|A0A3Q1MWP8_BOVIN
OG0000836	sp|P19652|A1AG2_HUMAN, sp|P02763|A1AG1_HUMAN	tr|Q5GN72|Q5GN72_BOVIN, sp|Q3SZR3|A1AG_BOVIN
OG0000837	sp|O00423|EMAL1_HUMAN	tr|A0A3Q1MU61|A0A3Q1MU61_BOVIN
OG0000837	sp|O95834|EMAL2_HUMAN	tr|A0A3Q1LJU5|A0A3Q1LJU5_BOVIN
OG0000838	sp|Q6ZMW3|EMAL6_HUMAN	tr|A0A3Q1LJS2|A0A3Q1LJS2_BOVIN
OG0000838	sp|Q05BV3|EMAL5_HUMAN	tr|F1N7B8|F1N7B8_BOVIN
OG0000839	sp|Q9P2K1|C2D2A_HUMAN	tr|G3MZR0|G3MZR0_BOVIN
OG0000839	sp|Q6DHV5|C2D2B_HUMAN	tr|A0A3Q1NBL4|A0A3Q1NBL4_BOVIN
OG0000840	sp|Q8NFB2|T185A_HUMAN	tr|F1MED5|F1MED5_BOVIN
OG0000840	sp|Q9H7F4|T185B_HUMAN	sp|Q08DE2|T185B_BOVIN
OG0000841	sp|P30613|KPYR_HUMAN	tr|Q1JPG7|Q1JPG7_BOVIN
OG0000841	sp|P14618|KPYM_HUMAN	tr|A5D984|A5D984_BOVIN
OG0000842	sp|Q13303|KCAB2_HUMAN	sp|Q27955|KCAB2_BOVIN
OG0000842	sp|Q14722|KCAB1_HUMAN	sp|Q4PJK1|KCAB1_BOVIN
OG0000843	sp|P09467|F16P1_HUMAN	sp|Q3SZB7|F16P1_BOVIN
OG0000843	sp|O00757|F16P2_HUMAN	sp|Q2KJJ9|F16P2_BOVIN
OG0000844	sp|P04818|TYSY_HUMAN	tr|A0A3Q1NID0|A0A3Q1NID0_BOVIN, sp|Q2TA32|TYSY_BOVIN, tr|F1MY63|F1MY63_BOVIN
OG0000845	sp|Q6PJE2|POZP3_HUMAN, sp|P21754|ZP3_HUMAN	tr|A6H6X7|A6H6X7_BOVIN, sp|P48830|ZP3_BOVIN
OG0000846	sp|P32929|CGL_HUMAN	tr|B0JYP8|B0JYP8_BOVIN, sp|Q58DW2|CGL_BOVIN, tr|A0A3Q1M2L1|A0A3Q1M2L1_BOVIN
OG0000847	sp|Q86VQ6|TRXR3_HUMAN	tr|F1MBL2|F1MBL2_BOVIN
OG0000847	sp|Q16881|TRXR1_HUMAN	sp|O62768|TRXR1_BOVIN
OG0000848	sp|A6NJZ7|RIM3C_HUMAN, sp|A6NNM3|RIM3B_HUMAN, sp|Q9UFD9|RIM3A_HUMAN	tr|G3MZJ5|G3MZJ5_BOVIN
OG0000850	sp|P11586|C1TC_HUMAN	tr|A4FUD0|A4FUD0_BOVIN
OG0000850	sp|Q6UB35|C1TM_HUMAN	sp|Q0VCR7|C1TM_BOVIN
OG0000852	sp|P23109|AMPD1_HUMAN	tr|F1MLX6|F1MLX6_BOVIN
OG0000852	sp|Q01432|AMPD3_HUMAN	tr|E1BA23|E1BA23_BOVIN
OG0000853	sp|Q5H9M0|PWP3B_HUMAN	tr|E1BJ16|E1BJ16_BOVIN
OG0000853	tr|A0A494C071|A0A494C071_HUMAN	tr|E1B7Z5|E1B7Z5_BOVIN
OG0000854	sp|Q13813|SPTN1_HUMAN	tr|A0A3Q1LNC8|A0A3Q1LNC8_BOVIN
OG0000854	sp|P02549|SPTA1_HUMAN	tr|F1MMQ8|F1MMQ8_BOVIN
OG0000855	sp|P48067|SC6A9_HUMAN	sp|Q28039|SC6A9_BOVIN, tr|A0A3Q1NLB0|A0A3Q1NLB0_BOVIN, tr|F1MZZ0|F1MZZ0_BOVIN
OG0000856	sp|Q8NGF0|O52B6_HUMAN	tr|Q2KIM4|Q2KIM4_BOVIN
OG0000856	sp|Q96RD2|O52B2_HUMAN	tr|F1MUI2|F1MUI2_BOVIN
OG0000857	sp|Q8N7R0|NANG2_HUMAN, sp|Q9H9S0|NANOG_HUMAN, sp|Q6NSW7|NANP8_HUMAN	sp|Q4JM65|NANOG_BOVIN
OG0000858	sp|P05154|IPSP_HUMAN	tr|A0A452DHZ3|A0A452DHZ3_BOVIN, tr|A0A3Q1LP66|A0A3Q1LP66_BOVIN, sp|Q9N2I2|IPSP_BOVIN
OG0000859	sp|Q8TDQ0|HAVR2_HUMAN	tr|G3X7Z8|G3X7Z8_BOVIN, tr|A0A3Q1MG43|A0A3Q1MG43_BOVIN, tr|Q1RMK5|Q1RMK5_BOVIN
OG0000860	sp|Q7Z309|PBIR2_HUMAN, sp|Q96E09|PBIR1_HUMAN, sp|Q6P4D5|PBIR3_HUMAN	tr|A0A3Q1MJN7|A0A3Q1MJN7_BOVIN
OG0000861	sp|Q5T1H1|EYS_HUMAN, sp|Q63HQ2|EGFLA_HUMAN	tr|F1N606|F1N606_BOVIN, sp|A3KN33|EGFLA_BOVIN
OG0000862	sp|O95259|KCNH1_HUMAN	sp|O18965|KCNH1_BOVIN
OG0000862	sp|Q8NCM2|KCNH5_HUMAN	tr|F1MP51|F1MP51_BOVIN
OG0000864	sp|Q6NUS8|UD3A1_HUMAN, sp|Q3SY77|UD3A2_HUMAN	tr|A0A3Q1LTR9|A0A3Q1LTR9_BOVIN, sp|Q1LZI1|UD3A1_BOVIN
OG0000865	sp|Q6PI25|CNIH2_HUMAN	tr|A0A3Q1LUP7|A0A3Q1LUP7_BOVIN
OG0000865	sp|Q8TBE1|CNIH3_HUMAN	tr|A0A3Q1N355|A0A3Q1N355_BOVIN
OG0000866	sp|Q5TCQ9|MAGI3_HUMAN	tr|E1BM96|E1BM96_BOVIN
OG0000866	sp|Q86UL8|MAGI2_HUMAN	tr|A0A3Q1LP36|A0A3Q1LP36_BOVIN
OG0000867	sp|Q96BW9|TAM41_HUMAN	tr|F1MZC5|F1MZC5_BOVIN, sp|Q32L81|TAM41_BOVIN, tr|E1BNJ6|E1BNJ6_BOVIN
OG0000868	sp|A8MTI9|PRS47_HUMAN	tr|F6Q438|F6Q438_BOVIN, tr|F1ME92|F1ME92_BOVIN, tr|F1ME93|F1ME93_BOVIN
OG0000869	sp|O94925|GLSK_HUMAN	tr|F1MM79|F1MM79_BOVIN
OG0000869	sp|Q9UI32|GLSL_HUMAN	tr|E1BHZ6|E1BHZ6_BOVIN
OG0000871	sp|Q99218|AMELY_HUMAN, sp|Q99217|AMELX_HUMAN	sp|Q99004|AMELY_BOVIN, sp|P02817|AMELX_BOVIN
OG0000872	sp|Q15233|NONO_HUMAN	tr|Q2KJ42|Q2KJ42_BOVIN, tr|A0A3Q1LXP0|A0A3Q1LXP0_BOVIN, tr|A0A3Q1MRN8|A0A3Q1MRN8_BOVIN
OG0000873	sp|Q2M238|RN3P1_HUMAN, sp|A6NIE6|RN3P2_HUMAN, sp|Q9NYV6|RRN3_HUMAN	tr|E1B883|E1B883_BOVIN
OG0000874	sp|O95229|ZWINT_HUMAN	tr|F1N7G9|F1N7G9_BOVIN, sp|Q2TBH8|ZWINT_BOVIN, tr|E1BA19|E1BA19_BOVIN
OG0000877	sp|P61587|RND3_HUMAN	tr|A5PKJ7|A5PKJ7_BOVIN
OG0000877	sp|P52198|RND2_HUMAN	tr|F1MUP6|F1MUP6_BOVIN
OG0000879	sp|Q8IXT2|DMRTD_HUMAN	tr|Q1LZH4|Q1LZH4_BOVIN, sp|Q32LE6|DMRTD_BOVIN, tr|F1MKG3|F1MKG3_BOVIN
OG0000880	sp|P48059|LIMS1_HUMAN	tr|F6QGZ0|F6QGZ0_BOVIN
OG0000880	sp|Q7Z4I7|LIMS2_HUMAN	sp|Q2KJ33|LIMS2_BOVIN
OG0000881	sp|P50897|PPT1_HUMAN	tr|A0A3Q1LRE6|A0A3Q1LRE6_BOVIN, tr|F1MSA1|F1MSA1_BOVIN, sp|P45478|PPT1_BOVIN
OG0000882	sp|P59534|T2R39_HUMAN	tr|A0A3Q1MIP5|A0A3Q1MIP5_BOVIN
OG0000882	sp|P59535|T2R40_HUMAN	tr|E1B8B7|E1B8B7_BOVIN
OG0000883	sp|P98168|ZXDA_HUMAN, sp|P98169|ZXDB_HUMAN	tr|G3X7S5|G3X7S5_BOVIN, tr|G3X6Q6|G3X6Q6_BOVIN
OG0000884	sp|Q9HAZ1|CLK4_HUMAN	tr|A0A3Q1M291|A0A3Q1M291_BOVIN
OG0000884	sp|P49759|CLK1_HUMAN	tr|F1N596|F1N596_BOVIN
OG0000886	sp|Q9H596|DUS21_HUMAN, sp|Q8NEJ0|DUS18_HUMAN	tr|A0A452DIT1|A0A452DIT1_BOVIN, sp|Q5BIP9|DUS18_BOVIN
OG0000887	sp|Q53S99|CB083_HUMAN	tr|A0A3Q1LY79|A0A3Q1LY79_BOVIN
OG0000887	sp|Q9BZV2|S19A3_HUMAN	tr|A7E352|A7E352_BOVIN
OG0000888	sp|Q9UL52|TM11E_HUMAN	tr|E1BJM8|E1BJM8_BOVIN, tr|E1BJ94|E1BJ94_BOVIN, tr|F1N633|F1N633_BOVIN
OG0000889	sp|P56703|WNT3_HUMAN	tr|F1N5R1|F1N5R1_BOVIN
OG0000889	sp|P56704|WNT3A_HUMAN	tr|A0A3Q1LTW2|A0A3Q1LTW2_BOVIN
OG0000890	sp|Q7Z3T1|OR2W3_HUMAN	tr|E1BNP4|E1BNP4_BOVIN, tr|E1BBR8|E1BBR8_BOVIN, tr|F1N7S5|F1N7S5_BOVIN
OG0000891	sp|A6NJG2|SWAHD_HUMAN, sp|Q2M3V2|SWAHA_HUMAN, sp|Q53LP3|SWAHC_HUMAN	tr|G3N308|G3N308_BOVIN
OG0000892	sp|Q9HAU4|SMUF2_HUMAN	tr|A0A3Q1LJ39|A0A3Q1LJ39_BOVIN
OG0000892	sp|Q9HCE7|SMUF1_HUMAN	tr|F1MLS5|F1MLS5_BOVIN
OG0000893	sp|Q9HBI1|PARVB_HUMAN	tr|A0A3Q1M7B6|A0A3Q1M7B6_BOVIN
OG0000893	sp|Q9NVD7|PARVA_HUMAN	tr|A0A3Q1LMM6|A0A3Q1LMM6_BOVIN
OG0000894	sp|P49281|NRAM2_HUMAN	tr|A0A3Q1MRJ4|A0A3Q1MRJ4_BOVIN, tr|F1N4Z6|F1N4Z6_BOVIN, tr|A0A3Q1LS52|A0A3Q1LS52_BOVIN
OG0000895	sp|Q8N4L4|SPEM1_HUMAN, sp|A0A1B0GUW6|SPEM3_HUMAN	sp|Q32LJ5|SPEM1_BOVIN, tr|F1MZR7|F1MZR7_BOVIN
OG0000896	sp|Q9H1E1|RNAS7_HUMAN, sp|Q8TDE3|RNAS8_HUMAN	tr|G3MZA1|G3MZA1_BOVIN, tr|A0A3Q1N0V6|A0A3Q1N0V6_BOVIN
OG0000897	sp|Q6PFW1|VIP1_HUMAN	sp|A7Z050|VIP1_BOVIN
OG0000897	sp|O43314|VIP2_HUMAN	tr|A0A3Q1M2A3|A0A3Q1M2A3_BOVIN
OG0000898	sp|Q9UIV8|SPB13_HUMAN, sp|P48594|SPB4_HUMAN, sp|P29508|SPB3_HUMAN	tr|E1BIP8|E1BIP8_BOVIN
OG0000899	sp|Q9C026|TRIM9_HUMAN	sp|Q29RQ5|TRIM9_BOVIN
OG0000899	sp|Q6ZTA4|TRI67_HUMAN	tr|G3MYU7|G3MYU7_BOVIN
OG0000900	sp|Q9BQQ7|RTP3_HUMAN	tr|E1BAA1|E1BAA1_BOVIN
OG0000900	sp|Q96DX8|RTP4_HUMAN	tr|Q2HJD9|Q2HJD9_BOVIN
OG0000901	sp|O95067|CCNB2_HUMAN	tr|A0A3Q1MR83|A0A3Q1MR83_BOVIN, tr|A0A140T859|A0A140T859_BOVIN, sp|O77689|CCNB2_BOVIN
OG0000903	sp|O00505|IMA4_HUMAN	tr|A0A3Q1MUS6|A0A3Q1MUS6_BOVIN
OG0000903	sp|O00629|IMA3_HUMAN	tr|A0A3S5ZPE0|A0A3S5ZPE0_BOVIN
OG0000904	sp|Q6ZN16|M3K15_HUMAN	tr|F1N3W6|F1N3W6_BOVIN
OG0000904	sp|Q99683|M3K5_HUMAN	tr|F1MXH6|F1MXH6_BOVIN
OG0000905	sp|P0DPD6|ECE2_HUMAN	sp|F1N476|ECE2_BOVIN
OG0000905	sp|P0DPD8|EFCE2_HUMAN	sp|P0DPE2|EFCE2_BOVIN
OG0000906	sp|Q14129|DGCR6_HUMAN, sp|Q9BY27|DGC6L_HUMAN	tr|A8NHP1|A8NHP1_BOVIN, tr|A0A3Q1M152|A0A3Q1M152_BOVIN
OG0000907	sp|P07919|QCR6_HUMAN, sp|A0A096LP55|QCR6L_HUMAN	tr|A0A3Q1LP46|A0A3Q1LP46_BOVIN, sp|P00126|QCR6_BOVIN
OG0000908	sp|P0C881|R10B1_HUMAN, sp|B2RC85|R10B2_HUMAN	sp|Q1JPG1|RS10B_BOVIN, tr|F1N5C9|F1N5C9_BOVIN
OG0000909	sp|Q96GF1|RN185_HUMAN	tr|A4IFC2|A4IFC2_BOVIN
OG0000909	sp|Q99942|RNF5_HUMAN	tr|A0A3Q1ME24|A0A3Q1ME24_BOVIN
OG0000910	sp|Q9BW60|ELOV1_HUMAN	tr|A0A3Q1MIU0|A0A3Q1MIU0_BOVIN
OG0000910	sp|A1L3X0|ELOV7_HUMAN	sp|A0JNC4|ELOV7_BOVIN
OG0000911	sp|P41594|GRM5_HUMAN	tr|G3N1H2|G3N1H2_BOVIN
OG0000911	sp|Q13255|GRM1_HUMAN	tr|F1MDE0|F1MDE0_BOVIN
OG0000913	sp|Q8NDN9|RCBT1_HUMAN	tr|E1BKF7|E1BKF7_BOVIN
OG0000913	sp|O95199|RCBT2_HUMAN	tr|F1MCW5|F1MCW5_BOVIN
OG0000914	sp|A6NHS1|YK042_HUMAN, sp|Q3C1V9|YK041_HUMAN, sp|A6NCL7|AN33B_HUMAN	tr|E1BQ20|E1BQ20_BOVIN
OG0000915	sp|O75093|SLIT1_HUMAN	tr|E1BP10|E1BP10_BOVIN
OG0000915	sp|O94813|SLIT2_HUMAN	tr|F1MLJ7|F1MLJ7_BOVIN
OG0000916	sp|O95379|TFIP8_HUMAN	sp|A4IF78|TFIP8_BOVIN
OG0000916	sp|Q5GJ75|TP8L3_HUMAN	tr|A0A3Q1LVF0|A0A3Q1LVF0_BOVIN
OG0000917	sp|Q9GZK7|O11A1_HUMAN	tr|G3N0C8|G3N0C8_BOVIN, tr|A0A3Q1M979|A0A3Q1M979_BOVIN, tr|E1BFP5|E1BFP5_BOVIN
OG0000918	sp|Q9H1R2|DUS15_HUMAN	tr|A0A3Q1LZA9|A0A3Q1LZA9_BOVIN
OG0000918	sp|Q9NRW4|DUS22_HUMAN	tr|A0A3Q1MJH7|A0A3Q1MJH7_BOVIN
OG0000919	sp|Q05513|KPCZ_HUMAN	tr|A0A3Q1MSP9|A0A3Q1MSP9_BOVIN
OG0000919	sp|P41743|KPCI_HUMAN	tr|F1MQ96|F1MQ96_BOVIN
OG0000920	sp|P48378|RFX2_HUMAN	sp|A6QLW9|RFX2_BOVIN
OG0000920	sp|P48380|RFX3_HUMAN	tr|F1MW17|F1MW17_BOVIN
OG0000921	sp|P25098|ARBK1_HUMAN	sp|P21146|ARBK1_BOVIN
OG0000921	sp|P35626|ARBK2_HUMAN	sp|P26818|ARBK2_BOVIN
OG0000922	sp|Q9BZ23|PANK2_HUMAN	tr|F1MX42|F1MX42_BOVIN
OG0000922	sp|Q9H999|PANK3_HUMAN	sp|Q08DA5|PANK3_BOVIN
OG0000923	sp|Q10589|BST2_HUMAN	tr|G3N1J6|G3N1J6_BOVIN, tr|F1N713|F1N713_BOVIN, tr|A0A3Q1MAZ1|A0A3Q1MAZ1_BOVIN
OG0000925	sp|Q9UIK4|DAPK2_HUMAN	tr|F1MHX3|F1MHX3_BOVIN
OG0000925	sp|O43293|DAPK3_HUMAN	tr|A7MB69|A7MB69_BOVIN
OG0000926	sp|Q9H1J7|WNT5B_HUMAN	tr|A0A3Q1LVG1|A0A3Q1LVG1_BOVIN
OG0000926	sp|P41221|WNT5A_HUMAN	tr|E1BDG5|E1BDG5_BOVIN
OG0000927	sp|P51841|GUC2F_HUMAN	sp|O02740|GUC2F_BOVIN, tr|F1MRI0|F1MRI0_BOVIN, tr|A0A3Q1MEU8|A0A3Q1MEU8_BOVIN
OG0000928	sp|O75912|DGKI_HUMAN	tr|A0A3Q1N4W0|A0A3Q1N4W0_BOVIN
OG0000928	sp|Q13574|DGKZ_HUMAN	tr|G5E5G8|G5E5G8_BOVIN
OG0000929	sp|O43868|S28A2_HUMAN	tr|F1N428|F1N428_BOVIN
OG0000929	sp|O00337|S28A1_HUMAN	tr|A0A3Q1LFZ9|A0A3Q1LFZ9_BOVIN
OG0000931	sp|Q9UJS0|S2513_HUMAN	tr|A0A3Q1LHX4|A0A3Q1LHX4_BOVIN
OG0000931	sp|O75746|S2512_HUMAN	tr|A0A3Q1M9V5|A0A3Q1M9V5_BOVIN
OG0000932	sp|P31942|HNRH3_HUMAN	tr|A0A3Q1MRR2|A0A3Q1MRR2_BOVIN, tr|G3MYE8|G3MYE8_BOVIN, tr|A0A3Q1MF67|A0A3Q1MF67_BOVIN
OG0000933	sp|B5ME19|EIFCL_HUMAN, sp|Q99613|EIF3C_HUMAN	tr|A0A3Q1MHY2|A0A3Q1MHY2_BOVIN, sp|Q3SYW6|EIF3C_BOVIN
OG0000934	sp|Q9BQD3|KXDL1_HUMAN	tr|A0A3Q1LPS0|A0A3Q1LPS0_BOVIN, tr|A0A3Q1MJF3|A0A3Q1MJF3_BOVIN, sp|Q3SZV2|KXDL1_BOVIN
OG0000935	sp|Q9Y2I6|NINL_HUMAN	tr|G5E648|G5E648_BOVIN, tr|G5E621|G5E621_BOVIN, tr|A0A3Q1NHQ9|A0A3Q1NHQ9_BOVIN
OG0000936	sp|Q8N3U4|STAG2_HUMAN	tr|G3X6R3|G3X6R3_BOVIN
OG0000936	sp|Q8WVM7|STAG1_HUMAN	tr|F1MC39|F1MC39_BOVIN
OG0000937	sp|Q9BXU3|TX13A_HUMAN, sp|Q9BXU2|TX13B_HUMAN	tr|G3MY94|G3MY94_BOVIN, tr|G3N0X9|G3N0X9_BOVIN
OG0000938	sp|Q8WTU0|DDI1_HUMAN, sp|Q5TDH0|DDI2_HUMAN	sp|Q2T9Z1|DDI1_BOVIN, tr|F1MG01|F1MG01_BOVIN
OG0000939	sp|P40305|IFI27_HUMAN, sp|Q96BM0|I27L1_HUMAN	tr|F6PSM6|F6PSM6_BOVIN, tr|A6QPL1|A6QPL1_BOVIN
OG0000940	sp|P49336|CDK8_HUMAN	tr|F1MPI8|F1MPI8_BOVIN
OG0000940	sp|Q9BWU1|CDK19_HUMAN	tr|F1MVR0|F1MVR0_BOVIN
OG0000941	sp|P36543|VATE1_HUMAN	sp|P11019|VATE1_BOVIN
OG0000941	sp|Q96A05|VATE2_HUMAN	sp|Q32LB7|VATE2_BOVIN
OG0000942	sp|Q9H2K2|TNKS2_HUMAN	tr|A0A3Q1M230|A0A3Q1M230_BOVIN
OG0000942	sp|O95271|TNKS1_HUMAN	tr|E1B8R5|E1B8R5_BOVIN
OG0000943	sp|Q6P575|BGP11_HUMAN, sp|P08236|BGLR_HUMAN	tr|A3KMY8|A3KMY8_BOVIN, tr|A0A3Q1NKM6|A0A3Q1NKM6_BOVIN
OG0000944	tr|A0A1W2PR95|A0A1W2PR95_HUMAN, sp|P78318|IGBP1_HUMAN	tr|A6QP46|A6QP46_BOVIN, tr|A7YY24|A7YY24_BOVIN
OG0000945	sp|Q9H1P3|OSBL2_HUMAN	tr|A0A3Q1M0E7|A0A3Q1M0E7_BOVIN, tr|A0A3Q1MW81|A0A3Q1MW81_BOVIN, tr|E1BL67|E1BL67_BOVIN
OG0000946	sp|Q9NRD9|DUOX1_HUMAN	tr|E1BMK1|E1BMK1_BOVIN
OG0000946	sp|Q9NRD8|DUOX2_HUMAN	tr|E1BMS3|E1BMS3_BOVIN
OG0000947	sp|Q86T65|DAAM2_HUMAN	tr|A0A3Q1LS91|A0A3Q1LS91_BOVIN
OG0000947	sp|Q9Y4D1|DAAM1_HUMAN	tr|A0A3Q1LHF1|A0A3Q1LHF1_BOVIN
OG0000948	sp|Q9NYL9|TMOD3_HUMAN	tr|A0A3Q1LL62|A0A3Q1LL62_BOVIN
OG0000948	sp|Q9NZR1|TMOD2_HUMAN	tr|E1BAI7|E1BAI7_BOVIN
OG0000949	sp|O43791|SPOP_HUMAN	sp|Q0VCW1|SPOP_BOVIN
OG0000949	sp|Q6IQ16|SPOPL_HUMAN	tr|A0A3Q1M267|A0A3Q1M267_BOVIN
OG0000950	sp|Q8NEY4|VATC2_HUMAN	tr|A0A3Q1MPX7|A0A3Q1MPX7_BOVIN, tr|A0A3Q1N3Z1|A0A3Q1N3Z1_BOVIN, tr|A4IFJ9|A4IFJ9_BOVIN
OG0000951	sp|Q8TD46|MO2R1_HUMAN, sp|Q6Q8B3|MO2R2_HUMAN	tr|A0A3Q1MQQ0|A0A3Q1MQQ0_BOVIN, sp|A5D7V5|MO2R1_BOVIN
OG0000952	sp|Q658K8|EF1DL_HUMAN	tr|A0A452DIM3|A0A452DIM3_BOVIN
OG0000952	sp|P29692|EF1D_HUMAN	sp|A5D989|EF1D_BOVIN
OG0000953	sp|P49674|KC1E_HUMAN	tr|Q0VC49|Q0VC49_BOVIN
OG0000953	sp|P48730|KC1D_HUMAN	sp|P35508|KC1D_BOVIN
OG0000954	sp|Q9UBJ2|ABCD2_HUMAN	tr|F6RLQ6|F6RLQ6_BOVIN
OG0000954	sp|P33897|ABCD1_HUMAN	tr|Q2KJ57|Q2KJ57_BOVIN
OG0000955	sp|P00367|DHE3_HUMAN, sp|P49448|DHE4_HUMAN	sp|P00366|DHE3_BOVIN, tr|A0A140T871|A0A140T871_BOVIN
OG0000956	sp|O75610|LFTY1_HUMAN, sp|O00292|LFTY2_HUMAN	tr|E1BBY0|E1BBY0_BOVIN, tr|E1BH14|E1BH14_BOVIN
OG0000957	sp|Q8WXH0|SYNE2_HUMAN	tr|F1MF78|F1MF78_BOVIN
OG0000957	sp|Q8NF91|SYNE1_HUMAN	tr|F1MXF3|F1MXF3_BOVIN
OG0000958	sp|Q8NEX5|WFDC9_HUMAN	tr|F1MYF8|F1MYF8_BOVIN
OG0000958	sp|Q8NEX6|WFD11_HUMAN	tr|Q32PC2|Q32PC2_BOVIN
OG0000959	sp|P34981|TRFR_HUMAN	tr|G3N234|G3N234_BOVIN, tr|E1BHT3|E1BHT3_BOVIN, sp|O46639|TRHR_BOVIN
OG0000960	tr|A0A8I5KW96|A0A8I5KW96_HUMAN, sp|P27144|KAD4_HUMAN	tr|A0A3Q1LVZ0|A0A3Q1LVZ0_BOVIN, sp|Q0VCP1|KAD4_BOVIN
OG0000961	sp|P49802|RGS7_HUMAN	sp|O46470|RGS7_BOVIN
OG0000961	sp|P49758|RGS6_HUMAN	tr|A0A3Q1MFC7|A0A3Q1MFC7_BOVIN
OG0000962	sp|Q9BXA7|TSSK1_HUMAN	tr|F1N1N4|F1N1N4_BOVIN, sp|Q3SZW1|TSSK1_BOVIN, tr|G3N2D2|G3N2D2_BOVIN
OG0000964	sp|P08861|CEL3B_HUMAN, sp|P09093|CEL3A_HUMAN	tr|F1MSF5|F1MSF5_BOVIN, sp|P05805|CAC3_BOVIN
OG0000965	sp|Q9H9S3|S61A2_HUMAN	sp|Q2KHX4|S61A2_BOVIN
OG0000965	sp|P61619|S61A1_HUMAN	sp|Q5EA68|S61A1_BOVIN
OG0000966	sp|P06870|KLK1_HUMAN, sp|P07288|KLK3_HUMAN, sp|P20151|KLK2_HUMAN	tr|Q6H320|Q6H320_BOVIN
OG0000967	sp|Q9H1D0|TRPV6_HUMAN	tr|E1BAN3|E1BAN3_BOVIN
OG0000967	sp|Q9NQA5|TRPV5_HUMAN	tr|E1B6Y9|E1B6Y9_BOVIN
OG0000968	sp|P26927|HGFL_HUMAN, sp|Q2TV78|MST1L_HUMAN	tr|E1BDW7|E1BDW7_BOVIN, sp|Q24K22|HGFL_BOVIN
OG0000969	sp|P17014|ZNF12_HUMAN	tr|F6QFC2|F6QFC2_BOVIN
OG0000969	sp|Q9NYW8|RBAK_HUMAN	tr|F1MHZ4|F1MHZ4_BOVIN
OG0000970	sp|Q9UPQ7|PZRN3_HUMAN	tr|A0A3Q1LY75|A0A3Q1LY75_BOVIN
OG0000970	sp|Q6ZMN7|PZRN4_HUMAN	tr|F1MUR5|F1MUR5_BOVIN
OG0000971	sp|P29965|CD40L_HUMAN	tr|A0A452DIT3|A0A452DIT3_BOVIN, sp|P51749|CD40L_BOVIN, tr|A0A3Q1MKD6|A0A3Q1MKD6_BOVIN
OG0000972	sp|Q969Z3|MARC2_HUMAN	sp|Q1LZH1|MARC2_BOVIN
OG0000972	sp|Q5VT66|MARC1_HUMAN	tr|G5E6I5|G5E6I5_BOVIN
OG0000973	sp|P23769|GATA2_HUMAN, sp|P23771|GATA3_HUMAN	tr|A0A3Q1MGB0|A0A3Q1MGB0_BOVIN, sp|Q08DV0|GATA3_BOVIN
OG0000974	sp|Q9ULC6|PADI1_HUMAN	tr|A6QLC1|A6QLC1_BOVIN
OG0000974	sp|Q9UM07|PADI4_HUMAN	tr|E1BCN3|E1BCN3_BOVIN
OG0000975	sp|Q9HCU4|CELR2_HUMAN	tr|E1BJ11|E1BJ11_BOVIN
OG0000975	sp|Q9NYQ6|CELR1_HUMAN	tr|F1N6Y9|F1N6Y9_BOVIN
OG0000976	sp|Q9UIA9|XPO7_HUMAN	tr|G3N1J2|G3N1J2_BOVIN
OG0000976	sp|Q9H2T7|RBP17_HUMAN	tr|E1BN73|E1BN73_BOVIN
OG0000977	sp|Q16099|GRIK4_HUMAN	tr|F1MCW8|F1MCW8_BOVIN
OG0000977	sp|Q16478|GRIK5_HUMAN	tr|Q2HJD2|Q2HJD2_BOVIN
OG0000978	sp|Q9UBK7|RBL2A_HUMAN, sp|Q9UNT1|RBL2B_HUMAN	tr|E1BHT0|E1BHT0_BOVIN, tr|A0A3Q1LHL3|A0A3Q1LHL3_BOVIN
OG0000979	sp|P31948|STIP1_HUMAN	sp|Q3ZBZ8|STIP1_BOVIN, tr|A0A3Q1LW53|A0A3Q1LW53_BOVIN, tr|A0A3Q1MJH4|A0A3Q1MJH4_BOVIN
OG0000980	sp|Q8NGJ5|O51L1_HUMAN	tr|A0A3Q1LW45|A0A3Q1LW45_BOVIN, tr|A0A3Q1MG96|A0A3Q1MG96_BOVIN, tr|A0A3Q1M5U5|A0A3Q1M5U5_BOVIN
OG0000981	sp|P00491|PNPH_HUMAN	tr|G3X8C8|G3X8C8_BOVIN, sp|P55859|PNPH_BOVIN, tr|A0A452DJA8|A0A452DJA8_BOVIN
OG0000982	sp|Q9ULW2|FZD10_HUMAN	tr|A3KMX5|A3KMX5_BOVIN
