Orthogroup	Homo_sapiens	Pan_paniscus
OG0001229	tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN	tr|A0A2R9AL86|A0A2R9AL86_PANPA
OG0001230	sp|O60542|PSPN_HUMAN, sp|Q5T4W7|ARTN_HUMAN, sp|Q99748|NRTN_HUMAN	tr|A0A2R9BNH1|A0A2R9BNH1_PANPA
OG0001231	sp|Q9HBH7|BEX1_HUMAN	tr|A0A2R8ZS10|A0A2R8ZS10_PANPA
OG0001231	sp|Q9BXY8|BEX2_HUMAN	tr|A0A2R8Z7B6|A0A2R8Z7B6_PANPA
OG0001232	sp|Q9BZZ5|API5_HUMAN	tr|A0A2R9C206|A0A2R9C206_PANPA, tr|A0A2R9A974|A0A2R9A974_PANPA, tr|A0A2R9B4I5|A0A2R9B4I5_PANPA
OG0001233	sp|Q9UHE5|NAT8_HUMAN	tr|A0A2R8ZAK2|A0A2R8ZAK2_PANPA
OG0001233	sp|Q9UHF3|NAT8B_HUMAN	tr|A0A2R9A9L2|A0A2R9A9L2_PANPA
OG0001234	sp|P07203|GPX1_HUMAN	tr|A0A2R9CBA8|A0A2R9CBA8_PANPA, tr|A0A2R9CD65|A0A2R9CD65_PANPA, tr|A0A2R8ZLT7|A0A2R8ZLT7_PANPA
OG0001235	sp|Q9Y5R2|MMP24_HUMAN	tr|A0A2R9A2M0|A0A2R9A2M0_PANPA
OG0001235	sp|P51512|MMP16_HUMAN	tr|A0A2R8ZII6|A0A2R8ZII6_PANPA
OG0001236	sp|P56524|HDAC4_HUMAN	tr|A0A2R9B8Y0|A0A2R9B8Y0_PANPA
OG0001236	sp|Q9UQL6|HDAC5_HUMAN	tr|A0A2R9AKG1|A0A2R9AKG1_PANPA
OG0001237	sp|Q96SI1|KCD15_HUMAN, sp|Q719H9|KCTD1_HUMAN	tr|A0A2R8ZQX6|A0A2R8ZQX6_PANPA, tr|A0A2R9BGF9|A0A2R9BGF9_PANPA
OG0001238	sp|Q96EI5|TCAL4_HUMAN	tr|A0A2R9A6L6|A0A2R9A6L6_PANPA
OG0001238	sp|Q9H3H9|TCAL2_HUMAN	tr|A0A2R8ZA48|A0A2R8ZA48_PANPA
OG0001239	sp|Q9H857|NT5D2_HUMAN	tr|A0A2R9B673|A0A2R9B673_PANPA
OG0001239	sp|Q86UY8|NT5D3_HUMAN	tr|A0A2R8ZCT4|A0A2R8ZCT4_PANPA
OG0001240	sp|Q14151|SAFB2_HUMAN	tr|A0A2R9CRF1|A0A2R9CRF1_PANPA
OG0001240	sp|Q15424|SAFB1_HUMAN	tr|A0A2R9B3N9|A0A2R9B3N9_PANPA
OG0001241	sp|Q16850|CP51A_HUMAN	tr|A0A2R9C146|A0A2R9C146_PANPA, tr|A0A2R9C313|A0A2R9C313_PANPA, tr|A0A2R8ZWM6|A0A2R8ZWM6_PANPA
OG0001242	sp|Q5BKT4|AG10A_HUMAN, sp|Q5I7T1|AG10B_HUMAN	tr|A0A2R8ZL97|A0A2R8ZL97_PANPA, tr|A0A2R9AQF0|A0A2R9AQF0_PANPA
OG0001243	sp|Q96IG2|FXL20_HUMAN	tr|A0A2R9A5L9|A0A2R9A5L9_PANPA
OG0001243	sp|Q9UKC9|FBXL2_HUMAN	tr|A0A2R9AI23|A0A2R9AI23_PANPA
OG0001244	sp|A5X5Y0|5HT3E_HUMAN	tr|A0A2R9A6R8|A0A2R9A6R8_PANPA
OG0001244	sp|Q8WXA8|5HT3C_HUMAN	tr|A0A2R9C0J2|A0A2R9C0J2_PANPA
OG0001245	sp|P10827|THA_HUMAN	tr|A0A2R9BJJ5|A0A2R9BJJ5_PANPA
OG0001245	sp|P10828|THB_HUMAN	tr|A0A2R9A5N1|A0A2R9A5N1_PANPA
OG0001246	sp|P61966|AP1S1_HUMAN	tr|A0A2R9ALL3|A0A2R9ALL3_PANPA
OG0001246	sp|P56377|AP1S2_HUMAN	tr|A0A2R9CCQ6|A0A2R9CCQ6_PANPA
OG0001247	sp|Q86VB7|C163A_HUMAN	tr|A0A2R9B9G2|A0A2R9B9G2_PANPA
OG0001247	sp|Q9NR16|C163B_HUMAN	tr|A0A2R9CJ01|A0A2R9CJ01_PANPA
OG0001248	sp|Q9Y241|HIG1A_HUMAN	tr|A0A2R9BF27|A0A2R9BF27_PANPA, tr|A0A2R8ZSI2|A0A2R8ZSI2_PANPA, tr|A0A2R8ZUZ6|A0A2R8ZUZ6_PANPA
OG0001249	sp|P36894|BMR1A_HUMAN	tr|A0A2R9BVX7|A0A2R9BVX7_PANPA
OG0001249	sp|O00238|BMR1B_HUMAN	tr|A0A2R8ZLH8|A0A2R8ZLH8_PANPA
OG0001250	sp|Q15485|FCN2_HUMAN	tr|A0A2R9AKY5|A0A2R9AKY5_PANPA
OG0001250	sp|O00602|FCN1_HUMAN	tr|A0A2R8ZX36|A0A2R8ZX36_PANPA
OG0001251	sp|Q16513|PKN2_HUMAN	tr|A0A2R9A6V2|A0A2R9A6V2_PANPA
OG0001251	sp|Q16512|PKN1_HUMAN	tr|A0A2R9BTG8|A0A2R9BTG8_PANPA
OG0001252	sp|Q8NE35|CPEB3_HUMAN	tr|A0A2R9AHN4|A0A2R9AHN4_PANPA
OG0001252	sp|Q7Z5Q1|CPEB2_HUMAN	tr|A0A2R8ZHX3|A0A2R8ZHX3_PANPA
OG0001253	sp|Q86UP9|LHPL3_HUMAN	tr|A0A2R9BG08|A0A2R9BG08_PANPA
OG0001253	sp|Q7Z7J7|LHPL4_HUMAN	tr|A0A2R9CK12|A0A2R9CK12_PANPA
OG0001254	sp|Q9UFV1|TBC29_HUMAN	tr|A0A2R9C414|A0A2R9C414_PANPA, tr|A0A2R9BQR7|A0A2R9BQR7_PANPA, tr|A0A2R9BBZ3|A0A2R9BBZ3_PANPA
OG0001255	sp|A6NND4|O2AT4_HUMAN	tr|A0A2R9CL44|A0A2R9CL44_PANPA, tr|A0A2R9CE94|A0A2R9CE94_PANPA, tr|A0A2R8ZIJ1|A0A2R8ZIJ1_PANPA
OG0001256	sp|O75110|ATP9A_HUMAN	tr|A0A2R9AEY7|A0A2R9AEY7_PANPA
OG0001256	sp|O43861|ATP9B_HUMAN	tr|A0A2R9B240|A0A2R9B240_PANPA
OG0001257	sp|P15927|RFA2_HUMAN	tr|A0A2R8ZK79|A0A2R8ZK79_PANPA
OG0001257	sp|Q13156|RFA4_HUMAN	tr|A0A2R8ZJB1|A0A2R8ZJB1_PANPA
OG0001258	sp|P20594|ANPRB_HUMAN	tr|A0A2R9ADF5|A0A2R9ADF5_PANPA
OG0001258	sp|P16066|ANPRA_HUMAN	tr|A0A2R9B4X4|A0A2R9B4X4_PANPA
OG0001259	sp|Q8WZ19|BACD1_HUMAN	tr|A0A2R8ZPQ4|A0A2R8ZPQ4_PANPA
OG0001259	sp|Q13829|BACD2_HUMAN	tr|A0A2R8ZN02|A0A2R8ZN02_PANPA
OG0001260	sp|Q9HAZ1|CLK4_HUMAN	tr|A0A2R9BIW2|A0A2R9BIW2_PANPA
OG0001260	sp|P49759|CLK1_HUMAN	tr|A0A2R9BDX4|A0A2R9BDX4_PANPA
OG0001261	sp|Q01970|PLCB3_HUMAN	tr|A0A2R9CAD8|A0A2R9CAD8_PANPA
OG0001261	sp|Q9NQ66|PLCB1_HUMAN	tr|A0A2R8ZNS9|A0A2R8ZNS9_PANPA
OG0001262	sp|O94915|FRYL_HUMAN	tr|A0A2R9B563|A0A2R9B563_PANPA
OG0001262	sp|Q5TBA9|FRY_HUMAN	tr|A0A2R9BV80|A0A2R9BV80_PANPA
OG0001263	sp|Q8IX30|SCUB3_HUMAN	tr|A0A2R9CN24|A0A2R9CN24_PANPA
OG0001263	sp|Q8IWY4|SCUB1_HUMAN	tr|A0A2R9CRY9|A0A2R9CRY9_PANPA
OG0001264	sp|O00141|SGK1_HUMAN	tr|A0A2R9CBV5|A0A2R9CBV5_PANPA
OG0001264	sp|Q9HBY8|SGK2_HUMAN	tr|A0A2R9AL03|A0A2R9AL03_PANPA
OG0001265	sp|Q9NZM5|NOP53_HUMAN	tr|A0A2R9A4S1|A0A2R9A4S1_PANPA, tr|A0A2R8Z791|A0A2R8Z791_PANPA, tr|A0A2R9AUW6|A0A2R9AUW6_PANPA
OG0001266	sp|Q8TEY7|UBP33_HUMAN	tr|A0A2R9CFV2|A0A2R9CFV2_PANPA
OG0001266	sp|Q9Y2K6|UBP20_HUMAN	tr|A0A2R9CJ76|A0A2R9CJ76_PANPA
OG0001267	sp|Q9Y388|RBMX2_HUMAN	tr|A0A2R9CAK0|A0A2R9CAK0_PANPA, tr|A0A2R8ZVW8|A0A2R8ZVW8_PANPA, tr|A0A2R9A2L6|A0A2R9A2L6_PANPA
OG0001268	sp|P62266|RS23_HUMAN	tr|A0A2R8ZXP4|A0A2R8ZXP4_PANPA, tr|A0A2R9CFP3|A0A2R9CFP3_PANPA, tr|A0A2R9AUW4|A0A2R9AUW4_PANPA
OG0001269	sp|Q5JUK3|KCNT1_HUMAN	tr|A0A2R9BQA6|A0A2R9BQA6_PANPA
OG0001269	sp|Q6UVM3|KCNT2_HUMAN	tr|A0A2R9AX18|A0A2R9AX18_PANPA
OG0001270	sp|Q6UWW8|EST3_HUMAN, sp|Q5XG92|EST4A_HUMAN, sp|Q6NT32|EST5A_HUMAN	tr|A0A2R9CHV0|A0A2R9CHV0_PANPA
OG0001271	sp|P55160|NCKPL_HUMAN	tr|A0A2R9BT51|A0A2R9BT51_PANPA
OG0001271	sp|Q9Y2A7|NCKP1_HUMAN	tr|A0A2R9CD78|A0A2R9CD78_PANPA
OG0001272	sp|O96019|ACL6A_HUMAN	tr|A0A2R9AJN5|A0A2R9AJN5_PANPA
OG0001272	sp|O94805|ACL6B_HUMAN	tr|A0A2R9B2N6|A0A2R9B2N6_PANPA
OG0001273	sp|P26196|DDX6_HUMAN	tr|A0A2R9B387|A0A2R9B387_PANPA, tr|A0A2R9C0H4|A0A2R9C0H4_PANPA, tr|A0A2R9C2T7|A0A2R9C2T7_PANPA
OG0001274	sp|P02042|HBD_HUMAN	tr|A0A2R9AC19|A0A2R9AC19_PANPA
OG0001274	sp|P68871|HBB_HUMAN	sp|P68872|HBB_PANPA
OG0001275	sp|Q1ED39|KNOP1_HUMAN	tr|A0A2R9C4E6|A0A2R9C4E6_PANPA, tr|A0A2R9AFZ5|A0A2R9AFZ5_PANPA, tr|A0A2R9C5W3|A0A2R9C5W3_PANPA
OG0001276	sp|Q9UQB9|AURKC_HUMAN	tr|A0A2R9C9K6|A0A2R9C9K6_PANPA
OG0001276	sp|Q96GD4|AURKB_HUMAN	tr|A0A2R9A9Y3|A0A2R9A9Y3_PANPA
OG0001277	sp|M0QZC1|RN225_HUMAN, sp|Q96D59|RN183_HUMAN, sp|E7ERA6|RN223_HUMAN	tr|A0A2R9A2T7|A0A2R9A2T7_PANPA
OG0001278	sp|P49427|UB2R1_HUMAN	tr|A0A2R9CK84|A0A2R9CK84_PANPA
OG0001278	sp|Q712K3|UB2R2_HUMAN	tr|A0A2R9C025|A0A2R9C025_PANPA
OG0001279	sp|P49619|DGKG_HUMAN	tr|A0A2R9B257|A0A2R9B257_PANPA
OG0001279	sp|Q9Y6T7|DGKB_HUMAN	tr|A0A2R9BEZ0|A0A2R9BEZ0_PANPA
OG0001280	sp|P49841|GSK3B_HUMAN	tr|A0A2R9CDM4|A0A2R9CDM4_PANPA
OG0001280	sp|P49840|GSK3A_HUMAN	tr|A0A2R9BK42|A0A2R9BK42_PANPA
OG0001281	sp|Q9UHV8|PP13_HUMAN, sp|Q8TCE9|PPL13_HUMAN, sp|Q05315|LEG10_HUMAN	tr|C5HZ30|C5HZ30_PANPA
OG0001282	sp|Q6P1M0|S27A4_HUMAN	tr|A0A2R9CA60|A0A2R9CA60_PANPA
OG0001282	sp|Q6PCB7|S27A1_HUMAN	tr|A0A2R9CKC4|A0A2R9CKC4_PANPA
OG0001283	sp|Q6IEE8|SN12L_HUMAN	tr|A0A2R8ZWF8|A0A2R8ZWF8_PANPA
OG0001283	sp|Q8IYM2|SLN12_HUMAN	tr|A0A2R8ZH45|A0A2R8ZH45_PANPA
OG0001284	sp|Q9Y6R1|S4A4_HUMAN	tr|A0A2R9CJQ7|A0A2R9CJQ7_PANPA
OG0001284	sp|Q9BY07|S4A5_HUMAN	tr|A0A2R9B5Q3|A0A2R9B5Q3_PANPA
OG0001285	sp|P0C2W7|CT47B_HUMAN, tr|A0A087WWU0|A0A087WWU0_HUMAN, sp|Q5JQC4|CT47A_HUMAN	tr|A0A2R9CBE2|A0A2R9CBE2_PANPA
OG0001286	sp|O75388|GPR32_HUMAN	tr|A0A2R8ZJB5|A0A2R8ZJB5_PANPA
OG0001286	sp|Q8NGA4|G32P1_HUMAN	tr|A0A2R9BX42|A0A2R9BX42_PANPA
OG0001287	sp|O43347|MSI1H_HUMAN	tr|A0A2R9CG38|A0A2R9CG38_PANPA
OG0001287	sp|Q96DH6|MSI2H_HUMAN	tr|A0A2R9BIE0|A0A2R9BIE0_PANPA
OG0001288	sp|P78426|NKX61_HUMAN	tr|A0A2R9C7G9|A0A2R9C7G9_PANPA
OG0001288	sp|Q9C056|NKX62_HUMAN	tr|A0A2R9A5N8|A0A2R9A5N8_PANPA
OG0001289	sp|A6NHQ2|FBLL1_HUMAN	tr|A0A2R8ZF91|A0A2R8ZF91_PANPA
OG0001289	sp|P22087|FBRL_HUMAN	tr|A0A2R9B6I6|A0A2R9B6I6_PANPA
OG0001290	sp|P35354|PGH2_HUMAN	tr|A0A2R9CG18|A0A2R9CG18_PANPA
OG0001290	sp|P23219|PGH1_HUMAN	tr|A0A2R8ZUM0|A0A2R8ZUM0_PANPA
OG0001291	sp|P62942|FKB1A_HUMAN, tr|Q5VVH2|Q5VVH2_HUMAN, sp|P68106|FKB1B_HUMAN	tr|A0A2R9B2I1|A0A2R9B2I1_PANPA
OG0001292	sp|Q96G79|S35A4_HUMAN	tr|A0A2R9BG07|A0A2R9BG07_PANPA
OG0001292	sp|P78382|S35A1_HUMAN	tr|A0A2R9C1A2|A0A2R9C1A2_PANPA
OG0001293	sp|Q15825|ACHA6_HUMAN	tr|A0A2R9BF04|A0A2R9BF04_PANPA
OG0001293	sp|P32297|ACHA3_HUMAN	tr|A0A2R9CKS6|A0A2R9CKS6_PANPA
OG0001294	sp|Q96HA1|P121A_HUMAN, sp|A8CG34|P121C_HUMAN, sp|A6NF01|P121B_HUMAN	tr|A0A2R9B560|A0A2R9B560_PANPA
OG0001295	sp|Q9P0L1|ZKSC7_HUMAN	tr|A0A2R9C699|A0A2R9C699_PANPA
OG0001295	sp|Q6ZMS4|ZN852_HUMAN	tr|A0A2R9BDW3|A0A2R9BDW3_PANPA
OG0001296	sp|P08217|CEL2A_HUMAN	tr|A0A2R9AE93|A0A2R9AE93_PANPA
OG0001296	sp|P08218|CEL2B_HUMAN	tr|A0A2R9CGM2|A0A2R9CGM2_PANPA
OG0001297	sp|Q6P4F7|RHGBA_HUMAN, tr|A0A499FJF3|A0A499FJF3_HUMAN, sp|Q3KRB8|RHGBB_HUMAN	tr|A0A2R8ZY90|A0A2R8ZY90_PANPA
OG0001298	sp|O43255|SIAH2_HUMAN	tr|A0A2R8ZYV9|A0A2R8ZYV9_PANPA
OG0001298	sp|Q8IUQ4|SIAH1_HUMAN	tr|A0A2R9AJ65|A0A2R9AJ65_PANPA
OG0001299	sp|O95343|SIX3_HUMAN	tr|A0A2R9A339|A0A2R9A339_PANPA
OG0001299	sp|O95475|SIX6_HUMAN	tr|A0A2R9CLP7|A0A2R9CLP7_PANPA
OG0001300	sp|P60174|TPIS_HUMAN	tr|A0A2R9CLL0|A0A2R9CLL0_PANPA, tr|A0A2R9ARD8|A0A2R9ARD8_PANPA, tr|A0A2R8ZAU4|A0A2R8ZAU4_PANPA
OG0001301	sp|Q99643|C560_HUMAN	tr|A0A2R9A6K0|A0A2R9A6K0_PANPA, tr|A0A2R8ZUE4|A0A2R8ZUE4_PANPA, tr|A0A2R9BB49|A0A2R9BB49_PANPA
OG0001302	sp|Q5VV63|ATRN1_HUMAN	tr|A0A2R9AYS8|A0A2R9AYS8_PANPA
OG0001302	sp|O75882|ATRN_HUMAN	tr|A0A2R8ZWK9|A0A2R8ZWK9_PANPA
OG0001303	sp|Q5H9M0|PWP3B_HUMAN, tr|A0A494C071|A0A494C071_HUMAN, sp|Q2TAK8|PWP3A_HUMAN	tr|A0A2R8ZN91|A0A2R8ZN91_PANPA
OG0001304	sp|Q9BZ67|FRMD8_HUMAN	tr|A0A2R9BAG6|A0A2R9BAG6_PANPA
OG0001304	sp|Q9BZ68|FR8P1_HUMAN	tr|A0A2R9A2X1|A0A2R9A2X1_PANPA
OG0001305	sp|Q9H1V8|S6A17_HUMAN	tr|A0A2R9CBH2|A0A2R9CBH2_PANPA
OG0001305	sp|Q9H2J7|S6A15_HUMAN	tr|A0A2R9CFW0|A0A2R9CFW0_PANPA
OG0001306	sp|Q92626|PXDN_HUMAN	tr|A0A2R9CID3|A0A2R9CID3_PANPA
OG0001306	sp|A1KZ92|PXDNL_HUMAN	tr|A0A2R9AZZ4|A0A2R9AZZ4_PANPA
OG0001307	sp|Q08ET2|SIG14_HUMAN	tr|A0A2R8ZFV6|A0A2R8ZFV6_PANPA
OG0001307	sp|O15389|SIGL5_HUMAN	tr|A0A2R9C9M5|A0A2R9C9M5_PANPA
OG0001308	sp|Q13131|AAPK1_HUMAN	tr|A0A2R9BBM3|A0A2R9BBM3_PANPA
OG0001308	sp|P54646|AAPK2_HUMAN	tr|A0A2R9CJR2|A0A2R9CJR2_PANPA
OG0001309	sp|Q969E4|TCAL3_HUMAN, sp|Q6IPX3|TCAL6_HUMAN, sp|Q5H9L2|TCAL5_HUMAN	tr|A0A2R8ZDH9|A0A2R8ZDH9_PANPA
OG0001310	sp|Q7L9L4|MOB1B_HUMAN	tr|A0A2R9AYC4|A0A2R9AYC4_PANPA
OG0001310	sp|Q9H8S9|MOB1A_HUMAN	tr|A0A2R9C5D4|A0A2R9C5D4_PANPA
OG0001311	sp|Q8N5J4|SPIC_HUMAN	tr|A0A2R9AAN9|A0A2R9AAN9_PANPA, tr|A0A2R8ZFL6|A0A2R8ZFL6_PANPA, tr|A0A2R8ZUN1|A0A2R8ZUN1_PANPA
OG0001312	sp|Q9Y4G8|RPGF2_HUMAN	tr|A0A2R9ABN9|A0A2R9ABN9_PANPA
OG0001312	sp|Q8TEU7|RPGF6_HUMAN	tr|A0A2R8ZNV2|A0A2R8ZNV2_PANPA
OG0001313	sp|Q9ULD0|OGDHL_HUMAN	tr|A0A2R9B8T6|A0A2R9B8T6_PANPA
OG0001313	sp|Q02218|ODO1_HUMAN	tr|A0A2R9C111|A0A2R9C111_PANPA
OG0001314	sp|Q96GG9|DCNL1_HUMAN	tr|A0A2R9A8S4|A0A2R9A8S4_PANPA
OG0001314	sp|Q6PH85|DCNL2_HUMAN	tr|A0A2R9AN02|A0A2R9AN02_PANPA
OG0001315	sp|Q86YB7|ECHD2_HUMAN	tr|A0A2R9AT31|A0A2R9AT31_PANPA
OG0001315	sp|Q13825|AUHM_HUMAN	tr|A0A2R9BP81|A0A2R9BP81_PANPA
OG0001316	sp|P20930|FILA_HUMAN, sp|Q86YZ3|HORN_HUMAN, sp|P80511|S10AC_HUMAN	tr|A0A2R9A4Q5|A0A2R9A4Q5_PANPA
OG0001317	sp|P61421|VA0D1_HUMAN	tr|A0A2R9BZY6|A0A2R9BZY6_PANPA
OG0001317	sp|Q8N8Y2|VA0D2_HUMAN	tr|A0A2R9AWS1|A0A2R9AWS1_PANPA
OG0001318	tr|A0A1W2PRE2|A0A1W2PRE2_HUMAN	tr|A0A2R8ZFP4|A0A2R8ZFP4_PANPA, tr|A0A2R8ZUB5|A0A2R8ZUB5_PANPA, tr|A0A2R9ARB2|A0A2R9ARB2_PANPA
OG0001319	sp|P62241|RS8_HUMAN	tr|A0A2R9BHB1|A0A2R9BHB1_PANPA, tr|A0A2R9ADS4|A0A2R9ADS4_PANPA, tr|A0A2R9B4A8|A0A2R9B4A8_PANPA
OG0001320	sp|Q13705|AVR2B_HUMAN	tr|A0A2R9CGC3|A0A2R9CGC3_PANPA
OG0001320	sp|P27037|AVR2A_HUMAN	tr|A0A2R9CLL3|A0A2R9CLL3_PANPA
OG0001321	sp|Q8NFJ6|PKR2_HUMAN	tr|A0A2R9B0I6|A0A2R9B0I6_PANPA
OG0001321	sp|Q8TCW9|PKR1_HUMAN	tr|A0A2R9CMI0|A0A2R9CMI0_PANPA
OG0001322	sp|Q9NVU7|SDA1_HUMAN	tr|A0A2R9BSC6|A0A2R9BSC6_PANPA, tr|A0A2R9AC22|A0A2R9AC22_PANPA, tr|A0A2R9AWM4|A0A2R9AWM4_PANPA
OG0001323	sp|Q86V86|PIM3_HUMAN	tr|A0A2R8ZRK2|A0A2R8ZRK2_PANPA
OG0001323	sp|P11309|PIM1_HUMAN	tr|A0A2R9A535|A0A2R9A535_PANPA
OG0001324	sp|P28476|GBRR2_HUMAN	tr|A0A2R9AXF6|A0A2R9AXF6_PANPA
OG0001324	sp|P24046|GBRR1_HUMAN	tr|A0A2R9BL98|A0A2R9BL98_PANPA
OG0001325	sp|P42766|RL35_HUMAN	tr|A0A2R9BA27|A0A2R9BA27_PANPA, tr|A0A2R8ZRY3|A0A2R8ZRY3_PANPA, tr|A0A2R9AJY2|A0A2R9AJY2_PANPA
OG0001326	sp|Q9H869|YYAP1_HUMAN	tr|A0A2R9CJ60|A0A2R9CJ60_PANPA
OG0001326	sp|Q3T8J9|GON4L_HUMAN	tr|A0A2R9AGH0|A0A2R9AGH0_PANPA
OG0001327	sp|O75581|LRP6_HUMAN	tr|A0A2R9B648|A0A2R9B648_PANPA
OG0001327	sp|O75197|LRP5_HUMAN	tr|A0A2R8ZWN2|A0A2R8ZWN2_PANPA
OG0001328	sp|P47992|XCL1_HUMAN, sp|Q9UBD3|XCL2_HUMAN	tr|A0A2R9BUF7|A0A2R9BUF7_PANPA, tr|A0A2R9CFQ7|A0A2R9CFQ7_PANPA
OG0001329	sp|Q9UPR0|PLCL2_HUMAN	tr|A0A2R8ZE07|A0A2R8ZE07_PANPA
OG0001329	sp|Q15111|PLCL1_HUMAN	tr|A0A2R9CCD2|A0A2R9CCD2_PANPA
OG0001330	sp|O43791|SPOP_HUMAN	tr|A0A2R8ZSB6|A0A2R8ZSB6_PANPA
OG0001330	sp|Q6IQ16|SPOPL_HUMAN	tr|A0A2R8Z6S0|A0A2R8Z6S0_PANPA
OG0001331	sp|Q9HAH1|ZN556_HUMAN, sp|Q6ZT77|ZN826_HUMAN, sp|Q49A33|Z876P_HUMAN	tr|A0A2R8ZLP9|A0A2R8ZLP9_PANPA
OG0001332	sp|Q70Z35|PREX2_HUMAN	tr|A0A2R9AV48|A0A2R9AV48_PANPA
OG0001332	sp|Q8TCU6|PREX1_HUMAN	tr|A0A2R8ZS64|A0A2R8ZS64_PANPA
OG0001333	sp|P07737|PROF1_HUMAN	tr|A0A2R9CF74|A0A2R9CF74_PANPA
OG0001333	sp|P35080|PROF2_HUMAN	tr|A0A2R8ZW63|A0A2R8ZW63_PANPA
OG0001334	sp|P00367|DHE3_HUMAN, sp|P49448|DHE4_HUMAN	tr|A0A2R8ZT50|A0A2R8ZT50_PANPA, tr|A0A2R8ZJH1|A0A2R8ZJH1_PANPA
OG0001335	sp|Q04759|KPCT_HUMAN	tr|A0A2R9A580|A0A2R9A580_PANPA
OG0001335	sp|Q05655|KPCD_HUMAN	tr|A0A2R9AZV3|A0A2R9AZV3_PANPA
OG0001336	sp|Q15833|STXB2_HUMAN	tr|A0A2R9BJQ8|A0A2R9BJQ8_PANPA
OG0001336	sp|P61764|STXB1_HUMAN	tr|A0A2R8ZC49|A0A2R8ZC49_PANPA
OG0001337	sp|Q8IVF7|FMNL3_HUMAN	tr|A0A2R9ABS3|A0A2R9ABS3_PANPA
OG0001337	sp|Q96PY5|FMNL2_HUMAN	tr|A0A2R9BRD6|A0A2R9BRD6_PANPA
OG0001338	sp|Q3ZCX4|ZN568_HUMAN	tr|A0A2R9ACQ6|A0A2R9ACQ6_PANPA
OG0001338	sp|Q5MCW4|ZN569_HUMAN	tr|A0A2R9AZ54|A0A2R9AZ54_PANPA
OG0001339	sp|Q9NX63|MIC19_HUMAN	tr|A0A2R8ZI54|A0A2R8ZI54_PANPA, tr|A0A2R9ABQ7|A0A2R9ABQ7_PANPA, tr|A0A2R9AGQ2|A0A2R9AGQ2_PANPA
OG0001340	sp|P07948|LYN_HUMAN	tr|A0A2R9AHH9|A0A2R9AHH9_PANPA
OG0001340	sp|P08631|HCK_HUMAN	tr|A0A2R9BT02|A0A2R9BT02_PANPA
OG0001341	sp|P84085|ARF5_HUMAN	tr|A0A2R9BSB5|A0A2R9BSB5_PANPA
OG0001341	sp|P18085|ARF4_HUMAN	tr|A0A2R9BFR6|A0A2R9BFR6_PANPA
OG0001342	sp|Q66K14|TBC9B_HUMAN	tr|A0A2R9BUQ6|A0A2R9BUQ6_PANPA
OG0001342	sp|Q6ZT07|TBCD9_HUMAN	tr|A0A2R9A914|A0A2R9A914_PANPA
OG0001343	sp|Q9UL46|PSME2_HUMAN	tr|A0A2R8ZA22|A0A2R8ZA22_PANPA, tr|A0A2R8Z8C7|A0A2R8Z8C7_PANPA, tr|A0A2R9CAW5|A0A2R9CAW5_PANPA
OG0001344	sp|Q6VN20|RBP10_HUMAN	tr|A0A2R9BQR8|A0A2R9BQR8_PANPA
OG0001344	sp|Q96S59|RANB9_HUMAN	tr|A0A2R9AG58|A0A2R9AG58_PANPA
OG0001345	sp|Q1AE95|T183B_HUMAN	tr|A0A2R8ZUI5|A0A2R8ZUI5_PANPA
OG0001345	sp|Q8IXX5|T183A_HUMAN	tr|A0A2R9CAY3|A0A2R9CAY3_PANPA
OG0001346	sp|P52888|THOP1_HUMAN	tr|A0A2R9AKN5|A0A2R9AKN5_PANPA
OG0001346	sp|Q9BYT8|NEUL_HUMAN	tr|A0A2R9CP99|A0A2R9CP99_PANPA
OG0001347	sp|P31689|DNJA1_HUMAN	tr|A0A2R8ZXS2|A0A2R8ZXS2_PANPA
OG0001347	sp|Q8WW22|DNJA4_HUMAN	tr|A0A2R9B809|A0A2R9B809_PANPA
OG0001348	sp|Q9Y3Q0|NALD2_HUMAN, sp|Q04609|FOLH1_HUMAN, sp|Q9HBA9|FOH1B_HUMAN	tr|A0A2R9C9A7|A0A2R9C9A7_PANPA
OG0001349	sp|O43361|ZN749_HUMAN	tr|A0A2R9BV95|A0A2R9BV95_PANPA
OG0001349	sp|P17021|ZNF17_HUMAN	tr|A0A2R9AFK6|A0A2R9AFK6_PANPA
OG0001350	sp|Q9UHD9|UBQL2_HUMAN	tr|A0A2R8ZET7|A0A2R8ZET7_PANPA
OG0001350	sp|Q9UMX0|UBQL1_HUMAN	tr|A0A2R9BZC0|A0A2R9BZC0_PANPA
OG0001351	sp|Q9Y2X7|GIT1_HUMAN	tr|A0A2R9A567|A0A2R9A567_PANPA
OG0001351	sp|Q14161|GIT2_HUMAN	tr|A0A2R8ZI72|A0A2R8ZI72_PANPA
OG0001352	sp|Q9Y3A3|PHOCN_HUMAN	tr|A0A2R9CLU1|A0A2R9CLU1_PANPA, tr|A0A2R8ZQ77|A0A2R8ZQ77_PANPA, tr|A0A2R9AHR9|A0A2R9AHR9_PANPA
OG0001353	sp|A0A0C4DH38|HV551_HUMAN, sp|A0A0J9YXX1|HV5X1_HUMAN	tr|A0A2R8ZFN9|A0A2R8ZFN9_PANPA, tr|A0A2R8ZJ75|A0A2R8ZJ75_PANPA
OG0001354	sp|O00757|F16P2_HUMAN	tr|A0A2R9AWW0|A0A2R9AWW0_PANPA
