Orthogroup	Homo_sapiens	Neovison_vison
OG0000249	sp|Q13488|VPP3_HUMAN	tr|A0A8C7B6W4|A0A8C7B6W4_NEOVI, tr|A0A8C7BAF7|A0A8C7BAF7_NEOVI
OG0000249	sp|Q9HBG4|VPP4_HUMAN	tr|A0A8C7BX83|A0A8C7BX83_NEOVI
OG0000249	sp|Q93050|VPP1_HUMAN	tr|A0A8C7BE28|A0A8C7BE28_NEOVI
OG0000250	sp|Q92904|DAZL_HUMAN, sp|Q86SG3|DAZ4_HUMAN, sp|Q9NQZ3|DAZ1_HUMAN, sp|Q9NR90|DAZ3_HUMAN, sp|Q13117|DAZ2_HUMAN	tr|A0A8C7BML7|A0A8C7BML7_NEOVI, tr|A0A8C7AD44|A0A8C7AD44_NEOVI
OG0000251	sp|Q8NGE9|OR9Q2_HUMAN	tr|A0A8C7BGL1|A0A8C7BGL1_NEOVI
OG0000251	sp|Q8NGQ5|OR9Q1_HUMAN	tr|A0A8C7BJR6|A0A8C7BJR6_NEOVI
OG0000251	sp|Q8NGQ6|OR9I1_HUMAN	tr|A0A8C7BG25|A0A8C7BG25_NEOVI, tr|A0A8C7BT48|A0A8C7BT48_NEOVI
OG0000252	sp|P35410|MAS1L_HUMAN, sp|Q86SM8|MRGRE_HUMAN, sp|Q96LB1|MRGX2_HUMAN, sp|Q96LA9|MRGX4_HUMAN, sp|Q96LB0|MRGX3_HUMAN, sp|Q96LB2|MRGX1_HUMAN	tr|A0A8C7BML5|A0A8C7BML5_NEOVI
OG0000253	sp|P09228|CYTT_HUMAN, sp|P01036|CYTS_HUMAN, sp|P01037|CYTN_HUMAN, sp|P28325|CYTD_HUMAN, sp|P01034|CYTC_HUMAN	tr|A0A8C7BTE7|A0A8C7BTE7_NEOVI, tr|A0A8C7BDV8|A0A8C7BDV8_NEOVI
OG0000254	sp|P10632|CP2C8_HUMAN, sp|P33260|CP2CI_HUMAN, sp|P11712|CP2C9_HUMAN, sp|P33261|CP2CJ_HUMAN, sp|P20813|CP2B6_HUMAN, sp|P05181|CP2E1_HUMAN	tr|A0A8C7AYN8|A0A8C7AYN8_NEOVI
OG0000255	sp|Q6KCM7|SCMC2_HUMAN	tr|A0A8C7B1I5|A0A8C7B1I5_NEOVI
OG0000255	sp|Q9BV35|SCMC3_HUMAN	tr|A0A8C7BAG0|A0A8C7BAG0_NEOVI
OG0000255	sp|Q6NUK1|SCMC1_HUMAN	tr|A0A8C7AFV4|A0A8C7AFV4_NEOVI, tr|A0A8C7EL10|A0A8C7EL10_NEOVI
OG0000256	sp|Q96PZ7|CSMD1_HUMAN	tr|A0A8C7AZ07|A0A8C7AZ07_NEOVI
OG0000256	sp|Q7Z408|CSMD2_HUMAN	tr|A0A8C7BK12|A0A8C7BK12_NEOVI
OG0000256	sp|Q7Z407|CSMD3_HUMAN	tr|A0A8C7EM91|A0A8C7EM91_NEOVI, tr|A0A8C7EPX5|A0A8C7EPX5_NEOVI
OG0000257	tr|A0A8I5KIY5|A0A8I5KIY5_HUMAN, tr|A0A8I5KCP1|A0A8I5KCP1_HUMAN, tr|A0A8I5KDJ8|A0A8I5KDJ8_HUMAN, tr|A0A087WVK4|A0A087WVK4_HUMAN, sp|Q8IYF1|ELOA2_HUMAN, sp|Q14241|ELOA1_HUMAN	tr|A0A8C7EX08|A0A8C7EX08_NEOVI
OG0000258	sp|Q53FV1|ORML2_HUMAN	tr|A0A8C7AI20|A0A8C7AI20_NEOVI
OG0000258	sp|Q8N138|ORML3_HUMAN	tr|A0A8C7EK16|A0A8C7EK16_NEOVI
OG0000258	sp|Q9P0S3|ORML1_HUMAN	tr|U6CPN5|U6CPN5_NEOVI
OG0000259	sp|Q9UKV8|AGO2_HUMAN	tr|A0A8C7B863|A0A8C7B863_NEOVI
OG0000259	sp|Q9UL18|AGO1_HUMAN	tr|A0A8C7AXM6|A0A8C7AXM6_NEOVI
OG0000259	sp|Q9HCK5|AGO4_HUMAN, sp|Q9H9G7|AGO3_HUMAN	tr|A0A8C7EQI9|A0A8C7EQI9_NEOVI
OG0000260	sp|Q9ULY5|CLC4E_HUMAN	tr|A0A8C7B599|A0A8C7B599_NEOVI
OG0000260	sp|Q8WTT0|CLC4C_HUMAN, sp|Q9UMR7|CLC4A_HUMAN, sp|Q6EIG7|CLC6A_HUMAN, sp|Q8WXI8|CLC4D_HUMAN	tr|A0A8C7ASK6|A0A8C7ASK6_NEOVI
OG0000261	sp|O00555|CAC1A_HUMAN	tr|A0A8C7AF84|A0A8C7AF84_NEOVI
OG0000261	sp|Q15878|CAC1E_HUMAN	tr|A0A8C7BWW3|A0A8C7BWW3_NEOVI
OG0000261	sp|Q00975|CAC1B_HUMAN	tr|A0A8C7B8P7|A0A8C7B8P7_NEOVI, tr|U6CVP0|U6CVP0_NEOVI
OG0000262	sp|Q49AS3|L37A5_HUMAN	tr|A0A8C7C0X8|A0A8C7C0X8_NEOVI
OG0000262	sp|Q96QE4|LR37B_HUMAN, sp|O60309|L37A3_HUMAN, sp|A6NM11|L37A2_HUMAN, sp|A6NMS7|L37A1_HUMAN	tr|A0A8C7EX82|A0A8C7EX82_NEOVI
OG0000263	sp|Q9Y210|TRPC6_HUMAN	tr|A0A8C7C4U5|A0A8C7C4U5_NEOVI
OG0000263	sp|Q9HCX4|TRPC7_HUMAN	tr|A0A8C7EST6|A0A8C7EST6_NEOVI
OG0000263	sp|Q13507|TRPC3_HUMAN	tr|A0A8C7B2Z3|A0A8C7B2Z3_NEOVI
OG0000265	sp|P62244|RS15A_HUMAN	tr|A0A8C7EUD6|A0A8C7EUD6_NEOVI, tr|A0A8C7ALQ6|A0A8C7ALQ6_NEOVI, tr|A0A8C7BIL7|A0A8C7BIL7_NEOVI, tr|A0A8C7BGC6|A0A8C7BGC6_NEOVI, tr|A0A8C7ENS4|A0A8C7ENS4_NEOVI, tr|A0A8C7AWI3|A0A8C7AWI3_NEOVI
OG0000266	sp|A8MWA4|Z705E_HUMAN, sp|A8MUZ8|Z705G_HUMAN, sp|Q6ZN79|Z705A_HUMAN, sp|P0CH99|Z705D_HUMAN, sp|P0CI00|Z705B_HUMAN, sp|Q8TC21|ZN596_HUMAN	tr|A0A8C7AW13|A0A8C7AW13_NEOVI
OG0000268	sp|P41218|MNDA_HUMAN	tr|A0A8C7BRX2|A0A8C7BRX2_NEOVI
OG0000268	sp|Q6K0P9|IFIX_HUMAN, sp|Q16666|IF16_HUMAN, sp|O14862|AIM2_HUMAN, sp|W6CW81|PYDC5_HUMAN	tr|A0A8C7EWC9|A0A8C7EWC9_NEOVI
OG0000269	sp|Q9Y5Q0|FADS3_HUMAN	tr|A0A8C7BUZ3|A0A8C7BUZ3_NEOVI
OG0000269	sp|O95864|FADS2_HUMAN	tr|A0A8C7BV79|A0A8C7BV79_NEOVI
OG0000269	sp|O60427|FADS1_HUMAN, sp|A8MWK0|FS2P1_HUMAN	tr|A0A8C7B4Y1|A0A8C7B4Y1_NEOVI
OG0000270	sp|P0C7P3|SLN14_HUMAN, sp|Q6IEE8|SN12L_HUMAN, sp|Q8IYM2|SLN12_HUMAN, sp|Q08AF3|SLFN5_HUMAN, sp|Q68D06|SLN13_HUMAN, sp|Q7Z7L1|SLN11_HUMAN	tr|A0A8C7C2G5|A0A8C7C2G5_NEOVI
OG0000271	sp|Q96A72|MGN2_HUMAN	tr|A0A8C7A820|A0A8C7A820_NEOVI
OG0000271	sp|P61326|MGN_HUMAN	tr|A0A8C7BPW4|A0A8C7BPW4_NEOVI, tr|A0A8C7A8G1|A0A8C7A8G1_NEOVI, tr|A0A8C7EMG4|A0A8C7EMG4_NEOVI, tr|A0A8C7BJX9|A0A8C7BJX9_NEOVI
OG0000272	sp|P01112|RASH_HUMAN	tr|A0A8C7AE70|A0A8C7AE70_NEOVI
OG0000272	sp|P01116|RASK_HUMAN	tr|A0A8C7EIS2|A0A8C7EIS2_NEOVI
OG0000272	sp|P01111|RASN_HUMAN	tr|U6DX73|U6DX73_NEOVI, tr|A0A8C7BRX9|A0A8C7BRX9_NEOVI
OG0000274	sp|Q15365|PCBP1_HUMAN	tr|A0A8C7AEW0|A0A8C7AEW0_NEOVI
OG0000274	sp|Q15366|PCBP2_HUMAN	tr|A0A8C7ABQ0|A0A8C7ABQ0_NEOVI
OG0000274	sp|P57721|PCBP3_HUMAN	tr|A0A8C7B352|A0A8C7B352_NEOVI, tr|A0A8C7ALW5|A0A8C7ALW5_NEOVI
OG0000275	sp|P20718|GRAH_HUMAN	tr|A0A8C7A2U7|A0A8C7A2U7_NEOVI
OG0000275	sp|P10144|GRAB_HUMAN	tr|A0A8C7AET2|A0A8C7AET2_NEOVI
OG0000275	sp|P08311|CATG_HUMAN	tr|A0A8C7A3R2|A0A8C7A3R2_NEOVI, tr|A0A8C7EJ23|A0A8C7EJ23_NEOVI
OG0000276	sp|Q9UDX3|S14L4_HUMAN	tr|A0A8C7A3I3|A0A8C7A3I3_NEOVI
OG0000276	sp|Q9UDX4|S14L3_HUMAN	tr|A0A8C7AAC9|A0A8C7AAC9_NEOVI
OG0000276	sp|O76054|S14L2_HUMAN	tr|A0A8C7A6J3|A0A8C7A6J3_NEOVI
OG0000277	sp|Q11130|FUT7_HUMAN	tr|A0A8C7AYQ1|A0A8C7AYQ1_NEOVI
OG0000277	sp|Q11128|FUT5_HUMAN, sp|P21217|FUT3_HUMAN, sp|P51993|FUT6_HUMAN, sp|P22083|FUT4_HUMAN	tr|A0A8C7AD65|A0A8C7AD65_NEOVI
OG0000279	sp|P24468|COT2_HUMAN	tr|A0A8C7EVK1|A0A8C7EVK1_NEOVI
OG0000279	sp|P10589|COT1_HUMAN	tr|A0A8C7APE0|A0A8C7APE0_NEOVI
OG0000279	sp|P10588|NR2F6_HUMAN	tr|A0A8C7B620|A0A8C7B620_NEOVI, tr|A0A8C7BB28|A0A8C7BB28_NEOVI
OG0000280	sp|P0DV77|TPRX2_HUMAN, sp|Q8N7U7|TPRX1_HUMAN	tr|A0A8C7BD52|A0A8C7BD52_NEOVI
OG0000280	sp|Q8N693|ESX1_HUMAN, sp|Q9Y2V3|RX_HUMAN, sp|Q96IS3|RAX2_HUMAN	tr|A0A8C7AHF7|A0A8C7AHF7_NEOVI
OG0000281	sp|Q13325|IFIT5_HUMAN	tr|U6CU98|U6CU98_NEOVI
OG0000281	sp|Q5T764|IFT1B_HUMAN	tr|A0A8C7C2E4|A0A8C7C2E4_NEOVI, tr|A0A8C7C656|A0A8C7C656_NEOVI
OG0000281	sp|P09914|IFIT1_HUMAN	tr|A0A8C7BZH1|A0A8C7BZH1_NEOVI
OG0000283	sp|A0A0B4J241|TVAM1_HUMAN	tr|A0A8C7BRM3|A0A8C7BRM3_NEOVI, tr|A0A8C7C0Y1|A0A8C7C0Y1_NEOVI, tr|A0A8C7BVY4|A0A8C7BVY4_NEOVI, tr|A0A8C7C518|A0A8C7C518_NEOVI, tr|A0A8C7BTY1|A0A8C7BTY1_NEOVI, tr|A0A8C7BRE8|A0A8C7BRE8_NEOVI
OG0000284	tr|A0A2R8YF49|A0A2R8YF49_HUMAN	tr|A0A8C7CHK3|A0A8C7CHK3_NEOVI
OG0000284	sp|Q12774|ARHG5_HUMAN, tr|A0A2R8YFR7|A0A2R8YFR7_HUMAN, sp|A5YM69|ARG35_HUMAN, tr|A0A5F9ZGZ6|A0A5F9ZGZ6_HUMAN	tr|A0A8C7EY37|A0A8C7EY37_NEOVI
OG0000286	sp|P78363|ABCA4_HUMAN	tr|A0A8C7BLQ7|A0A8C7BLQ7_NEOVI
OG0000286	sp|O95477|ABCA1_HUMAN	tr|A0A8C7AGE1|A0A8C7AGE1_NEOVI
OG0000286	sp|Q8IZY2|ABCA7_HUMAN	tr|A0A8C7EMM2|A0A8C7EMM2_NEOVI, tr|A0A8C7A8Y8|A0A8C7A8Y8_NEOVI
OG0000287	sp|Q9UHC6|CNTP2_HUMAN	tr|A0A8C7EKW4|A0A8C7EKW4_NEOVI, tr|A0A8C7ANH5|A0A8C7ANH5_NEOVI, tr|A0A8C7BR73|A0A8C7BR73_NEOVI, tr|A0A8C7C5P9|A0A8C7C5P9_NEOVI, tr|A0A8C7BUY3|A0A8C7BUY3_NEOVI, tr|A0A8C7BL14|A0A8C7BL14_NEOVI
OG0000288	sp|A0A0B4J274|TVA20_HUMAN, sp|A0A075B6U4|TVA7_HUMAN, sp|A0A0B4J272|TVA24_HUMAN, sp|A0A0B4J263|TVA39_HUMAN, sp|A0A0B4J240|TVA10_HUMAN, sp|A0A0B4J266|TVA41_HUMAN	tr|A0A8C7EVE0|A0A8C7EVE0_NEOVI
OG0000290	sp|P11940|PABP1_HUMAN	tr|A0A8C7A249|A0A8C7A249_NEOVI
OG0000290	sp|Q4VXU2|PAP1L_HUMAN	tr|A0A8C7B7X5|A0A8C7B7X5_NEOVI
OG0000290	sp|Q13310|PABP4_HUMAN	tr|A0A8C7BB27|A0A8C7BB27_NEOVI
OG0000291	sp|P55795|HNRH2_HUMAN	tr|A0A8C7B4H1|A0A8C7B4H1_NEOVI
OG0000291	sp|P52597|HNRPF_HUMAN	tr|A0A8C7ADL9|A0A8C7ADL9_NEOVI, tr|A0A8C7EVD9|A0A8C7EVD9_NEOVI
OG0000291	sp|P31943|HNRH1_HUMAN	tr|A0A8C7B411|A0A8C7B411_NEOVI
OG0000292	sp|P63121|VP113_HUMAN, sp|P63124|VPK04_HUMAN, sp|P63128|POK9_HUMAN, sp|P62684|GA113_HUMAN, sp|P63145|GAK24_HUMAN, sp|Q9HDB9|GAK5_HUMAN	tr|A0A8C7AY86|A0A8C7AY86_NEOVI
OG0000294	sp|P10072|ZN875_HUMAN	tr|A0A8C7ASA6|A0A8C7ASA6_NEOVI
OG0000294	sp|P52736|ZN133_HUMAN	tr|A0A8C7BY57|A0A8C7BY57_NEOVI
OG0000294	sp|Q86UQ0|ZN589_HUMAN, sp|Q6P1L6|ZN343_HUMAN	tr|A0A8C7BFE0|A0A8C7BFE0_NEOVI
OG0000295	sp|Q8NGD1|OR4N2_HUMAN	tr|A0A8C7AJD8|A0A8C7AJD8_NEOVI
OG0000295	sp|A0A096LPK9|ORN4C_HUMAN, sp|Q8N0Y3|OR4N4_HUMAN, tr|A0A0G2JNH3|A0A0G2JNH3_HUMAN, sp|Q8IXE1|OR4N5_HUMAN	tr|A0A8C7EMK8|A0A8C7EMK8_NEOVI
OG0000296	sp|O75311|GLRA3_HUMAN	tr|A0A8C7C532|A0A8C7C532_NEOVI
OG0000296	sp|P23415|GLRA1_HUMAN	tr|A0A8C7BM13|A0A8C7BM13_NEOVI
OG0000296	sp|P23416|GLRA2_HUMAN	tr|A0A8C7BLF6|A0A8C7BLF6_NEOVI, tr|A0A8C7BQJ8|A0A8C7BQJ8_NEOVI
OG0000297	sp|P12236|ADT3_HUMAN	tr|A0A8C7BYX3|A0A8C7BYX3_NEOVI, tr|A0A8C7EKY6|A0A8C7EKY6_NEOVI, tr|A0A8C7ESH2|A0A8C7ESH2_NEOVI
OG0000297	sp|P05141|ADT2_HUMAN, sp|P12235|ADT1_HUMAN	tr|A0A8C7ELM0|A0A8C7ELM0_NEOVI
OG0000298	sp|Q96J87|CELF6_HUMAN	tr|A0A8C7EKI8|A0A8C7EKI8_NEOVI
OG0000298	sp|Q5SZQ8|CELF3_HUMAN	tr|A0A8C7BCR2|A0A8C7BCR2_NEOVI
OG0000298	sp|Q9BZC1|CELF4_HUMAN, sp|Q8N6W0|CELF5_HUMAN	tr|A0A8C7AJJ0|A0A8C7AJJ0_NEOVI
OG0000300	sp|P14410|SUIS_HUMAN	tr|A0A8C7EMR5|A0A8C7EMR5_NEOVI
OG0000300	sp|O43451|MGA_HUMAN	tr|A0A8C7BNN8|A0A8C7BNN8_NEOVI
OG0000300	sp|Q2M2H8|MGAL_HUMAN	tr|A0A8C7EVM0|A0A8C7EVM0_NEOVI, tr|A0A8C7BX95|A0A8C7BX95_NEOVI
OG0000301	sp|P62701|RS4X_HUMAN	tr|A0A8C7B6I4|A0A8C7B6I4_NEOVI, tr|A0A8C7EIN6|A0A8C7EIN6_NEOVI
OG0000301	sp|Q8TD47|RS4Y2_HUMAN, sp|P22090|RS4Y1_HUMAN	tr|A0A8C7CGH9|A0A8C7CGH9_NEOVI, tr|A0A8C7A210|A0A8C7A210_NEOVI
OG0000302	sp|P15328|FOLR1_HUMAN	tr|A0A8C7C3L8|A0A8C7C3L8_NEOVI
OG0000302	sp|P41439|FOLR3_HUMAN, sp|P14207|FOLR2_HUMAN	tr|A0A8C7BS97|A0A8C7BS97_NEOVI, tr|A0A8C7BQQ0|A0A8C7BQQ0_NEOVI, tr|A0A8C7BS41|A0A8C7BS41_NEOVI
OG0000304	sp|Q12798|CETN1_HUMAN	tr|A0A8C7BBU5|A0A8C7BBU5_NEOVI
OG0000304	sp|P41208|CETN2_HUMAN	tr|A0A8C7BBU6|A0A8C7BBU6_NEOVI, tr|A0A8C7ACR6|A0A8C7ACR6_NEOVI, tr|A0A8C7BQ46|A0A8C7BQ46_NEOVI, tr|A0A8C7AID3|A0A8C7AID3_NEOVI
OG0000305	sp|P35237|SPB6_HUMAN	tr|A0A8C7B9R9|A0A8C7B9R9_NEOVI
OG0000305	sp|P50453|SPB9_HUMAN	tr|A0A8C7B9L3|A0A8C7B9L3_NEOVI
OG0000305	sp|A8MTL9|HMSD_HUMAN, sp|P50452|SPB8_HUMAN	tr|A0A8C7B9D6|A0A8C7B9D6_NEOVI
OG0000306	sp|Q8IZP2|ST134_HUMAN	tr|A0A8C7BZW6|A0A8C7BZW6_NEOVI, tr|A0A8C7BX17|A0A8C7BX17_NEOVI, tr|A0A8C7ABR5|A0A8C7ABR5_NEOVI
OG0000306	sp|P50502|F10A1_HUMAN, sp|Q8NFI4|F10A5_HUMAN	tr|A0A8C7ADI6|A0A8C7ADI6_NEOVI
OG0000307	sp|P13584|CP4B1_HUMAN	tr|A0A8C7BQR5|A0A8C7BQR5_NEOVI, tr|A0A8C7AAG3|A0A8C7AAG3_NEOVI, tr|A0A8C7A649|A0A8C7A649_NEOVI, tr|A0A8C7EV90|A0A8C7EV90_NEOVI, tr|A0A8C7C0S5|A0A8C7C0S5_NEOVI, tr|A0A8C7BV72|A0A8C7BV72_NEOVI
OG0000308	sp|P19440|GGT1_HUMAN, sp|A6NGU5|GGT3_HUMAN, sp|P36268|GGT2_HUMAN, sp|B5MD39|GGTL3_HUMAN, sp|Q9BX51|GGTL1_HUMAN, sp|Q14390|GGTL2_HUMAN	tr|A0A8C7EVT2|A0A8C7EVT2_NEOVI
OG0000309	sp|Q9Y689|ARL5A_HUMAN	tr|U6CNB2|U6CNB2_NEOVI
OG0000309	sp|Q96KC2|ARL5B_HUMAN	tr|A0A8C7ABZ5|A0A8C7ABZ5_NEOVI
OG0000309	sp|Q9Y5M8|SRPRB_HUMAN, sp|A6NH57|ARL5C_HUMAN	tr|U6CXV0|U6CXV0_NEOVI
OG0000310	sp|Q5JSL3|DOC11_HUMAN	tr|A0A8C7BVS7|A0A8C7BVS7_NEOVI
OG0000310	sp|Q96BY6|DOC10_HUMAN	tr|A0A8C7A8R0|A0A8C7A8R0_NEOVI
OG0000310	sp|Q9BZ29|DOCK9_HUMAN	tr|A0A8C7ETU9|A0A8C7ETU9_NEOVI, tr|A0A8C7BDX3|A0A8C7BDX3_NEOVI
OG0000311	sp|P10114|RAP2A_HUMAN	tr|A0A8C7BIE6|A0A8C7BIE6_NEOVI
OG0000311	sp|P61225|RAP2B_HUMAN	tr|A0A8C7B3B5|A0A8C7B3B5_NEOVI
OG0000311	sp|Q9Y3L5|RAP2C_HUMAN	tr|A0A8C7B7M2|A0A8C7B7M2_NEOVI, tr|U6DUA8|U6DUA8_NEOVI
OG0000312	sp|Q9BZV2|S19A3_HUMAN	tr|A0A8C7EJ66|A0A8C7EJ66_NEOVI
OG0000312	sp|Q53S99|CB083_HUMAN	tr|U6CU56|U6CU56_NEOVI, tr|A0A8C7EPV2|A0A8C7EPV2_NEOVI, tr|A0A8C7AZM7|A0A8C7AZM7_NEOVI, tr|A0A8C7ALP7|A0A8C7ALP7_NEOVI
OG0000313	sp|P35080|PROF2_HUMAN	tr|A0A8C7ER72|A0A8C7ER72_NEOVI
OG0000313	sp|P07737|PROF1_HUMAN	tr|A0A8C7AID5|A0A8C7AID5_NEOVI, tr|A0A8C7EVK0|A0A8C7EVK0_NEOVI, tr|A0A8C7BQK5|A0A8C7BQK5_NEOVI, tr|A0A8C7AFG5|A0A8C7AFG5_NEOVI
OG0000314	sp|P13693|TCTP_HUMAN	tr|A0A8C7BU83|A0A8C7BU83_NEOVI
OG0000314	sp|Q56UQ5|TPT1L_HUMAN	tr|A0A8C7EPC9|A0A8C7EPC9_NEOVI
OG0000314	sp|Q9HAU6|TCTP8_HUMAN	tr|A0A8C7BNU9|A0A8C7BNU9_NEOVI
OG0000315	sp|A0A0A6YYK7|TVA19_HUMAN	tr|A0A8C7EVD8|A0A8C7EVD8_NEOVI
OG0000315	sp|A0A1B0GX56|TRDV1_HUMAN, sp|A0A0A6YYC5|TVA14_HUMAN	tr|A0A8C7C0W0|A0A8C7C0W0_NEOVI, tr|A0A8C7BRH1|A0A8C7BRH1_NEOVI, tr|A0A8C7C104|A0A8C7C104_NEOVI
OG0000316	sp|Q99758|ABCA3_HUMAN	tr|A0A8C7BV10|A0A8C7BV10_NEOVI, tr|A0A8C7A5V4|A0A8C7A5V4_NEOVI, tr|A0A8C7AB90|A0A8C7AB90_NEOVI, tr|A0A8C7AJQ6|A0A8C7AJQ6_NEOVI, tr|A0A8C7ACP0|A0A8C7ACP0_NEOVI, tr|A0A8C7C234|A0A8C7C234_NEOVI
OG0000317	sp|Q9H0N0|RAB6C_HUMAN, sp|Q53S08|RAB6D_HUMAN	tr|A0A8C7BRX7|A0A8C7BRX7_NEOVI
OG0000317	sp|P20340|RAB6A_HUMAN, sp|Q5JT25|RAB41_HUMAN, sp|Q9NRW1|RAB6B_HUMAN	tr|A0A8C7BLS8|A0A8C7BLS8_NEOVI
OG0000318	sp|P48050|KCNJ4_HUMAN	tr|A0A8C7A5Z4|A0A8C7A5Z4_NEOVI
OG0000318	sp|P63252|KCNJ2_HUMAN	tr|A0A8C7AW28|A0A8C7AW28_NEOVI
OG0000318	sp|B7U540|KCJ18_HUMAN, sp|Q14500|KCJ12_HUMAN	tr|A0A8C7EKD4|A0A8C7EKD4_NEOVI
OG0000319	sp|Q14DG7|T132B_HUMAN	tr|A0A8C7C665|A0A8C7C665_NEOVI, tr|A0A8C7AAR3|A0A8C7AAR3_NEOVI
OG0000319	sp|Q14C87|T132D_HUMAN	tr|A0A8C7C0P7|A0A8C7C0P7_NEOVI
OG0000319	sp|Q8N3T6|T132C_HUMAN	tr|A0A8C7C0V6|A0A8C7C0V6_NEOVI
OG0000320	tr|A3KN74|A3KN74_HUMAN	tr|A0A8C7B3H3|A0A8C7B3H3_NEOVI
OG0000320	sp|P22352|GPX3_HUMAN	tr|A0A8C7BTQ1|A0A8C7BTQ1_NEOVI
OG0000320	sp|O75715|GPX5_HUMAN	tr|A0A8C7BBN2|A0A8C7BBN2_NEOVI
OG0000321	sp|Q9H1H9|KI13A_HUMAN	tr|A0A8C7BSG7|A0A8C7BSG7_NEOVI
OG0000321	sp|Q9P2P6|STAR9_HUMAN	tr|A0A8C7C016|A0A8C7C016_NEOVI
OG0000321	sp|B7ZC32|KIF28_HUMAN	tr|A0A8C7APB9|A0A8C7APB9_NEOVI
OG0000322	sp|Q8NHB7|OR5K1_HUMAN, sp|Q8NHB8|OR5K2_HUMAN	tr|A0A8C7ET71|A0A8C7ET71_NEOVI
OG0000322	sp|A6NMS3|OR5K4_HUMAN	tr|A0A8C7BAI8|A0A8C7BAI8_NEOVI
OG0000322	sp|A6NET4|OR5K3_HUMAN	tr|A0A8C7BD67|A0A8C7BD67_NEOVI
OG0000323	sp|P18621|RL17_HUMAN	tr|A0A8C7A5E1|A0A8C7A5E1_NEOVI, tr|A0A8C7BWU5|A0A8C7BWU5_NEOVI, tr|A0A8C7B0C5|A0A8C7B0C5_NEOVI, tr|A0A8C7BEM5|A0A8C7BEM5_NEOVI, tr|A0A8C7BJK9|A0A8C7BJK9_NEOVI, tr|A0A8C7AD88|A0A8C7AD88_NEOVI
OG0000324	sp|Q13404|UB2V1_HUMAN	tr|A0A8C7AQ01|A0A8C7AQ01_NEOVI
OG0000324	sp|Q15819|UB2V2_HUMAN	tr|A0A8C7BS71|A0A8C7BS71_NEOVI, tr|A0A8C7BAE5|A0A8C7BAE5_NEOVI, tr|A0A8C7EVI4|A0A8C7EVI4_NEOVI, tr|A0A8C7BP07|A0A8C7BP07_NEOVI
OG0000325	sp|P06312|KV401_HUMAN	tr|A0A8C7EU20|A0A8C7EU20_NEOVI, tr|A0A8C7BI74|A0A8C7BI74_NEOVI, tr|A0A8C7BK37|A0A8C7BK37_NEOVI, tr|A0A8C7EU43|A0A8C7EU43_NEOVI, tr|A0A8C7BFK0|A0A8C7BFK0_NEOVI, tr|A0A8C7BLY5|A0A8C7BLY5_NEOVI
OG0000326	sp|Q8NGN7|O10D4_HUMAN	tr|A0A8C7A0F3|A0A8C7A0F3_NEOVI, tr|A0A8C7EIC0|A0A8C7EIC0_NEOVI, tr|A0A8C7A552|A0A8C7A552_NEOVI, tr|A0A8C7C1N0|A0A8C7C1N0_NEOVI, tr|A0A8C7EX43|A0A8C7EX43_NEOVI, tr|A0A8C7BYQ5|A0A8C7BYQ5_NEOVI
OG0000327	sp|Q9NSB2|KRT84_HUMAN	tr|A0A8C7AG80|A0A8C7AG80_NEOVI, tr|A0A8C7A9T8|A0A8C7A9T8_NEOVI, tr|A0A8C7AGJ8|A0A8C7AGJ8_NEOVI, tr|A0A8C7A917|A0A8C7A917_NEOVI, tr|A0A8C7AGN1|A0A8C7AGN1_NEOVI, tr|A0A8C7AGL6|A0A8C7AGL6_NEOVI
OG0000332	sp|Q96NR8|RDH12_HUMAN	tr|U6CVC4|U6CVC4_NEOVI
OG0000332	sp|A0PJE2|DHR12_HUMAN	tr|A0A8C6ZWX9|A0A8C6ZWX9_NEOVI
OG0000332	sp|Q8TC12|RDH11_HUMAN	tr|U6CTQ5|U6CTQ5_NEOVI
OG0000333	sp|P22003|BMP5_HUMAN	tr|A0A8C7AXA7|A0A8C7AXA7_NEOVI
OG0000333	sp|P22004|BMP6_HUMAN	tr|A0A8C7AU67|A0A8C7AU67_NEOVI
OG0000333	sp|P18075|BMP7_HUMAN	tr|A0A8C7EWL0|A0A8C7EWL0_NEOVI
OG0000334	sp|P0CG22|DR4L1_HUMAN, sp|Q9BTZ2|DHRS4_HUMAN	tr|A0A8C7C801|A0A8C7C801_NEOVI
OG0000334	sp|Q6PKH6|DR4L2_HUMAN, sp|Q13268|DHRS2_HUMAN	tr|A0A8C7BW79|A0A8C7BW79_NEOVI
OG0000335	sp|A0JD32|TV382_HUMAN, sp|A0A0B4J264|TV381_HUMAN, sp|P0DTU3|TRAR2_HUMAN, sp|A0JD37|TRDV3_HUMAN, sp|P01848|TRAC_HUMAN	tr|A0A8C7BTG0|A0A8C7BTG0_NEOVI
OG0000336	sp|A0A0U1RR11|CENL1_HUMAN, sp|P0DPI3|CENL2_HUMAN, sp|A0A0U1RRI6|CENL3_HUMAN	tr|A0A8C7BIH5|A0A8C7BIH5_NEOVI, tr|A0A8C7B9W8|A0A8C7B9W8_NEOVI, tr|A0A8C7B448|A0A8C7B448_NEOVI
OG0000337	sp|Q8N9L9|ACOT4_HUMAN	tr|A0A8C7ARI2|A0A8C7ARI2_NEOVI
