Orthogroup	Homo_sapiens	Vicugna_pacos
OG0003059	sp|Q9Y6W3|CAN7_HUMAN	tr|A0A6I9IA84|A0A6I9IA84_VICPA
OG0003060	sp|A0AUZ9|KAL1L_HUMAN	tr|A0A6I9IA42|A0A6I9IA42_VICPA
OG0003061	sp|O14526|FCHO1_HUMAN	tr|A0A6J3BDX7|A0A6J3BDX7_VICPA
OG0003062	sp|O15079|SNPH_HUMAN	tr|A0A6I9I9Z0|A0A6I9I9Z0_VICPA
OG0003063	sp|O43159|RRP8_HUMAN	tr|A0A6J0AIM2|A0A6J0AIM2_VICPA
OG0003064	sp|O43189|PHF1_HUMAN	tr|A0A6I9I287|A0A6I9I287_VICPA
OG0003065	sp|O95644|NFAC1_HUMAN	tr|A0A6J3A3E3|A0A6J3A3E3_VICPA
OG0003066	sp|P01135|TGFA_HUMAN	tr|A0A6J0AGA1|A0A6J0AGA1_VICPA
OG0003067	sp|P01730|CD4_HUMAN	tr|A0A6I9IHR5|A0A6I9IHR5_VICPA
OG0003068	sp|P01833|PIGR_HUMAN	tr|A0A6J0AX51|A0A6J0AX51_VICPA
OG0003069	sp|P04198|MYCN_HUMAN	tr|A0A6J0AMN9|A0A6J0AMN9_VICPA
OG0003070	sp|P0C7M8|CLC2L_HUMAN	tr|A0A6J3A9R5|A0A6J3A9R5_VICPA
OG0003071	sp|P0C7W6|CC172_HUMAN	tr|A0A6J0AC94|A0A6J0AC94_VICPA
OG0003072	sp|P10082|PYY_HUMAN	tr|A0A6I9IS43|A0A6I9IS43_VICPA
OG0003073	sp|P13073|COX41_HUMAN	tr|A0A6I9IK03|A0A6I9IK03_VICPA
OG0003075	sp|P26010|ITB7_HUMAN	tr|A0A6J3AW08|A0A6J3AW08_VICPA
OG0003076	sp|P48509|CD151_HUMAN	tr|A0A6J3A9N5|A0A6J3A9N5_VICPA
OG0003077	sp|P51149|RAB7A_HUMAN	tr|A0A6I9IAQ0|A0A6I9IAQ0_VICPA
OG0003078	sp|P56559|ARL4C_HUMAN	tr|A0A6I9ICC8|A0A6I9ICC8_VICPA
OG0003079	sp|Q13077|TRAF1_HUMAN	tr|A0A6J0AIP8|A0A6J0AIP8_VICPA
OG0003080	sp|Q14344|GNA13_HUMAN	tr|A0A6J3B5T6|A0A6J3B5T6_VICPA
OG0003081	sp|Q14865|ARI5B_HUMAN	tr|A0A6I9IDH8|A0A6I9IDH8_VICPA
OG0003082	sp|Q3SXY8|AR13B_HUMAN	tr|A0A6I9IKZ1|A0A6I9IKZ1_VICPA
OG0003083	sp|Q53G44|IF44L_HUMAN	tr|A0A6I9I7Z6|A0A6I9I7Z6_VICPA
OG0003084	sp|Q5T9L3|WLS_HUMAN	tr|A0A6J3AZP1|A0A6J3AZP1_VICPA
OG0003085	sp|Q5TB30|DEP1A_HUMAN	tr|A0A6I9IAB0|A0A6I9IAB0_VICPA
OG0003086	sp|Q6PL45|BRID5_HUMAN	tr|A0A6I9I5N5|A0A6I9I5N5_VICPA
OG0003087	sp|Q6ZRR5|TLCD5_HUMAN	tr|A0A6J0AQA9|A0A6J0AQA9_VICPA
OG0003088	sp|Q86SQ0|PHLB2_HUMAN	tr|A0A6J3A3I1|A0A6J3A3I1_VICPA
OG0003089	sp|Q86X10|RLGPB_HUMAN	tr|A0A6J3B9D1|A0A6J3B9D1_VICPA
OG0003090	sp|Q8IV76|PASD1_HUMAN	tr|A0A6J3AE50|A0A6J3AE50_VICPA
OG0003091	sp|Q8IW40|CC103_HUMAN	tr|A0A6I9IPJ6|A0A6I9IPJ6_VICPA
OG0003092	sp|Q8N485|LIX1_HUMAN	tr|A0A6I9IKR9|A0A6I9IKR9_VICPA
OG0003093	sp|Q8N4P3|MESH1_HUMAN	tr|A0A6I9I0B7|A0A6I9I0B7_VICPA
OG0003094	sp|Q8N9F0|NAT8L_HUMAN	tr|A0A6J0AVU3|A0A6J0AVU3_VICPA
OG0003095	sp|Q8N9V2|TRIML_HUMAN	tr|A0A6I9HZ17|A0A6I9HZ17_VICPA
OG0003096	sp|Q8NCT3|MACA2_HUMAN	tr|A0A6J3A8S1|A0A6J3A8S1_VICPA
OG0003097	sp|Q8NE28|STKL1_HUMAN	tr|A0A6J3ADJ9|A0A6J3ADJ9_VICPA
OG0003098	sp|Q8NGF3|O51D1_HUMAN	tr|A0A6I9I605|A0A6I9I605_VICPA
OG0003099	sp|Q8TAI7|REBL1_HUMAN	tr|A0A6I9I3I8|A0A6I9I3I8_VICPA
OG0003100	sp|Q8WWP7|GIMA1_HUMAN	tr|A0A6J0AD28|A0A6J0AD28_VICPA
OG0003101	sp|Q8WXK1|ASB15_HUMAN	tr|A0A6J3A976|A0A6J3A976_VICPA
OG0003102	sp|Q8WYQ9|ZCH14_HUMAN	tr|A0A6I9IK42|A0A6I9IK42_VICPA
OG0003103	sp|Q96EY4|TMA16_HUMAN	tr|A0A6J3B4E4|A0A6J3B4E4_VICPA
OG0003104	sp|Q96F81|DISP1_HUMAN	tr|A0A6I9HXK4|A0A6I9HXK4_VICPA
OG0003105	sp|Q96FL9|GLT14_HUMAN	tr|A0A6J3B597|A0A6J3B597_VICPA
OG0003106	sp|Q96MH6|TMM68_HUMAN	tr|A0A6I9IRI8|A0A6I9IRI8_VICPA
OG0003107	sp|Q96QE2|MYCT_HUMAN	tr|A0A6I9I4C3|A0A6I9I4C3_VICPA
OG0003108	sp|Q99437|VATO_HUMAN	tr|A0A6I9I2Z6|A0A6I9I2Z6_VICPA
OG0003109	sp|Q9BT43|RPC7L_HUMAN	tr|A0A6I9IK20|A0A6I9IK20_VICPA
OG0003110	sp|Q9BUL8|PDC10_HUMAN	tr|A0A6J3ASH4|A0A6J3ASH4_VICPA
OG0003111	sp|Q9BVV8|F174C_HUMAN	tr|A0A6J3A6E4|A0A6J3A6E4_VICPA
OG0003113	sp|Q9NQ11|AT132_HUMAN	tr|A0A6J3AY83|A0A6J3AY83_VICPA
OG0003114	sp|Q9NS98|SEM3G_HUMAN	tr|A0A6J0ADZ8|A0A6J0ADZ8_VICPA
OG0003115	sp|Q9NTG1|PKDRE_HUMAN	tr|A0A6I9IHR6|A0A6I9IHR6_VICPA
OG0003116	sp|Q9UBX7|KLK11_HUMAN	tr|A0A6I9ICS8|A0A6I9ICS8_VICPA
OG0003117	sp|Q9UHV5|RPGFL_HUMAN	tr|A0A6J3B9F1|A0A6J3B9F1_VICPA
OG0003118	sp|Q9UI42|CBPA4_HUMAN	tr|A0A6I9I2I9|A0A6I9I2I9_VICPA
OG0003119	sp|Q9UJJ9|GNPTG_HUMAN	tr|A0A6I9I7C8|A0A6I9I7C8_VICPA
OG0003120	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A6J3B454|A0A6J3B454_VICPA
OG0003121	sp|Q9UNA3|A4GCT_HUMAN	tr|A0A6I9IQC6|A0A6I9IQC6_VICPA
OG0003122	sp|Q9UNK4|PA2GD_HUMAN	tr|A0A6I9HVX8|A0A6I9HVX8_VICPA
OG0003123	sp|Q9Y276|BCS1_HUMAN	tr|A0A6J3AJY0|A0A6J3AJY0_VICPA
OG0003124	sp|Q9Y5N6|ORC6_HUMAN	tr|A0A6I9IAX4|A0A6I9IAX4_VICPA
OG0003125	sp|A5YM72|CRNS1_HUMAN	tr|A0A6I9IEI3|A0A6I9IEI3_VICPA
OG0003126	sp|O15533|TPSN_HUMAN	tr|A0A6J0AF29|A0A6J0AF29_VICPA
OG0003127	sp|O43572|AKA10_HUMAN	tr|A0A6J3BAW4|A0A6J3BAW4_VICPA
OG0003128	sp|O60427|FADS1_HUMAN	tr|A0A6I9INL4|A0A6I9INL4_VICPA
OG0003129	sp|O75113|N4BP1_HUMAN	tr|A0A6J3ATD9|A0A6J3ATD9_VICPA
OG0003130	sp|O75969|AKAP3_HUMAN	tr|A0A6J2ZXH2|A0A6J2ZXH2_VICPA
OG0003131	sp|O95069|KCNK2_HUMAN	tr|A0A6J3BFK4|A0A6J3BFK4_VICPA
OG0003132	sp|P02679|FIBG_HUMAN	tr|A0A6J0ATK4|A0A6J0ATK4_VICPA
OG0003133	sp|P02748|CO9_HUMAN	tr|A0A6I9IAN7|A0A6I9IAN7_VICPA
OG0003134	sp|P07305|H10_HUMAN	tr|A0A6J0AKQ7|A0A6J0AKQ7_VICPA
OG0003135	sp|P09543|CN37_HUMAN	tr|A0A6I9I151|A0A6I9I151_VICPA
OG0003136	sp|P10301|RRAS_HUMAN	tr|A0A6J3AZH6|A0A6J3AZH6_VICPA
OG0003137	sp|P18858|DNLI1_HUMAN	tr|A0A6J0ARM4|A0A6J0ARM4_VICPA
OG0003138	sp|P22304|IDS_HUMAN	tr|A0A6I9IIQ4|A0A6I9IIQ4_VICPA
OG0003139	sp|P36551|HEM6_HUMAN	tr|A0A6I9IE65|A0A6I9IE65_VICPA
OG0003140	sp|P41159|LEP_HUMAN	tr|A0A6I9I5T1|A0A6I9I5T1_VICPA
OG0003141	sp|P49589|SYCC_HUMAN	tr|A0A6J0AUL3|A0A6J0AUL3_VICPA
OG0003142	sp|P56705|WNT4_HUMAN	tr|A0A6J3AYD8|A0A6J3AYD8_VICPA
OG0003143	sp|P82675|RT05_HUMAN	tr|A0A6I9I8A9|A0A6I9I8A9_VICPA
OG0003144	sp|P98164|LRP2_HUMAN	tr|A0A6J3AID6|A0A6J3AID6_VICPA
OG0003145	sp|Q05707|COEA1_HUMAN	tr|A0A6J0ASF4|A0A6J0ASF4_VICPA
OG0003146	sp|Q07325|CXCL9_HUMAN	tr|A0A6I9HZE5|A0A6I9HZE5_VICPA
OG0003147	sp|Q12980|NPRL3_HUMAN	tr|A0A6I9I600|A0A6I9I600_VICPA
OG0003148	sp|Q13405|RM49_HUMAN	tr|A0A6I9INJ5|A0A6I9INJ5_VICPA
OG0003149	sp|Q13822|ENPP2_HUMAN	tr|A0A6J3BJ80|A0A6J3BJ80_VICPA
OG0003150	sp|Q14498|RBM39_HUMAN	tr|A0A6I9I674|A0A6I9I674_VICPA
OG0003151	sp|Q15035|TRAM2_HUMAN	tr|A0A6J3BG31|A0A6J3BG31_VICPA
OG0003152	sp|Q16654|PDK4_HUMAN	tr|A0A6I9IAI1|A0A6I9IAI1_VICPA
OG0003153	sp|Q4KMG0|CDON_HUMAN	tr|A0A6I9IGF9|A0A6I9IGF9_VICPA
OG0003154	sp|Q53QZ3|RHG15_HUMAN	tr|A0A6J3ALY2|A0A6J3ALY2_VICPA
OG0003155	sp|Q5BN46|PIRC1_HUMAN	tr|A0A6I9IN87|A0A6I9IN87_VICPA
OG0003156	sp|Q5D0E6|DALD3_HUMAN	tr|A0A6J0AD05|A0A6J0AD05_VICPA
OG0003157	sp|Q5THK1|PR14L_HUMAN	tr|A0A6J0AZZ7|A0A6J0AZZ7_VICPA
OG0003158	sp|Q6PIU2|NCEH1_HUMAN	tr|A0A6I9I129|A0A6I9I129_VICPA
OG0003159	sp|Q6UW56|ARAID_HUMAN	tr|A0A6J0ALX2|A0A6J0ALX2_VICPA
OG0003161	sp|Q76I76|SSH2_HUMAN	tr|A0A6J3B7G6|A0A6J3B7G6_VICPA
OG0003162	sp|Q7LGA3|HS2ST_HUMAN	tr|A0A6J0AKD9|A0A6J0AKD9_VICPA
OG0003163	sp|Q86VF5|MOGT3_HUMAN	tr|A0A6J3BAE3|A0A6J3BAE3_VICPA
OG0003164	sp|Q86WG3|ATCAY_HUMAN	tr|A0A6I9IA46|A0A6I9IA46_VICPA
OG0003165	sp|Q86WZ0|HEAT4_HUMAN	tr|A0A6J3AR48|A0A6J3AR48_VICPA
OG0003166	sp|Q86XM0|CTSRD_HUMAN	tr|A0A6I9I8W9|A0A6I9I8W9_VICPA
OG0003167	sp|Q86YL5|TDRP_HUMAN	tr|A0A6J0B070|A0A6J0B070_VICPA
OG0003168	sp|Q8IVS8|GLCTK_HUMAN	tr|A0A6I9HUD2|A0A6I9HUD2_VICPA
OG0003169	sp|Q8IZ63|PRR22_HUMAN	tr|A0A6J3BGX9|A0A6J3BGX9_VICPA
OG0003170	sp|Q8N1P7|CRBG2_HUMAN	tr|A0A6J0AID3|A0A6J0AID3_VICPA
OG0003171	sp|Q8N554|ZN276_HUMAN	tr|A0A6J3A378|A0A6J3A378_VICPA
OG0003172	sp|Q8N9B4|ANR42_HUMAN	tr|A0A6J3AXQ6|A0A6J3AXQ6_VICPA
OG0003173	sp|Q8NBQ7|AQP11_HUMAN	tr|A0A6J0AU90|A0A6J0AU90_VICPA
OG0003174	sp|Q8NC54|KCT2_HUMAN	tr|A0A6J0AV43|A0A6J0AV43_VICPA
OG0003175	sp|Q8TDG4|HELQ_HUMAN	tr|A0A6J3BFC4|A0A6J3BFC4_VICPA
OG0003176	sp|Q8TEB1|DCA11_HUMAN	tr|A0A6I9IMY3|A0A6I9IMY3_VICPA
OG0003177	sp|Q8WYP3|RIN2_HUMAN	tr|A0A6J3A964|A0A6J3A964_VICPA
OG0003178	sp|Q969M1|TM40L_HUMAN	tr|A0A6I9IPX6|A0A6I9IPX6_VICPA
OG0003179	sp|Q96EG1|ARSG_HUMAN	tr|A0A6I9I1U2|A0A6I9I1U2_VICPA
OG0003180	sp|Q96K80|ZC3HA_HUMAN	tr|A0A6I9ITI8|A0A6I9ITI8_VICPA
OG0003181	sp|Q99542|MMP19_HUMAN	tr|A0A6J0B4K0|A0A6J0B4K0_VICPA
OG0003182	sp|Q9BYE7|PCGF6_HUMAN	tr|A0A6I9IN45|A0A6I9IN45_VICPA
OG0003183	sp|Q9H582|ZN644_HUMAN	tr|A0A6J0ANI1|A0A6J0ANI1_VICPA
OG0003184	sp|Q9HCC6|HES4_HUMAN	tr|A0A6J3A5C0|A0A6J3A5C0_VICPA
OG0003185	sp|Q9NR21|PAR11_HUMAN	tr|A0A6I9IHV7|A0A6I9IHV7_VICPA
OG0003186	sp|Q9NR50|EI2BG_HUMAN	tr|A0A6J0AEN4|A0A6J0AEN4_VICPA
OG0003187	sp|Q9NRV9|HEBP1_HUMAN	tr|A0A6I9I294|A0A6I9I294_VICPA
OG0003188	sp|Q9NUV9|GIMA4_HUMAN	tr|A0A6J3AB05|A0A6J3AB05_VICPA
OG0003189	sp|Q9NVM1|EVA1B_HUMAN	tr|A0A6I9IID1|A0A6I9IID1_VICPA
OG0003190	sp|Q9NX55|HYPK_HUMAN	tr|A0A6J3A7B6|A0A6J3A7B6_VICPA
OG0003191	sp|Q9ULW3|ABT1_HUMAN	tr|A0A6I9IU11|A0A6I9IU11_VICPA
OG0003192	sp|Q9Y4Y9|LSM5_HUMAN	tr|A0A6I9I416|A0A6I9I416_VICPA
OG0003193	sp|B9A014|F243A_HUMAN	tr|A0A6I9I8A2|A0A6I9I8A2_VICPA
OG0003194	sp|O00411|RPOM_HUMAN	tr|A0A6J3A7S8|A0A6J3A7S8_VICPA
OG0003195	sp|O00444|PLK4_HUMAN	tr|A0A6I9IJR0|A0A6I9IJR0_VICPA
OG0003196	sp|O00451|GFRA2_HUMAN	tr|A0A6I9I7E2|A0A6I9I7E2_VICPA
OG0003197	sp|O00567|NOP56_HUMAN	tr|A0A6I9IA21|A0A6I9IA21_VICPA
OG0003198	sp|O94888|UBXN7_HUMAN	tr|A0A6I9I191|A0A6I9I191_VICPA
OG0003199	sp|O94923|GLCE_HUMAN	tr|A0A6I9IIB9|A0A6I9IIB9_VICPA
OG0003200	sp|O95473|SNG4_HUMAN	tr|A0A6J3AWL2|A0A6J3AWL2_VICPA
OG0003201	sp|P0DJ93|SIM13_HUMAN	tr|A0A6I9HXB5|A0A6I9HXB5_VICPA
OG0003202	sp|P14316|IRF2_HUMAN	tr|A0A6J3BP42|A0A6J3BP42_VICPA
OG0003203	sp|P14651|HXB3_HUMAN	tr|A0A6J3B6P3|A0A6J3B6P3_VICPA
OG0003204	sp|P19388|RPAB1_HUMAN	tr|A0A6I9IBW7|A0A6I9IBW7_VICPA
OG0003205	sp|P20701|ITAL_HUMAN	tr|A0A6J3B876|A0A6J3B876_VICPA
OG0003206	sp|P31276|HXC13_HUMAN	tr|A0A6I9IVD7|A0A6I9IVD7_VICPA
OG0003207	sp|P32247|BRS3_HUMAN	tr|A0A6I9IJS5|A0A6I9IJS5_VICPA
OG0003208	sp|P35269|T2FA_HUMAN	tr|A0A6I9IBS6|A0A6I9IBS6_VICPA
OG0003209	sp|P35372|OPRM_HUMAN	tr|A0A6I9HYP4|A0A6I9HYP4_VICPA
OG0003210	sp|P36269|GGT5_HUMAN	tr|A0A6J0AVX5|A0A6J0AVX5_VICPA
OG0003211	sp|P49247|RPIA_HUMAN	tr|A0A6J3BRA1|A0A6J3BRA1_VICPA
OG0003212	sp|P49716|CEBPD_HUMAN	tr|A0A6J3BQK0|A0A6J3BQK0_VICPA
OG0003213	sp|P51587|BRCA2_HUMAN	tr|A0A6J3B311|A0A6J3B311_VICPA
OG0003214	sp|P61129|ZC3H6_HUMAN	tr|A0A6J0AJ09|A0A6J0AJ09_VICPA
OG0003215	sp|P80075|CCL8_HUMAN	tr|A0A6I9IHI7|A0A6I9IHI7_VICPA
OG0003216	sp|Q0P6D6|CCD15_HUMAN	tr|A0A6J2ZYU2|A0A6J2ZYU2_VICPA
OG0003217	sp|Q13495|MAMD1_HUMAN	tr|A0A6J0AX90|A0A6J0AX90_VICPA
OG0003218	sp|Q15019|SEPT2_HUMAN	tr|A0A6J0ASG2|A0A6J0ASG2_VICPA
OG0003219	sp|Q16595|FRDA_HUMAN	tr|A0A6J3AID9|A0A6J3AID9_VICPA
OG0003220	sp|Q16678|CP1B1_HUMAN	tr|A0A6I9IPN7|A0A6I9IPN7_VICPA
OG0003221	sp|Q3MIV0|KR221_HUMAN	tr|A0A6J3BN56|A0A6J3BN56_VICPA
OG0003222	sp|Q5I0G3|MDH1B_HUMAN	tr|A0A6I9IA54|A0A6I9IA54_VICPA
OG0003223	sp|Q5T3U5|MRP7_HUMAN	tr|A0A6I9I466|A0A6I9I466_VICPA
OG0003224	sp|Q5T8D3|ACBD5_HUMAN	tr|A0A6J0AQT0|A0A6J0AQT0_VICPA
OG0003225	sp|Q5TA50|CPTP_HUMAN	tr|A0A6I9HUM4|A0A6I9HUM4_VICPA
OG0003226	sp|Q60I27|AL2CL_HUMAN	tr|A0A6J3BD48|A0A6J3BD48_VICPA
OG0003227	sp|Q659A1|ICE2_HUMAN	tr|A0A6J0AP23|A0A6J0AP23_VICPA
OG0003228	sp|Q6P3W7|SCYL2_HUMAN	tr|A0A6J3B0W4|A0A6J3B0W4_VICPA
OG0003229	sp|Q6ZS62|COLC1_HUMAN	tr|A0A6J0AZT4|A0A6J0AZT4_VICPA
OG0003230	sp|Q6ZTR5|CFA47_HUMAN	tr|A0A6J3A4J9|A0A6J3A4J9_VICPA
OG0003231	sp|Q6ZVT6|CF20D_HUMAN	tr|A0A6J0AGK6|A0A6J0AGK6_VICPA
OG0003232	sp|Q86W34|AMZ2_HUMAN	tr|A0A6J0AD15|A0A6J0AD15_VICPA
OG0003233	sp|Q86WR7|PRSR2_HUMAN	tr|A0A6I9IF73|A0A6I9IF73_VICPA
OG0003234	sp|Q8N3C7|CLIP4_HUMAN	tr|A0A6J3B1H0|A0A6J3B1H0_VICPA
OG0003235	sp|Q8N5G0|SIM20_HUMAN	tr|A0A6J0ALX6|A0A6J0ALX6_VICPA
OG0003236	sp|Q8N9F7|GDPD1_HUMAN	tr|A0A6I9ISU5|A0A6I9ISU5_VICPA
OG0003237	sp|Q8TBP0|TBC16_HUMAN	tr|A0A6J3B3W3|A0A6J3B3W3_VICPA
OG0003238	sp|Q8WU76|SCFD2_HUMAN	tr|A0A6I9HZ76|A0A6I9HZ76_VICPA
OG0003239	sp|Q93052|LPP_HUMAN	tr|A0A6J3AZM0|A0A6J3AZM0_VICPA
OG0003240	sp|Q969M7|UBE2F_HUMAN	tr|A0A6J3AGV2|A0A6J3AGV2_VICPA
OG0003241	sp|Q96BW5|PTER_HUMAN	tr|A0A6I9IR96|A0A6I9IR96_VICPA
OG0003242	sp|Q96C00|ZBTB9_HUMAN	tr|A0A6I9I2Z4|A0A6I9I2Z4_VICPA
OG0003243	sp|Q96DN6|MBD6_HUMAN	tr|A0A6J0B264|A0A6J0B264_VICPA
OG0003244	sp|Q96JP5|ZFP91_HUMAN	tr|A0A6J3BMJ9|A0A6J3BMJ9_VICPA
OG0003245	sp|Q96LD1|SGCZ_HUMAN	tr|A0A6J3BJM5|A0A6J3BJM5_VICPA
OG0003246	sp|Q96NJ3|ZN285_HUMAN	tr|A0A6J0AQF3|A0A6J0AQF3_VICPA
OG0003247	sp|Q9BQI4|CCDC3_HUMAN	tr|A0A6I9IC07|A0A6I9IC07_VICPA
OG0003248	sp|Q9BQT9|CSTN3_HUMAN	tr|A0A6I9IEP0|A0A6I9IEP0_VICPA
OG0003249	sp|Q9BWW7|SCRT1_HUMAN	tr|A0A6J0AC37|A0A6J0AC37_VICPA
OG0003250	sp|Q9BXP2|S12A9_HUMAN	tr|A0A6J0B181|A0A6J0B181_VICPA
OG0003251	sp|Q9GZU0|CF062_HUMAN	tr|A0A6I9HY32|A0A6I9HY32_VICPA
OG0003252	sp|Q9H1A4|APC1_HUMAN	tr|A0A6J0AJ13|A0A6J0AJ13_VICPA
OG0003253	sp|Q9H987|SYP2L_HUMAN	tr|A0A6I9ITY5|A0A6I9ITY5_VICPA
OG0003254	sp|Q9NS75|CLTR2_HUMAN	tr|A0A6I9ITT7|A0A6I9ITT7_VICPA
OG0003255	sp|Q9NUT2|MITOS_HUMAN	tr|A0A6I9IIC3|A0A6I9IIC3_VICPA
OG0003256	sp|Q9NVX2|NLE1_HUMAN	tr|A0A6J3B8Y9|A0A6J3B8Y9_VICPA
OG0003257	sp|Q9NWR8|MCUB_HUMAN	tr|A0A6J3BQD7|A0A6J3BQD7_VICPA
OG0003258	sp|Q9NY27|PP4R2_HUMAN	tr|A0A6I9HWZ5|A0A6I9HWZ5_VICPA
OG0003259	sp|Q9UBC2|EP15R_HUMAN	tr|A0A6J3BLF6|A0A6J3BLF6_VICPA
OG0003260	sp|Q9UHB9|SRP68_HUMAN	tr|A0A6I9I0X8|A0A6I9I0X8_VICPA
OG0003261	sp|Q9Y2S7|PDIP2_HUMAN	tr|A0A6I9IVK6|A0A6I9IVK6_VICPA
OG0003262	sp|A0FGR9|ESYT3_HUMAN	tr|A0A6I9IMK6|A0A6I9IMK6_VICPA
OG0003263	sp|A1A4F0|S66AL_HUMAN	tr|A0A6I9I0A4|A0A6I9I0A4_VICPA
OG0003264	sp|A6NI61|MYMK_HUMAN	tr|A0A6J3A760|A0A6J3A760_VICPA
OG0003265	sp|O00591|GBRP_HUMAN	tr|A0A6J0AAN7|A0A6J0AAN7_VICPA
OG0003266	sp|O14508|SOCS2_HUMAN	tr|A0A6J0AXX6|A0A6J0AXX6_VICPA
OG0003267	sp|O14727|APAF_HUMAN	tr|A0A6J3AZ06|A0A6J3AZ06_VICPA
OG0003268	sp|O14810|CPLX1_HUMAN	tr|A0A6I9IHG2|A0A6I9IHG2_VICPA
OG0003269	sp|O43247|TEX33_HUMAN	tr|A0A6I9I9L7|A0A6I9I9L7_VICPA
OG0003270	sp|O75907|DGAT1_HUMAN	tr|A0A6I9II91|A0A6I9II91_VICPA
OG0003271	sp|O76031|CLPX_HUMAN	tr|A0A6I9IG62|A0A6I9IG62_VICPA
OG0003272	sp|O95704|APBB3_HUMAN	tr|A0A6J3A3B8|A0A6J3A3B8_VICPA
OG0003273	sp|O95995|DRC4_HUMAN	tr|A0A6J0ATL3|A0A6J0ATL3_VICPA
OG0003274	sp|P01574|IFNB_HUMAN	tr|A0A6I9IE84|A0A6I9IE84_VICPA
OG0003275	sp|P16860|ANFB_HUMAN	tr|A0A6I9HVE8|A0A6I9HVE8_VICPA
OG0003276	sp|P50443|S26A2_HUMAN	tr|A0A6J3A1R0|A0A6J3A1R0_VICPA
OG0003277	sp|P56277|CMC4_HUMAN	tr|A0A6J3AAB9|A0A6J3AAB9_VICPA
OG0003278	sp|P58005|SESN3_HUMAN	tr|A0A6J0ALR1|A0A6J0ALR1_VICPA
OG0003279	sp|Q01538|MYT1_HUMAN	tr|A0A6J3BB75|A0A6J3BB75_VICPA
OG0003280	sp|Q13018|PLA2R_HUMAN	tr|A0A6I9HWG3|A0A6I9HWG3_VICPA
OG0003281	sp|Q13503|MED21_HUMAN	tr|A0A6I9I024|A0A6I9I024_VICPA
OG0003282	sp|Q14103|HNRPD_HUMAN	tr|A0A6J0B3P4|A0A6J0B3P4_VICPA
OG0003283	sp|Q14582|MAD4_HUMAN	tr|A0A6J3B5Y2|A0A6J3B5Y2_VICPA
OG0003284	sp|Q15723|ELF2_HUMAN	tr|A0A6J0AE08|A0A6J0AE08_VICPA
OG0003285	sp|Q15904|VAS1_HUMAN	tr|A0A6I9IQZ2|A0A6I9IQZ2_VICPA
OG0003286	sp|Q16625|OCLN_HUMAN	tr|A0A6J3ABI1|A0A6J3ABI1_VICPA
OG0003287	sp|Q1EHB4|SC5AC_HUMAN	tr|A0A6I9HXU6|A0A6I9HXU6_VICPA
OG0003288	sp|Q50LG9|LRC24_HUMAN	tr|A0A6J0AV63|A0A6J0AV63_VICPA
OG0003289	sp|Q5VT40|FA78B_HUMAN	tr|A0A6I9IDD4|A0A6I9IDD4_VICPA
OG0003290	sp|Q69YU3|AN34A_HUMAN	tr|A0A6I9IHI6|A0A6I9IHI6_VICPA
OG0003291	sp|Q6NVH7|SWAP1_HUMAN	tr|A0A6I9IBZ0|A0A6I9IBZ0_VICPA
OG0003292	sp|Q6UXB8|PI16_HUMAN	tr|A0A6I9I250|A0A6I9I250_VICPA
OG0003293	sp|Q6ZMI3|GLDN_HUMAN	tr|A0A6J3A4K1|A0A6J3A4K1_VICPA
OG0003294	sp|Q7RTM1|OTOP1_HUMAN	tr|A0A6J3B7H0|A0A6J3B7H0_VICPA
OG0003295	sp|Q7Z434|MAVS_HUMAN	tr|A0A6I9IA35|A0A6I9IA35_VICPA
OG0003296	sp|Q7Z4Q2|HEAT3_HUMAN	tr|A0A6J3AW47|A0A6J3AW47_VICPA
OG0003297	sp|Q7Z5L0|VMO1_HUMAN	tr|A0A6I9IPM7|A0A6I9IPM7_VICPA
OG0003298	sp|Q86UZ6|ZBT46_HUMAN	tr|A0A6J3BB98|A0A6J3BB98_VICPA
OG0003299	sp|Q86W54|SPA24_HUMAN	tr|A0A6I9I9D6|A0A6I9I9D6_VICPA
OG0003300	sp|Q86XH1|DRC11_HUMAN	tr|A0A6J3AKG5|A0A6J3AKG5_VICPA
OG0003301	sp|Q86XT9|TM219_HUMAN	tr|A0A6I9I455|A0A6I9I455_VICPA
OG0003302	sp|Q8IWV7|UBR1_HUMAN	tr|A0A6J3A650|A0A6J3A650_VICPA
OG0003303	sp|Q8N1B4|VPS52_HUMAN	tr|A0A6I9I5H7|A0A6I9I5H7_VICPA
OG0003304	sp|Q8N6R0|EFNMT_HUMAN	tr|A0A6I9IFL3|A0A6I9IFL3_VICPA
OG0003305	sp|Q8NHS4|CLHC1_HUMAN	tr|A0A6I9ISG0|A0A6I9ISG0_VICPA
OG0003306	sp|Q8WYR4|RSPH1_HUMAN	tr|A0A6J0ALP7|A0A6J0ALP7_VICPA
OG0003307	sp|Q96BN8|OTUL_HUMAN	tr|A0A6J3AHR0|A0A6J3AHR0_VICPA
OG0003308	sp|Q96E11|RRFM_HUMAN	tr|A0A6J3AII7|A0A6J3AII7_VICPA
OG0003309	sp|Q96E52|OMA1_HUMAN	tr|A0A6J0AC85|A0A6J0AC85_VICPA
OG0003310	sp|Q96RI0|PAR4_HUMAN	tr|A0A6J3BJ74|A0A6J3BJ74_VICPA
OG0003311	sp|Q96SB4|SRPK1_HUMAN	tr|A0A6J3BEY0|A0A6J3BEY0_VICPA
