Orthogroup	Homo_sapiens	Bison_bison_bison
OG0001302	sp|O60469|DSCAM_HUMAN	tr|A0A6P3GUI2|A0A6P3GUI2_BISBI
OG0001303	sp|O60774|FMO6_HUMAN	tr|A0A6P3GUF2|A0A6P3GUF2_BISBI
OG0001303	sp|P31513|FMO3_HUMAN	tr|A0A6P3GXX6|A0A6P3GXX6_BISBI
OG0001304	sp|Q15119|PDK2_HUMAN	tr|A0A6P3HDI6|A0A6P3HDI6_BISBI
OG0001304	sp|Q15120|PDK3_HUMAN	tr|A0A6P3GZN1|A0A6P3GZN1_BISBI
OG0001305	sp|Q15437|SC23B_HUMAN	tr|A0A6P3H682|A0A6P3H682_BISBI
OG0001305	sp|Q15436|SC23A_HUMAN	tr|A0A6P3H3D8|A0A6P3H3D8_BISBI
OG0001306	sp|Q9NZM3|ITSN2_HUMAN	tr|A0A6P3H5W9|A0A6P3H5W9_BISBI
OG0001306	sp|Q15811|ITSN1_HUMAN	tr|A0A6P3J1V9|A0A6P3J1V9_BISBI
OG0001307	sp|O75676|KS6A4_HUMAN	tr|A0A6P3GYH1|A0A6P3GYH1_BISBI
OG0001307	sp|O75582|KS6A5_HUMAN	tr|A0A6P3HM00|A0A6P3HM00_BISBI
OG0001308	sp|Q9UKC9|FBXL2_HUMAN	tr|A0A6P3H5E7|A0A6P3H5E7_BISBI
OG0001308	sp|Q96IG2|FXL20_HUMAN	tr|A0A6P3HP45|A0A6P3HP45_BISBI
OG0001309	sp|Q9P104|DOK5_HUMAN	tr|A0A6P3H593|A0A6P3H593_BISBI
OG0001309	sp|Q6PKX4|DOK6_HUMAN	tr|A0A6P3IGP0|A0A6P3IGP0_BISBI
OG0001310	sp|P25024|CXCR1_HUMAN, sp|P25025|CXCR2_HUMAN	tr|A0A6P3IYZ5|A0A6P3IYZ5_BISBI, tr|A0A6P3IYV0|A0A6P3IYV0_BISBI
OG0001311	sp|Q9HAJ7|SP30L_HUMAN	tr|A0A6P3GDT4|A0A6P3GDT4_BISBI
OG0001311	sp|O75446|SAP30_HUMAN	tr|A0A6P3HGY6|A0A6P3HGY6_BISBI
OG0001312	sp|O43306|ADCY6_HUMAN	tr|A0A6P3IPY4|A0A6P3IPY4_BISBI
OG0001312	sp|O95622|ADCY5_HUMAN	tr|A0A6P3H299|A0A6P3H299_BISBI
OG0001313	sp|P62068|UBP46_HUMAN	tr|A0A6P3J2X1|A0A6P3J2X1_BISBI
OG0001313	sp|O75317|UBP12_HUMAN	tr|A0A6P3I4A6|A0A6P3I4A6_BISBI
OG0001314	sp|P30550|GRPR_HUMAN	tr|A0A6P3IG82|A0A6P3IG82_BISBI
OG0001314	sp|P28336|NMBR_HUMAN	tr|A0A6P3IDC3|A0A6P3IDC3_BISBI
OG0001315	sp|Q9BZE3|BARH1_HUMAN, sp|Q9UD57|NKX12_HUMAN, sp|Q15270|NKX11_HUMAN	tr|A0A6P3IUC1|A0A6P3IUC1_BISBI
OG0001316	sp|O95373|IPO7_HUMAN	tr|A0A6P3GDL0|A0A6P3GDL0_BISBI
OG0001316	sp|O15397|IPO8_HUMAN	tr|A0A6P3J551|A0A6P3J551_BISBI
OG0001317	sp|P78508|KCJ10_HUMAN	tr|A0A6P3I0K1|A0A6P3I0K1_BISBI
OG0001317	sp|O60928|KCJ13_HUMAN	tr|A0A6P3HJC8|A0A6P3HJC8_BISBI
OG0001318	sp|Q13188|STK3_HUMAN	tr|A0A6P3J5K2|A0A6P3J5K2_BISBI
OG0001318	sp|Q13043|STK4_HUMAN	tr|A0A6P3HAW3|A0A6P3HAW3_BISBI
OG0001319	sp|O43301|HS12A_HUMAN	tr|A0A6P3ITK1|A0A6P3ITK1_BISBI
OG0001319	sp|Q96MM6|HS12B_HUMAN	tr|A0A6P3H6T5|A0A6P3H6T5_BISBI
OG0001320	sp|Q9ULM6|CNOT6_HUMAN	tr|A0A6P3HL48|A0A6P3HL48_BISBI
OG0001320	sp|Q96LI5|CNO6L_HUMAN	tr|A0A6P3HNZ1|A0A6P3HNZ1_BISBI
OG0001322	sp|Q8TAU0|NKX23_HUMAN	tr|A0A6P3J3D3|A0A6P3J3D3_BISBI
OG0001322	sp|A6NCS4|NKX26_HUMAN	tr|A0A6P3I6H6|A0A6P3I6H6_BISBI
OG0001323	sp|Q9BXI2|ORNT2_HUMAN	tr|A0A6P3IA68|A0A6P3IA68_BISBI
OG0001323	sp|Q9Y619|ORNT1_HUMAN	tr|A0A6P3H4H0|A0A6P3H4H0_BISBI
OG0001324	sp|P56851|EP3B_HUMAN, sp|Q14507|EP3A_HUMAN	tr|A0A6P3HGL1|A0A6P3HGL1_BISBI, tr|A0A6P3HEI2|A0A6P3HEI2_BISBI
OG0001325	sp|Q07890|SOS2_HUMAN	tr|A0A6P3HMC3|A0A6P3HMC3_BISBI
OG0001325	sp|Q07889|SOS1_HUMAN	tr|A0A6P3IHL7|A0A6P3IHL7_BISBI
OG0001326	sp|F2Z398|LMO7D_HUMAN, sp|Q5T7P6|TMM78_HUMAN, sp|A6NJG6|ARGFX_HUMAN	tr|A0A6P3HWT9|A0A6P3HWT9_BISBI
OG0001327	sp|Q6STE5|SMRD3_HUMAN	tr|A0A6P3IU70|A0A6P3IU70_BISBI
OG0001327	sp|Q96GM5|SMRD1_HUMAN	tr|A0A6P3IVA0|A0A6P3IVA0_BISBI
OG0001328	sp|P80511|S10AC_HUMAN, sp|Q86YZ3|HORN_HUMAN, sp|P20930|FILA_HUMAN	tr|A0A6P3IXB7|A0A6P3IXB7_BISBI
OG0001329	sp|Q8N6M0|OTU6B_HUMAN	tr|A0A6P3J178|A0A6P3J178_BISBI
OG0001329	sp|Q7L8S5|OTU6A_HUMAN	tr|A0A6P3HA06|A0A6P3HA06_BISBI
OG0001330	sp|Q5T9Z0|TEDM1_HUMAN	tr|A0A6P3IHM7|A0A6P3IHM7_BISBI, tr|A0A6P3IPT4|A0A6P3IPT4_BISBI, tr|A0A6P3IQH9|A0A6P3IQH9_BISBI
OG0001331	sp|Q6PCB7|S27A1_HUMAN	tr|A0A6P3HXF6|A0A6P3HXF6_BISBI
OG0001331	sp|Q6P1M0|S27A4_HUMAN	tr|A0A6P3IUF6|A0A6P3IUF6_BISBI
OG0001332	sp|O75923|DYSF_HUMAN	tr|A0A6P3G8R4|A0A6P3G8R4_BISBI
OG0001332	sp|Q9NZM1|MYOF_HUMAN	tr|A0A6P3HE44|A0A6P3HE44_BISBI
OG0001333	sp|O95185|UNC5C_HUMAN	tr|A0A6P3HVM1|A0A6P3HVM1_BISBI
OG0001333	sp|Q8IZJ1|UNC5B_HUMAN	tr|A0A6P3I7Z6|A0A6P3I7Z6_BISBI
OG0001334	sp|Q08AF3|SLFN5_HUMAN, sp|Q68D06|SLN13_HUMAN, sp|Q7Z7L1|SLN11_HUMAN	tr|A0A6P3IZS3|A0A6P3IZS3_BISBI
OG0001335	sp|P30988|CALCR_HUMAN	tr|A0A6P3H7M5|A0A6P3H7M5_BISBI
OG0001335	sp|Q16602|CALRL_HUMAN	tr|A0A6P3J3V5|A0A6P3J3V5_BISBI
OG0001337	sp|Q13394|MB211_HUMAN	tr|A0A6P3H5M9|A0A6P3H5M9_BISBI
OG0001337	sp|Q9Y586|MB212_HUMAN	tr|A0A6P3HA92|A0A6P3HA92_BISBI
OG0001338	sp|Q9NUQ9|CYRIB_HUMAN	tr|A0A6P3HTQ7|A0A6P3HTQ7_BISBI
OG0001338	sp|Q9H0Q0|CYRIA_HUMAN	tr|A0A6P3IHM4|A0A6P3IHM4_BISBI
OG0001339	sp|Q8IU54|IFNL1_HUMAN, sp|Q8IZI9|IFNL3_HUMAN, sp|Q8IZJ0|IFNL2_HUMAN	tr|A0A6P3HYD0|A0A6P3HYD0_BISBI
OG0001340	sp|P17752|TPH1_HUMAN	tr|A0A6P3GQ63|A0A6P3GQ63_BISBI
OG0001340	sp|Q8IWU9|TPH2_HUMAN	tr|A0A6P3HL59|A0A6P3HL59_BISBI
OG0001341	sp|O95461|LARG1_HUMAN	tr|A0A6P3IIB2|A0A6P3IIB2_BISBI
OG0001341	sp|Q8N3Y3|LARG2_HUMAN	tr|A0A6P3HMW2|A0A6P3HMW2_BISBI
OG0001342	sp|O75179|ANR17_HUMAN	tr|A0A6P3HDG2|A0A6P3HDG2_BISBI
OG0001342	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A6P3I2C4|A0A6P3I2C4_BISBI
OG0001343	sp|P51813|BMX_HUMAN	tr|A0A6P3H909|A0A6P3H909_BISBI
OG0001343	sp|Q06187|BTK_HUMAN	tr|A0A6P3ING4|A0A6P3ING4_BISBI
OG0001344	sp|Q86VI4|LAP4B_HUMAN	tr|A0A6P3J646|A0A6P3J646_BISBI, tr|A0A6P3J106|A0A6P3J106_BISBI, tr|A0A6P3J006|A0A6P3J006_BISBI
OG0001345	sp|Q71F56|MD13L_HUMAN	tr|A0A6P3GJA3|A0A6P3GJA3_BISBI
OG0001345	sp|Q9UHV7|MED13_HUMAN	tr|A0A6P3J0D3|A0A6P3J0D3_BISBI
OG0001346	sp|Q92901|RL3L_HUMAN, sp|P39023|RL3_HUMAN	tr|A0A6P3HVZ7|A0A6P3HVZ7_BISBI, tr|A0A6P3J2G2|A0A6P3J2G2_BISBI
OG0001347	sp|O75897|ST1C4_HUMAN	tr|A0A6P3JD50|A0A6P3JD50_BISBI
OG0001347	sp|O00338|ST1C2_HUMAN	tr|A0A6P3JB46|A0A6P3JB46_BISBI
OG0001348	sp|Q9Y6Q5|AP1M2_HUMAN	tr|A0A6P3GAF4|A0A6P3GAF4_BISBI
OG0001348	sp|Q9BXS5|AP1M1_HUMAN	tr|A0A6P3HZD5|A0A6P3HZD5_BISBI
OG0001349	sp|O43293|DAPK3_HUMAN	tr|A0A6P3GIH1|A0A6P3GIH1_BISBI
OG0001349	sp|Q9UIK4|DAPK2_HUMAN	tr|A0A6P3H8T6|A0A6P3H8T6_BISBI
OG0001350	sp|P0CG40|SP9_HUMAN	tr|A0A6P3J0D0|A0A6P3J0D0_BISBI
OG0001350	sp|Q8IXZ3|SP8_HUMAN	tr|A0A6P3HX54|A0A6P3HX54_BISBI
OG0001351	sp|P32119|PRDX2_HUMAN	tr|A0A6P3IRJ6|A0A6P3IRJ6_BISBI
OG0001351	sp|Q13162|PRDX4_HUMAN	tr|A0A6P3I3Z1|A0A6P3I3Z1_BISBI
OG0001352	sp|P31321|KAP1_HUMAN	tr|A0A6P3J1A7|A0A6P3J1A7_BISBI
OG0001352	sp|P10644|KAP0_HUMAN	tr|A0A6P3IRP7|A0A6P3IRP7_BISBI
OG0001353	sp|O60333|KIF1B_HUMAN	tr|A0A6P3I8U2|A0A6P3I8U2_BISBI
OG0001353	sp|Q12756|KIF1A_HUMAN	tr|A0A6P3GL24|A0A6P3GL24_BISBI
OG0001354	sp|Q9H8S9|MOB1A_HUMAN	tr|A0A6P3G8L1|A0A6P3G8L1_BISBI
OG0001354	sp|Q7L9L4|MOB1B_HUMAN	tr|A0A6P3H1G7|A0A6P3H1G7_BISBI
OG0001355	sp|Q9NXV2|KCTD5_HUMAN	tr|A0A6P3HI18|A0A6P3HI18_BISBI
OG0001355	sp|Q8N5Z5|KCD17_HUMAN	tr|A0A6P3J2R5|A0A6P3J2R5_BISBI
OG0001356	sp|Q6ZMW3|EMAL6_HUMAN	tr|A0A6P3HN83|A0A6P3HN83_BISBI
OG0001356	sp|Q05BV3|EMAL5_HUMAN	tr|A0A6P3HW85|A0A6P3HW85_BISBI
OG0001357	sp|P57729|RAB38_HUMAN	tr|A0A6P3I1G0|A0A6P3I1G0_BISBI
OG0001357	sp|Q13637|RAB32_HUMAN	tr|A0A6P3J2S2|A0A6P3J2S2_BISBI
OG0001358	sp|Q8WW22|DNJA4_HUMAN	tr|A0A6P3HQW1|A0A6P3HQW1_BISBI
OG0001358	sp|P31689|DNJA1_HUMAN	tr|A0A6P3H8K3|A0A6P3H8K3_BISBI
OG0001359	sp|Q9H6A9|PCX3_HUMAN	tr|A0A6P3GXT2|A0A6P3GXT2_BISBI
OG0001359	sp|A6NKB5|PCX2_HUMAN	tr|A0A6P3HCP0|A0A6P3HCP0_BISBI
OG0001360	sp|O95718|ERR2_HUMAN	tr|A0A6P3HJY5|A0A6P3HJY5_BISBI
OG0001360	sp|P62508|ERR3_HUMAN	tr|A0A6P3II20|A0A6P3II20_BISBI
OG0001361	sp|P16066|ANPRA_HUMAN	tr|A0A6P3H3W1|A0A6P3H3W1_BISBI
OG0001361	sp|P20594|ANPRB_HUMAN	tr|A0A6P3HYJ5|A0A6P3HYJ5_BISBI
OG0001362	sp|Q96KK5|H2A1H_HUMAN	tr|A0A6P3GFX1|A0A6P3GFX1_BISBI, tr|A0A6P3H170|A0A6P3H170_BISBI, tr|A0A6P3GT56|A0A6P3GT56_BISBI
OG0001363	sp|Q32MZ4|LRRF1_HUMAN	tr|A0A6P3J6X8|A0A6P3J6X8_BISBI
OG0001363	sp|Q9Y608|LRRF2_HUMAN	tr|A0A6P3H5E2|A0A6P3H5E2_BISBI
OG0001364	sp|Q99873|ANM1_HUMAN	tr|A0A6P3I7U3|A0A6P3I7U3_BISBI
OG0001364	sp|Q9NR22|ANM8_HUMAN	tr|A0A6P3HY84|A0A6P3HY84_BISBI
OG0001365	sp|Q8TD43|TRPM4_HUMAN	tr|A0A6P3I8B4|A0A6P3I8B4_BISBI
OG0001365	sp|Q9NZQ8|TRPM5_HUMAN	tr|A0A6P3IQV3|A0A6P3IQV3_BISBI
OG0001366	sp|Q12816|TROP_HUMAN	tr|A0A6P3GW04|A0A6P3GW04_BISBI
OG0001366	sp|Q9Y5V3|MAGD1_HUMAN	tr|A0A6P3IMG8|A0A6P3IMG8_BISBI
OG0001367	sp|Q4G0M1|ERFE_HUMAN	tr|A0A6P3J1C1|A0A6P3J1C1_BISBI
OG0001367	sp|Q5T7M4|ADIPL_HUMAN	tr|A0A6P3I9V1|A0A6P3I9V1_BISBI
OG0001368	sp|Q969R2|OSBP2_HUMAN	tr|A0A6P3GL40|A0A6P3GL40_BISBI
OG0001368	sp|P22059|OSBP1_HUMAN	tr|A0A6P3HRS1|A0A6P3HRS1_BISBI
OG0001369	sp|Q6GMV1|ALG1L_HUMAN, sp|C9J202|AG1L2_HUMAN, sp|Q9BT22|ALG1_HUMAN	tr|A0A6P3H9F3|A0A6P3H9F3_BISBI
OG0001370	sp|Q9H0X9|OSBL5_HUMAN	tr|A0A6P3H9X8|A0A6P3H9X8_BISBI
OG0001370	sp|Q9BZF1|OSBL8_HUMAN	tr|A0A6P3GZK4|A0A6P3GZK4_BISBI
OG0001371	sp|Q7Z4I7|LIMS2_HUMAN	tr|A0A6P3HCG2|A0A6P3HCG2_BISBI
OG0001371	sp|P48059|LIMS1_HUMAN	tr|A0A6P3JD47|A0A6P3JD47_BISBI
OG0001372	sp|Q8IY33|MILK2_HUMAN	tr|A0A6P3HAH8|A0A6P3HAH8_BISBI
OG0001372	sp|Q8N3F8|MILK1_HUMAN	tr|A0A6P3HYA1|A0A6P3HYA1_BISBI
OG0001373	sp|O15427|MOT4_HUMAN	tr|A0A6P3IK02|A0A6P3IK02_BISBI
OG0001373	sp|O95907|MOT3_HUMAN	tr|A0A6P3HM27|A0A6P3HM27_BISBI
OG0001374	sp|P48426|PI42A_HUMAN	tr|A0A6P3J3V2|A0A6P3J3V2_BISBI
OG0001374	sp|P78356|PI42B_HUMAN	tr|A0A6P3HSF5|A0A6P3HSF5_BISBI
OG0001375	sp|O95221|OR5F1_HUMAN	tr|A0A6P3IU88|A0A6P3IU88_BISBI, tr|A0A6P3IM79|A0A6P3IM79_BISBI, tr|A0A6P3IX30|A0A6P3IX30_BISBI
OG0001376	sp|Q8TCQ1|MARH1_HUMAN	tr|A0A6P3IZY7|A0A6P3IZY7_BISBI
OG0001376	sp|Q5T0T0|MARH8_HUMAN	tr|A0A6P3ILA9|A0A6P3ILA9_BISBI
OG0001377	sp|Q16478|GRIK5_HUMAN	tr|A0A6P3JBE9|A0A6P3JBE9_BISBI
OG0001377	sp|Q16099|GRIK4_HUMAN	tr|A0A6P3GAY8|A0A6P3GAY8_BISBI
OG0001378	sp|Q9H9P5|UNKL_HUMAN	tr|A0A6P3H6R4|A0A6P3H6R4_BISBI
OG0001378	sp|Q9C0B0|UNK_HUMAN	tr|A0A6P3IKF2|A0A6P3IKF2_BISBI
OG0001379	sp|Q8TAK6|OLIG1_HUMAN, sp|Q8NDY6|BHE23_HUMAN, sp|Q7RTU3|OLIG3_HUMAN	tr|A0A6P3HVD0|A0A6P3HVD0_BISBI
OG0001380	sp|P49841|GSK3B_HUMAN	tr|A0A6P3HYR0|A0A6P3HYR0_BISBI
OG0001380	sp|P49840|GSK3A_HUMAN	tr|A0A6P3HBB1|A0A6P3HBB1_BISBI
OG0001381	sp|Q14324|MYPC2_HUMAN	tr|A0A6P3IB01|A0A6P3IB01_BISBI
OG0001381	sp|Q00872|MYPC1_HUMAN	tr|A0A6P3IL52|A0A6P3IL52_BISBI
OG0001382	sp|O00155|GPR25_HUMAN, sp|P35414|APJ_HUMAN, sp|P30556|AGTR1_HUMAN	tr|A0A6P3IQ42|A0A6P3IQ42_BISBI
OG0001383	sp|Q9UKP5|ATS6_HUMAN	tr|A0A6P3HWZ6|A0A6P3HWZ6_BISBI
OG0001383	sp|Q9H324|ATS10_HUMAN	tr|A0A6P3GAT6|A0A6P3GAT6_BISBI
OG0001384	sp|Q96CN4|EVI5L_HUMAN	tr|A0A6P3GJW8|A0A6P3GJW8_BISBI
OG0001384	sp|O60447|EVI5_HUMAN	tr|A0A6P3IWL7|A0A6P3IWL7_BISBI
OG0001385	sp|O00634|NET3_HUMAN	tr|A0A6P3H9H6|A0A6P3H9H6_BISBI
OG0001385	sp|O95631|NET1_HUMAN	tr|A0A6P3HQ45|A0A6P3HQ45_BISBI
OG0001386	sp|Q9UN37|VPS4A_HUMAN	tr|A0A6P3IEF3|A0A6P3IEF3_BISBI
OG0001386	sp|O75351|VPS4B_HUMAN	tr|A0A6P3IEZ1|A0A6P3IEZ1_BISBI
OG0001387	sp|O94832|MYO1D_HUMAN	tr|A0A6P3J7S9|A0A6P3J7S9_BISBI
OG0001387	sp|B0I1T2|MYO1G_HUMAN	tr|A0A6P3GKV7|A0A6P3GKV7_BISBI
OG0001388	sp|P51784|UBP11_HUMAN	tr|A0A6P3I8U8|A0A6P3I8U8_BISBI, tr|A0A6P3H5H4|A0A6P3H5H4_BISBI, tr|A0A6P3HHJ1|A0A6P3HHJ1_BISBI
OG0001389	sp|P51451|BLK_HUMAN	tr|A0A6P3HJ21|A0A6P3HJ21_BISBI
OG0001389	sp|P06239|LCK_HUMAN	tr|A0A6P3H7L3|A0A6P3H7L3_BISBI
OG0001390	sp|A8MPP1|D11L8_HUMAN, sp|Q92771|DDX12_HUMAN, sp|Q96FC9|DDX11_HUMAN	tr|A0A6P3HVI6|A0A6P3HVI6_BISBI
OG0001391	sp|Q86UR5|RIMS1_HUMAN	tr|A0A6P3I4H4|A0A6P3I4H4_BISBI
OG0001391	sp|Q9UQ26|RIMS2_HUMAN	tr|A0A6P3JCG3|A0A6P3JCG3_BISBI
OG0001392	sp|Q9NRC1|ST7_HUMAN	tr|A0A6P3GS87|A0A6P3GS87_BISBI
OG0001392	sp|Q8TDW4|ST7L_HUMAN	tr|A0A6P3GR13|A0A6P3GR13_BISBI
OG0001393	sp|Q8IVF7|FMNL3_HUMAN	tr|A0A6P3IPZ5|A0A6P3IPZ5_BISBI
OG0001393	sp|Q96PY5|FMNL2_HUMAN	tr|A0A6P3HG25|A0A6P3HG25_BISBI
OG0001394	sp|O43314|VIP2_HUMAN	tr|A0A6P3GF16|A0A6P3GF16_BISBI
OG0001394	sp|Q6PFW1|VIP1_HUMAN	tr|A0A6P3H7E2|A0A6P3H7E2_BISBI
OG0001395	sp|Q9GZZ7|GFRA4_HUMAN	tr|A0A6P3GYZ6|A0A6P3GYZ6_BISBI
OG0001395	sp|P56159|GFRA1_HUMAN	tr|A0A6P3J1S7|A0A6P3J1S7_BISBI
OG0001396	sp|O14827|RGRF2_HUMAN	tr|A0A6P3JC71|A0A6P3JC71_BISBI
OG0001396	sp|Q13972|RGRF1_HUMAN	tr|A0A6P3HR89|A0A6P3HR89_BISBI
OG0001397	sp|Q9GZN2|TGIF2_HUMAN, sp|Q8IUE0|TF2LY_HUMAN, sp|Q8IUE1|TF2LX_HUMAN	tr|A0A6P3GLC4|A0A6P3GLC4_BISBI
OG0001398	sp|O00144|FZD9_HUMAN	tr|A0A6P3IKZ2|A0A6P3IKZ2_BISBI
OG0001398	sp|Q9ULW2|FZD10_HUMAN	tr|A0A6P3HK87|A0A6P3HK87_BISBI
OG0001399	sp|Q9Y6T7|DGKB_HUMAN	tr|A0A6P3JAN9|A0A6P3JAN9_BISBI
OG0001399	sp|P49619|DGKG_HUMAN	tr|A0A6P3IJR2|A0A6P3IJR2_BISBI
OG0001400	sp|P14867|GBRA1_HUMAN	tr|A0A6P3IR68|A0A6P3IR68_BISBI
OG0001400	sp|P47869|GBRA2_HUMAN	tr|A0A6P3IS78|A0A6P3IS78_BISBI
OG0001401	sp|Q13464|ROCK1_HUMAN	tr|A0A6P3GKA5|A0A6P3GKA5_BISBI
OG0001401	sp|O75116|ROCK2_HUMAN	tr|A0A6P3I6Y1|A0A6P3I6Y1_BISBI
OG0001402	sp|P61981|1433G_HUMAN	tr|A0A6P3IDS0|A0A6P3IDS0_BISBI
OG0001402	sp|Q04917|1433F_HUMAN	tr|A0A6P3GKB5|A0A6P3GKB5_BISBI
OG0001403	sp|Q6P4Q7|CNNM4_HUMAN	tr|A0A6P3GMF4|A0A6P3GMF4_BISBI
OG0001403	sp|Q9H8M5|CNNM2_HUMAN	tr|A0A6P3J3H2|A0A6P3J3H2_BISBI
OG0001404	sp|P33908|MA1A1_HUMAN	tr|A0A6P3JA46|A0A6P3JA46_BISBI
OG0001404	sp|O60476|MA1A2_HUMAN	tr|A0A6P3GQS5|A0A6P3GQS5_BISBI
OG0001405	sp|Q9HDC5|JPH1_HUMAN	tr|A0A6P3HRP5|A0A6P3HRP5_BISBI
OG0001405	sp|Q9BR39|JPH2_HUMAN	tr|A0A6P3G730|A0A6P3G730_BISBI
OG0001406	sp|P80370|DLK1_HUMAN	tr|A0A6P3IW97|A0A6P3IW97_BISBI, tr|A0A6P3I397|A0A6P3I397_BISBI, tr|A0A6P3I5I9|A0A6P3I5I9_BISBI
OG0001407	sp|P32322|P5CR1_HUMAN	tr|A0A6P3ITY8|A0A6P3ITY8_BISBI
OG0001407	sp|Q96C36|P5CR2_HUMAN	tr|A0A6P3IGV5|A0A6P3IGV5_BISBI
OG0001408	sp|Q719H9|KCTD1_HUMAN	tr|A0A6P3GCA7|A0A6P3GCA7_BISBI
OG0001408	sp|Q96SI1|KCD15_HUMAN	tr|A0A6P3HXF9|A0A6P3HXF9_BISBI
OG0001409	sp|O14638|ENPP3_HUMAN	tr|A0A6P3HF51|A0A6P3HF51_BISBI
OG0001409	sp|P22413|ENPP1_HUMAN	tr|A0A6P3H7F2|A0A6P3H7F2_BISBI
OG0001410	sp|Q86YJ5|MARH9_HUMAN	tr|A0A6P3HGD9|A0A6P3HGD9_BISBI
OG0001410	sp|Q9P2E8|MARH4_HUMAN	tr|A0A6P3J6G3|A0A6P3J6G3_BISBI
OG0001411	sp|P0CE72|ONCO_HUMAN, sp|A0A1B0GWK0|PVLEF_HUMAN, sp|P20472|PRVA_HUMAN	tr|A0A6P3HZX0|A0A6P3HZX0_BISBI
OG0001412	sp|P30837|AL1B1_HUMAN	tr|A0A6P3I145|A0A6P3I145_BISBI
OG0001412	sp|P05091|ALDH2_HUMAN	tr|A0A6P3GK88|A0A6P3GK88_BISBI
OG0001413	sp|Q04743|EMX2_HUMAN	tr|A0A6P3IZQ7|A0A6P3IZQ7_BISBI
OG0001413	sp|Q04741|EMX1_HUMAN	tr|A0A6P3GFC3|A0A6P3GFC3_BISBI
OG0001414	sp|Q92670|ZN75C_HUMAN	tr|A0A6P3GN89|A0A6P3GN89_BISBI
OG0001414	sp|P51815|ZN75D_HUMAN	tr|A0A6P3I5A6|A0A6P3I5A6_BISBI
OG0001415	sp|P17540|KCRS_HUMAN	tr|A0A6P3J505|A0A6P3J505_BISBI
OG0001415	sp|P12532|KCRU_HUMAN	tr|A0A6P3GY11|A0A6P3GY11_BISBI
OG0001416	sp|P0C7V8|DC8L2_HUMAN, sp|A6NGE4|DC8L1_HUMAN, sp|Q5TAQ9|DCAF8_HUMAN	tr|A0A6P3I2U3|A0A6P3I2U3_BISBI
OG0001417	sp|Q9NQA5|TRPV5_HUMAN	tr|A0A6P3IQC0|A0A6P3IQC0_BISBI
OG0001417	sp|Q9H1D0|TRPV6_HUMAN	tr|A0A6P3IFR6|A0A6P3IFR6_BISBI
OG0001418	sp|O95416|SOX14_HUMAN	tr|A0A6P3IWC6|A0A6P3IWC6_BISBI
OG0001418	sp|Q9Y651|SOX21_HUMAN	tr|A0A6P3HNX3|A0A6P3HNX3_BISBI
OG0001419	sp|Q14738|2A5D_HUMAN	tr|A0A6P3J4D4|A0A6P3J4D4_BISBI
OG0001419	sp|Q13362|2A5G_HUMAN	tr|A0A6P3IFG0|A0A6P3IFG0_BISBI
OG0001420	sp|P69849|NOMO3_HUMAN, sp|Q5JPE7|NOMO2_HUMAN, sp|Q15155|NOMO1_HUMAN	tr|A0A6P3H409|A0A6P3H409_BISBI
OG0001421	sp|P55008|AIF1_HUMAN	tr|A0A6P3H5A0|A0A6P3H5A0_BISBI
OG0001421	sp|Q9BQI0|AIF1L_HUMAN	tr|A0A6P3ITV6|A0A6P3ITV6_BISBI
OG0001422	sp|Q8WTU0|DDI1_HUMAN	tr|A0A6P3HCW8|A0A6P3HCW8_BISBI
OG0001422	sp|Q5TDH0|DDI2_HUMAN	tr|A0A6P3I968|A0A6P3I968_BISBI
OG0001423	sp|Q9UNW9|NOVA2_HUMAN	tr|A0A6P3IGG4|A0A6P3IGG4_BISBI
OG0001423	sp|P51513|NOVA1_HUMAN	tr|A0A6P3HFH7|A0A6P3HFH7_BISBI
OG0001424	sp|Q15546|PAQRB_HUMAN	tr|A0A6P3HG66|A0A6P3HG66_BISBI
OG0001424	sp|Q8IY49|PAQRA_HUMAN	tr|A0A6P3HNR2|A0A6P3HNR2_BISBI
OG0001425	sp|O15270|SPTC2_HUMAN	tr|A0A6P3HIP6|A0A6P3HIP6_BISBI
OG0001425	sp|Q9NUV7|SPTC3_HUMAN	tr|A0A6P3HV50|A0A6P3HV50_BISBI
OG0001426	sp|Q9Y490|TLN1_HUMAN	tr|A0A6P3HYK8|A0A6P3HYK8_BISBI
OG0001426	sp|Q9Y4G6|TLN2_HUMAN	tr|A0A6P3H6X4|A0A6P3H6X4_BISBI
OG0001427	sp|Q92879|CELF1_HUMAN	tr|A0A6P3HMS3|A0A6P3HMS3_BISBI
OG0001427	sp|O95319|CELF2_HUMAN	tr|A0A6P3IMW7|A0A6P3IMW7_BISBI
OG0001428	sp|Q15399|TLR1_HUMAN	tr|A0A6P3GYD7|A0A6P3GYD7_BISBI
OG0001428	sp|Q9Y2C9|TLR6_HUMAN	tr|A0A6P3GJZ0|A0A6P3GJZ0_BISBI
OG0001429	sp|Q96P50|ACAP3_HUMAN	tr|A0A6P3I9Q9|A0A6P3I9Q9_BISBI
OG0001429	sp|Q15057|ACAP2_HUMAN	tr|A0A6P3GMI1|A0A6P3GMI1_BISBI
OG0001430	sp|P49641|MA2A2_HUMAN	tr|A0A6P3HIX5|A0A6P3HIX5_BISBI
OG0001430	sp|Q16706|MA2A1_HUMAN	tr|A0A6P3HSC7|A0A6P3HSC7_BISBI
