Orthogroup	Homo_sapiens	Equus_asinus_asinus
OG0003426	sp|P09565|IG2R_HUMAN	tr|A0A8C4KRL9|A0A8C4KRL9_EQUAS
OG0003427	sp|Q6ICB4|SESQ2_HUMAN	tr|A0A8C4KTC8|A0A8C4KTC8_EQUAS
OG0003428	sp|P01732|CD8A_HUMAN	tr|A0A8C4KU40|A0A8C4KU40_EQUAS
OG0003429	sp|Q9UKZ9|PCOC2_HUMAN	tr|A0A8C4KV89|A0A8C4KV89_EQUAS
OG0003430	sp|P08962|CD63_HUMAN	tr|A0A8C4KX98|A0A8C4KX98_EQUAS
OG0003431	sp|P52948|NUP98_HUMAN	tr|A0A8C4KY56|A0A8C4KY56_EQUAS
OG0003432	sp|A6NEH6|TM247_HUMAN	tr|A0A8C4KZN2|A0A8C4KZN2_EQUAS
OG0003433	sp|O14896|IRF6_HUMAN	tr|A0A8C4KZQ8|A0A8C4KZQ8_EQUAS
OG0003434	sp|Q14999|CUL7_HUMAN	tr|A0A8C4L120|A0A8C4L120_EQUAS
OG0003435	sp|Q9BSE4|HERP2_HUMAN	tr|A0A8C4L279|A0A8C4L279_EQUAS
OG0003436	sp|Q96KN3|PKNX2_HUMAN	tr|A0A8C4L2I9|A0A8C4L2I9_EQUAS
OG0003437	sp|Q92935|EXTL1_HUMAN	tr|A0A8C4L4D4|A0A8C4L4D4_EQUAS
OG0003438	sp|P22079|PERL_HUMAN	tr|A0A8C4L4T1|A0A8C4L4T1_EQUAS
OG0003439	sp|O94874|UFL1_HUMAN	tr|A0A8C4LBQ7|A0A8C4LBQ7_EQUAS
OG0003440	sp|P51688|SPHM_HUMAN	tr|A0A8C4LBY3|A0A8C4LBY3_EQUAS
OG0003441	sp|Q9H1Z9|TSN10_HUMAN	tr|A0A8C4LD56|A0A8C4LD56_EQUAS
OG0003442	sp|Q9Y256|FACE2_HUMAN	tr|A0A8C4LEP7|A0A8C4LEP7_EQUAS
OG0003443	sp|Q15435|PP1R7_HUMAN	tr|A0A8C4LIB4|A0A8C4LIB4_EQUAS
OG0003444	sp|P57060|RWD2B_HUMAN	tr|A0A8C4LJE0|A0A8C4LJE0_EQUAS
OG0003445	sp|Q8N1N4|K2C78_HUMAN	tr|A0A8C4LKH1|A0A8C4LKH1_EQUAS
OG0003446	sp|Q14686|NCOA6_HUMAN	tr|A0A8C4LKH8|A0A8C4LKH8_EQUAS
OG0003447	sp|P29728|OAS2_HUMAN	tr|A0A8C4LLC3|A0A8C4LLC3_EQUAS
OG0003448	sp|Q8N7X0|ADGB_HUMAN	tr|A0A8C4LLJ5|A0A8C4LLJ5_EQUAS
OG0003449	sp|P57764|GSDMD_HUMAN	tr|A0A8C4LP01|A0A8C4LP01_EQUAS
OG0003450	sp|Q15750|TAB1_HUMAN	tr|A0A8C4LR26|A0A8C4LR26_EQUAS
OG0003451	sp|Q96SC8|DMTA2_HUMAN	tr|A0A8C4LRA5|A0A8C4LRA5_EQUAS
OG0003452	sp|A2VCK2|DCD2B_HUMAN	tr|A0A8C4LRA8|A0A8C4LRA8_EQUAS
OG0003453	sp|Q969W1|ZDH16_HUMAN	tr|A0A8C4LRB7|A0A8C4LRB7_EQUAS
OG0003454	sp|Q92804|RBP56_HUMAN	tr|A0A8C4LUW1|A0A8C4LUW1_EQUAS
OG0003455	sp|Q9NRK6|ABCBA_HUMAN	tr|A0A8C4LV68|A0A8C4LV68_EQUAS
OG0003456	sp|Q86Y13|DZIP3_HUMAN	tr|A0A8C4LVB4|A0A8C4LVB4_EQUAS
OG0003457	sp|Q9NQX0|PRDM6_HUMAN	tr|A0A8C4LWC0|A0A8C4LWC0_EQUAS
OG0003458	sp|Q9Y624|JAM1_HUMAN	tr|A0A8C4LZ08|A0A8C4LZ08_EQUAS
OG0003459	sp|Q68BL8|OLM2B_HUMAN	tr|A0A8C4M0Z4|A0A8C4M0Z4_EQUAS
OG0003460	sp|Q9UBB6|NCDN_HUMAN	tr|A0A8C4M1I9|A0A8C4M1I9_EQUAS
OG0003461	sp|O75603|GCM2_HUMAN	tr|A0A8C4M2U7|A0A8C4M2U7_EQUAS
OG0003462	sp|P08686|CP21A_HUMAN	tr|A0A8C4M3F9|A0A8C4M3F9_EQUAS
OG0003463	sp|Q6PF15|KLH35_HUMAN	tr|A0A8C4M3H2|A0A8C4M3H2_EQUAS
OG0003464	sp|Q96HV5|TM41A_HUMAN	tr|A0A8C4M522|A0A8C4M522_EQUAS
OG0003465	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A8C4M901|A0A8C4M901_EQUAS
OG0003466	sp|O43684|BUB3_HUMAN	tr|A0A8C4M968|A0A8C4M968_EQUAS
OG0003467	sp|Q9H469|FXL15_HUMAN	tr|A0A8C4M9V3|A0A8C4M9V3_EQUAS
OG0003468	sp|Q8N9A8|NEPR1_HUMAN	tr|A0A8C4MAX7|A0A8C4MAX7_EQUAS
OG0003469	sp|Q8TEQ8|PIGO_HUMAN	tr|A0A8C4MB61|A0A8C4MB61_EQUAS
OG0003470	sp|Q6IQ21|ZN770_HUMAN	tr|A0A8C4MCK4|A0A8C4MCK4_EQUAS
OG0003471	sp|Q8N895|ZN366_HUMAN	tr|A0A8C4MFH5|A0A8C4MFH5_EQUAS
OG0003472	sp|P30876|RPB2_HUMAN	tr|A0A8C4MFN4|A0A8C4MFN4_EQUAS
OG0003473	sp|Q14181|DPOA2_HUMAN	tr|A0A8C4MHE4|A0A8C4MHE4_EQUAS
OG0003474	sp|Q00587|BORG5_HUMAN	tr|A0A8C4MIC3|A0A8C4MIC3_EQUAS
OG0003475	sp|Q969E3|UCN3_HUMAN	tr|A0A8C4MMA5|A0A8C4MMA5_EQUAS
OG0003476	sp|Q7RTV3|ZN367_HUMAN	tr|A0A8C4MP55|A0A8C4MP55_EQUAS
OG0003477	sp|A8MYP8|ODF3B_HUMAN	tr|A0A8C4MP85|A0A8C4MP85_EQUAS
OG0003478	sp|P47929|LEG7_HUMAN	tr|A0A8C4MPD4|A0A8C4MPD4_EQUAS
OG0003479	sp|Q8TBM8|DJB14_HUMAN	tr|A0A8C4MQ33|A0A8C4MQ33_EQUAS
OG0003480	sp|Q9UI12|VATH_HUMAN	tr|A0A8C4MRB7|A0A8C4MRB7_EQUAS
OG0003481	sp|Q8N9W6|BOLL_HUMAN	tr|A0A8C4MRL9|A0A8C4MRL9_EQUAS
OG0003482	sp|P23142|FBLN1_HUMAN	tr|A0A8C4MTW4|A0A8C4MTW4_EQUAS
OG0003483	sp|Q96C00|ZBTB9_HUMAN	tr|A0A8C4MU08|A0A8C4MU08_EQUAS
OG0003484	sp|Q9NZ08|ERAP1_HUMAN	tr|A0A8C4MUT7|A0A8C4MUT7_EQUAS
OG0003485	sp|Q07699|SCN1B_HUMAN	tr|A0A8C4MUY0|A0A8C4MUY0_EQUAS
OG0003486	sp|Q96HR9|REEP6_HUMAN	tr|A0A8C4MVU7|A0A8C4MVU7_EQUAS
OG0003487	sp|P54750|PDE1A_HUMAN	tr|A0A8C4MW30|A0A8C4MW30_EQUAS
OG0003488	sp|Q02446|SP4_HUMAN	tr|A0A8C4MW66|A0A8C4MW66_EQUAS
OG0003489	sp|Q3C1V1|CK091_HUMAN	tr|A0A8C4MWY7|A0A8C4MWY7_EQUAS
OG0003490	sp|Q676U5|A16L1_HUMAN	tr|A0A8C4MX35|A0A8C4MX35_EQUAS
OG0003491	sp|Q9NT22|EMIL3_HUMAN	tr|A0A8C4MYR5|A0A8C4MYR5_EQUAS
OG0003492	sp|Q8N4T8|CBR4_HUMAN	tr|A0A8C4N062|A0A8C4N062_EQUAS
OG0003493	sp|Q8WXK4|ASB12_HUMAN	tr|A0A8C4N5V2|A0A8C4N5V2_EQUAS
OG0003494	sp|O15273|TELT_HUMAN	tr|A0A8C4PGA9|A0A8C4PGA9_EQUAS
OG0003495	sp|O60341|KDM1A_HUMAN	tr|A0A8C4PJK7|A0A8C4PJK7_EQUAS
OG0003496	sp|O95158|NXPH4_HUMAN	tr|A0A8C4PJM7|A0A8C4PJM7_EQUAS
OG0003497	sp|Q03692|COAA1_HUMAN	tr|A0A8C4PKA1|A0A8C4PKA1_EQUAS
OG0003498	sp|Q8NBV4|PLPP7_HUMAN	tr|A0A8C4PKT9|A0A8C4PKT9_EQUAS
OG0003499	sp|O95843|GUC1C_HUMAN	tr|A0A8C4PMM2|A0A8C4PMM2_EQUAS
OG0003500	sp|Q03181|PPARD_HUMAN	tr|A0A8C4PUJ4|A0A8C4PUJ4_EQUAS
OG0003501	sp|Q9UBR1|BUP1_HUMAN	tr|A0A8C4KWN9|A0A8C4KWN9_EQUAS
OG0003502	sp|P35227|PCGF2_HUMAN	tr|A0A8C4KYE4|A0A8C4KYE4_EQUAS
OG0003503	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A8C4L2U6|A0A8C4L2U6_EQUAS
OG0003504	sp|Q9Y597|KCTD3_HUMAN	tr|A0A8C4L318|A0A8C4L318_EQUAS
OG0003505	sp|P43080|GUC1A_HUMAN	tr|A0A8C4L5F6|A0A8C4L5F6_EQUAS
OG0003506	sp|P01833|PIGR_HUMAN	tr|A0A8C4L7D7|A0A8C4L7D7_EQUAS
OG0003507	sp|P60602|ROMO1_HUMAN	tr|A0A8C4L7R5|A0A8C4L7R5_EQUAS
OG0003508	sp|Q6GTS8|P20D1_HUMAN	tr|A0A8C4L8D6|A0A8C4L8D6_EQUAS
OG0003509	sp|Q9UQB8|BAIP2_HUMAN	tr|A0A8C4L9K8|A0A8C4L9K8_EQUAS
OG0003510	sp|Q9NX58|LYAR_HUMAN	tr|A0A8C4LCL7|A0A8C4LCL7_EQUAS
OG0003511	sp|Q7Z698|SPRE2_HUMAN	tr|A0A8C4LG77|A0A8C4LG77_EQUAS
OG0003512	sp|Q8NCA5|FA98A_HUMAN	tr|A0A8C4LGL6|A0A8C4LGL6_EQUAS
OG0003513	sp|Q8IYQ7|THNS1_HUMAN	tr|A0A8C4LGU6|A0A8C4LGU6_EQUAS
OG0003514	sp|P50548|ERF_HUMAN	tr|A0A8C4LHB6|A0A8C4LHB6_EQUAS
OG0003515	sp|Q9NPJ3|ACO13_HUMAN	tr|A0A8C4LJG1|A0A8C4LJG1_EQUAS
OG0003516	sp|Q8IY34|S15A3_HUMAN	tr|A0A8C4LM91|A0A8C4LM91_EQUAS
OG0003517	sp|Q7Z4H3|HDDC2_HUMAN	tr|A0A8C4LMI1|A0A8C4LMI1_EQUAS
OG0003518	sp|Q16864|VATF_HUMAN	tr|A0A8C4LMK7|A0A8C4LMK7_EQUAS
OG0003519	sp|Q86TH1|ATL2_HUMAN	tr|A0A8C4LMS1|A0A8C4LMS1_EQUAS
OG0003520	sp|P46089|GPR3_HUMAN	tr|A0A8C4LMU8|A0A8C4LMU8_EQUAS
OG0003521	sp|Q8N6S4|AN13C_HUMAN	tr|A0A8C4LN85|A0A8C4LN85_EQUAS
OG0003522	sp|Q13951|PEBB_HUMAN	tr|A0A8C4LS18|A0A8C4LS18_EQUAS
OG0003523	sp|Q9UJW9|SRTD3_HUMAN	tr|A0A8C4LU87|A0A8C4LU87_EQUAS
OG0003524	sp|Q9UL46|PSME2_HUMAN	tr|A0A8C4LUE5|A0A8C4LUE5_EQUAS
OG0003525	sp|Q04323|UBXN1_HUMAN	tr|A0A8C4LV45|A0A8C4LV45_EQUAS
OG0003526	sp|Q9NY47|CA2D2_HUMAN	tr|A0A8C4LVV1|A0A8C4LVV1_EQUAS
OG0003527	sp|Q8NHY3|GA2L2_HUMAN	tr|A0A8C4LW56|A0A8C4LW56_EQUAS
OG0003528	sp|Q9BWN1|PRR14_HUMAN	tr|A0A8C4LY45|A0A8C4LY45_EQUAS
OG0003529	sp|Q8N336|ELMD1_HUMAN	tr|A0A8C4LZG8|A0A8C4LZG8_EQUAS
OG0003530	sp|Q8IZ26|ZNF34_HUMAN	tr|A0A8C4M0T2|A0A8C4M0T2_EQUAS
OG0003531	sp|Q9C0D0|PHAR1_HUMAN	tr|A0A8C4M0X8|A0A8C4M0X8_EQUAS
OG0003532	sp|Q96MT7|CFA44_HUMAN	tr|A0A8C4M2P8|A0A8C4M2P8_EQUAS
OG0003533	sp|O75460|ERN1_HUMAN	tr|A0A8C4M719|A0A8C4M719_EQUAS
OG0003534	sp|Q5VTJ3|KLD7A_HUMAN	tr|A0A8C4M869|A0A8C4M869_EQUAS
OG0003535	sp|Q8TD22|SFXN5_HUMAN	tr|A0A8C4M9M7|A0A8C4M9M7_EQUAS
OG0003536	sp|Q14683|SMC1A_HUMAN	tr|A0A8C4MAL6|A0A8C4MAL6_EQUAS
OG0003537	sp|Q9UNH6|SNX7_HUMAN	tr|A0A8C4MAN3|A0A8C4MAN3_EQUAS
OG0003538	sp|Q6NVU6|UFSP1_HUMAN	tr|A0A8C4MDC4|A0A8C4MDC4_EQUAS
OG0003539	sp|Q9H2E6|SEM6A_HUMAN	tr|A0A8C4MEK4|A0A8C4MEK4_EQUAS
OG0003540	sp|Q15654|TRIP6_HUMAN	tr|A0A8C4MFL6|A0A8C4MFL6_EQUAS
OG0003541	sp|Q8NBI3|DRAXI_HUMAN	tr|A0A8C4MI18|A0A8C4MI18_EQUAS
OG0003542	sp|A6NGH7|CC160_HUMAN	tr|A0A8C4MIK7|A0A8C4MIK7_EQUAS
OG0003543	sp|A7E2U8|CD047_HUMAN	tr|A0A8C4MKG0|A0A8C4MKG0_EQUAS
OG0003544	sp|Q5TGP6|MROH9_HUMAN	tr|A0A8C4MKH4|A0A8C4MKH4_EQUAS
OG0003545	sp|Q11130|FUT7_HUMAN	tr|A0A8C4ML79|A0A8C4ML79_EQUAS
OG0003546	sp|Q9NYG8|KCNK4_HUMAN	tr|A0A8C4MM80|A0A8C4MM80_EQUAS
OG0003547	sp|Q14957|NMDE3_HUMAN	tr|A0A8C4MM83|A0A8C4MM83_EQUAS
OG0003548	sp|O14525|ASTN1_HUMAN	tr|A0A8C4MN09|A0A8C4MN09_EQUAS
OG0003549	sp|Q7RTV5|PXL2C_HUMAN	tr|A0A8C4MNN7|A0A8C4MNN7_EQUAS
OG0003550	sp|Q8TB36|GDAP1_HUMAN	tr|A0A8C4MP36|A0A8C4MP36_EQUAS
OG0003551	sp|Q9ULD6|INTU_HUMAN	tr|A0A8C4MQM6|A0A8C4MQM6_EQUAS
OG0003552	sp|Q8WZA0|LZIC_HUMAN	tr|A0A8C4MSN9|A0A8C4MSN9_EQUAS
OG0003553	sp|Q96NA8|TSNA1_HUMAN	tr|A0A8C4MTY6|A0A8C4MTY6_EQUAS
OG0003554	sp|Q49MI3|CERKL_HUMAN	tr|A0A8C4MXS6|A0A8C4MXS6_EQUAS
OG0003555	sp|P18206|VINC_HUMAN	tr|A0A8C4MYP8|A0A8C4MYP8_EQUAS
OG0003556	sp|P56177|DLX1_HUMAN	tr|A0A8C4MZ85|A0A8C4MZ85_EQUAS
OG0003557	sp|P98066|TSG6_HUMAN	tr|A0A8C4MZG3|A0A8C4MZG3_EQUAS
OG0003558	sp|O94972|TRI37_HUMAN	tr|A0A8C4PGE3|A0A8C4PGE3_EQUAS
OG0003559	sp|O14924|RGS12_HUMAN	tr|A0A8C4PHC0|A0A8C4PHC0_EQUAS
OG0003560	sp|O43781|DYRK3_HUMAN	tr|A0A8C4PHS9|A0A8C4PHS9_EQUAS
OG0003561	sp|A8MT69|CENPX_HUMAN	tr|A0A8C4PIR8|A0A8C4PIR8_EQUAS
OG0003562	sp|P49585|PCY1A_HUMAN	tr|A0A8C4PJ43|A0A8C4PJ43_EQUAS
OG0003563	sp|Q9H7L9|SDS3_HUMAN	tr|A0A8C4PKK2|A0A8C4PKK2_EQUAS
OG0003564	sp|A2RU54|HMX2_HUMAN	tr|A0A8C4PNV5|A0A8C4PNV5_EQUAS
OG0003565	sp|Q96F81|DISP1_HUMAN	tr|A0A8C4PP03|A0A8C4PP03_EQUAS
OG0003566	sp|P48436|SOX9_HUMAN	tr|A0A8C4PSJ1|A0A8C4PSJ1_EQUAS
OG0003567	sp|Q8NBI6|XXLT1_HUMAN	tr|A0A8C4KQT1|A0A8C4KQT1_EQUAS
OG0003568	sp|O75031|HSF2B_HUMAN	tr|A0A8C4KVE7|A0A8C4KVE7_EQUAS
OG0003569	sp|Q9H3C7|GGNB2_HUMAN	tr|A0A8C4KWT6|A0A8C4KWT6_EQUAS
OG0003570	sp|Q92908|GATA6_HUMAN	tr|A0A8C4KXT7|A0A8C4KXT7_EQUAS
OG0003571	sp|P50120|RET2_HUMAN	tr|A0A8C4L0D8|A0A8C4L0D8_EQUAS
OG0003572	sp|P12644|BMP4_HUMAN	tr|A0A8C4L0E8|A0A8C4L0E8_EQUAS
OG0003573	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A8C4L6D0|A0A8C4L6D0_EQUAS
OG0003574	sp|Q7L2K0|TEDC2_HUMAN	tr|A0A8C4LAH4|A0A8C4LAH4_EQUAS
OG0003575	sp|Q9Y2N7|HIF3A_HUMAN	tr|A0A8C4LB69|A0A8C4LB69_EQUAS
OG0003576	sp|P55081|MFAP1_HUMAN	tr|A0A8C4LC51|A0A8C4LC51_EQUAS
OG0003577	sp|Q8IWZ8|SUGP1_HUMAN	tr|A0A8C4LCQ0|A0A8C4LCQ0_EQUAS
OG0003578	sp|Q13158|FADD_HUMAN	tr|A0A8C4LGU7|A0A8C4LGU7_EQUAS
OG0003579	sp|H7BZ55|CRCC2_HUMAN	tr|A0A8C4LIG1|A0A8C4LIG1_EQUAS
OG0003580	sp|P35251|RFC1_HUMAN	tr|A0A8C4LJQ4|A0A8C4LJQ4_EQUAS
OG0003581	sp|Q01484|ANK2_HUMAN	tr|A0A8C4LK00|A0A8C4LK00_EQUAS
OG0003582	sp|P55089|UCN1_HUMAN	tr|A0A8C4LMA3|A0A8C4LMA3_EQUAS
OG0003583	sp|P35240|MERL_HUMAN	tr|A0A8C4LND2|A0A8C4LND2_EQUAS
OG0003584	sp|Q96MW7|TIGD1_HUMAN	tr|A0A8C4LW76|A0A8C4LW76_EQUAS
OG0003585	sp|P63316|TNNC1_HUMAN	tr|A0A8C4LYR6|A0A8C4LYR6_EQUAS
OG0003586	sp|Q5FWE3|PRRT3_HUMAN	tr|A0A8C4M2H4|A0A8C4M2H4_EQUAS
OG0003587	sp|Q9Y2M2|SSUH2_HUMAN	tr|A0A8C4M2P5|A0A8C4M2P5_EQUAS
OG0003588	sp|Q92794|KAT6A_HUMAN	tr|A0A8C4M3F8|A0A8C4M3F8_EQUAS
OG0003589	sp|P11182|ODB2_HUMAN	tr|A0A8C4M8I2|A0A8C4M8I2_EQUAS
OG0003590	sp|Q53S33|BOLA3_HUMAN	tr|A0A8C4MA71|A0A8C4MA71_EQUAS
OG0003591	sp|Q16820|MEP1B_HUMAN	tr|A0A8C4MF21|A0A8C4MF21_EQUAS
OG0003592	sp|Q08050|FOXM1_HUMAN	tr|A0A8C4MGL7|A0A8C4MGL7_EQUAS
OG0003593	sp|Q96S96|PEBP4_HUMAN	tr|A0A8C4MJ90|A0A8C4MJ90_EQUAS
OG0003594	sp|Q9NVU7|SDA1_HUMAN	tr|A0A8C4MK30|A0A8C4MK30_EQUAS
OG0003595	sp|O60779|S19A2_HUMAN	tr|A0A8C4MK76|A0A8C4MK76_EQUAS
OG0003596	sp|Q92963|RIT1_HUMAN	tr|A0A8C4MM73|A0A8C4MM73_EQUAS
OG0003597	sp|Q71RS6|NCKX5_HUMAN	tr|A0A8C4MMS3|A0A8C4MMS3_EQUAS
OG0003598	sp|Q8N5V2|NGEF_HUMAN	tr|A0A8C4MPG7|A0A8C4MPG7_EQUAS
OG0003599	sp|Q96LP2|FA81B_HUMAN	tr|A0A8C4MPG9|A0A8C4MPG9_EQUAS
OG0003600	sp|Q86UY8|NT5D3_HUMAN	tr|A0A8C4MQT2|A0A8C4MQT2_EQUAS
OG0003601	sp|Q9NYZ2|MFRN1_HUMAN	tr|A0A8C4MR26|A0A8C4MR26_EQUAS
OG0003602	sp|O43300|LRRT2_HUMAN	tr|A0A8C4MRJ3|A0A8C4MRJ3_EQUAS
OG0003603	sp|O75161|NPHP4_HUMAN	tr|A0A8C4MUZ8|A0A8C4MUZ8_EQUAS
OG0003604	sp|Q9UMQ3|BARX2_HUMAN	tr|A0A8C4MWV8|A0A8C4MWV8_EQUAS
OG0003605	sp|Q9P219|DAPLE_HUMAN	tr|A0A8C4MXF3|A0A8C4MXF3_EQUAS
OG0003606	sp|Q4KMG0|CDON_HUMAN	tr|A0A8C4MYS2|A0A8C4MYS2_EQUAS
OG0003607	sp|O43526|KCNQ2_HUMAN	tr|A0A8C4MZG4|A0A8C4MZG4_EQUAS
OG0003608	sp|Q9NX95|SYBU_HUMAN	tr|A0A8C4N023|A0A8C4N023_EQUAS
OG0003609	sp|O75177|CREST_HUMAN	tr|A0A8C4N0K4|A0A8C4N0K4_EQUAS
OG0003610	sp|Q5THR3|EFCB6_HUMAN	tr|A0A8C4N183|A0A8C4N183_EQUAS
OG0003611	sp|Q52LR7|EPC2_HUMAN	tr|A0A8C4N1I5|A0A8C4N1I5_EQUAS
OG0003612	sp|P14778|IL1R1_HUMAN	tr|A0A8C4N1Y4|A0A8C4N1Y4_EQUAS
OG0003613	sp|Q9H329|E41LB_HUMAN	tr|A0A8C4N966|A0A8C4N966_EQUAS
OG0003614	sp|Q13873|BMPR2_HUMAN	tr|A0A8C4PG93|A0A8C4PG93_EQUAS
OG0003615	sp|Q9Y4X3|CCL27_HUMAN	tr|A0A8C4PH64|A0A8C4PH64_EQUAS
OG0003616	sp|P62280|RS11_HUMAN	tr|A0A8C4PI52|A0A8C4PI52_EQUAS
OG0003617	sp|O60476|MA1A2_HUMAN	tr|A0A8C4PIV7|A0A8C4PIV7_EQUAS
OG0003618	sp|P55197|AF10_HUMAN	tr|A0A8C4PJN1|A0A8C4PJN1_EQUAS
OG0003619	sp|O96014|WNT11_HUMAN	tr|A0A8C4PPC4|A0A8C4PPC4_EQUAS
OG0003620	sp|Q86T26|TM11B_HUMAN	tr|A0A8C4PS94|A0A8C4PS94_EQUAS
OG0003621	sp|P51617|IRAK1_HUMAN	tr|A0A8C4PSV9|A0A8C4PSV9_EQUAS
OG0003622	sp|Q8NG11|TSN14_HUMAN	tr|A0A8C4PTN0|A0A8C4PTN0_EQUAS
OG0003623	sp|Q7Z465|BNIPL_HUMAN	tr|A0A8C4KWL2|A0A8C4KWL2_EQUAS
OG0003624	sp|P83876|TXN4A_HUMAN	tr|A0A8C4KWP2|A0A8C4KWP2_EQUAS
OG0003625	sp|Q9HDD0|PLAT1_HUMAN	tr|A0A8C4KWZ0|A0A8C4KWZ0_EQUAS
OG0003626	sp|Q9Y312|AAR2_HUMAN	tr|A0A8C4KZD1|A0A8C4KZD1_EQUAS
OG0003627	sp|Q8TAK5|GABP2_HUMAN	tr|A0A8C4L2P3|A0A8C4L2P3_EQUAS
OG0003628	sp|Q9NYA1|SPHK1_HUMAN	tr|A0A8C4L3F3|A0A8C4L3F3_EQUAS
OG0003629	sp|Q9Y5A7|NUB1_HUMAN	tr|A0A8C4L4J0|A0A8C4L4J0_EQUAS
OG0003630	sp|Q6ZS30|NBEL1_HUMAN	tr|A0A8C4L4S8|A0A8C4L4S8_EQUAS
OG0003631	sp|O95076|ALX3_HUMAN	tr|A0A8C4L5Y0|A0A8C4L5Y0_EQUAS
OG0003632	sp|Q96A11|G3ST3_HUMAN	tr|A0A8C4L6C5|A0A8C4L6C5_EQUAS
OG0003633	sp|Q9UKL3|C8AP2_HUMAN	tr|A0A8C4LAU9|A0A8C4LAU9_EQUAS
OG0003634	sp|Q9NWH9|SLTM_HUMAN	tr|A0A8C4LC05|A0A8C4LC05_EQUAS
OG0003635	sp|Q96GE6|CALL4_HUMAN	tr|A0A8C4LCI7|A0A8C4LCI7_EQUAS
OG0003636	sp|P18583|SON_HUMAN	tr|A0A8C4LEL1|A0A8C4LEL1_EQUAS
OG0003637	sp|O75054|IGSF3_HUMAN	tr|A0A8C4LGC4|A0A8C4LGC4_EQUAS
OG0003638	sp|Q08334|I10R2_HUMAN	tr|A0A8C4LH84|A0A8C4LH84_EQUAS
OG0003639	sp|Q9BT43|RPC7L_HUMAN	tr|A0A8C4LIR4|A0A8C4LIR4_EQUAS
OG0003640	sp|Q96B96|LDAF1_HUMAN	tr|A0A8C4LJ58|A0A8C4LJ58_EQUAS
OG0003641	sp|O94952|FBX21_HUMAN	tr|A0A8C4LKI7|A0A8C4LKI7_EQUAS
OG0003642	sp|P49862|KLK7_HUMAN	tr|A0A8C4LLZ4|A0A8C4LLZ4_EQUAS
OG0003643	sp|Q8N6K7|SAMD3_HUMAN	tr|A0A8C4LNK8|A0A8C4LNK8_EQUAS
OG0003644	sp|Q96KD3|GAR1B_HUMAN	tr|A0A8C4LNZ8|A0A8C4LNZ8_EQUAS
OG0003645	sp|P18827|SDC1_HUMAN	tr|A0A8C4LS07|A0A8C4LS07_EQUAS
OG0003646	sp|Q8WW18|CQ050_HUMAN	tr|A0A8C4LSC9|A0A8C4LSC9_EQUAS
OG0003647	sp|Q9NYW5|TA2R4_HUMAN	tr|A0A8C4LTQ9|A0A8C4LTQ9_EQUAS
OG0003648	sp|Q16627|CCL14_HUMAN	tr|A0A8C4LTR1|A0A8C4LTR1_EQUAS
OG0003649	sp|Q13191|CBLB_HUMAN	tr|A0A8C4LUX7|A0A8C4LUX7_EQUAS
OG0003650	sp|Q9NWT1|PK1IP_HUMAN	tr|A0A8C4LVX4|A0A8C4LVX4_EQUAS
OG0003651	sp|Q68DQ2|CRBG3_HUMAN	tr|A0A8C4LZ19|A0A8C4LZ19_EQUAS
OG0003652	sp|Q53EZ4|CEP55_HUMAN	tr|A0A8C4LZL1|A0A8C4LZL1_EQUAS
OG0003653	sp|Q8IWF9|CCD83_HUMAN	tr|A0A8C4M066|A0A8C4M066_EQUAS
OG0003654	sp|Q86UD3|MARH3_HUMAN	tr|A0A8C4M0Q0|A0A8C4M0Q0_EQUAS
OG0003655	sp|O75865|TPC6A_HUMAN	tr|A0A8C4M133|A0A8C4M133_EQUAS
OG0003656	sp|Q96D71|REPS1_HUMAN	tr|A0A8C4M1F8|A0A8C4M1F8_EQUAS
OG0003657	sp|Q8IXS0|F217A_HUMAN	tr|A0A8C4M1Z4|A0A8C4M1Z4_EQUAS
OG0003658	sp|Q92620|PRP16_HUMAN	tr|A0A8C4M274|A0A8C4M274_EQUAS
OG0003659	sp|Q6IQ49|SDE2_HUMAN	tr|A0A8C4M2J0|A0A8C4M2J0_EQUAS
OG0003660	sp|Q9NQC7|CYLD_HUMAN	tr|A0A8C4M3V0|A0A8C4M3V0_EQUAS
OG0003661	sp|Q63HM9|PLCX3_HUMAN	tr|A0A8C4M8C9|A0A8C4M8C9_EQUAS
OG0003662	sp|Q8IZ41|RASEF_HUMAN	tr|A0A8C4MCI0|A0A8C4MCI0_EQUAS
OG0003663	sp|Q9NYF0|DACT1_HUMAN	tr|A0A8C4MD82|A0A8C4MD82_EQUAS
OG0003664	sp|Q9H0M4|ZCPW1_HUMAN	tr|A0A8C4MFY1|A0A8C4MFY1_EQUAS
OG0003665	sp|Q96D03|DDT4L_HUMAN	tr|A0A8C4MIA2|A0A8C4MIA2_EQUAS
OG0003666	sp|P63172|DYLT1_HUMAN	tr|A0A8C4MIQ8|A0A8C4MIQ8_EQUAS
OG0003667	sp|Q9NQS1|AVEN_HUMAN	tr|A0A8C4MKW4|A0A8C4MKW4_EQUAS
OG0003668	sp|Q9NS75|CLTR2_HUMAN	tr|A0A8C4MP71|A0A8C4MP71_EQUAS
OG0003669	sp|P61647|SIA8F_HUMAN	tr|A0A8C4MPH5|A0A8C4MPH5_EQUAS
