Orthogroup	Homo_sapiens	Ovis_aries
OG0001023	sp|Q66K41|Z385C_HUMAN	tr|W5QA90|W5QA90_SHEEP, tr|W5P3G3|W5P3G3_SHEEP, tr|W5QEB6|W5QEB6_SHEEP
OG0001024	sp|Q8NGG2|OR5T2_HUMAN, sp|Q8NGG3|OR5T3_HUMAN, sp|Q8NG75|OR5T1_HUMAN	tr|W5PPA5|W5PPA5_SHEEP
OG0001025	sp|Q96L15|NAR5_HUMAN	tr|W5NXY7|W5NXY7_SHEEP, tr|W5NXM3|W5NXM3_SHEEP, tr|W5NY49|W5NY49_SHEEP
OG0001026	sp|Q6ZN16|M3K15_HUMAN	tr|W5PZE8|W5PZE8_SHEEP
OG0001026	sp|Q99683|M3K5_HUMAN	tr|W5NQ93|W5NQ93_SHEEP
OG0001027	sp|O00764|PDXK_HUMAN	sp|P82197|PDXK_SHEEP, tr|W5Q610|W5Q610_SHEEP, tr|W5PNY4|W5PNY4_SHEEP
OG0001028	sp|O14787|TNPO2_HUMAN	tr|W5PQ43|W5PQ43_SHEEP
OG0001028	sp|Q92973|TNPO1_HUMAN	tr|W5P4Q1|W5P4Q1_SHEEP
OG0001029	sp|Q12756|KIF1A_HUMAN	tr|W5QAH9|W5QAH9_SHEEP
OG0001029	sp|O60333|KIF1B_HUMAN	tr|W5P6Z9|W5P6Z9_SHEEP
OG0001030	sp|Q14722|KCAB1_HUMAN	tr|W5NYG5|W5NYG5_SHEEP
OG0001030	sp|Q13303|KCAB2_HUMAN	tr|W5PWR6|W5PWR6_SHEEP
OG0001031	sp|Q13627|DYR1A_HUMAN	tr|W5PY89|W5PY89_SHEEP
OG0001031	sp|Q9Y463|DYR1B_HUMAN	tr|W5P8M8|W5P8M8_SHEEP
OG0001032	sp|Q9HC97|GPR35_HUMAN, sp|P49019|HCAR3_HUMAN, sp|Q8TDS4|HCAR2_HUMAN	tr|W5P3D9|W5P3D9_SHEEP
OG0001033	sp|Q9UKP5|ATS6_HUMAN	tr|W5P8S1|W5P8S1_SHEEP
OG0001033	sp|Q9H324|ATS10_HUMAN	tr|W5P2F0|W5P2F0_SHEEP
OG0001034	sp|P11511|CP19A_HUMAN	sp|Q9XS28|CP19A_SHEEP, tr|W5NRZ8|W5NRZ8_SHEEP, tr|W5QIJ0|W5QIJ0_SHEEP
OG0001035	sp|P11802|CDK4_HUMAN	tr|W5P5K6|W5P5K6_SHEEP, tr|W5NWY2|W5NWY2_SHEEP, sp|B2MVY4|CDK4_SHEEP
OG0001036	sp|O60256|KPRB_HUMAN	tr|W5QAZ0|W5QAZ0_SHEEP
OG0001036	sp|Q14558|KPRA_HUMAN	tr|W5PC18|W5PC18_SHEEP
OG0001037	sp|Q86XT4|TRI50_HUMAN, sp|Q86UV6|TRI74_HUMAN, sp|Q86UV7|TRI73_HUMAN	tr|W5PTP3|W5PTP3_SHEEP
OG0001038	sp|Q9H1F0|WF10A_HUMAN, sp|Q8IUB3|WF10B_HUMAN	tr|W5P876|W5P876_SHEEP, tr|W5P646|W5P646_SHEEP
OG0001039	sp|Q8IWY8|ZSC29_HUMAN	tr|W5PJH8|W5PJH8_SHEEP
OG0001039	sp|Q9NX65|ZSC32_HUMAN	tr|W5PCZ0|W5PCZ0_SHEEP
OG0001040	sp|P0C7N8|OR9G9_HUMAN, sp|Q8NH87|OR9G1_HUMAN, sp|Q8NGQ1|OR9G4_HUMAN	tr|W5PSE4|W5PSE4_SHEEP
OG0001041	sp|Q9NVD7|PARVA_HUMAN	tr|W5PEP0|W5PEP0_SHEEP
OG0001041	sp|Q9HBI1|PARVB_HUMAN	tr|W5QD96|W5QD96_SHEEP
OG0001042	sp|Q9ULL4|PLXB3_HUMAN	tr|W5PA60|W5PA60_SHEEP
OG0001042	sp|O43157|PLXB1_HUMAN	tr|W5NR54|W5NR54_SHEEP
OG0001043	sp|Q9UPT6|JIP3_HUMAN	tr|W5Q478|W5Q478_SHEEP
OG0001043	sp|O60271|JIP4_HUMAN	tr|W5NYV5|W5NYV5_SHEEP
OG0001044	sp|O75155|CAND2_HUMAN	tr|W5Q0N5|W5Q0N5_SHEEP
OG0001044	sp|Q86VP6|CAND1_HUMAN	tr|W5NVQ4|W5NVQ4_SHEEP
OG0001045	sp|P31314|TLX1_HUMAN	tr|W5Q4C2|W5Q4C2_SHEEP
OG0001045	sp|O43711|TLX3_HUMAN	tr|W5P022|W5P022_SHEEP
OG0001046	sp|P31350|RIR2_HUMAN	tr|W5Q165|W5Q165_SHEEP
OG0001046	sp|Q7LG56|RIR2B_HUMAN	tr|W5Q9E5|W5Q9E5_SHEEP
OG0001047	sp|Q8NEP9|ZN555_HUMAN, sp|Q9HAH1|ZN556_HUMAN, sp|Q68EA5|ZNF57_HUMAN	tr|W5PVB1|W5PVB1_SHEEP
OG0001048	sp|Q5VXU3|CHIC1_HUMAN	tr|W5Q9C9|W5Q9C9_SHEEP
OG0001048	sp|Q9UKJ5|CHIC2_HUMAN	tr|W5QCA9|W5QCA9_SHEEP
OG0001049	sp|Q9NPF8|ADAP2_HUMAN	tr|W5PQR7|W5PQR7_SHEEP
OG0001049	sp|O75689|ADAP1_HUMAN	tr|W5P745|W5P745_SHEEP
OG0001050	sp|P22004|BMP6_HUMAN	tr|W5Q737|W5Q737_SHEEP
OG0001050	sp|P18075|BMP7_HUMAN	tr|W5Q9G9|W5Q9G9_SHEEP
OG0001051	sp|Q8TDW7|FAT3_HUMAN	tr|W5NYQ7|W5NYQ7_SHEEP
OG0001051	sp|Q14517|FAT1_HUMAN	tr|W5PF14|W5PF14_SHEEP
OG0001052	sp|Q9Y264|ANGP4_HUMAN	tr|W5QC52|W5QC52_SHEEP
OG0001052	sp|Q15389|ANGP1_HUMAN	tr|W5Q0G4|W5Q0G4_SHEEP
OG0001053	sp|Q6NUN9|ZN746_HUMAN, sp|Q6ZMS7|ZN783_HUMAN, sp|Q75MW2|ZN767_HUMAN	tr|W5NQA6|W5NQA6_SHEEP
OG0001054	sp|Q92832|NELL1_HUMAN	tr|W5PDI9|W5PDI9_SHEEP
OG0001054	sp|Q99435|NELL2_HUMAN	tr|W5QEC9|W5QEC9_SHEEP
OG0001055	sp|Q9H4M3|FBX44_HUMAN	tr|A0A6P7EN60|A0A6P7EN60_SHEEP
OG0001055	sp|Q9NRD1|FBX6_HUMAN	tr|W5NRW1|W5NRW1_SHEEP
OG0001056	sp|O75529|TAF5L_HUMAN	tr|W5NYN1|W5NYN1_SHEEP, tr|W5PA77|W5PA77_SHEEP, tr|W5PTG2|W5PTG2_SHEEP
OG0001057	sp|Q9Y6K5|OAS3_HUMAN, sp|P00973|OAS1_HUMAN, sp|P29728|OAS2_HUMAN	tr|W5PH55|W5PH55_SHEEP
OG0001058	sp|P62714|PP2AB_HUMAN, sp|P67775|PP2AA_HUMAN	tr|W5PU15|W5PU15_SHEEP, tr|W5NPI8|W5NPI8_SHEEP
OG0001059	sp|Q13464|ROCK1_HUMAN	tr|W5PGC0|W5PGC0_SHEEP
OG0001059	sp|O75116|ROCK2_HUMAN	tr|W5Q2Y6|W5Q2Y6_SHEEP
OG0001060	sp|Q6Q8B3|MO2R2_HUMAN, sp|Q8TD46|MO2R1_HUMAN	tr|W5QDJ5|W5QDJ5_SHEEP, tr|W5QDI2|W5QDI2_SHEEP
OG0001061	sp|Q8NGM8|OR6M1_HUMAN	tr|W5Q144|W5Q144_SHEEP, tr|W5PJV2|W5PJV2_SHEEP, tr|W5QBA5|W5QBA5_SHEEP
OG0001062	sp|X6R8R1|ST15B_HUMAN, tr|A0A096LNH4|A0A096LNH4_HUMAN, sp|Q9BQS2|SYT15_HUMAN	tr|W5NRW7|W5NRW7_SHEEP
OG0001063	sp|Q9C0B5|ZDHC5_HUMAN	tr|W5PKH0|W5PKH0_SHEEP
OG0001063	sp|Q9ULC8|ZDHC8_HUMAN	tr|W5QAG6|W5QAG6_SHEEP
OG0001064	sp|Q9UNH6|SNX7_HUMAN, sp|Q5VWJ9|SNX30_HUMAN	tr|W5PYY5|W5PYY5_SHEEP, tr|W5Q820|W5Q820_SHEEP
OG0001065	sp|P01024|CO3_HUMAN	tr|W5NPK5|W5NPK5_SHEEP, tr|W5NXM1|W5NXM1_SHEEP, tr|W5P5T4|W5P5T4_SHEEP
OG0001066	sp|Q9H079|KTBL1_HUMAN	tr|A0A6P3YMA5|A0A6P3YMA5_SHEEP, tr|W5PMS6|W5PMS6_SHEEP, tr|W5Q9B5|W5Q9B5_SHEEP
OG0001067	sp|P49758|RGS6_HUMAN	tr|W5QJ85|W5QJ85_SHEEP
OG0001067	sp|P49802|RGS7_HUMAN	tr|W5PGH1|W5PGH1_SHEEP
OG0001068	sp|P07737|PROF1_HUMAN, sp|P35080|PROF2_HUMAN, sp|P60673|PROF3_HUMAN	tr|W5P6Q5|W5P6Q5_SHEEP
OG0001069	sp|Q15743|OGR1_HUMAN, sp|Q9UNW8|GP132_HUMAN, sp|P46093|GPR4_HUMAN	tr|W5PPV0|W5PPV0_SHEEP
OG0001070	sp|Q8TDU5|VNRL4_HUMAN, sp|Q7Z5H4|VN1R5_HUMAN	tr|W5NT53|W5NT53_SHEEP, tr|W5NTD2|W5NTD2_SHEEP
OG0001071	sp|Q9Y490|TLN1_HUMAN	tr|W5PQK6|W5PQK6_SHEEP
OG0001071	sp|Q9Y4G6|TLN2_HUMAN	tr|W5QI12|W5QI12_SHEEP
OG0001072	sp|Q5TAQ9|DCAF8_HUMAN, sp|A6NGE4|DC8L1_HUMAN, sp|P0C7V8|DC8L2_HUMAN	tr|W5PFH7|W5PFH7_SHEEP
OG0001073	sp|Q9UH62|ARMX3_HUMAN, sp|Q6P1M9|ARMX5_HUMAN, sp|Q5H9R4|ARMX4_HUMAN	tr|W5NUC8|W5NUC8_SHEEP
OG0001074	sp|Q7L190|DPPA4_HUMAN	tr|W5PKP2|W5PKP2_SHEEP, tr|W5QCV5|W5QCV5_SHEEP, tr|W5Q451|W5Q451_SHEEP
OG0001075	sp|Q86WT1|TT30A_HUMAN, sp|Q8N4P2|TT30B_HUMAN	tr|W5QEC5|W5QEC5_SHEEP, tr|W5QED4|W5QED4_SHEEP
OG0001076	sp|Q7Z6G8|ANS1B_HUMAN	tr|W5PUN0|W5PUN0_SHEEP
OG0001076	sp|Q92625|ANS1A_HUMAN	tr|W5PN70|W5PN70_SHEEP
OG0001077	sp|Q96KR1|ZFR_HUMAN	tr|W5PRN3|W5PRN3_SHEEP
OG0001077	sp|Q9UPR6|ZFR2_HUMAN	tr|W5PPI4|W5PPI4_SHEEP
OG0001078	sp|O75081|MTG16_HUMAN	tr|W5PW82|W5PW82_SHEEP
OG0001078	sp|Q06455|MTG8_HUMAN	tr|W5PH37|W5PH37_SHEEP
OG0001079	sp|P01033|TIMP1_HUMAN	tr|W5PBI1|W5PBI1_SHEEP, sp|P50122|TIMP1_SHEEP, tr|W5PUG6|W5PUG6_SHEEP
OG0001080	tr|A0A096LPJ9|A0A096LPJ9_HUMAN, sp|P02489|CRYAA_HUMAN	sp|Q5ENZ0|CRYAA_SHEEP, tr|W5PNG5|W5PNG5_SHEEP
OG0001081	sp|Q9NRH3|TBG2_HUMAN	tr|W5NXN7|W5NXN7_SHEEP
OG0001081	sp|P23258|TBG1_HUMAN	tr|W5NXF6|W5NXF6_SHEEP
OG0001082	sp|P48751|B3A3_HUMAN	tr|W5QGA0|W5QGA0_SHEEP
OG0001082	sp|P04920|B3A2_HUMAN	tr|W5NXU1|W5NXU1_SHEEP
OG0001083	sp|P48436|SOX9_HUMAN	tr|W5PWD8|W5PWD8_SHEEP
OG0001083	sp|P56693|SOX10_HUMAN	tr|W5PZF9|W5PZF9_SHEEP
OG0001084	sp|P42025|ACTY_HUMAN	tr|W5PW14|W5PW14_SHEEP
OG0001084	sp|P61163|ACTZ_HUMAN	tr|W5NSM1|W5NSM1_SHEEP
OG0001085	sp|O75185|AT2C2_HUMAN	tr|W5PM16|W5PM16_SHEEP
OG0001085	sp|P98194|AT2C1_HUMAN	tr|W5PI39|W5PI39_SHEEP
OG0001086	sp|P15170|ERF3A_HUMAN	tr|W5PAZ2|W5PAZ2_SHEEP
OG0001086	sp|Q8IYD1|ERF3B_HUMAN	tr|W5P6J3|W5P6J3_SHEEP
OG0001087	sp|Q8ND25|ZNRF1_HUMAN	tr|W5P8S9|W5P8S9_SHEEP
OG0001087	sp|Q8NHG8|ZNRF2_HUMAN	tr|W5PEN8|W5PEN8_SHEEP
OG0001088	sp|Q8TE73|DYH5_HUMAN	tr|W5PVL8|W5PVL8_SHEEP
OG0001088	sp|Q96JB1|DYH8_HUMAN	tr|W5Q293|W5Q293_SHEEP
OG0001089	sp|O95319|CELF2_HUMAN	tr|W5PX94|W5PX94_SHEEP
OG0001089	sp|Q92879|CELF1_HUMAN	tr|W5PAG1|W5PAG1_SHEEP
OG0001090	sp|Q96T55|KCNKG_HUMAN	tr|W5QIZ0|W5QIZ0_SHEEP, tr|W5QIZ1|W5QIZ1_SHEEP, tr|W5Q594|W5Q594_SHEEP
OG0001092	sp|P10644|KAP0_HUMAN, sp|P31321|KAP1_HUMAN	tr|W5Q084|W5Q084_SHEEP, tr|W5PRK3|W5PRK3_SHEEP
OG0001093	sp|Q8IY49|PAQRA_HUMAN	tr|W5P5Z9|W5P5Z9_SHEEP
OG0001093	sp|Q15546|PAQRB_HUMAN	tr|W5P5Z1|W5P5Z1_SHEEP
OG0001094	sp|P08069|IGF1R_HUMAN	tr|W5PJW7|W5PJW7_SHEEP
OG0001094	sp|P06213|INSR_HUMAN	tr|W5NQ38|W5NQ38_SHEEP
OG0001095	sp|Q16602|CALRL_HUMAN	tr|W5Q4Y4|W5Q4Y4_SHEEP
OG0001095	sp|P30988|CALCR_HUMAN	tr|W5NRE5|W5NRE5_SHEEP
OG0001096	sp|Q9C0G6|DYH6_HUMAN	tr|W5QGU5|W5QGU5_SHEEP
OG0001096	sp|Q0VDD8|DYH14_HUMAN	tr|W5Q5L3|W5Q5L3_SHEEP
OG0001097	sp|Q9Y605|MOFA1_HUMAN, sp|Q96HT8|MR1L1_HUMAN, sp|B2RBV5|MRUPP_HUMAN	tr|W5PDP3|W5PDP3_SHEEP
OG0001098	sp|Q6UWB4|PRS55_HUMAN	tr|W5Q0G5|W5Q0G5_SHEEP
OG0001098	sp|A0A1B0GVH4|PRS51_HUMAN	tr|W5Q0E8|W5Q0E8_SHEEP
OG0001099	sp|Q9UJW7|ZN229_HUMAN, sp|A6NK53|ZN233_HUMAN, sp|Q14590|ZN235_HUMAN	tr|W5PGY9|W5PGY9_SHEEP
OG0001100	sp|P08048|ZFY_HUMAN, sp|Q9Y2Y4|ZBT32_HUMAN, sp|P17010|ZFX_HUMAN	tr|A0A6P3YTP4|A0A6P3YTP4_SHEEP
OG0001101	sp|P11532|DMD_HUMAN	tr|W5QAL5|W5QAL5_SHEEP
OG0001101	sp|P46939|UTRN_HUMAN	tr|W5NUY7|W5NUY7_SHEEP
OG0001102	sp|Q15822|ACHA2_HUMAN	tr|W5PIW1|W5PIW1_SHEEP
OG0001102	sp|P43681|ACHA4_HUMAN	tr|W5PNH2|W5PNH2_SHEEP
OG0001103	sp|P46020|KPB1_HUMAN	tr|W5Q910|W5Q910_SHEEP
OG0001103	sp|P46019|KPB2_HUMAN	tr|W5PXU5|W5PXU5_SHEEP
OG0001104	sp|P55073|IOD3_HUMAN	tr|W5PWR5|W5PWR5_SHEEP, sp|Q6DN07|IOD3_SHEEP, tr|W5PWS8|W5PWS8_SHEEP
OG0001105	sp|Q9NUK0|MBNL3_HUMAN	tr|W5PS65|W5PS65_SHEEP
OG0001105	sp|Q5VZF2|MBNL2_HUMAN	tr|W5NXF5|W5NXF5_SHEEP
OG0001106	sp|O60346|PHLP1_HUMAN	tr|W5P856|W5P856_SHEEP
OG0001106	sp|Q6ZVD8|PHLP2_HUMAN	tr|W5P128|W5P128_SHEEP
OG0001107	sp|Q86SR1|GLT10_HUMAN	tr|W5PJ21|W5PJ21_SHEEP
OG0001107	sp|Q49A17|GLTL6_HUMAN	tr|W5Q1F5|W5Q1F5_SHEEP
OG0001108	sp|Q8TDG2|ACTT1_HUMAN	tr|W5PIZ5|W5PIZ5_SHEEP
OG0001108	sp|Q8TDY3|ACTT2_HUMAN	tr|W5P561|W5P561_SHEEP
OG0001109	sp|Q9UPI3|FLVC2_HUMAN	tr|W5NUW2|W5NUW2_SHEEP, tr|W5NUT4|W5NUT4_SHEEP, tr|W5NXE4|W5NXE4_SHEEP
OG0001110	sp|Q9Y2C9|TLR6_HUMAN	tr|W5NQX5|W5NQX5_SHEEP
OG0001110	sp|Q15399|TLR1_HUMAN	tr|W5NQV5|W5NQV5_SHEEP
OG0001112	sp|Q6UXN2|TRML4_HUMAN, sp|O95944|NCTR2_HUMAN, sp|Q496F6|CLM2_HUMAN	tr|W5PS79|W5PS79_SHEEP
OG0001113	sp|Q16706|MA2A1_HUMAN	tr|W5QC34|W5QC34_SHEEP
OG0001113	sp|P49641|MA2A2_HUMAN	tr|W5PSQ8|W5PSQ8_SHEEP
OG0001114	sp|Q9Y6E0|STK24_HUMAN	tr|W5NZ04|W5NZ04_SHEEP
OG0001114	sp|O00506|STK25_HUMAN	tr|W5Q8B9|W5Q8B9_SHEEP
OG0001115	sp|Q5SZK8|FREM2_HUMAN	tr|W5PJB0|W5PJB0_SHEEP
OG0001115	sp|P0C091|FREM3_HUMAN	tr|W5PL30|W5PL30_SHEEP
OG0001116	sp|Q8TE59|ATS19_HUMAN	tr|W5Q5T3|W5Q5T3_SHEEP
OG0001116	sp|Q8TE56|ATS17_HUMAN	tr|W5PJ61|W5PJ61_SHEEP
OG0001117	sp|P17812|PYRG1_HUMAN	tr|W5QGI0|W5QGI0_SHEEP
OG0001117	sp|Q9NRF8|PYRG2_HUMAN	tr|A0A6P3YPN8|A0A6P3YPN8_SHEEP
OG0001118	sp|P07355|ANXA2_HUMAN, sp|A6NMY6|AXA2L_HUMAN	sp|A2SW69|ANXA2_SHEEP, tr|W5PZL5|W5PZL5_SHEEP
OG0001119	sp|Q16288|NTRK3_HUMAN	tr|W5PME3|W5PME3_SHEEP
OG0001119	sp|Q16620|NTRK2_HUMAN	tr|W5PGI4|W5PGI4_SHEEP
OG0001120	sp|Q93075|TATD2_HUMAN	tr|W5P4G3|W5P4G3_SHEEP, tr|W5P0C4|W5P0C4_SHEEP, tr|W5PPC3|W5PPC3_SHEEP
OG0001121	sp|Q9BQ69|MACD1_HUMAN	tr|W5P2X5|W5P2X5_SHEEP
OG0001121	sp|A1Z1Q3|MACD2_HUMAN	tr|W5PPS1|W5PPS1_SHEEP
OG0001122	sp|P62508|ERR3_HUMAN	tr|W5PNX1|W5PNX1_SHEEP
OG0001122	sp|O95718|ERR2_HUMAN	tr|W5NVQ6|W5NVQ6_SHEEP
OG0001123	tr|A0A1W2PN81|A0A1W2PN81_HUMAN, sp|P36544|ACHA7_HUMAN, sp|Q494W8|CRFM7_HUMAN	tr|W5NPM0|W5NPM0_SHEEP
OG0001124	sp|Q6XE38|SG1D4_HUMAN, sp|O95968|SG1D1_HUMAN, sp|O95969|SG1D2_HUMAN	tr|W5PZD0|W5PZD0_SHEEP
OG0001125	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN	tr|W5PK21|W5PK21_SHEEP
OG0001125	sp|Q14CZ0|HAPR1_HUMAN	tr|W5P6A8|W5P6A8_SHEEP
OG0001126	sp|Q9UI32|GLSL_HUMAN	tr|W5PFS4|W5PFS4_SHEEP
OG0001126	sp|O94925|GLSK_HUMAN	tr|W5PWI3|W5PWI3_SHEEP
OG0001127	sp|P05164|PERM_HUMAN, sp|P11678|PERE_HUMAN, sp|P07202|PERT_HUMAN	tr|W5PHQ0|W5PHQ0_SHEEP
OG0001128	sp|P18089|ADA2B_HUMAN, sp|P18825|ADA2C_HUMAN, sp|P08913|ADA2A_HUMAN	tr|W5PM06|W5PM06_SHEEP
OG0001129	sp|Q8NGH7|O52L1_HUMAN, sp|Q8NGH6|O52L2_HUMAN	tr|W5Q7K1|W5Q7K1_SHEEP, tr|W5Q7I5|W5Q7I5_SHEEP
OG0001130	sp|Q9BWL3|CA043_HUMAN	tr|W5NVE2|W5NVE2_SHEEP, tr|W5NPV8|W5NPV8_SHEEP, tr|W5PC63|W5PC63_SHEEP
OG0001132	sp|Q86W26|NAL10_HUMAN, sp|P59046|NAL12_HUMAN	tr|W5QAZ3|W5QAZ3_SHEEP, tr|W5NQQ8|W5NQQ8_SHEEP
OG0001133	sp|P61077|UB2D3_HUMAN, sp|P62837|UB2D2_HUMAN, sp|Q9Y2X8|UB2D4_HUMAN	tr|W5NX15|W5NX15_SHEEP
OG0001134	sp|Q9NZB2|F120A_HUMAN, sp|Q9NX05|F120C_HUMAN, sp|Q5T035|CI129_HUMAN	tr|W5PDX8|W5PDX8_SHEEP
OG0001135	sp|P17028|ZNF24_HUMAN, sp|Q96N95|ZN396_HUMAN, sp|Q9Y2P0|ZN835_HUMAN	tr|W5P6P7|W5P6P7_SHEEP
OG0001136	sp|P98161|PKD1_HUMAN	tr|W5Q7Y6|W5Q7Y6_SHEEP, tr|W5NPU6|W5NPU6_SHEEP, tr|W5QFZ4|W5QFZ4_SHEEP
OG0001137	sp|Q13148|TADBP_HUMAN	tr|W5PLV7|W5PLV7_SHEEP, tr|W5QII7|W5QII7_SHEEP, tr|W5P2C0|W5P2C0_SHEEP
OG0001138	sp|Q9NTI5|PDS5B_HUMAN	tr|W5PMP0|W5PMP0_SHEEP
OG0001138	sp|Q29RF7|PDS5A_HUMAN	tr|W5PRM6|W5PRM6_SHEEP
OG0001139	sp|Q17RP2|TIGD6_HUMAN, sp|Q6B0B8|TIGD3_HUMAN, sp|Q8IY51|TIGD4_HUMAN	tr|W5Q0B7|W5Q0B7_SHEEP
OG0001140	sp|Q92819|HYAS2_HUMAN, sp|O00219|HYAS3_HUMAN	tr|W5QHY0|W5QHY0_SHEEP, tr|W5PN25|W5PN25_SHEEP
OG0001141	sp|P27448|MARK3_HUMAN	tr|W5P6R2|W5P6R2_SHEEP
OG0001141	sp|Q96L34|MARK4_HUMAN	tr|W5PJ43|W5PJ43_SHEEP
OG0001142	sp|Q9UM01|YLAT1_HUMAN	tr|A0A6P3EFM3|A0A6P3EFM3_SHEEP
OG0001142	sp|Q92536|YLAT2_HUMAN	tr|W5NZM1|W5NZM1_SHEEP
OG0001143	sp|Q9Y3R0|GRIP1_HUMAN	tr|W5NWJ6|W5NWJ6_SHEEP
OG0001143	sp|Q9C0E4|GRIP2_HUMAN	tr|W5QB39|W5QB39_SHEEP
OG0001144	sp|Q9NRM7|LATS2_HUMAN	tr|W5PW87|W5PW87_SHEEP
OG0001144	sp|O95835|LATS1_HUMAN	tr|W5NXV8|W5NXV8_SHEEP
OG0001145	sp|P08962|CD63_HUMAN	tr|W5Q9V1|W5Q9V1_SHEEP, tr|W5P7F8|W5P7F8_SHEEP, tr|A0A6P7DYT8|A0A6P7DYT8_SHEEP
OG0001146	sp|P84022|SMAD3_HUMAN	tr|W5QA70|W5QA70_SHEEP
OG0001146	sp|Q15796|SMAD2_HUMAN	tr|A0A6P7DD43|A0A6P7DD43_SHEEP
OG0001147	sp|Q8NCM2|KCNH5_HUMAN	tr|W5QJ21|W5QJ21_SHEEP
OG0001147	sp|O95259|KCNH1_HUMAN	tr|W5PRE1|W5PRE1_SHEEP
OG0001148	sp|Q9H5I5|PIEZ2_HUMAN	tr|W5NTW2|W5NTW2_SHEEP, tr|W5PHB7|W5PHB7_SHEEP, tr|W5PHA8|W5PHA8_SHEEP
OG0001149	sp|Q9NZM1|MYOF_HUMAN	tr|W5NW35|W5NW35_SHEEP
OG0001149	sp|O75923|DYSF_HUMAN	tr|W5PPG2|W5PPG2_SHEEP
OG0001150	sp|Q9Y3P9|RBGP1_HUMAN	tr|W5PWX7|W5PWX7_SHEEP
OG0001150	sp|Q5R372|RBG1L_HUMAN	tr|W5PUN9|W5PUN9_SHEEP
OG0001151	sp|A6QL63|ABTB3_HUMAN	tr|W5Q905|W5Q905_SHEEP
OG0001151	sp|Q8N961|ABTB2_HUMAN	tr|W5QAR7|W5QAR7_SHEEP
OG0001152	sp|P03973|SLPI_HUMAN, sp|Q8WWY7|WFD12_HUMAN	sp|Q6V9X0|SLPI_SHEEP, tr|W5P4H2|W5P4H2_SHEEP
OG0001153	sp|Q92932|PTPR2_HUMAN	tr|W5PCC4|W5PCC4_SHEEP
OG0001153	sp|Q16849|PTPRN_HUMAN	tr|W5QFR7|W5QFR7_SHEEP
OG0001154	sp|Q9UJH8|METRN_HUMAN	tr|W5PLK9|W5PLK9_SHEEP
OG0001154	sp|Q641Q3|METRL_HUMAN	tr|W5Q2T8|W5Q2T8_SHEEP
OG0001155	sp|P00450|CERU_HUMAN	tr|W5P4H3|W5P4H3_SHEEP, tr|W5P4S0|W5P4S0_SHEEP, sp|Q9XT27|CERU_SHEEP
OG0001156	sp|Q658K8|EF1DL_HUMAN	sp|Q717R8|EF1D_SHEEP
OG0001156	sp|P29692|EF1D_HUMAN	tr|W5NPL9|W5NPL9_SHEEP
OG0001157	sp|Q8TDN4|CABL1_HUMAN	tr|W5PE85|W5PE85_SHEEP
OG0001157	sp|Q9BTV7|CABL2_HUMAN	tr|W5PTY4|W5PTY4_SHEEP
OG0001159	sp|P49590|SYHM_HUMAN	tr|W5QB40|W5QB40_SHEEP
OG0001159	sp|P12081|HARS1_HUMAN	tr|W5QAU0|W5QAU0_SHEEP
OG0001160	sp|Q16613|SNAT_HUMAN	tr|W5PB64|W5PB64_SHEEP, tr|W5PB01|W5PB01_SHEEP, sp|Q29495|SNAT_SHEEP
OG0001161	sp|Q8WXR4|MYO3B_HUMAN	tr|W5NX81|W5NX81_SHEEP
OG0001161	sp|Q8NEV4|MYO3A_HUMAN	tr|W5P267|W5P267_SHEEP
OG0001162	sp|Q96J02|ITCH_HUMAN	tr|W5PJ50|W5PJ50_SHEEP
OG0001162	sp|O00308|WWP2_HUMAN	tr|W5P0C6|W5P0C6_SHEEP
OG0001163	sp|Q6UX27|VSTM1_HUMAN, sp|Q8IYS5|OSCAR_HUMAN, sp|B6A8C7|TARM1_HUMAN	tr|W5NYN5|W5NYN5_SHEEP
OG0001164	sp|P05362|ICAM1_HUMAN	tr|W5Q263|W5Q263_SHEEP
OG0001164	sp|P32942|ICAM3_HUMAN	tr|W5Q306|W5Q306_SHEEP
OG0001165	sp|P56545|CTBP2_HUMAN	tr|W5PMN3|W5PMN3_SHEEP
OG0001165	sp|Q13363|CTBP1_HUMAN	tr|W5Q3P0|W5Q3P0_SHEEP
OG0001166	sp|Q13574|DGKZ_HUMAN	tr|W5NZA5|W5NZA5_SHEEP
OG0001166	sp|O75912|DGKI_HUMAN	tr|W5PJ87|W5PJ87_SHEEP
OG0001167	sp|Q13950|RUNX2_HUMAN	tr|W5PKY4|W5PKY4_SHEEP
OG0001167	sp|Q01196|RUNX1_HUMAN	tr|W5PVV2|W5PVV2_SHEEP
OG0001168	sp|P69849|NOMO3_HUMAN, sp|Q15155|NOMO1_HUMAN, sp|Q5JPE7|NOMO2_HUMAN	tr|W5PKC2|W5PKC2_SHEEP
OG0001169	sp|Q8NGW6|OR6K6_HUMAN	tr|W5PB55|W5PB55_SHEEP
OG0001169	sp|Q8NGY3|OR6K3_HUMAN	tr|W5PCD4|W5PCD4_SHEEP
OG0001170	sp|Q8WXE0|CSKI2_HUMAN	tr|W5PUW8|W5PUW8_SHEEP, tr|W5NSY7|W5NSY7_SHEEP, tr|W5PLD0|W5PLD0_SHEEP
OG0001171	sp|Q6KCM7|SCMC2_HUMAN	tr|W5PMS8|W5PMS8_SHEEP
